date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,dividend_per_share,dividend_yield,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,peg_ratio,price_to_book,price_to_sales_ttm,profit_margin,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2025-12-28,SRE,3.25,13711000000.0,27.26,None,0.733,47.74,None,1565000000,1565000000,13520000000,637943000,None,7070000000,7070000000,2238000000,None,4290000000,2483000000,None,None,626000000,2.555,0.0288,-0.882,0.19,1202000000,1828000000,0.92,2024-12-31,17.33,1602000000,5667000000.0,4442000000,947000000,34000000,292000000,292000000,None,310000000,None,559000000,None,None,31558000000,None,19071000000,913000000,None,None,None,0.145,3380000000,1062000000,678000000,3148000000,None,3214000000,None,1.904,1.857,4.218,0.158,62614000000,2025-11-05,annual,1.11,USD,pre-market,None,16979000000,0.0185,0.0677,0.135,21.15,None,35848000000,4290000000,22882000000,81.2,91.17,20.6522,96155000000,5285000000,9676000000,58367000000,90870000000,48691000000,11512000000,31242000000,27.26,None,95.03,60.49
2025-12-28,SRE,3.25,13711000000.0,27.26,None,0.733,47.74,None,236000000,236000000,12204000000,632733000,None,7070000000,7070000000,2211000000,None,3317000000,2837000000,None,None,626000000,2.555,0.0288,-0.882,0.19,1202000000,1828000000,0.92,2023-12-31,17.33,1602000000,5667000000.0,4442000000,947000000,34000000,318000000,318000000,None,310000000,None,482000000,None,None,27759000000,None,17651000000,913000000,None,None,None,0.145,3380000000,1062000000,1915000000,4562000000,None,2329000000,None,1.904,1.857,4.218,0.158,55683000000,2025-11-05,annual,1.11,USD,pre-market,None,15732000000,0.0185,0.0677,0.135,21.15,None,31076000000,3317000000,-244000000,81.2,91.17,20.6522,87181000000,5470000000,10090000000,53527000000,81711000000,43437000000,11512000000,28695000000,27.26,None,95.03,60.49
2025-12-28,SRE,3.25,13711000000.0,27.26,None,0.733,47.74,None,370000000,370000000,12160000000,632756000,None,7070000000,7070000000,1994000000,None,4371000000,3487000000,None,None,626000000,2.555,0.0288,-0.882,0.19,1202000000,1828000000,0.92,2022-12-31,17.33,1602000000,5667000000.0,4442000000,947000000,34000000,344000000,344000000,None,310000000,None,403000000,None,None,23262000000,None,16821000000,913000000,None,None,None,0.145,3380000000,1062000000,1652000000,3486000000,None,565000000,None,1.904,1.857,4.218,0.158,48437000000,2025-11-05,annual,1.11,USD,pre-market,None,14201000000,0.0185,0.0677,0.135,21.15,None,28919000000,4371000000,251000000,81.2,91.17,20.6522,78574000000,5912000000,9899000000,49318000000,72662000000,39419000000,11512000000,27135000000,27.26,None,95.03,60.49
2025-12-28,SRE,3.25,13711000000.0,27.26,-15046000000,0.733,47.74,None,559000000,559000000,11862000000,626072000,None,7070000000,7070000000,1671000000,None,3577000000,2571000000,None,None,626000000,2.555,0.0288,-0.882,0.19,1202000000,1828000000,0.92,2021-12-31,17.33,1602000000,5667000000.0,4442000000,947000000,34000000,370000000,370000000,None,310000000,None,389000000,None,None,19776000000,None,16481000000,913000000,None,None,None,0.145,3380000000,1062000000,856000000,4787000000,None,13523000000,None,1.904,1.857,4.218,0.158,43894000000,2025-11-05,annual,1.11,USD,pre-market,None,13548000000,0.0185,0.0677,0.135,21.15,None,24645000000,3577000000,None,81.2,91.17,20.6522,72045000000,4375000000,10035000000,44626000000,67670000000,34591000000,11512000000,26001000000,27.26,None,95.03,60.49
2025-12-28,SRE,3.25,13711000000.0,27.26,-13925000000,0.733,47.74,None,960000000,960000000,7053000000,584504000,None,7070000000,7070000000,1359000000,None,2425000000,2114000000,None,None,626000000,2.555,0.0288,-0.882,0.19,1202000000,1828000000,0.92,2020-12-31,17.33,1602000000,5667000000.0,4442000000,947000000,34000000,202000000,202000000,None,310000000,None,308000000,None,None,21781000000,None,16072000000,913000000,None,None,None,0.145,3380000000,1062000000,1129000000,3055000000,None,13069000000,None,1.904,1.857,4.218,0.158,40003000000,2025-11-05,annual,1.11,USD,pre-market,None,13673000000,0.0185,0.0677,0.135,21.15,None,24206000000,2425000000,12440000000,81.2,91.17,20.6522,66623000000,4511000000,6839000000,41689000000,62112000000,34850000000,11512000000,23393000000,27.26,None,95.03,60.49
2025-12-28,SRE,3.25,13711000000.0,27.26,-12877000000,0.733,47.74,None,108000000,108000000,7480000000,564066000,None,7070000000,7070000000,1234000000,None,5031000000,1860000000,None,None,626000000,2.555,0.0288,-0.882,0.19,1202000000,1828000000,0.92,2019-12-31,17.33,1602000000,5667000000.0,4442000000,947000000,34000000,213000000,213000000,None,310000000,None,277000000,None,None,20785000000,None,15785000000,913000000,None,None,None,0.145,3380000000,1062000000,1094000000,2533000000,None,13925000000,None,1.904,1.857,4.218,0.158,36452000000,2025-11-05,annual,1.11,USD,pre-market,None,11130000000,0.0185,0.0677,0.135,21.15,None,25816000000,5109000000,None,81.2,91.17,20.6522,65665000000,3339000000,9150000000,43860000000,62326000000,34710000000,11512000000,19949000000,27.26,None,95.03,60.49
2025-12-28,SRE,3.25,13711000000.0,27.26,-12519000000,0.733,47.74,None,102000000,102000000,5540000000,539704000,None,7070000000,7070000000,1160000000,None,3752000000,1632000000,None,None,626000000,2.555,0.0288,-0.882,0.19,1202000000,1828000000,0.92,2018-12-31,17.33,1602000000,5667000000.0,4442000000,947000000,34000000,224000000,224000000,None,310000000,None,258000000,None,None,21611000000,None,14112000000,913000000,None,None,None,0.145,3380000000,1062000000,1653000000,2611000000,None,12256000000,None,1.904,1.857,4.218,0.158,36796000000,2025-11-05,annual,1.11,USD,pre-market,None,10104000000,0.0185,0.0677,0.135,21.15,None,24571000000,3752000000,2000000,81.2,91.17,20.6522,60638000000,3645000000,7523000000,41390000000,56993000000,33867000000,11512000000,17158000000,27.26,None,95.03,60.49
2025-12-28,SRE,3.25,13711000000.0,27.26,-11605000000,0.733,47.74,None,288000000,288000000,3149000000,504600000,None,7070000000,7070000000,1350000000,None,2967000000,1731000000,None,None,626000000,2.555,0.0288,-0.882,0.19,1202000000,1828000000,0.92,2017-12-31,17.33,2397000000,5667000000.0,4442000000,947000000,34000000,596000000,596000000,None,310000000,None,307000000,None,None,16445000000,None,4576000000,913000000,None,None,None,0.145,3380000000,1062000000,1015000000,2318000000,None,12234000000,None,1.904,1.857,4.218,0.158,36503000000,2025-11-05,annual,1.11,USD,pre-market,None,10147000000,0.0185,0.0677,0.135,21.15,None,19412000000,2967000000,66000000,81.2,91.17,20.6522,50454000000,3341000000,6635000000,35314000000,47113000000,28679000000,11512000000,12690000000,27.26,0,95.03,60.49
2025-12-28,SRE,3.25,13711000000.0,27.26,-10693000000,0.733,47.74,None,349000000,349000000,2982000000,502310000,None,7070000000,7070000000,1346000000,None,2692000000,1623000000,None,None,626000000,2.555,0.0288,-0.882,0.19,1202000000,1828000000,0.92,2016-12-31,17.33,2364000000,5667000000.0,4442000000,947000000,34000000,548000000,548000000,None,310000000,None,258000000,None,None,14429000000,None,3930000000,913000000,None,None,None,0.145,3380000000,1062000000,1029000000,1736000000,None,12189000000,None,1.904,1.857,4.218,0.158,32931000000,2025-11-05,annual,1.11,USD,pre-market,None,10717000000,0.0185,0.0677,0.135,21.15,None,17121000000,2692000000,83000000,81.2,91.17,20.6522,47786000000,3110000000,5927000000,32545000000,44676000000,26618000000,11512000000,12971000000,27.26,0,95.03,60.49
2025-12-28,SRE,3.25,13711000000.0,27.26,-10161000000,0.733,47.74,None,403000000,403000000,2621000000,501846000,None,7070000000,7070000000,1133000000,None,907000000,1509000000,None,None,626000000,2.555,0.0288,-0.882,0.19,1202000000,1828000000,0.92,2015-12-31,17.33,819000000,5667000000.0,4442000000,947000000,34000000,404000000,404000000,None,310000000,None,298000000,None,None,149000000,None,4154000000,913000000,None,None,None,0.145,3380000000,1062000000,681000000,1908000000,None,4454000000,None,1.904,1.857,4.218,0.158,28039000000,2025-11-05,annual,1.11,USD,pre-market,None,9994000000,0.0185,0.0677,0.135,21.15,None,14663000000,1529000000,80000000,81.2,91.17,20.6522,41150000000,2891000000,4612000000,28571000000,38259000000,23959000000,11512000000,11829000000,27.26,0,95.03,60.49
2025-12-28,SRE,3.25,13711000000.0,27.26,-9505000000,0.733,47.74,None,570000000,570000000,2484000000,501310000,None,7070000000,7070000000,1198000000,None,469000000,1477000000,None,None,626000000,2.555,0.0288,-0.882,0.19,1202000000,1828000000,0.92,2014-12-31,17.33,931000000,5667000000.0,4442000000,947000000,34000000,415000000,415000000,None,310000000,None,396000000,None,None,144000000,None,4167000000,913000000,None,None,None,0.145,3380000000,1062000000,1741000000,1576000000,None,4216000000,None,1.904,1.857,4.218,0.158,25902000000,2025-11-05,annual,1.11,USD,pre-market,None,9339000000,0.0185,0.0677,0.135,21.15,None,14288000000,2202000000,18000000,81.2,91.17,20.6522,39651000000,4184000000,5069000000,27551000000,35548000000,22563000000,11512000000,11346000000,27.26,0,95.03,60.49
2025-12-28,SRE,3.25,13711000000.0,27.26,-8947000000,0.733,47.74,None,904000000,904000000,2409000000,498664000,None,7070000000,7070000000,1088000000,None,None,1611000000,None,None,626000000,2.555,0.0288,-0.882,0.19,1202000000,1828000000,0.92,2013-12-31,17.33,1024000000,5667000000.0,4442000000,947000000,34000000,426000000,426000000,None,310000000,None,287000000,None,None,155000000,None,2623000000,913000000,None,None,None,0.145,3380000000,1062000000,1173000000,1525000000,None,3920000000,None,1.904,1.857,4.218,0.158,25460000000,2025-11-05,annual,1.11,USD,pre-market,None,8827000000,0.0185,0.0677,0.135,21.15,None,12945000000,1692000000,22000000,81.2,91.17,20.6522,37244000000,3997000000,4369000000,25394000000,33247000000,21025000000,11512000000,11028000000,27.26,0,95.03,60.49
2025-12-28,SRE,3.25,13711000000.0,27.26,None,0.733,47.74,None,475000000,475000000,2217000000,493386000,None,7070000000,7070000000,976000000,None,None,1618000000,None,None,626000000,2.555,0.0288,-0.882,0.19,1202000000,1828000000,0.92,2012-12-31,17.33,1111000000,5667000000.0,4442000000,947000000,34000000,436000000,436000000,None,310000000,None,408000000,None,None,11621000000,None,None,913000000,None,None,None,0.145,3380000000,1062000000,1194000000,2011000000,None,None,None,1.904,1.857,4.218,0.158,25191000000,2025-11-05,annual,1.11,USD,pre-market,None,8441000000,0.0185,0.0677,0.135,21.15,None,12892000000,1271000000,-22000000,81.2,91.17,20.6522,36499000000,3695000000,4258000000,25737000000,32804000000,21479000000,11512000000,10381000000,27.26,0,95.03,60.49
2025-12-28,SRE,3.25,13711000000.0,27.26,None,0.733,47.74,None,252000000,252000000,2104000000,483046000,None,7070000000,7070000000,983000000,None,None,1355000000,None,None,626000000,2.555,0.0288,-0.882,0.19,1202000000,1828000000,0.92,2011-12-31,17.33,1036000000,5667000000.0,4442000000,947000000,34000000,448000000,448000000,None,310000000,None,346000000,None,None,10078000000,None,None,913000000,None,None,None,0.145,3380000000,1062000000,379000000,2390000000,None,None,None,1.904,1.857,4.218,0.158,23572000000,2025-11-05,annual,1.11,USD,pre-market,None,8225000000,0.0185,0.0677,0.135,21.15,None,10863000000,785000000,-691000000,81.2,91.17,20.6522,33356000000,2332000000,4163000000,22992000000,30917000000,18873000000,11512000000,9838000000,27.26,None,95.03,60.49
2025-12-28,SRE,3.25,13711000000.0,27.26,None,0.733,47.74,None,912000000,912000000,2028000000,495884000,None,7070000000,7070000000,755000000,None,None,1614000000,None,None,626000000,2.555,0.0288,-0.882,0.19,1202000000,1828000000,0.92,2010-12-31,17.33,87000000,5667000000.0,4442000000,947000000,34000000,453000000,453000000,None,310000000,None,258000000,None,None,8980000000,None,None,913000000,None,None,None,0.145,3380000000,1062000000,569000000,2359000000,None,None,None,1.904,1.857,4.218,0.158,19876000000,2025-11-05,annual,1.11,USD,pre-market,None,7329000000,0.0185,0.0677,0.135,21.15,None,9487000000,196000000,131000000,81.2,91.17,20.6522,30283000000,3353000000,3786000000,20966000000,26930000000,17180000000,11512000000,9206000000,27.26,0,95.03,60.49
2025-12-28,SRE,3.25,13711000000.0,27.26,None,0.733,47.74,None,7000000,7000000,2405000000,494768000,None,7070000000,7070000000,522000000,None,None,1665000000,None,None,626000000,2.555,0.0288,-0.882,0.19,1202000000,1828000000,0.92,2009-12-31,17.33,0,5667000000.0,4442000000,947000000,34000000,1665000000,1665000000,None,310000000,None,197000000,None,None,7462000000,None,None,913000000,None,None,None,0.145,3380000000,1062000000,323000000,2175000000,None,None,None,1.904,1.857,4.218,0.158,18281000000,2025-11-05,annual,1.11,USD,pre-market,None,6971000000,0.0185,0.0677,0.135,21.15,None,8651000000,1191000000,103000000,81.2,91.17,20.6522,28512000000,2295000000,3888000000,19182000000,26217000000,15294000000,11512000000,9186000000,27.26,0,95.03,60.49
2025-12-28,SRE,3.25,13711000000.0,27.26,None,0.733,47.74,None,331000000,331000000,2247000000,502318000,None,7070000000,7070000000,412000000,None,None,1176000000,None,None,626000000,2.555,0.0288,-0.882,0.19,1202000000,1828000000,0.92,2008-12-31,17.33,73000000,5667000000.0,4442000000,947000000,34000000,466000000,466000000,None,310000000,None,320000000,None,None,6646000000,None,None,913000000,None,None,None,0.145,3380000000,1062000000,313000000,2249000000,None,None,None,1.904,1.857,4.218,0.158,16865000000,2025-11-05,annual,1.11,USD,pre-market,None,6235000000,0.0185,0.0677,0.135,21.15,None,7457000000,951000000,176000000,81.2,91.17,20.6522,26400000000,2476000000,3612000000,18012000000,23924000000,14400000000,11512000000,8148000000,27.26,None,95.03,60.49
2025-12-28,SRE,3.25,13711000000.0,27.26,None,0.733,47.74,None,668000000,668000000,3176000000,528008000,None,7070000000,7070000000,3828000000,None,None,3892000000,None,None,626000000,2.555,0.0288,-0.882,0.19,1202000000,1828000000,0.92,2007-12-31,17.33,170000000,5667000000.0,4442000000,947000000,34000000,9000000,9000000,None,310000000,None,224000000,None,None,4655000000,None,None,913000000,None,None,None,0.145,3380000000,1062000000,5179000000,4832000000,None,None,None,1.904,1.857,4.218,0.158,14884000000,2025-11-05,annual,1.11,USD,pre-market,None,5464000000,0.0185,0.0677,0.135,21.15,None,5624000000,1071000000,6784000000,81.2,91.17,20.6522,30091000000,9964000000,10394000000,21752000000,18753000000,11031000000,11512000000,8518000000,27.26,None,95.03,60.49
2025-12-28,SRE,3.25,13711000000.0,27.26,None,0.733,47.74,None,924000000,924000000,3245000000,522736000,None,7070000000,7070000000,1587000000,None,None,4082000000,None,None,626000000,2.555,0.0288,-0.882,0.19,1202000000,1828000000,0.92,2006-12-31,17.33,None,5667000000.0,4442000000,947000000,34000000,170000000,170000000,None,310000000,None,215000000,None,None,4687000000,None,None,913000000,None,None,None,0.145,3380000000,1062000000,6795000000,7376000000,None,None,None,1.904,1.857,4.218,0.158,13175000000,2025-11-05,annual,1.11,USD,pre-market,None,4681000000,0.0185,0.0677,0.135,21.15,None,5458000000,933000000,4000000,81.2,91.17,20.6522,28949000000,12016000000,10349000000,21259000000,16933000000,10910000000,11512000000,7690000000,27.26,None,95.03,60.49
2025-12-28,SRE,3.25,13711000000.0,27.26,None,0.733,47.74,None,772000000,772000000,2958000000,504176000,None,7070000000,7070000000,1394000000,None,None,4515000000,None,None,626000000,2.555,0.0288,-0.882,0.19,1202000000,1828000000,0.92,2005-12-31,17.33,None,5667000000.0,4442000000,947000000,34000000,None,None,None,310000000,None,212000000,None,None,4985000000,None,None,913000000,None,None,None,0.145,3380000000,1062000000,8326000000,9432000000,None,None,None,1.904,1.857,4.218,0.158,12101000000,2025-11-05,annual,1.11,USD,pre-market,None,3588000000,0.0185,0.0677,0.135,21.15,None,5885000000,1141000000,9000000,81.2,91.17,20.6522,29246000000,13827000000,12253000000,22907000000,15419000000,10654000000,11512000000,6160000000,27.26,None,95.03,60.49
