date,symbol,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividend_yield,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,stockbasedcompensation,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2026-04-16,EAI,0.0,6.05,None,,None,6216000,6216000,,,,,,,,,2376754000,46980196,None,4643168000,4643168000,581857000,None,3002373000,252838000,None,None,887792000,,0.059,,,,0.0,0.0,1576142000,2463934000,0.0,2017-12-31,377172000,0.0,6288990000,1576142000,443540000,None,None,None,None,None,222211000,None,None,2952399000,None,3160000,1132602000,None,None,None,0.0,,4483630000,1805360000,200852000,45444000,None,None,None,,,,,0.0,,,,,,,,0.0,,6578074000,2025-10-31,quarterly,0.0,USD,pre-market,None,7977702000,0.0,0.0,0.0,0.0,145884000,3002373000,21532000,411553000,20.83,20.81,,,10134029000,682117000,824976000,7725925000,9451912000,6900949000,10932158000,2408104000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,,None,464000,464000,,,,,,,,,470000,46980196,None,4643168000,4643168000,379406000,None,122957000,287721000,None,None,887792000,,0.059,,,,0.0,0.0,1576142000,2463934000,0.0,2017-09-30,377172000,0.0,6288990000,1576142000,443540000,None,None,None,None,None,213870000,None,None,2948610000,None,913531000,1132602000,None,None,None,0.0,,4483630000,1805360000,84444000,-3949662000,None,None,None,,,,,0.0,,,,,,,,0.0,,6704798000,2025-10-31,quarterly,0.0,USD,pre-market,None,1607025000,0.0,0.0,0.0,0.0,145884000,3071567000,122957000,525491000,20.83,20.81,,,10071076000,874220000,685701000,7641988000,9196856000,6956287000,10932158000,2429088000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,,None,3077000,3077000,,,,,,,,,470000,46980196,None,4643168000,4643168000,357644000,None,129396000,241886000,None,None,887792000,,0.059,,,,0.0,0.0,1576142000,2463934000,0.0,2017-06-30,377172000,0.0,6288990000,1576142000,443540000,None,None,None,None,None,217201000,None,None,2949561000,None,889844000,1132602000,None,None,None,0.0,,4483630000,1805360000,76625000,-5683898000,None,None,None,,,,,0.0,,,,,,,,0.0,,6648899000,2025-10-31,quarterly,0.0,USD,pre-market,None,1514744000,0.0,0.0,0.0,0.0,145884000,3078957000,129396000,595932000,20.83,20.81,,,9899259000,780675000,647142000,7562452000,9118584000,6915310000,10932158000,2336807000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,,None,475000,475000,,,,,,,,,470000,46980196,None,4643168000,4643168000,317476000,None,167000000,202983000,None,None,887792000,,0.059,,,,0.0,0.0,1576142000,2463934000,0.0,2017-03-31,377172000,0.0,6288990000,1576142000,443540000,None,None,None,None,None,215465000,None,None,2715778000,None,873284000,1132602000,None,None,None,0.0,,4483630000,1805360000,28915000,-7325558000,None,None,None,,,,,0.0,,,,,,,,0.0,,6506997000,2025-10-31,quarterly,0.0,USD,pre-market,None,1476551000,0.0,0.0,0.0,0.0,145884000,2882778000,167000000,451656000,20.83,20.81,,,9607058000,650821000,649918000,7308444000,8956237000,6658526000,10932158000,2298614000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,,None,20509000,20509000,,,,,,,,,470000,46980196,None,4643168000,4643168000,424864000,None,114700000,236497000,None,None,887792000,,0.059,,,,0.0,0.0,1576142000,2463934000,0.0,2016-12-31,377172000,0.0,6288990000,1576142000,443540000,None,None,None,None,None,215360000,None,None,2715085000,None,842647000,1132602000,None,None,None,0.0,,4483630000,1805360000,18092000,120102000,None,None,None,,,,,0.0,,,,,,,,0.0,,6464316000,2025-10-31,quarterly,0.0,USD,pre-market,None,1462604000,0.0,0.0,0.0,0.0,145884000,2829785000,86033000,434286000,20.83,20.81,,,9606117000,726955000,697407000,7321450000,8879162000,6624043000,10932158000,2284667000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,,None,3411000,3411000,,,,,,,,,470000,46980196,None,4643168000,4643168000,348720000,None,None,1380457000,None,None,887792000,,0.059,,,,0.0,0.0,1576142000,2463934000,0.0,2016-09-30,377172000,0.0,6288990000,1576142000,443540000,None,None,None,None,None,212739000,None,None,None,None,None,1132602000,None,None,None,0.0,,4483630000,1805360000,303034000,-9054508000,None,None,None,,,,,0.0,,,,,,,,0.0,,None,2025-10-31,quarterly,0.0,USD,pre-market,None,1459081000,0.0,0.0,0.0,0.0,145884000,2843467000,47408000,448083000,20.83,20.81,,,9443542000,820726000,572620000,7162398000,8622816000,6589778000,10932158000,2281144000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,,25567000,25112000,25112000,,,,,,,,,470000,46980196,None,4643168000,4643168000,268312000,None,None,1169970000,None,None,887792000,,0.059,,,,0.0,0.0,1576142000,2463934000,0.0,2016-06-30,377172000,0.0,6288990000,1576142000,443540000,None,None,None,None,None,236159000,None,None,13112072000,None,6256283000,1132602000,None,None,None,0.0,,4483630000,1805360000,300607000,-10401014000,None,10229623000,None,,,,,0.0,,,,,,,,0.0,,29069679000,2025-10-31,quarterly,0.0,USD,pre-market,None,1352443000,0.0,0.0,0.0,0.0,145884000,2843257000,67599000,489051000,20.83,20.81,,,9295797000,789593000,525897000,7038041000,8506204000,6512144000,10932158000,2257756000,6.05,-5515502000,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,,None,33779000,33779000,,,,,,,,,470000,46980196,None,4643168000,4643168000,266174000,None,None,993424000,None,None,887792000,,0.059,,,,0.0,0.0,1576142000,2463934000,0.0,2016-03-31,377172000,0.0,6288990000,1576142000,443540000,None,None,None,None,None,242068000,None,None,None,None,None,1132602000,None,None,None,0.0,,4483630000,1805360000,201220000,-11647560000,None,None,None,,,,,0.0,,,,,,,,0.0,,None,2025-10-31,quarterly,0.0,USD,pre-market,None,1320271000,0.0,0.0,0.0,0.0,145884000,2777649000,55000000,500817000,20.83,20.81,,,9098924000,676090000,514614000,6873340000,8422834000,6358726000,10932158000,2225584000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,,None,9135000,9135000,,,,,,,,,470000,46980196,None,4643168000,4643168000,288222000,None,None,1068900000,None,None,887792000,,0.059,,,,0.0,0.0,1576142000,2463934000,0.0,2015-12-31,377172000,0.0,6288990000,1576142000,443540000,None,None,None,None,None,232608000,None,None,None,None,None,1132602000,None,None,None,0.0,,4483630000,1805360000,201690000,150704000,None,None,None,,,,,0.0,,,,,,,,0.0,,None,2025-10-31,quarterly,0.0,USD,pre-market,None,1302695000,0.0,0.0,0.0,0.0,145884000,2641529000,38298000,429322000,20.83,20.81,,,8747774000,624413000,547207000,6739766000,8123361000,6192559000,10932158000,2008008000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,,None,119360000,119360000,,,,,,,,,470000,46980196,None,4643168000,4643168000,230909000,None,None,260871000,None,None,887792000,,0.059,,,,0.0,0.0,1576142000,2463934000,0.0,2015-09-30,377172000,0.0,6288990000,1576142000,443540000,None,None,None,None,None,219859000,None,None,None,None,None,1132602000,None,None,None,0.0,,4483630000,1805360000,220848000,-13015904000,None,None,None,,,,,0.0,,,,,,,,0.0,,None,2025-10-31,quarterly,0.0,USD,pre-market,None,1325193000,0.0,0.0,0.0,0.0,145884000,2702242000,92240000,461988000,20.83,20.81,,,8840157000,820938000,604245000,6809673000,8019219000,6205428000,10932158000,2030484000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,,None,99227000,99227000,,,,,,,,,470000,46980196,None,4643168000,4643168000,200060000,None,None,221229000,None,None,887792000,,0.059,,,,0.0,0.0,1576142000,2463934000,0.0,2015-06-30,377172000,0.0,6288990000,1576142000,443540000,None,None,None,None,None,206441000,None,None,None,None,None,1132602000,None,None,None,0.0,,4483630000,1805360000,65196000,-41277256000,None,None,None,,,,,0.0,,,,,,,,0.0,,None,2025-10-31,quarterly,0.0,USD,pre-market,None,1271249000,0.0,0.0,0.0,0.0,145884000,2664952000,1737368000,596018000,20.83,20.81,,,8754907000,813322000,392804000,6778367000,7941585000,6385563000,10932158000,1976540000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,,None,119490000,119490000,,,,,,,,,470000,46980196,None,4643168000,4643168000,202158000,None,None,212101000,None,None,887792000,,0.059,,,,0.0,0.0,1576142000,2463934000,0.0,2015-03-31,377172000,0.0,6288990000,1576142000,443540000,None,None,None,None,None,229425000,None,None,None,None,None,1132602000,None,None,None,0.0,,4483630000,1805360000,323429000,-17481665000,None,None,None,,,,,0.0,,,,,,,,0.0,,None,2025-10-31,quarterly,0.0,USD,pre-market,None,1251443000,0.0,0.0,0.0,0.0,145884000,2690912000,19506000,657581000,20.83,20.81,,,8783505000,884445000,409999000,6826771000,7899060000,6416772000,10932158000,1956734000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,,None,218505000,218505000,,,,,,,,,470000,46980196,None,4643168000,4643168000,231076000,None,None,177958000,None,None,887792000,,0.059,,,,0.0,0.0,1576142000,2463934000,0.0,2014-12-31,377172000,0.0,6288990000,1576142000,443540000,None,None,None,None,None,213690000,None,None,None,None,None,1132602000,None,None,None,0.0,,4483630000,1805360000,318455000,157697000,None,None,None,,,,,0.0,,,,,,,,0.0,,None,2025-10-31,quarterly,0.0,USD,pre-market,None,1235296000,0.0,0.0,0.0,0.0,145884000,2689041000,23287000,602545000,20.83,20.81,,,8777655000,928608000,482062000,6837068000,7849047000,6355006000,10932158000,1940587000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,,None,11827000,11827000,,,,,,,,,470000,46980196,None,4643168000,4643168000,304897000,None,None,227319000,None,None,887792000,,0.059,,,,0.0,0.0,1576142000,2463934000,0.0,2014-09-30,377172000,0.0,6288990000,1576142000,443540000,None,None,None,None,None,190051000,None,None,None,None,None,1132602000,None,None,None,0.0,,4483630000,1805360000,134133000,195047000,None,None,None,,,,,0.0,,,,,,,,0.0,,None,2025-10-31,quarterly,0.0,USD,pre-market,None,1245977000,0.0,0.0,0.0,0.0,145884000,2437614000,8036000,670917000,20.83,20.81,,,8208362000,790649000,507980000,6257094000,7417713000,5749114000,10932158000,1951268000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,,None,31971000,31971000,,,,,,,,,470000,46980196,None,4643168000,4643168000,308959000,None,None,202181000,None,None,887792000,,0.059,,,,0.0,0.0,1576142000,2463934000,0.0,2014-06-30,377172000,0.0,6288990000,1576142000,443540000,None,None,None,None,None,177758000,None,None,None,None,None,1132602000,None,None,None,0.0,,4483630000,1805360000,264115000,189379000,None,None,None,,,,,0.0,,,,,,,,0.0,,None,2025-10-31,quarterly,0.0,USD,pre-market,None,1184715000,0.0,0.0,0.0,0.0,145884000,2449191000,109657000,828379000,20.83,20.81,,,8187925000,878206000,607995000,6297919000,7309719000,5689924000,10932158000,1890006000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,,None,220517000,220517000,,,,,,,,,470000,46980196,None,4643168000,4643168000,327065000,None,None,251060000,None,None,887792000,,0.059,,,,0.0,0.0,1576142000,2463934000,0.0,2014-03-31,377172000,0.0,6288990000,1576142000,443540000,None,None,None,None,None,191926000,None,None,None,None,None,1132602000,None,None,None,0.0,,4483630000,1805360000,135429000,-396333000,None,None,None,,,,,0.0,,,,,,,,0.0,,None,2025-10-31,quarterly,0.0,USD,pre-market,None,1157429000,0.0,0.0,0.0,0.0,145884000,2593089000,132493000,805634000,20.83,20.81,,,8274045000,1049992000,626225000,6411325000,7224053000,5785100000,10932158000,1862720000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,,None,127022000,127022000,,,,,,,,,470000,46980196,None,4643168000,4643168000,377962000,None,None,223388000,None,None,887792000,,0.059,,,,0.0,0.0,1576142000,2463934000,0.0,2013-12-31,377172000,0.0,6288990000,1576142000,443540000,None,None,None,None,None,193933000,None,None,None,None,None,1132602000,None,None,None,0.0,,4483630000,1805360000,97001000,157960000,None,None,None,,,,,0.0,,,,,,,,0.0,,None,2025-10-31,quarterly,0.0,USD,pre-market,None,1130777000,0.0,0.0,0.0,0.0,145884000,2405802000,47041000,45885000,20.83,20.81,,,8034890000,864732000,631376000,6198822000,7170158000,5567446000,10932158000,1836068000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,,None,45063000,45063000,,,,,,,,,470000,46980196,None,4643168000,4643168000,189946000,None,None,1267759000,None,None,887792000,,0.059,,,,0.0,0.0,1576142000,2463934000,0.0,2013-09-30,377172000,0.0,6288990000,1576142000,443540000,None,None,None,None,None,183653000,None,None,None,None,None,1132602000,None,None,None,0.0,,4483630000,1805360000,259835000,-8239068000,None,None,None,,,,,0.0,,,,,,,,0.0,,None,2025-10-31,quarterly,0.0,USD,pre-market,None,1108326000,0.0,0.0,0.0,0.0,145884000,2432301000,90133000,49741000,20.83,20.81,,,8030595000,814628000,458011000,6217005000,7215967000,5758994000,10932158000,1813590000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,,None,43002000,43002000,,,,,,,,,470000,46980196,None,4643168000,4643168000,202979000,None,None,302584000,None,None,887792000,,0.059,,,,0.0,0.0,1576142000,2463934000,0.0,2013-06-30,377172000,0.0,6288990000,1576142000,443540000,None,None,None,None,None,182018000,None,None,None,None,None,1132602000,None,None,None,0.0,,4483630000,1805360000,367133000,-32128768000,None,None,None,,,,,0.0,,,,,,,,0.0,,None,2025-10-31,quarterly,0.0,USD,pre-market,None,1027467000,0.0,0.0,0.0,0.0,145884000,2492054000,329943000,36922000,20.83,20.81,,,8017891000,894737000,710154000,6285160000,7123154000,5575006000,10932158000,1732731000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,,33976000,14922000,14922000,,,,,,,,,470000,46980196,None,4643168000,4643168000,184701000,None,None,242545000,None,None,887792000,,0.059,,,,0.0,0.0,1576142000,2463934000,0.0,2013-03-31,377172000,0.0,6288990000,1576142000,443540000,None,None,None,None,None,195584000,None,None,11729134000,None,4947225000,1132602000,None,None,None,0.0,,4483630000,1805360000,265931000,-32856731000,None,9019968000,None,,,,,0.0,,,,,,,,0.0,,27309441000,2025-10-31,quarterly,0.0,USD,pre-market,None,988703000,0.0,0.0,0.0,0.0,145884000,2145328000,351383000,44438000,20.83,20.81,,,7810174000,718982000,901353000,6116207000,7091192000,5214854000,10932158000,1693967000,6.05,-5553870000,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,,34541000,34533000,34533000,,,,,,,,,470000,46980196,None,4643168000,4643168000,240252000,None,None,209872000,None,None,887792000,,0.059,,,,0.0,0.0,1576142000,2463934000,0.0,2012-12-31,377172000,0.0,6288990000,1576142000,443540000,None,None,None,None,None,197657000,None,None,11920318000,None,4929119000,1132602000,None,None,None,0.0,,4483630000,1805360000,294856000,630190000,None,9078270000,None,,,,,0.0,,,,,,,,0.0,,27298545000,2025-10-31,quarterly,0.0,USD,pre-market,None,990702000,0.0,0.0,0.0,0.0,145884000,196300000,70000000,46040000,20.83,20.81,,,7819445000,736918000,986707000,6123479000,5142591000,1793895000,10932158000,1695966000,6.05,-5574819000,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,,None,42622000,42622000,,,,,,,,,470000,46980196,None,4643168000,4643168000,219975000,None,None,1147280000,None,None,887792000,,0.059,,,,0.0,0.0,1576142000,2463934000,0.0,2012-09-30,377172000,0.0,6288990000,1576142000,443540000,None,None,None,None,None,191796000,None,None,None,None,None,1132602000,None,None,None,0.0,,4483630000,1805360000,70029000,86924025000,None,None,None,,,,,0.0,,,,,,,,0.0,,None,2025-10-31,quarterly,0.0,USD,pre-market,None,992235000,0.0,0.0,0.0,0.0,145884000,166322000000,70000000000,613864000,20.83,20.81,,,7310649000,745338000,807355000,5613150000,5346134000,1540076000,10932158000,992705000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,,None,283393000,283393000,,,,,,,,,2548000,44367621,None,4643168000,4643168000,1035834000,None,None,1037450000,None,None,887792000,,0.059,,,,0.0,0.0,1576142000,2463934000,0.0,2012-06-30,377172000,0.0,6288990000,1576142000,443540000,None,None,None,None,None,1134238000,None,None,None,None,None,1132602000,None,None,None,0.0,,4483630000,1805360000,72808000,50588000,None,None,None,,,,,0.0,,,,,,,,0.0,,None,2025-10-31,quarterly,0.0,USD,pre-market,None,116171000,0.0,0.0,0.0,0.0,145884000,166319000,424142000,602037000,20.83,20.81,,,139005000,3203500000,100983000,595255000,139005000,494272000,10932158000,-456250000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,,None,685002000,685002000,,,,,,,,,2548000,44347011,None,4643168000,4643168000,916248000,None,None,829063000,None,None,887792000,,0.059,,,,0.0,0.0,1576142000,2463934000,0.0,2012-03-31,377172000,0.0,6288990000,1576142000,443540000,None,None,None,None,None,1118978000,None,None,None,None,None,1132602000,None,None,None,0.0,,4483630000,1805360000,36800000,37155000000,None,None,None,,,,,0.0,,,,,,,,0.0,,None,2025-10-31,quarterly,0.0,USD,pre-market,None,109226000000,0.0,0.0,0.0,0.0,145884000,166515000000,460080000,49364000,20.83,20.81,,,143542000000,3476337000,89076000000,593252000000,143542000000,504176000000,10932158000,-449710000000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,,None,694438000,694438000,,,,,,,,,2548000,46953558,None,4643168000,4643168000,1069096000,None,None,1001868000,None,None,887792000,,0.059,,,,0.0,0.0,1576142000,2463934000,0.0,2011-12-31,377172000,0.0,6288990000,1576142000,443540000,None,None,None,None,None,1096888000,None,None,None,None,None,1132602000,None,None,None,0.0,,4483630000,1805360000,74674000,40540000,None,None,None,,,,,0.0,,,,,,,,0.0,,None,2025-10-31,quarterly,0.0,USD,pre-market,None,111127000,0.0,0.0,0.0,0.0,145884000,166537000,2304695000,50304000,20.83,20.81,,,144405000,3610273000,95676000,605090000,144405000,509414000,10932158000,-460685000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,,None,987140000,987140000,,,,,,,,,2548000,44430755,None,4643168000,4643168000,882651000,None,None,1248373000,None,None,887792000,,0.059,,,,0.0,0.0,1576142000,2463934000,0.0,2011-09-30,377172000,0.0,6288990000,1576142000,443540000,None,None,None,None,None,1075467000,None,None,None,None,None,1132602000,None,None,None,0.0,,4483630000,1805360000,76661000,62373000000,None,None,None,,,,,0.0,,,,,,,,0.0,,None,2025-10-31,quarterly,0.0,USD,pre-market,None,129175000000,0.0,0.0,0.0,0.0,145884000,166599000000,2025988000,None,20.83,20.81,,,172360000000,3997498000,121962000000,626039000000,172360000000,504077000000,10932158000,-453679000000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,,None,529858000,529858000,,,,,,,,,2548000,44731295,None,4643168000,4643168000,1044217000,None,None,1203102000,None,None,887792000,,0.059,,,,0.0,0.0,1576142000,2463934000,0.0,2011-06-30,377172000,0.0,6288990000,1576142000,443540000,None,None,None,None,None,1082323000,None,None,None,None,None,1132602000,None,None,None,0.0,,4483630000,1805360000,100289000,51027000000,None,None,None,,,,,0.0,,,,,,,,0.0,,None,2025-10-31,quarterly,0.0,USD,pre-market,None,125599000000,0.0,0.0,0.0,0.0,145884000,166714000000,131661000,None,20.83,20.81,,,165868000000,3863142000,114801000000,627544000000,165868000000,512743000000,10932158000,-461676000000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,,None,726237000,726237000,,,,,,,,,2548000,45020957,None,4643168000,4643168000,986307000,None,None,932137000,None,None,887792000,,0.059,,,,0.0,0.0,1576142000,2463934000,0.0,2011-03-31,377172000,0.0,6288990000,1576142000,443540000,None,None,None,None,None,1086626000,None,None,None,None,None,1132602000,None,None,None,0.0,,4483630000,1805360000,88844000,36573000000,None,None,None,,,,,0.0,,,,,,,,0.0,,None,2025-10-31,quarterly,0.0,USD,pre-market,None,124630000000,0.0,0.0,0.0,0.0,145884000,167218000000,395195000,None,20.83,20.81,,,170950000000,3777586000,99131000000,621912000000,170950000000,522781000000,10932158000,-450962000000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,,None,1294472000,1294472000,,,,,,,,,2548000,46944293,None,4643168000,4643168000,1181099000,None,None,1035582000,None,None,887792000,,0.059,,,,0.0,0.0,1576142000,2463934000,0.0,2010-12-31,377172000,0.0,6288990000,1576142000,443540000,None,None,None,None,None,1074428000,None,None,None,None,None,1132602000,None,None,None,0.0,,4483630000,1805360000,95204000,43011000,None,None,None,,,,,0.0,,,,,,,,0.0,,None,2025-10-31,quarterly,0.0,USD,pre-market,None,121588000,0.0,0.0,0.0,0.0,145884000,167215000,457071000,None,20.83,20.81,,,180290000,4339083000,104359000,642142000,180290000,537783000,10932158000,-461852000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,,None,1930919000,1930919000,,,,,,,,,2548000,46944293,None,4643168000,4643168000,1009194000,None,None,1217205000,None,None,887792000,,0.059,,,,0.0,0.0,1576142000,2463934000,0.0,2010-09-30,377172000,0.0,6288990000,1576142000,443540000,None,None,None,None,None,1045718000,None,None,None,None,None,1132602000,None,None,None,0.0,,4483630000,1805360000,62256000,54272000000,None,None,None,,,,,0.0,,,,,,,,0.0,,None,2025-10-31,quarterly,0.0,USD,pre-market,None,139133000000,0.0,0.0,0.0,0.0,145884000,167266000000,1601329000,None,20.83,20.81,,,99247000000,5052292000,134375000000,640903000000,99247000000,506528000000,10932158000,-541656000000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,,None,1335524000,1335524000,,,,,,,,,2548000,47679489,None,4643168000,4643168000,58617000000,None,None,1166155000,None,None,887792000,,0.059,,,,0.0,0.0,1576142000,2463934000,0.0,2010-06-30,377172000,0.0,6288990000,1576142000,443540000,None,None,None,None,None,1038196000,None,None,None,None,None,1132602000,None,None,None,0.0,,4483630000,1805360000,59050000,-52530000000,None,None,None,,,,,0.0,,,,,,,,0.0,,None,2025-10-31,quarterly,0.0,USD,pre-market,None,140194000000,0.0,0.0,0.0,0.0,145884000,197264000000,30000000000,None,20.83,20.81,,,2895000000,4362522000,115444000000,-938458000000,2895000000,595897000000,10932158000,941353000000,6.05,None,21.59,19.15
2026-04-16,EAI,0.0,6.05,None,,None,1657034000,1657034000,,,,,,,,,2548000,47820925,None,4643168000,4643168000,58685000000,None,None,936998000,None,None,887792000,,0.059,,,,0.0,0.0,1576142000,2463934000,0.0,2010-03-31,377172000,0.0,6288990000,1576142000,443540000,None,None,None,None,None,1036894000,None,None,None,None,None,1132602000,None,None,None,0.0,,4483630000,1805360000,105037000,-34853000000,None,None,None,,,,,0.0,,,,,,,,0.0,,None,2025-10-31,quarterly,0.0,USD,pre-market,None,134968000000,0.0,0.0,0.0,0.0,145884000,272255000000,104230000000,571204000,20.83,20.81,,,135718000000,4732620000,207386000000,-846001000000,135718000000,549547000000,10932158000,981719000000,6.05,None,21.59,19.15
