date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciationdepletionandamortization,dividend_per_share,dividend_yield,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,intangibleassets,intangibleassetsexcludinggoodwill,inventory,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,operating_margin_ttm,operatingcashflow,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,794000000,None,4018000000,4018000000,883000000,-10009000000,-4296000000,96000000,0,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,0,2.225,0.0275,433000000,433000000,None,-0.326,0.09,2.28,2017-09-30,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,877000000,0.0701,4734000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-495000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,902000000,None,4018000000,4018000000,-693000000,-2873000000,-92000000,73000000,0,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,0,2.225,0.0275,477000000,477000000,None,-0.326,0.09,2.28,2017-06-30,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,853000000,0.0701,3401000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-952000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,1976000000,None,4018000000,4018000000,1499000000,-4276000000,-466000000,213000000,0,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,0,2.225,0.0275,443000000,443000000,None,-0.326,0.09,2.28,2017-03-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,826000000,0.0701,2098000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-858000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,3932000000,None,4018000000,4018000000,-11778000000,8736000000,1994000000,-608000000,0,None,None,-2156000000,8000000,755032468,917000000,None,None,12186000000,None,444000000,2.225,0.0275,486000000,486000000,None,-0.326,0.09,2.28,2016-12-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,-2088000000,0.0701,5533000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-302000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,1869000000,None,4018000000,4018000000,612000000,-4678000000,-1184000000,-46000000,0,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,0,2.225,0.0275,447000000,447000000,None,-0.326,0.09,2.28,2016-09-30,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,577000000,0.0701,2928000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,0,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,1085000000,None,4018000000,4018000000,3376000000,-4169000000,3777000000,279000000,0,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,0,2.225,0.0275,487000000,487000000,None,-0.326,0.09,2.28,2016-06-30,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,110000000,0.0701,4291000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,0,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,1648000000,None,4018000000,4018000000,4291000000,-5739000000,538000000,73000000,0,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,0,2.225,0.0275,419000000,419000000,None,-0.326,0.09,2.28,2016-03-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,2201000000,0.0701,1913000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-70000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,2195000000,None,4018000000,4018000000,1557000000,-3491000000,2536000000,-132000000,0,None,None,-699000000,8000000,755032468,917000000,None,None,12186000000,None,481000000,2.225,0.0275,468000000,468000000,None,-0.326,0.09,2.28,2015-12-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,834000000,0.0701,4602000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-823000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,525000000,None,4018000000,4018000000,-288000000,-147000000,2142000000,-62000000,0,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,0,2.225,0.0275,426000000,426000000,None,-0.326,0.09,2.28,2015-09-30,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,1203000000,0.0701,2639000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-107000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,1180000000,None,4018000000,4018000000,-4287000000,140000000,-53000000,-108000000,0,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,0,2.225,0.0275,451000000,451000000,None,-0.326,0.09,2.28,2015-06-30,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,1115000000,0.0701,4202000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-14000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,2707000000,None,4018000000,4018000000,1723000000,-6900000000,-2681000000,-190000000,0,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,0,2.225,0.0275,424000000,424000000,None,-0.326,0.09,2.28,2015-03-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,2158000000,0.0701,2686000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-986000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,2909000000,None,4018000000,4018000000,279000000,-3386000000,2025000000,-294000000,0,None,None,-443000000,8000000,755032468,917000000,None,None,12186000000,None,501000000,2.225,0.0275,429000000,429000000,None,-0.326,0.09,2.28,2014-12-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,1521000000,0.0701,5426000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-557000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,1728000000,None,4018000000,4018000000,2411000000,-4969000000,1390000000,-81000000,0,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,0,2.225,0.0275,425000000,425000000,None,-0.326,0.09,2.28,2014-09-30,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,2094000000,0.0701,4029000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-439000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,166000000,None,4018000000,4018000000,3225000000,-8864000000,-1180000000,22000000,0,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,0,2.225,0.0275,426000000,426000000,None,-0.326,0.09,2.28,2014-06-30,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,1366000000,0.0701,4437000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-4000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,170000000,None,4018000000,4018000000,-3659000000,2164000000,988000000,-1000000,0,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,0,2.225,0.0275,341000000,341000000,None,-0.326,0.09,2.28,2014-03-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,1328000000,0.0701,2484000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,0,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,1101000000,None,4018000000,4018000000,-1323000000,-8590000000,-3791000000,-25000000,373000000,None,None,-289000000,8000000,755032468,917000000,None,None,12186000000,None,498000000,2.225,0.0275,342000000,342000000,None,-0.326,0.09,2.28,2013-12-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,-2460000000,0.0701,6147000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,774000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,1977000000,None,4018000000,4018000000,-1794000000,1278000000,2192000000,38000000,0,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,0,2.225,0.0275,333000000,333000000,None,-0.326,0.09,2.28,2013-09-30,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,972000000,0.0701,2670000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,1000000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,708000000,None,4018000000,4018000000,-7114000000,1866000000,-799000000,-132000000,0,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,0,2.225,0.0275,333000000,333000000,None,-0.326,0.09,2.28,2013-06-30,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,502000000,0.0701,4581000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,0,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,354000000,None,4018000000,4018000000,1324000000,-9719000000,-5755000000,-93000000,0,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,0,2.225,0.0275,233000000,233000000,None,-0.326,0.09,2.28,2013-03-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,986000000,0.0701,2733000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,0,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,3796000000,None,4018000000,4018000000,-5217000000,2146000000,None,None,3370000000,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,375000000,2.225,0.0275,842000000,842000000,None,-0.326,0.09,2.28,2012-12-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,127000000,0.0701,1872000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-3348000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,316000000,None,4018000000,4018000000,-1039000000,-1298000000,None,None,0,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,0,2.225,0.0275,30000000,30000000,None,-0.326,0.09,2.28,2012-09-30,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,-954000000,0.0701,3186000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,0,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,1320000000,None,4018000000,4018000000,6051000000,-14944000000,None,None,0,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,0,2.225,0.0275,31000000,31000000,None,-0.326,0.09,2.28,2012-06-30,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,2295000000,0.0701,6344000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,0,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,373000000,None,4018000000,4018000000,240000000,2167000000,None,None,0,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,0,2.225,0.0275,30000000,30000000,None,-0.326,0.09,2.28,2012-03-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,-144000000,0.0701,5758000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,0,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,2274000000,None,4018000000,4018000000,-1800000000,1114000000,None,None,0,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,0,2.225,0.0275,818000000,818000000,None,-0.326,0.09,2.28,2011-12-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,-5825000000,0.0701,1250000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,0,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,1788000000,None,4018000000,4018000000,4596000000,-6450000000,379000000,-13000000,0,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,0,2.225,0.0275,30000000,30000000,None,-0.326,0.09,2.28,2011-09-30,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,3582000000,0.0701,2246000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,4000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,1353000000,None,4018000000,4018000000,4324000000,-8801000000,-1135000000,53000000,0,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,0,2.225,0.0275,31000000,31000000,None,-0.326,0.09,2.28,2011-06-30,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,1237000000,0.0701,3289000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,2098000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,407000000,None,4018000000,4018000000,2262000000,-8094000000,-2238000000,93000000,0,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,0,2.225,0.0275,30000000,30000000,None,-0.326,0.09,2.28,2011-03-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,1006000000,0.0701,3501000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,-2805000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,1248000000,None,4018000000,4018000000,-5248000000,1055000000,None,None,0,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,0,2.225,0.0275,815000000,815000000,None,-0.326,0.09,2.28,2010-12-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,82000000,0.0701,2803000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,1825000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,1719000000,None,4018000000,4018000000,11768000000,-9249000000,None,None,0,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,-259000000,2.225,0.0275,30000000,30000000,None,-0.326,0.09,2.28,2010-09-30,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,316000000,0.0701,1265000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,1268000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,129000000,None,4018000000,4018000000,3016000000,-2522000000,None,None,0,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,0,2.225,0.0275,31000000,31000000,None,-0.326,0.09,2.28,2010-06-30,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,1557000000,0.0701,1057000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,0,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,176000000,None,4018000000,4018000000,3845000000,-7598000000,None,None,0,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,0,2.225,0.0275,30000000,30000000,None,-0.326,0.09,2.28,2010-03-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,835000000,0.0701,2871000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,0,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,213000000,None,4018000000,4018000000,23000000,-6578000000,None,None,0,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,-259000000,2.225,0.0275,641000000,641000000,None,-0.326,0.09,2.28,2009-12-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,320000000,0.0701,1085000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,1268000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,121000000,None,4018000000,4018000000,-3124000000,1524000000,None,None,0,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,0,2.225,0.0275,30000000,30000000,None,-0.326,0.09,2.28,2009-09-30,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,-620000000,0.0701,3945000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,0,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,39000000,None,4018000000,4018000000,1166000000,-7263000000,None,None,0,None,None,None,8000000,755032468,917000000,None,None,12186000000,None,130000000,2.225,0.0275,31000000,31000000,None,-0.326,0.09,2.28,2009-06-30,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,12022000000,None,None,-1418000000,0.0701,-242000000,None,34515000000,None,None,None,None,None,None,0.651,1.845,0.742,None,None,None,None,None,691000000,None,0.0534,None,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
