date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividend_per_share,dividend_yield,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,stockbasedcompensation,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,,41008000,1032938000,1032938000,,,,,,,,,133320000,132993000,None,1594891000,1594891000,387225000,None,40582000,173204000,None,None,319031000,,0.0,0.0118,,,,0.0,0.0984,191543000,510574000,0.5016,2019-03-31,3.45,674800000,702513000.0,523441000,5209000,27493000,18616000,18616000,None,45909000,None,269705000,None,None,1390393000,None,350000,-33843000,-22284000,None,None,0.239,,249012000,172282000,122857000,200120000,None,32852000,None,,,,,1.597,0.527,,,,,,,,0.0442,,2009283000,2026-02-26,quarterly,0.6,USD,pre-market,0,61430000,0.0525,0.19,0.219,22.67,149808000,1446786000,32513000,91878000,7.71,11.46,,19.6172,5735406000,1697967000,651850000,2833605000,4037439000,2181755000,2118332000,2476593000,11.94,-5108000,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,,None,1032938000,1032938000,,,,,,,,,133320000,132993000,None,1594891000,1594891000,387225000,None,32513000,173204000,None,None,319031000,,0.0,0.0118,,,,0.0,0.0984,191543000,510574000,0.5016,2018-12-31,3.45,674800000,702513000.0,523441000,5209000,27493000,18616000,18616000,None,45909000,None,269705000,None,None,1392354000,None,638000,-33843000,-22284000,None,None,0.239,,249012000,172282000,130242000,141115000,None,None,None,,,,,1.597,0.527,,,,,,,,0.0442,,1884819000,2026-02-26,quarterly,0.6,USD,pre-market,0,61430000,0.0525,0.19,0.219,22.67,149808000,1424867000,91518000,91878000,7.71,11.46,,19.6172,5735406000,1697967000,651850000,2833605000,4037439000,2181755000,2118332000,2476593000,11.94,None,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,,None,1098091000,1098091000,,,,,,,,,133320000,133320000,None,1594891000,1594891000,313768000,None,54829000,294534000,None,None,319031000,,0.0,0.0118,,,,0.0,0.0984,191543000,510574000,0.5016,2018-09-30,3.45,674671000,702513000.0,523441000,5209000,27493000,18197000,18197000,None,45909000,None,289009000,None,None,1364975000,None,596000,-33843000,-22284000,None,None,0.239,,249012000,172282000,41526000,268679000,None,None,None,,,,,1.597,0.527,,,,,,,,0.0442,,1775214000,2026-02-26,quarterly,0.6,USD,pre-market,0,8577000,0.0525,0.19,0.219,22.67,149808000,1440851000,56249000,102988000,7.71,11.46,,19.6172,5691297000,1826148000,715478000,2852842000,3865149000,2137364000,2118332000,2418080000,11.94,None,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,,None,1033135000,1033135000,,,,,,,,,133320000,133320000,None,1594891000,1594891000,327611000,None,47040000,303429000,None,None,319031000,,0.0,0.0118,,,,0.0,0.0984,191543000,510574000,0.5016,2018-06-30,3.45,664494000,702513000.0,523441000,5209000,27493000,18854000,18854000,None,45909000,None,317769000,None,None,1373590000,None,613000,-33843000,-22284000,None,None,0.239,,249012000,172282000,46925000,311561000,None,None,None,,,,,1.597,0.527,,,,,,,,0.0442,,1778393000,2026-02-26,quarterly,0.6,USD,pre-market,0,1217000,0.0525,0.19,0.219,22.67,149808000,1442300000,48490000,119453000,7.71,11.46,,19.6172,5724522000,1820711000,736349000,2906162000,3903811000,2169813000,2118332000,2397804000,11.94,None,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,,None,979957000,979957000,,,,,,,,,133320000,133320000,None,1594891000,1594891000,332843000,None,46321000,317509000,None,None,319031000,,0.0,0.0118,,,,0.0,0.0984,191543000,510574000,0.5016,2018-03-31,3.45,672430000,702513000.0,523441000,5209000,27493000,20290000,20290000,None,45909000,None,349441000,None,None,1337935000,None,333000,-33843000,-22284000,None,None,0.239,,249012000,172282000,37893000,347190000,None,None,None,,,,,1.597,0.527,,,,,,,,0.0442,,1900629000,2026-02-26,quarterly,0.6,USD,pre-market,0,41683000,0.0525,0.19,0.219,22.67,149808000,1408614000,47965000,137333000,7.71,11.46,,19.6172,5901183000,1822133000,787821000,3014385000,4079050000,2226564000,2118332000,2460196000,11.94,None,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,,None,1019037000,1019037000,,,,,,,,,133320000,133320000,None,1594891000,1594891000,329814000,None,40841000,182713000,None,None,319031000,,0.0,0.0118,,,,0.0,0.0984,191543000,510574000,0.5016,2017-12-31,3.45,673287000,702513000.0,523441000,5209000,27493000,20428000,20428000,None,45909000,None,324878000,None,None,1406458000,None,701000,-33843000,-22284000,None,None,0.239,,249012000,172282000,106124000,323506000,None,None,None,,,,,1.597,0.527,,,,,,,,0.0442,,1996514000,2026-02-26,quarterly,0.6,USD,pre-market,0,-11612000,0.0525,0.19,0.219,22.67,149808000,1471608000,42490000,206155000,7.71,11.46,,19.6172,5961524000,1838907000,768215000,3052621000,4122617000,2284406000,2118332000,2486835000,11.94,None,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,,None,910663000,910663000,,,,,,,,,541416000,112821000,None,1594891000,1594891000,304428000,None,47553000,236133000,None,None,319031000,,0.0,0.0118,,,,0.0,0.0984,191543000,510574000,0.5016,2017-09-30,3.45,675699000,702513000.0,523441000,5209000,27493000,24095000,24095000,None,45909000,None,286634000,None,None,1390739000,None,3139000,-33843000,-22284000,None,None,0.239,,249012000,172282000,43555000,352039000,None,None,None,,,,,1.597,0.527,,,,,,,,0.0442,,2007909000,2026-02-26,quarterly,0.6,USD,pre-market,0,-27157000,0.0525,0.19,0.219,22.67,149808000,1463484000,49270000,163848000,7.71,11.46,,19.6172,5797851000,1640833000,780931000,3047701000,4157018000,2266770000,2118332000,2306230000,11.94,None,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,,None,948315000,948315000,,,,,,,,,841416000,133320513,None,1594891000,1594891000,270817000,None,1406803000,208149000,None,None,319031000,,0.0,0.0118,,,,0.0,0.0984,191543000,510574000,0.5016,2017-06-30,3.45,675490000,702513000.0,523441000,5209000,27493000,23538000,23538000,None,45909000,None,267648000,None,None,1365367000,None,2940000,-33843000,-22284000,None,None,0.239,,249012000,172282000,50532000,615559000,None,None,None,,,,,1.597,0.527,,,,,,,,0.0442,,1978763000,2026-02-26,quarterly,0.6,USD,pre-market,0,-93071000,0.0525,0.19,0.219,22.67,149808000,1431279000,43092000,195931000,7.71,11.46,,19.6172,5823953000,1670575000,991269000,3236304000,4153378000,2245035000,2118332000,2109242000,11.94,None,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,,None,826185000,826185000,,,,,,,,,1041416000,112821000,None,1594891000,1594891000,237842000,None,1154103000,104632000,None,None,319031000,,0.0,0.0118,,,,0.0,0.0984,191543000,510574000,0.5016,2017-03-31,3.45,675698000,702513000.0,523441000,5209000,27493000,1362618000,1362618000,None,45909000,None,288457000,None,None,1064850000,None,326000,-33843000,-22284000,None,None,0.239,,249012000,172282000,163048000,494947000,None,None,None,,,,,1.597,0.527,,,,,,,,0.0442,,1642653000,2026-02-26,quarterly,0.6,USD,pre-market,0,-140838000,0.0525,0.19,0.219,22.67,149808000,1154103000,89253000,219206000,7.71,11.46,,19.6172,5965809000,1601528000,822042000,2736261000,4364281000,1914219000,2118332000,2839427000,11.94,None,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,,None,915576000,915576000,,,,,,,,,1041416000,112821000,None,1594891000,1594891000,282241000,None,62601000,223058000,None,None,319031000,,0.0,0.0118,,,,0.0,0.0984,191543000,510574000,0.5016,2016-12-31,3.45,675561000,702513000.0,523441000,5209000,27493000,23881000,23881000,None,45909000,None,291768000,None,None,1081784000,None,2864000,-33843000,-22284000,None,None,0.239,,249012000,172282000,44708000,458646000,None,None,None,,,,,1.597,0.527,,,,,,,,0.0442,,1978462000,2026-02-26,quarterly,0.6,USD,pre-market,0,-138043000,0.0525,0.19,0.219,22.67,149808000,1170305000,64264000,116957000,7.71,11.46,,19.6172,6160553000,1592067000,875873000,2836237000,4568486000,1960364000,2118332000,2847972000,11.94,None,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,,None,None,None,,,,,,,,,None,112821000,None,1594891000,1594891000,None,None,None,None,None,None,319031000,,0.0,0.0118,,,,0.0,0.0984,191543000,510574000,0.5016,2016-09-30,3.45,None,702513000.0,523441000,5209000,27493000,None,None,None,45909000,None,None,None,None,None,None,None,-33843000,-22284000,None,None,0.239,,249012000,172282000,None,None,None,None,None,,,,,1.597,0.527,,,,,,,,0.0442,,None,2026-02-26,quarterly,0.6,USD,pre-market,0,None,0.0525,0.19,0.219,22.67,149808000,None,None,None,7.71,11.46,,19.6172,None,None,None,None,None,None,2118332000,None,11.94,None,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,,None,None,None,,,,,,,,,None,112821000,None,1594891000,1594891000,None,None,None,None,None,None,319031000,,0.0,0.0118,,,,0.0,0.0984,191543000,510574000,0.5016,2016-06-30,3.45,None,702513000.0,523441000,5209000,27493000,None,None,None,45909000,None,None,None,None,None,None,None,-33843000,-22284000,None,None,0.239,,249012000,172282000,None,None,None,None,None,,,,,1.597,0.527,,,,,,,,0.0442,,None,2026-02-26,quarterly,0.6,USD,pre-market,0,None,0.0525,0.19,0.219,22.67,149808000,None,None,None,7.71,11.46,,19.6172,None,None,None,None,None,None,2118332000,None,11.94,None,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,,None,-679271000,-679271000,,,,,,,,,None,112821000,None,1594891000,1594891000,None,None,None,None,None,None,319031000,,0.0,0.0118,,,,0.0,0.0984,191543000,510574000,0.5016,2016-03-31,3.45,None,702513000.0,523441000,5209000,27493000,None,None,None,45909000,None,None,None,None,None,None,None,-33843000,-22284000,None,None,0.239,,249012000,172282000,None,None,None,None,None,,,,,1.597,0.527,,,,,,,,0.0442,,None,2026-02-26,quarterly,0.6,None,pre-market,0,None,0.0525,0.19,0.219,22.67,149808000,None,None,1358542000,7.71,11.46,,19.6172,None,679271000,None,None,-679271000,None,2118332000,3528475000,11.94,None,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,,None,621415000,621415000,,,,,,,,,1280505000,None,None,1594891000,1594891000,354916000,None,41404000,170140000,None,None,319031000,,0.0,0.0118,,,,0.0,0.0984,191543000,510574000,0.5016,2015-12-31,3.45,674769000,702513000.0,523441000,5209000,27493000,1968959000,1968959000,None,45909000,None,230581000,None,None,1014806000,None,1889000,-33843000,-22284000,None,None,0.239,,249012000,172282000,89302000,151014000,None,None,None,,,,,1.597,0.527,,,,,,,,0.0442,,1883354000,2026-02-26,quarterly,0.6,USD,pre-market,0,1304874000,0.0525,0.19,0.219,22.67,149808000,None,41404000,57856000,7.71,11.46,,19.6172,5657100000,1169294000,550630000,2128625000,None,None,2118332000,2585379000,11.94,None,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,,121134000,515871000,515871000,,,,,,,,,132437999,132439000,None,1594891000,1594891000,915413000,None,27125000,240400000,None,None,319031000,,0.0,0.0118,,,,0.0,0.0984,191543000,510574000,0.5016,2025-12-31,3.45,306208000,702513000.0,523441000,5209000,27493000,571720000,571720000,None,45909000,None,414395000,None,None,1650569000,None,37493000,-33843000,-22284000,None,None,0.239,,249012000,172282000,95868000,432834000,None,134865000,None,,,,,1.597,0.527,,,,,,,,0.0442,,None,2026-02-26,annual,0.6,USD,pre-market,0,-1107851000,0.0525,0.19,0.219,22.67,149808000,1827118000,100931000,5687000,7.71,11.46,,19.6172,5274917000,1272221000,1467344000,3985354000,4002696000,2518010000,2118332000,1002934000,11.94,None,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,,95899000,620537000,620537000,,,,,,,,,132438000,132439000,None,1594891000,1594891000,443288000,None,27811000,148368000,None,None,319031000,,0.0,0.0118,,,,0.0,0.0984,191543000,510574000,0.5016,2024-12-31,3.45,305397000,702513000.0,523441000,5209000,27493000,529290000,529290000,None,45909000,None,325196000,None,None,1711750000,None,34581000,-33843000,-22284000,None,None,0.239,,249012000,172282000,93474000,494343000,None,135292000,None,,,,,1.597,0.527,,,,,,,,0.0442,,None,2026-02-26,annual,0.6,USD,pre-market,0,-1240990000,0.0525,0.19,0.219,22.67,149808000,1858532000,83630000,19693000,7.71,11.46,,19.6172,4637465000,1207268000,1145293000,3577172000,3430197000,2431879000,2118332000,813930000,11.94,None,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,,9218000,457259000,457259000,,,,,,,,,132438000,132439000,None,1594891000,1594891000,451603000,None,114594000,157103000,None,None,319031000,,0.0,0.0118,,,,0.0,0.0984,191543000,510574000,0.5016,2023-12-31,3.45,307112000,702513000.0,523441000,5209000,27493000,22616000,22616000,None,45909000,None,339671000,None,None,1582370000,None,50544000,-33843000,-22284000,None,None,0.239,,249012000,172282000,94735000,389361000,None,172438000,None,,,,,1.597,0.527,,,,,,,,0.0442,,None,2026-02-26,annual,0.6,USD,pre-market,0,-1030435000,0.0525,0.19,0.219,22.67,149808000,1734784000,146962000,11058000,7.71,11.46,,19.6172,4840507000,1059826000,1074882000,3383873000,3780681000,2308991000,2118332000,1201921000,11.94,None,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,,5021000,497826000,497826000,,,,,,,,,132438000,132439000,None,1594891000,1594891000,413856000,None,24735000,226195000,None,None,319031000,,0.0,0.0118,,,,0.0,0.0984,191543000,510574000,0.5016,2022-12-31,3.45,344567000,702513000.0,523441000,5209000,27493000,24942000,24942000,None,45909000,None,395197000,None,None,1618419000,None,46105000,-33843000,-22284000,None,None,0.239,,249012000,172282000,82866000,363609000,None,50528000,None,,,,,1.597,0.527,,,,,,,,0.0442,,2226623000,2026-02-26,annual,0.6,USD,pre-market,0,-741081000,0.0525,0.19,0.219,22.67,149808000,1674280000,54501000,18062000,7.71,11.46,,19.6172,4891782000,1220146000,898764000,3181528000,3671636000,2282764000,2118332000,1442245000,11.94,None,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,,19639000,743817000,743817000,,,,,,,,,132438000,132439000,None,1594891000,1594891000,411818000,None,27992000,239877000,None,None,319031000,,0.0,0.0118,,,,0.0,0.0984,191543000,510574000,0.5016,2021-12-31,3.45,406228000,702513000.0,523441000,5209000,27493000,38273000,38273000,None,45909000,None,372502000,None,None,1652602000,None,3723000,-33843000,-22284000,None,None,0.239,,249012000,172282000,97411000,416286000,None,23354000,None,,,,,1.597,0.527,,,,,,,,0.0442,,2016616000,2026-02-26,annual,0.6,USD,pre-market,0,-746308000,0.0525,0.19,0.219,22.67,149808000,1718954000,62959000,19202000,7.71,11.46,,19.6172,4904836000,1472809000,989282000,3260556000,3432027000,2271274000,2118332000,1386273000,11.94,None,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,,25689000,1086163000,1086163000,,,,,,,,,132438000,132439000,None,1594891000,1594891000,370122000,None,88958000,241985000,None,None,319031000,,0.0,0.0118,,,,0.0,0.0984,191543000,510574000,0.5016,2020-12-31,3.45,406434000,702513000.0,523441000,5209000,27493000,21101000,21101000,None,45909000,None,256522000,None,None,1878312000,None,0,-33843000,-22284000,None,None,0.239,,249012000,172282000,107470000,273674000,None,25805000,None,,,,,1.597,0.527,,,,,,,,0.0442,,1830353000,2026-02-26,annual,0.6,USD,pre-market,0,-814675000,0.0525,0.19,0.219,22.67,149808000,2050003000,162001000,35044000,7.71,11.46,,19.6172,5064226000,1727184000,876559000,3442982000,3337042000,2566423000,2118332000,1377445000,11.94,None,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,,34384000,698618000,698618000,,,,,,,,,133320000,132622000,None,1594891000,1594891000,496850000,None,33149000,215081000,None,None,319031000,,0.0,0.0118,,,,0.0,0.0984,191543000,510574000,0.5016,2019-12-31,3.45,674645000,702513000.0,523441000,5209000,27493000,863881000,863881000,None,45909000,None,295258000,None,None,1475408000,None,352000,-33843000,-22284000,None,None,0.239,,249012000,172282000,107969000,126166000,None,34474000,None,,,,,1.597,0.527,,,,,,,,0.0442,,2047578000,2026-02-26,annual,0.6,USD,pre-market,0,-196855000,0.0525,0.19,0.219,22.67,149808000,1542941000,49623000,58423000,7.71,11.46,,19.6172,5466364000,1375349000,698990000,2984178000,4091014999,2285188000,2118332000,2109577000,11.94,-9455000,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,,None,1032938000,1032938000,,,,,,,,,133320000,133313000,None,1594891000,1594891000,387225000,None,31740000,173204000,None,None,319031000,,0.0,0.0118,,,,0.0,0.0984,191543000,510574000,0.5016,2018-12-31,3.45,674800000,702513000.0,523441000,5209000,27493000,18616000,18616000,None,45909000,None,269705000,None,None,1392354000,None,638000,-33843000,-22284000,None,None,0.239,,249012000,172282000,130242000,141115000,None,35515000,None,,,,,1.597,0.527,,,,,,,,0.0442,,1884819000,2026-02-26,annual,0.6,USD,pre-market,0,61430000,0.0525,0.19,0.219,22.67,149808000,1424867000,91518000,91878000,7.71,11.46,,19.6172,5735406000,1697967000,651850000,2833605000,4037439000,2181755000,2118332000,2476593000,11.94,-1352000,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,,24309000,1019037000,1019037000,,,,,,,,,133320000,116527000,None,1594891000,1594891000,329814000,None,40406000,182713000,None,None,319031000,,0.0,0.0118,,,,0.0,0.0984,191543000,510574000,0.5016,2017-12-31,3.45,673287000,702513000.0,523441000,5209000,27493000,20428000,20428000,None,45909000,None,324878000,None,None,1406458000,None,701000,-33843000,-22284000,None,None,0.239,,249012000,172282000,106124000,323506000,None,8561000,None,,,,,1.597,0.527,,,,,,,,0.0442,,1919379000,2026-02-26,annual,0.6,USD,pre-market,0,-11612000,0.0525,0.19,0.219,22.67,149808000,1471608000,42490000,206155000,7.71,11.46,,19.6172,5961524000,1838907000,768215000,3052621000,4122617000,2284406000,2118332000,2486835000,11.94,None,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,,25920000,915576000,915576000,,,,,,,,,1041416000,112821000,None,1594891000,1594891000,282241000,None,5944000,223058000,None,None,319031000,,0.0,0.0118,,,,0.0,0.0984,191543000,510574000,0.5016,2016-12-31,3.45,675561000,702513000.0,523441000,5209000,27493000,23881000,23881000,None,45909000,None,291768000,None,None,1081784000,None,2864000,-33843000,-22284000,None,None,0.239,,249012000,172282000,44708000,458646000,None,9220000,None,,,,,1.597,0.527,,,,,,,,0.0442,,1941746000,2026-02-26,annual,0.6,USD,pre-market,0,-138043000,0.0525,0.19,0.219,22.67,149808000,1170305000,64264000,116957000,7.71,11.46,,19.6172,6160553000,1592067000,875873000,2836237000,4568486000,1960364000,2118332000,2847972000,11.94,None,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,,None,621415000,621415000,,,,,,,,,1280505000,112821000,None,1594891000,1594891000,259748000,None,41404000,170140000,None,None,319031000,,0.0,0.0118,,,,0.0,0.0984,191543000,510574000,0.5016,2015-12-31,3.45,674769000,702513000.0,523441000,5209000,27493000,1294190000,1294190000,None,45909000,None,230581000,None,None,1014806000,None,1889000,-33843000,-22284000,None,None,0.239,,249012000,172282000,89302000,236778000,None,None,None,,,,,1.597,0.527,,,,,,,,0.0442,,1840888000,2026-02-26,annual,0.6,USD,pre-market,0,-230167000,0.0525,0.19,0.219,22.67,149808000,1076810000,42681000,57856000,7.71,11.46,,19.6172,5657100000,1169294000,550630000,2128625000,4487806000,1577995000,2118332000,2585379000,11.94,None,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,,None,747099000,747099000,,,,,,,,,1280421000,112821000,None,1594891000,1594891000,247108000,None,95986000,111450000,None,None,319031000,,0.0,0.0118,,,,0.0,0.0984,191543000,510574000,0.5016,2014-12-31,3.45,676648000,702513000.0,523441000,5209000,27493000,1537298000,1537298000,None,45909000,None,285931000,None,None,1229514000,None,34978000,-33843000,-22284000,None,None,0.239,,249012000,172282000,170246000,234237000,None,None,None,,,,,1.597,0.527,,,,,,,,0.0442,,1981829000,2026-02-26,annual,0.6,USD,pre-market,0,-31190000,0.0525,0.19,0.219,22.67,149808000,1325500000,95986000,22647000,7.71,11.46,,19.6172,6231605000,1337373000,577331000,2419808000,4894232000,1842477000,2118332000,2180547000,11.94,0,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,137780404,None,747099000,747099000,-129782006,-132128708,None,None,-12428875,None,None,None,1280421000,112821000,None,1594891000,1594891000,247108000,None,95986000,111450000,None,None,319031000,103298000,0.0,0.0118,6569016,6569016,None,0.0,0.0984,191543000,510574000,0.5016,2025-12-31,3.45,676648000,702513000.0,523441000,5209000,27493000,1537298000,1537298000,None,45909000,None,285931000,None,None,1229514000,None,34978000,50354000,-22284000,None,None,0.239,307136074,249012000,172282000,170246000,234237000,None,None,None,None,None,None,None,1.597,0.527,None,None,None,None,None,None,None,0.0442,None,1981829000,2026-02-26,quarterly,0.6,USD,pre-market,0,-31190000,0.0525,0.19,0.219,22.67,149808000,1325500000,95986000,22647000,7.71,11.46,None,19.6172,6231605000,1337373000,577331000,2419808000,4894232000,1842477000,2118332000,2180547000,11.94,0,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,95222040,None,747099000,747099000,-51483258,-92857573,None,None,-32647945,None,None,None,1280421000,112821000,None,1594891000,1594891000,247108000,None,95986000,111450000,None,None,319031000,89906000,0.0,0.0118,16276475,16276475,None,0.0,0.0984,191543000,510574000,0.5016,2025-09-30,3.45,676648000,702513000.0,523441000,5209000,27493000,1537298000,1537298000,None,45909000,None,285931000,None,None,1229514000,None,34978000,69340000,-22284000,None,None,0.239,192095370,249012000,172282000,170246000,234237000,None,None,None,None,None,None,None,1.597,0.527,None,None,None,None,None,None,None,0.0442,None,1981829000,2026-02-26,quarterly,0.6,USD,pre-market,0,-31190000,0.0525,0.19,0.219,22.67,149808000,1325500000,95986000,22647000,7.71,11.46,None,19.6172,6231605000,1337373000,577331000,2419808000,4894232000,1842477000,2118332000,2180547000,11.94,0,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,87257000,None,747099000,747099000,-14235000,-71091000,None,None,-20954000,None,None,None,1280421000,112821000,None,1594891000,1594891000,247108000,None,95986000,111450000,None,None,319031000,76567000,0.0,0.0118,12859000,12859000,None,0.0,0.0984,191543000,510574000,0.5016,2025-06-30,3.45,676648000,702513000.0,523441000,5209000,27493000,1537298000,1537298000,None,45909000,None,285931000,None,None,1229514000,None,34978000,36511000,-22284000,None,None,0.239,99936000,249012000,172282000,170246000,234237000,None,None,None,None,None,None,None,1.597,0.527,None,None,None,None,None,None,None,0.0442,None,1981829000,2026-02-26,quarterly,0.6,USD,pre-market,0,-31190000,0.0525,0.19,0.219,22.67,149808000,1325500000,95986000,22647000,7.71,11.46,None,19.6172,6231605000,1337373000,577331000,2419808000,4894232000,1842477000,2118332000,2180547000,11.94,0,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,50732000,None,747099000,747099000,-13590000,-33169000,None,None,-22161000,None,None,None,1280421000,112821000,None,1594891000,1594891000,247108000,None,95986000,111450000,None,None,319031000,65809000,0.0,0.0118,329000,329000,None,0.0,0.0984,191543000,510574000,0.5016,2025-03-31,3.45,676648000,702513000.0,523441000,5209000,27493000,1537298000,1537298000,None,45909000,None,285931000,None,None,1229514000,None,34978000,58222000,-22284000,None,None,0.239,-183271000,249012000,172282000,170246000,234237000,None,None,None,None,None,None,None,1.597,0.527,None,None,None,None,None,None,None,0.0442,None,1981829000,2026-02-26,quarterly,0.6,USD,pre-market,0,-31190000,0.0525,0.19,0.219,22.67,149808000,1325500000,95986000,22647000,7.71,11.46,None,19.6172,6231605000,1337373000,577331000,2419808000,4894232000,1842477000,2118332000,2180547000,11.94,0,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,67368000,None,747099000,747099000,-67251000,-63637000,None,None,54165000,None,None,None,1280421000,112821000,None,1594891000,1594891000,247108000,None,95986000,111450000,None,None,319031000,146834000,0.0,0.0118,4210000,4210000,None,0.0,0.0984,191543000,510574000,0.5016,2024-12-31,3.45,676648000,702513000.0,523441000,5209000,27493000,1537298000,1537298000,None,45909000,None,285931000,None,None,1229514000,None,34978000,-98501000,-22284000,None,None,0.239,242117000,249012000,172282000,170246000,234237000,None,None,None,None,None,None,None,1.597,0.527,None,None,None,None,None,None,None,0.0442,None,1981829000,2026-02-26,quarterly,0.6,USD,pre-market,0,-31190000,0.0525,0.19,0.219,22.67,149808000,1325500000,95986000,22647000,7.71,11.46,None,19.6172,6231605000,1337373000,577331000,2419808000,4894232000,1842477000,2118332000,2180547000,11.94,0,14.94,4.438
