date,symbol,eps,revenue_ttm,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,stockbasedcompensation,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,,None,505000000,505000000,,,,,,,,,1000000,126000000,None,2013000000,2013000000,292000000,None,None,402000000,None,None,333000000,,,,,0.0,0.0423,497000000,830000000,-0.7723,2015-12-31,797000000,0.0,1090000000,267000000,-151000000,102000000,102000000,None,384000000,None,597000000,None,None,None,None,None,264000000,None,None,None,0.0,,-203000000,605000000,341000000,405000000,None,None,None,,,,,0.19,3.171,,,,,,,,0.0,,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,-686000000,-0.312,-0.557,0.0,0.0,203000000,7289000000,83000000,100000000,15.86,17.27,,5.4771,11539000000,1945000000,812000000,8618000000,9594000000,7418000000,3103000000,2921000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,,None,934000000,934000000,,,,,,,,,1000000,140000000,None,2013000000,2013000000,315000000,None,None,436000000,None,None,333000000,,,,,0.0,0.0423,497000000,830000000,-0.7723,2015-09-30,818000000,0.0,1090000000,267000000,-151000000,120000000,120000000,None,384000000,None,531000000,None,None,None,None,None,264000000,None,None,None,0.0,,-203000000,605000000,297000000,570000000,None,None,None,,,,,0.19,3.171,,,,,,,,0.0,,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,-552000000,-0.312,-0.557,0.0,0.0,203000000,7279000000,71000000,69000000,15.86,17.27,,5.4771,12157000000,2267000000,1010000000,8975000000,9890000000,7473000000,3103000000,3182000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,,None,711000000,711000000,,,,,,,,,1000000,140000000,None,2013000000,2013000000,351000000,None,None,439000000,None,None,333000000,,,,,0.0,0.0423,497000000,830000000,-0.7723,2015-06-30,837000000,0.0,1090000000,267000000,-151000000,124000000,124000000,None,384000000,None,523000000,None,None,None,None,None,264000000,None,None,None,0.0,,-203000000,605000000,346000000,521000000,None,None,None,,,,,0.19,3.171,,,,,,,,0.0,,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,-528000000,-0.312,-0.557,0.0,0.0,203000000,7131000000,52000000,78000000,15.86,17.27,,5.4771,12149000000,2097000000,946000000,8827000000,10052000000,7388000000,3103000000,3322000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,,None,1734000000,1734000000,,,,,,,,,1000000,126000000,None,2013000000,2013000000,248000000,None,None,268000000,None,None,333000000,,,,,0.0,0.0423,497000000,830000000,-0.7723,2015-03-31,None,0.0,1090000000,267000000,-151000000,25000000,25000000,None,384000000,None,224000000,None,None,None,None,None,264000000,None,None,None,0.0,,-203000000,605000000,351000000,532000000,None,None,None,,,,,0.19,3.171,,,,,,,,0.0,,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,-916000000,-0.312,-0.557,0.0,0.0,203000000,7085000000,8000000,80000000,15.86,17.27,,5.4771,11215000000,2657000000,820000000,8379000000,8558000000,7345000000,3103000000,2836000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,,None,1870000000,1870000000,,,,,,,,,1000000,126000000,None,2013000000,2013000000,216000000,None,None,270000000,None,None,333000000,,,,,0.0,0.0423,497000000,830000000,-0.7723,2014-12-31,None,0.0,1090000000,267000000,-151000000,27000000,27000000,None,384000000,None,208000000,None,None,None,None,None,264000000,None,None,None,0.0,,-203000000,605000000,248000000,410000000,None,None,None,,,,,0.19,3.171,,,,,,,,0.0,,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,-736000000,-0.312,-0.557,0.0,0.0,203000000,7106000000,31000000,78000000,15.86,17.27,,5.4771,11232000000,2674000000,681000000,8209000000,8558000000,7312000000,3103000000,3023000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,,None,1032000000,1032000000,,,,,,,,,1000000,100000000,None,2013000000,2013000000,173000000,None,None,243000000,None,None,333000000,,,,,0.0,0.0423,497000000,830000000,-0.7723,2014-09-30,None,0.0,1090000000,267000000,-151000000,39000000,39000000,None,384000000,None,186000000,None,None,None,None,None,264000000,None,None,None,0.0,,-203000000,605000000,128000000,352000000,None,None,None,,,,,0.19,3.171,,,,,,,,0.0,,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,-632000000,-0.312,-0.557,0.0,0.0,203000000,2010000000,37000000,2000000,15.86,17.27,,5.4771,5047000000,1591000000,628000000,2997000000,3456000000,2234000000,3103000000,2050000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,,None,948000000,948000000,,,,,,,,,1000000,101000000,None,2013000000,2013000000,305000000,None,None,367000000,None,None,333000000,,,,,0.0,0.0423,497000000,830000000,-0.7723,2014-06-30,None,0.0,1090000000,267000000,-151000000,60000000,60000000,None,384000000,None,206000000,None,None,None,None,None,264000000,None,None,None,0.0,,-203000000,605000000,168000000,346000000,None,None,None,,,,,0.19,3.171,,,,,,,,0.0,,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,-627000000,-0.312,-0.557,0.0,0.0,203000000,2008000000,37000000,10000000,15.86,17.27,,5.4771,5188000000,1699000000,753000000,3137000000,3489000000,2248000000,3103000000,2051000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,,None,996000000,996000000,,,,,,,,,1000000,101000000,None,2013000000,2013000000,370000000,None,None,409000000,None,None,333000000,,,,,0.0,0.0423,497000000,830000000,-0.7723,2014-03-31,None,0.0,1090000000,267000000,-151000000,86000000,86000000,None,384000000,None,181000000,None,None,None,None,None,264000000,None,None,None,0.0,,-203000000,605000000,233000000,342000000,None,None,None,,,,,0.19,3.171,,,,,,,,0.0,,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,-504000000,-0.312,-0.557,0.0,0.0,203000000,2006000000,36000000,18000000,15.86,17.27,,5.4771,5352000000,1837000000,827000000,3182000000,3515000000,2227000000,3103000000,2170000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,,None,843000000,843000000,,,,,,,,,1000000,100000000,None,2013000000,2013000000,329000000,None,None,420000000,None,None,333000000,,,,,0.0,0.0423,497000000,830000000,-0.7723,2013-12-31,None,0.0,1090000000,267000000,-151000000,108000000,108000000,None,384000000,None,181000000,None,None,None,None,None,264000000,None,None,None,0.0,,-203000000,605000000,216000000,5000000,None,None,None,,,,,0.19,3.171,,,,,,,,0.0,,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,-463000000,-0.312,-0.557,0.0,0.0,203000000,1992000000,13000000,25000000,15.86,17.27,,5.4771,5291000000,1685000000,721000000,3081000000,3606000000,2257000000,3103000000,2210000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,,None,589000000,589000000,,,,,,,,,1000000,100000000,None,2013000000,2013000000,81000000,None,None,94000000,None,None,333000000,,,,,0.0,0.0423,497000000,830000000,-0.7723,2013-09-30,None,0.0,1090000000,267000000,-151000000,127000000,127000000,None,384000000,None,75000000,None,None,None,None,None,264000000,None,None,None,0.0,,-203000000,605000000,206000000,138000000,None,None,None,,,,,0.19,3.171,,,,,,,,0.0,,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,-372000000,-0.312,-0.557,0.0,0.0,203000000,1294000000,7000000,14000000,15.86,17.27,,5.4771,4150000000,978000000,321000000,1862000000,3172000000,1599000000,3103000000,2288000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,,None,461000000,461000000,,,,,,,,,1000000,100000000,None,2013000000,2013000000,87000000,None,None,106000000,None,None,333000000,,,,,0.0,0.0423,497000000,830000000,-0.7723,2013-06-30,None,0.0,1090000000,267000000,-151000000,175000000,175000000,None,384000000,None,76000000,None,None,None,None,None,264000000,None,None,None,0.0,,-203000000,605000000,262000000,128000000,None,None,None,,,,,0.19,3.171,,,,,,,,0.0,,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,-394000000,-0.312,-0.557,0.0,0.0,203000000,1296000000,7000000,8000000,15.86,17.27,,5.4771,4153000000,913000000,317000000,1937000000,3240000000,1676000000,3103000000,2216000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,,None,304000000,304000000,,,,,,,,,1000000,100000000,None,2013000000,2013000000,95000000,None,None,87000000,None,None,333000000,,,,,0.0,0.0423,497000000,830000000,-0.7723,2013-03-31,None,0.0,1090000000,267000000,-151000000,223000000,223000000,None,384000000,None,93000000,None,None,None,None,None,264000000,None,None,None,0.0,,-203000000,605000000,436000000,150000000,None,None,None,,,,,0.19,3.171,,,,,,,,0.0,,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,-249000000,-0.312,-0.557,0.0,0.0,203000000,1382000000,29000000,36000000,15.86,17.27,,5.4771,4382000000,956000000,369000000,2019000000,3426000000,1702000000,3103000000,2363000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,,None,348000000,348000000,,,,,,,,,1000000,100000000,None,2013000000,2013000000,112000000,None,None,108000000,None,None,333000000,,,,,0.0,0.0423,497000000,830000000,-0.7723,2012-12-31,None,0.0,1090000000,267000000,-151000000,271000000,271000000,None,384000000,None,101000000,None,None,None,None,None,264000000,None,None,None,0.0,,-203000000,605000000,473000000,110000000,None,None,None,,,,,0.19,3.171,,,,,,,,0.0,,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,-107000000,-0.312,-0.557,0.0,0.0,203000000,1415000000,29000000,13000000,15.86,17.27,,5.4771,4535000000,1043000000,347000000,2032000000,3492000000,1738000000,3103000000,2503000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,,None,677000000,677000000,,,,,,,,,1000000,100000000,None,2013000000,2013000000,92000000,None,None,131000000,None,None,333000000,,,,,0.0,0.0423,497000000,830000000,-0.7723,2012-09-30,None,0.0,1090000000,267000000,-151000000,211000000,211000000,None,384000000,None,125000000,None,None,None,None,None,264000000,None,None,None,0.0,,-203000000,605000000,735000000,759000000,None,None,None,,,,,0.19,3.171,,,,,,,,0.0,,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,-6286000000,-0.312,-0.557,0.0,0.0,203000000,1677000000,16000000,563000000,15.86,17.27,,5.4771,5971000000,2231000000,867000000,7121000000,3740000000,1916000000,3103000000,-1150000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,,None,51000000,51000000,,,,,,,,,1000000,123000000,None,2013000000,2013000000,None,None,None,1000000,None,None,333000000,,,,,0.0,0.0423,497000000,830000000,-0.7723,2012-06-30,None,0.0,1090000000,267000000,-151000000,None,None,None,384000000,None,None,None,None,None,None,None,264000000,None,None,None,0.0,,-203000000,605000000,-62000000,24000000,None,None,None,,,,,0.19,3.171,,,,,,,,0.0,,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,-5963000000,-0.312,-0.557,0.0,0.0,203000000,1250000000,None,63000000,15.86,17.27,,5.4771,119000000,53000000,24000000,121000000,66000000,1347000000,3103000000,-2000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,,None,410000000,410000000,,,,,,,,,1000000,123000000,None,2013000000,2013000000,11000000,None,None,5000000,None,None,333000000,,,,,0.0,0.0423,497000000,830000000,-0.7723,2012-03-31,None,0.0,1090000000,267000000,-151000000,None,None,None,384000000,None,70000000,None,None,None,None,None,264000000,None,None,None,0.0,,-203000000,605000000,257000000,185000000,None,None,None,,,,,0.19,3.171,,,,,,,,0.0,,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,-4899000000,-0.312,-0.557,0.0,0.0,203000000,586000000,4000000,69000000,15.86,17.27,,5.4771,4112000000,742000000,200000000,3053000000,3370000000,735000000,3103000000,1059000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,,None,396000000,396000000,,,,,,,,,1000000,122000000,None,2013000000,2013000000,15000000,None,None,6000000,None,None,333000000,,,,,0.0,0.0423,497000000,830000000,-0.7723,2011-12-31,None,0.0,1090000000,267000000,-151000000,None,None,None,384000000,None,57000000,None,None,None,None,None,264000000,None,None,None,0.0,,-203000000,605000000,144000000,135000000,None,None,None,,,,,0.19,3.171,,,,,,,,0.0,,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,-4841000000,-0.312,-0.557,0.0,0.0,203000000,588000000,4000000,69000000,15.86,17.27,,5.4771,4127000000,672000000,159000000,3015000000,3455000000,734000000,3103000000,1112000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,-2571000000,1.285,5.89,,None,881000000,881000000,,,,,,,,,1000000,122000000,None,2013000000,2013000000,166000000,None,None,180000000,None,None,333000000,,,,,0.0,0.0423,497000000,830000000,-0.7723,2011-09-30,None,0.0,1090000000,267000000,-151000000,104000000,104000000,None,384000000,None,105000000,None,None,1656000000,None,136000000,264000000,None,None,None,0.0,,-203000000,605000000,2250000000,2508000000,None,315000000,None,,,,,0.19,3.171,,,,,,,,0.0,,6178000000,2026-02-26,quarterly,-0.73,USD,pre-market,None,-3464000000,-0.312,-0.557,0.0,0.0,203000000,5013000000,3357000000,164000000,15.86,17.27,,5.4771,11106000000,3580000000,6035000000,8619000000,7526000000,2425000000,3103000000,2487000000,-71000000,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,,None,399000000,399000000,,,,,,,,,1000000,122000000,None,2013000000,2013000000,111000000,None,None,169000000,None,None,333000000,,,,,0.0,0.0423,497000000,830000000,-0.7723,2011-06-30,None,0.0,1090000000,267000000,-151000000,116000000,116000000,None,384000000,None,125000000,None,None,None,None,None,264000000,None,None,None,0.0,,-203000000,605000000,2218000000,1168000000,None,None,None,,,,,0.19,3.171,,,,,,,,0.0,,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,-3389000000,-0.312,-0.557,0.0,0.0,203000000,4860000000,1008000000,106000000,15.86,17.27,,5.4771,9863000000,3017000000,2299000000,7304000000,6846000000,4682000000,3103000000,2559000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,,None,328000000,328000000,,,,,,,,,1000000,121000000,None,2013000000,2013000000,128000000,None,None,179000000,None,None,333000000,,,,,0.0,0.0423,497000000,830000000,-0.7723,2011-03-31,None,0.0,1090000000,267000000,-151000000,129000000,129000000,None,384000000,None,130000000,None,None,None,None,None,264000000,None,None,None,0.0,,-203000000,605000000,2217000000,1199000000,None,None,None,,,,,0.19,3.171,,,,,,,,0.0,,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,-3273000000,-0.312,-0.557,0.0,0.0,203000000,4574000000,1153000000,76000000,15.86,17.27,,5.4771,9819000000,2930000000,2492000000,7148000000,6889000000,4330000000,3103000000,2671000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,,None,291000000,291000000,,,,,,,,,1000000,121000000,None,2013000000,2013000000,134000000,None,None,230000000,None,None,333000000,,,,,0.0,0.0423,497000000,830000000,-0.7723,2010-12-31,None,0.0,1090000000,267000000,-151000000,141000000,141000000,None,384000000,None,121000000,None,None,None,None,None,264000000,None,None,None,0.0,,-203000000,605000000,1496000000,1271000000,None,None,None,,,,,0.19,3.171,,,,,,,,0.0,,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,-3196000000,-0.312,-0.557,0.0,0.0,203000000,4574000000,148000000,106000000,15.86,17.27,,5.4771,10013000000,2244000000,1565000000,7267000000,7769000000,5403000000,3103000000,2746000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,,None,491000000,491000000,,,,,,,,,1000000,121000000,None,2013000000,2013000000,180000000,None,None,202000000,None,None,333000000,,,,,0.0,0.0423,497000000,830000000,-0.7723,2010-09-30,None,0.0,1090000000,267000000,-151000000,153000000,153000000,None,384000000,None,121000000,None,None,None,None,None,264000000,None,None,None,0.0,,-203000000,605000000,1982000000,1773000000,None,None,None,,,,,0.19,3.171,,,,,,,,0.0,,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,-3032000000,-0.312,-0.557,0.0,0.0,203000000,4607000000,146000000,182000000,15.86,17.27,,5.4771,11121000000,2978000000,2124000000,8231000000,8143000000,5560000000,3103000000,2890000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,,None,282000000,282000000,,,,,,,,,1000000,121000000,None,2013000000,2013000000,138000000,None,None,198000000,None,None,333000000,,,,,0.0,0.0423,497000000,830000000,-0.7723,2010-06-30,None,0.0,1090000000,267000000,-151000000,165000000,165000000,None,384000000,None,136000000,None,None,None,None,None,264000000,None,None,None,0.0,,-203000000,605000000,1524000000,1272000000,None,None,None,,,,,0.19,3.171,,,,,,,,0.0,,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,-3009000000,-0.312,-0.557,0.0,0.0,203000000,4606000000,146000000,219000000,15.86,17.27,,5.4771,10596000000,2359000000,1563000000,7686000000,8237000000,5561000000,3103000000,2910000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,,None,688000000,688000000,,,,,,,,,6000000,604166666,None,2013000000,2013000000,124000000,None,None,164000000,None,None,333000000,,,,,0.0,0.0423,497000000,830000000,-0.7723,2010-03-31,None,0.0,1090000000,267000000,-151000000,177000000,177000000,None,384000000,None,138000000,None,None,None,None,None,264000000,None,None,None,0.0,,-203000000,605000000,1995000000,1788000000,None,None,None,,,,,0.19,3.171,,,,,,,,0.0,,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,None,-0.312,-0.557,0.0,0.0,203000000,126000000,63000000,112000000,15.86,17.27,,5.4771,11457000000,3097000000,1982000000,8355000000,8360000000,409000000,3103000000,3102000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,,None,471000000,471000000,,,,,,,,,6000000,1009600000,None,2013000000,2013000000,181000000,None,None,212000000,None,None,333000000,,,,,0.0,0.0423,497000000,830000000,-0.7723,2009-12-31,None,0.0,1090000000,267000000,-151000000,380000000,380000000,None,384000000,None,141000000,None,None,None,None,None,264000000,None,None,None,0.0,,-203000000,605000000,1136000000,853000000,None,None,None,,,,,0.19,3.171,,,,,,,,0.0,,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,None,-0.312,-0.557,0.0,0.0,203000000,1614000000,807000000,78000000,15.86,17.27,,5.4771,10953000000,2038000000,1847000000,7974000000,8915000000,1166000000,3103000000,2902000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,,None,703000000,703000000,,,,,,,,,5000000,1017977528,None,2013000000,2013000000,231000000,None,None,253000000,None,None,333000000,,,,,0.0,0.0423,497000000,830000000,-0.7723,2009-09-30,None,0.0,1090000000,267000000,-151000000,399000000,399000000,None,384000000,None,157000000,None,None,None,None,None,264000000,None,None,None,0.0,,-203000000,605000000,2546000000,1142000000,None,None,None,,,,,0.19,3.171,,,,,,,,0.0,,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,None,-0.312,-0.557,0.0,0.0,203000000,130000000,65000000,115000000,15.86,17.27,,5.4771,13024000000,3774000000,1442000000,9279000000,9250000000,516000000,3103000000,3668000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,,None,594000000,594000000,,,,,,,,,5000000,832926829,None,2013000000,2013000000,191000000,None,None,252000000,None,None,333000000,,,,,0.0,0.0423,497000000,830000000,-0.7723,2009-06-30,None,0.0,1090000000,267000000,-151000000,418000000,418000000,None,384000000,None,179000000,None,None,None,None,None,264000000,None,None,None,0.0,,-203000000,605000000,1717000000,1416000000,None,None,None,,,,,0.19,3.171,,,,,,,,0.0,,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,None,-0.312,-0.557,0.0,0.0,203000000,186000000,93000000,121000000,15.86,17.27,,5.4771,13540000000,2863000000,1704000000,9616000000,10677000000,567000000,3103000000,3872000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,,None,722000000,722000000,,,,,,,,,5000000,870000000,None,2013000000,2013000000,158000000,None,None,232000000,None,None,333000000,,,,,0.0,0.0423,497000000,830000000,-0.7723,2009-03-31,None,0.0,1090000000,267000000,-151000000,438000000,438000000,None,384000000,None,185000000,None,None,None,None,None,264000000,None,None,None,0.0,,-203000000,605000000,1879000000,1585000000,None,None,None,,,,,0.19,3.171,,,,,,,,0.0,,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,None,-0.312,-0.557,0.0,0.0,203000000,128000000,64000000,118000000,15.86,17.27,,5.4771,14131000000,3136000000,1815000000,9951000000,10995000000,552000000,3103000000,4184000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,,None,693000000,693000000,,,,,,,,,5000000,870000000,None,2013000000,2013000000,303000000,None,None,340000000,None,None,333000000,,,,,0.0,0.0423,497000000,830000000,-0.7723,2008-12-31,433000000,0.0,1090000000,267000000,-151000000,437000000,437000000,None,384000000,None,184000000,None,None,None,None,None,264000000,None,None,None,0.0,,-203000000,605000000,1499000000,1329000000,None,None,None,,,,,0.19,3.171,,,,,,,,0.0,,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,None,-0.312,-0.557,0.0,0.0,203000000,128000000,64000000,87000000,15.86,17.27,,5.4771,14213000000,2803000000,1702000000,9728000000,11410000000,564000000,3103000000,4515000000,None,25.0,7.59
2026-04-16,DYN,-3.47,0.0,None,1.285,5.89,,None,750000000,750000000,,,,,,,,,5000000,822727272,None,2013000000,2013000000,323000000,None,None,351000000,None,None,333000000,,,,,0.0,0.0423,497000000,830000000,-0.7723,2008-09-30,433000000,0.0,1090000000,267000000,-151000000,451000000,451000000,None,384000000,None,164000000,None,None,None,None,None,264000000,None,None,None,0.0,,-203000000,605000000,1332000000,1191000000,None,None,None,,,,,0.19,3.171,,,,,,,,0.0,,None,2026-02-26,quarterly,-0.73,USD,pre-market,None,None,-0.312,-0.557,0.0,0.0,203000000,114000000,57000000,125000000,15.86,17.27,,5.4771,14202000000,2722000000,1583000000,9516000000,11480000000,417000000,3103000000,4679000000,None,25.0,7.59
