date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividend_per_share,dividend_yield,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,stockbasedcompensation,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,,None,2520000,2520000,,,,,,,,,3000,33483350,None,274699000,274699000,25695000,None,4328000,55568000,None,None,15443000,,0.38,0.0115,,,,-0.133,-0.1174,27778000,43221000,0.4117,2019-12-31,25.13,66180000,260924000.0,146037000,-2070000,-142000,59955000,59955000,None,29848000,None,62126000,None,None,270313000,None,None,-1928000,-1928000,-29848000,None,0.134,,118654000,27383000,22651000,27336000,None,802000,None,,,,,4.39,2.31,,,,,,,,0.0723,,36048000,2026-03-11,annual,0.2943,USD,pre-market,9159000,-75415000,0.068,0.14,-0.05,14.93,120802000,274641000,4328000,5175000,37.59,37.66,,-28.5159,307333000,142865000,62907000,337355000,164468000,274448000,420736000,-30022000,32.26,None,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,3274000,None,2520000,2520000,-43766000,-3203000,None,None,11131000,None,None,None,3000,33483350,None,274699000,274699000,25695000,None,4328000,55568000,None,None,15443000,4725000,0.38,0.0115,3864000,3864000,None,-0.133,-0.1174,27778000,43221000,0.4117,2025-12-31,25.13,66180000,260924000.0,146037000,-2070000,-142000,59955000,59955000,None,29848000,None,62126000,None,None,270313000,None,None,11739000,-1928000,-29848000,None,0.134,21250000,118654000,27383000,22651000,27336000,None,802000,None,None,None,None,None,4.39,2.31,None,None,None,None,None,None,None,0.0723,None,36048000,2026-03-11,quarterly,0.2943,USD,pre-market,9159000,-75415000,0.068,0.14,-0.05,14.93,120802000,274641000,4328000,5175000,37.59,37.66,5399000,-28.5159,307333000,142865000,62907000,337355000,164468000,274448000,420736000,-30022000,32.26,None,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,849000,None,2520000,2520000,-7591000,-849000,None,None,-3444000,None,None,None,3000,33483350,None,274699000,274699000,25695000,None,4328000,55568000,None,None,15443000,5376000,0.38,0.0115,3863000,3863000,None,-0.133,-0.1174,27778000,43221000,0.4117,2025-09-30,25.13,66180000,260924000.0,146037000,-2070000,-142000,59955000,59955000,None,29848000,None,62126000,None,None,270313000,None,None,10941000,-1928000,-29848000,None,0.134,22476000,118654000,27383000,22651000,27336000,None,802000,None,None,None,None,None,4.39,2.31,None,None,None,None,None,None,None,0.0723,None,36048000,2026-03-11,quarterly,0.2943,USD,pre-market,9159000,-75415000,0.068,0.14,-0.05,14.93,120802000,274641000,4328000,5175000,37.59,37.66,2447000,-28.5159,307333000,142865000,62907000,337355000,164468000,274448000,420736000,-30022000,32.26,None,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,1424000,None,2520000,2520000,90755000,-91008000,None,None,-2161000,None,None,None,3000,33483350,None,274699000,274699000,25695000,None,4328000,55568000,None,None,15443000,4676000,0.38,0.0115,3862000,3862000,None,-0.133,-0.1174,27778000,43221000,0.4117,2025-06-30,25.13,66180000,260924000.0,146037000,-2070000,-142000,59955000,59955000,None,29848000,None,62126000,None,None,270313000,None,None,12211000,-1928000,-29848000,None,0.134,2588000,118654000,27383000,22651000,27336000,None,802000,None,None,None,None,None,4.39,2.31,None,None,None,None,None,-45000,None,0.0723,None,36048000,2026-03-11,quarterly,0.2943,USD,pre-market,9159000,-75415000,0.068,0.14,-0.05,14.93,120802000,274641000,4328000,5175000,37.59,37.66,2425000,-28.5159,307333000,142865000,62907000,337355000,164468000,274448000,420736000,-30022000,32.26,None,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,1309000,None,2520000,2520000,-7812000,-1309000,None,None,-9143000,None,None,None,3000,33483350,None,274699000,274699000,25695000,None,4328000,55568000,None,None,15443000,3856000,0.38,0.0115,3859000,3859000,None,-0.133,-0.1174,27778000,43221000,0.4117,2025-03-31,25.13,66180000,260924000.0,146037000,-2070000,-142000,59955000,59955000,None,29848000,None,62126000,None,None,270313000,None,None,9248000,-1928000,-29848000,None,0.134,17391000,118654000,27383000,22651000,27336000,None,802000,None,None,None,None,None,4.39,2.31,None,None,None,None,None,None,None,0.0723,None,36048000,2026-03-11,quarterly,0.2943,USD,pre-market,9159000,-75415000,0.068,0.14,-0.05,14.93,120802000,274641000,4328000,5175000,37.59,37.66,1968000,-28.5159,307333000,142865000,62907000,337355000,164468000,274448000,420736000,-30022000,32.26,None,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,1287000,None,2520000,2520000,9836000,-1306000,None,None,12608000,None,None,None,3000,33483350,None,274699000,274699000,25695000,None,4328000,55568000,None,None,15443000,4095000,0.38,0.0115,3553000,3553000,None,-0.133,-0.1174,27778000,43221000,0.4117,2024-12-31,25.13,66180000,260924000.0,146037000,-2070000,-142000,59955000,59955000,None,29848000,None,62126000,None,None,270313000,None,None,12983000,-1928000,-29848000,None,0.134,23711000,118654000,27383000,22651000,27336000,None,802000,None,None,None,None,None,4.39,2.31,None,None,None,None,None,None,None,0.0723,None,36048000,2026-03-11,quarterly,0.2943,USD,pre-market,9159000,-75415000,0.068,0.14,-0.05,14.93,120802000,274641000,4328000,5175000,37.59,37.66,2114000,-28.5159,307333000,142865000,62907000,337355000,164468000,274448000,420736000,-30022000,32.26,None,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,1016000,None,2520000,2520000,-7050000,-991000,None,None,-4944000,None,None,None,3000,33483350,None,274699000,274699000,25695000,None,4328000,55568000,None,None,15443000,3763000,0.38,0.0115,3553000,3553000,None,-0.133,-0.1174,27778000,43221000,0.4117,2024-09-30,25.13,66180000,260924000.0,146037000,-2070000,-142000,59955000,59955000,None,29848000,None,62126000,None,None,270313000,None,None,3655000,-1928000,-29848000,None,0.134,-5214000,118654000,27383000,22651000,27336000,None,802000,None,None,None,None,None,4.39,2.31,None,None,None,None,None,5311000,None,0.0723,None,36048000,2026-03-11,quarterly,0.2943,USD,pre-market,9159000,-75415000,0.068,0.14,-0.05,14.93,120802000,274641000,4328000,5175000,37.59,37.66,2104000,-28.5159,307333000,142865000,62907000,337355000,164468000,274448000,420736000,-30022000,32.26,None,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,2022000,None,2520000,2520000,10095000,-2493000,None,None,537000,None,None,None,3000,33483350,None,274699000,274699000,25695000,None,4328000,55568000,None,None,15443000,4620000,0.38,0.0115,3553000,3553000,None,-0.133,-0.1174,27778000,43221000,0.4117,2024-06-30,25.13,66180000,260924000.0,146037000,-2070000,-142000,59955000,59955000,None,29848000,None,62126000,None,None,270313000,None,None,12567000,-1928000,-29848000,None,0.134,11143000,118654000,27383000,22651000,27336000,None,802000,None,None,None,None,None,4.39,2.31,None,None,None,None,None,None,None,0.0723,None,36048000,2026-03-11,quarterly,0.2943,USD,pre-market,9159000,-75415000,0.068,0.14,-0.05,14.93,120802000,274641000,4328000,5175000,37.59,37.66,2084000,-28.5159,307333000,142865000,62907000,337355000,164468000,274448000,420736000,-30022000,32.26,None,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,1343000,None,2520000,2520000,139786000,-142636000,None,None,1818000,None,None,None,3000,33483350,None,274699000,274699000,25695000,None,4328000,55568000,None,None,15443000,3942000,0.38,0.0115,3289000,3289000,None,-0.133,-0.1174,27778000,43221000,0.4117,2024-03-31,25.13,66180000,260924000.0,146037000,-2070000,-142000,59955000,59955000,None,29848000,None,62126000,None,None,270313000,None,None,6928000,-1928000,-29848000,None,0.134,2137000,118654000,27383000,22651000,27336000,None,802000,None,None,None,None,None,4.39,2.31,None,None,None,None,None,-5311000,None,0.0723,None,36048000,2026-03-11,quarterly,0.2943,USD,pre-market,9159000,-75415000,0.068,0.14,-0.05,14.93,120802000,274641000,4328000,5175000,37.59,37.66,2067000,-28.5159,307333000,142865000,62907000,337355000,164468000,274448000,420736000,-30022000,32.26,None,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,2479000,None,2520000,2520000,-6538000,-2478000,None,None,2006000,None,None,None,3000,33483350,None,274699000,274699000,25695000,None,4328000,55568000,None,None,15443000,3352000,0.38,0.0115,3007000,3007000,None,-0.133,-0.1174,27778000,43221000,0.4117,2023-12-31,25.13,66180000,260924000.0,146037000,-2070000,-142000,59955000,59955000,None,29848000,None,62126000,None,None,270313000,None,None,9594000,-1928000,-29848000,None,0.134,26949000,118654000,27383000,22651000,27336000,None,802000,None,None,None,None,None,4.39,2.31,None,None,None,None,None,2725000,None,0.0723,None,36048000,2026-03-11,quarterly,0.2943,USD,pre-market,9159000,-75415000,0.068,0.14,-0.05,14.93,120802000,274641000,4328000,5175000,37.59,37.66,2308000,-28.5159,307333000,142865000,62907000,337355000,164468000,274448000,420736000,-30022000,32.26,None,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,1844000,None,2520000,2520000,-2277000,-1844000,None,None,-243000,None,None,None,3000,33483350,None,274699000,274699000,25695000,None,4328000,55568000,None,None,15443000,4165000,0.38,0.0115,3006000,3006000,None,-0.133,-0.1174,27778000,43221000,0.4117,2023-09-30,25.13,66180000,260924000.0,146037000,-2070000,-142000,59955000,59955000,None,29848000,None,62126000,None,None,270313000,None,None,11053000,-1928000,-29848000,None,0.134,17991000,118654000,27383000,22651000,27336000,None,802000,None,None,None,None,None,4.39,2.31,None,None,None,None,None,None,None,0.0723,None,36048000,2026-03-11,quarterly,0.2943,USD,pre-market,9159000,-75415000,0.068,0.14,-0.05,14.93,120802000,274641000,4328000,5175000,37.59,37.66,2208000,-28.5159,307333000,142865000,62907000,337355000,164468000,274448000,420736000,-30022000,32.26,None,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,1623000,None,2520000,2520000,-6604000,-1618000,7325000,None,-6156000,None,None,-1470000,3000,33483350,None,274699000,274699000,25695000,None,4328000,55568000,None,None,15443000,3959000,0.38,0.0115,3007000,3007000,None,-0.133,-0.1174,27778000,43221000,0.4117,2023-06-30,25.13,66180000,260924000.0,146037000,-2070000,-142000,59955000,59955000,None,29848000,None,62126000,None,None,270313000,None,None,10992000,-1928000,-29848000,None,0.134,15547000,118654000,27383000,22651000,27336000,None,802000,None,None,None,None,None,4.39,2.31,None,None,None,None,None,None,None,0.0723,None,36048000,2026-03-11,quarterly,0.2943,USD,pre-market,9159000,-75415000,0.068,0.14,-0.05,14.93,120802000,274641000,4328000,5175000,37.59,37.66,2105000,-28.5159,307333000,142865000,62907000,337355000,164468000,274448000,420736000,-30022000,32.26,None,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,781000,None,2520000,2520000,-9303000,-580000,2839000,None,-5830000,None,None,9075000,3000,33483350,None,274699000,274699000,25695000,None,4328000,55568000,None,None,15443000,4261000,0.38,0.0115,2986000,2986000,None,-0.133,-0.1174,27778000,43221000,0.4117,2023-03-31,25.13,66180000,260924000.0,146037000,-2070000,-142000,59955000,59955000,None,29848000,None,62126000,None,None,270313000,None,None,7002000,-1928000,-29848000,None,0.134,12722000,118654000,27383000,22651000,27336000,None,802000,None,None,None,None,None,4.39,2.31,None,None,None,None,None,-2725000,None,0.0723,None,36048000,2026-03-11,quarterly,0.2943,USD,pre-market,9159000,-75415000,0.068,0.14,-0.05,14.93,120802000,274641000,4328000,5175000,37.59,37.66,2747000,-28.5159,307333000,142865000,62907000,337355000,164468000,274448000,420736000,-30022000,32.26,None,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,1556000,None,2520000,2520000,-6747000,-1649000,8512000,None,8349000,None,None,-8265000,3000,33483350,None,274699000,274699000,25695000,None,4328000,55568000,None,None,15443000,4332000,0.38,0.0115,2988000,2988000,None,-0.133,-0.1174,27778000,43221000,0.4117,2022-12-31,25.13,66180000,260924000.0,146037000,-2070000,-142000,59955000,59955000,None,29848000,None,62126000,None,None,270313000,None,None,6599000,-1928000,-29848000,None,0.134,16908000,118654000,27383000,22651000,27336000,None,802000,None,None,None,None,None,4.39,2.31,None,None,None,None,None,-84000,None,0.0723,None,36048000,2026-03-11,quarterly,0.2943,USD,pre-market,9159000,-75415000,0.068,0.14,-0.05,14.93,120802000,274641000,4328000,5175000,37.59,37.66,2870000,-28.5159,307333000,142865000,62907000,337355000,164468000,274448000,420736000,-30022000,32.26,None,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,465000,None,2520000,2520000,3855000,-465000,7873000,None,-5726000,None,None,-28000,3000,33483350,None,274699000,274699000,25695000,None,4328000,55568000,None,None,15443000,3939000,0.38,0.0115,2988000,2988000,None,-0.133,-0.1174,27778000,43221000,0.4117,2022-09-30,25.13,66180000,260924000.0,146037000,-2070000,-142000,59955000,59955000,None,29848000,None,62126000,None,None,270313000,None,None,4941000,-1928000,-29848000,None,0.134,4483000,118654000,27383000,22651000,27336000,None,802000,None,None,None,None,None,4.39,2.31,None,None,None,None,None,6626000,None,0.0723,None,36048000,2026-03-11,quarterly,0.2943,USD,pre-market,9159000,-75415000,0.068,0.14,-0.05,14.93,120802000,274641000,4328000,5175000,37.59,37.66,2661000,-28.5159,307333000,142865000,62907000,337355000,164468000,274448000,420736000,-30022000,32.26,None,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,1523000,None,2520000,2520000,40312000,-36775000,19639000,None,1495000,None,None,-1550000,3000,33483350,None,274699000,274699000,25695000,None,4328000,55568000,None,None,15443000,3836000,0.38,0.0115,2783000,2783000,None,-0.133,-0.1174,27778000,43221000,0.4117,2022-06-30,25.13,66180000,260924000.0,146037000,-2070000,-142000,59955000,59955000,None,29848000,None,62126000,None,None,270313000,None,None,4445000,-1928000,-29848000,None,0.134,16102000,118654000,27383000,22651000,27336000,None,802000,None,None,None,None,None,4.39,2.31,None,None,None,None,None,49703000,None,0.0723,None,36048000,2026-03-11,quarterly,0.2943,USD,pre-market,9159000,-75415000,0.068,0.14,-0.05,14.93,120802000,274641000,4328000,5175000,37.59,37.66,2739000,-28.5159,307333000,142865000,62907000,337355000,164468000,274448000,420736000,-30022000,32.26,None,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,950000,None,2520000,2520000,-12957000,-20737000,-24778000,None,-2956000,None,None,-1693000,3000,33483350,None,274699000,274699000,25695000,None,4328000,55568000,None,None,15443000,3544000,0.38,0.0115,2750000,2750000,None,-0.133,-0.1174,27778000,43221000,0.4117,2022-03-31,25.13,66180000,260924000.0,146037000,-2070000,-142000,59955000,59955000,None,29848000,None,62126000,None,None,270313000,None,None,-10165000,-1928000,-29848000,None,0.134,8916000,118654000,27383000,22651000,27336000,None,802000,None,None,None,None,None,4.39,2.31,None,None,None,None,None,-6216000,None,0.0723,None,36048000,2026-03-11,quarterly,0.2943,USD,pre-market,9159000,-75415000,0.068,0.14,-0.05,14.93,120802000,274641000,4328000,5175000,37.59,37.66,23588000,-28.5159,307333000,142865000,62907000,337355000,164468000,274448000,420736000,-30022000,32.26,None,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,607000,None,2520000,2520000,9763000,-607000,None,None,7072000,None,None,None,3000,33483350,None,274699000,274699000,25695000,None,4328000,55568000,None,None,15443000,4002000,0.38,0.0115,2755000,2755000,None,-0.133,-0.1174,27778000,43221000,0.4117,2021-12-31,25.13,66180000,260924000.0,146037000,-2070000,-142000,59955000,59955000,None,29848000,None,62126000,None,None,270313000,None,None,4288000,-1928000,-29848000,None,0.134,9105000,118654000,27383000,22651000,27336000,None,802000,None,None,None,None,None,4.39,2.31,None,None,None,None,None,None,None,0.0723,None,36048000,2026-03-11,quarterly,0.2943,USD,pre-market,9159000,-75415000,0.068,0.14,-0.05,14.93,120802000,274641000,4328000,5175000,37.59,37.66,355000,-28.5159,307333000,142865000,62907000,337355000,164468000,274448000,420736000,-30022000,32.26,None,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,719000,None,2520000,2520000,-1426000,-719000,None,None,-3137000,None,None,None,3000,33483350,None,274699000,274699000,25695000,None,4328000,55568000,None,None,15443000,3406000,0.38,0.0115,9996000,9996000,None,-0.133,-0.1174,27778000,43221000,0.4117,2021-09-30,25.13,66180000,260924000.0,146037000,-2070000,-142000,59955000,59955000,None,29848000,None,62126000,None,None,270313000,None,None,-5306000,-1928000,-29848000,None,0.134,2282000,118654000,27383000,22651000,27336000,None,802000,None,None,None,None,None,4.39,2.31,None,None,None,None,None,None,None,0.0723,None,36048000,2026-03-11,quarterly,0.2943,USD,pre-market,9159000,-75415000,0.068,0.14,-0.05,14.93,120802000,274641000,4328000,5175000,37.59,37.66,15521000,-28.5159,307333000,142865000,62907000,337355000,164468000,274448000,420736000,-30022000,32.26,None,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,718000,None,2520000,2520000,-13443000,-718000,None,None,-4628000,None,None,None,3000,33483350,None,274699000,274699000,25695000,None,4328000,55568000,None,None,15443000,3481000,0.38,0.0115,9996000,9996000,None,-0.133,-0.1174,27778000,43221000,0.4117,2021-06-30,25.13,66180000,260924000.0,146037000,-2070000,-142000,59955000,59955000,None,29848000,None,62126000,None,None,270313000,None,None,6815000,-1928000,-29848000,None,0.134,11875000,118654000,27383000,22651000,27336000,None,802000,None,None,None,None,None,4.39,2.31,None,None,None,None,None,None,None,0.0723,None,36048000,2026-03-11,quarterly,0.2943,USD,pre-market,9159000,-75415000,0.068,0.14,-0.05,14.93,120802000,274641000,4328000,5175000,37.59,37.66,-593000,-28.5159,307333000,142865000,62907000,337355000,164468000,274448000,420736000,-30022000,32.26,None,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,788000,None,2520000,2520000,-1490000,-788000,None,None,-2496000,None,None,None,3000,33483350,None,274699000,274699000,25695000,None,4328000,55568000,None,None,15443000,3539000,0.38,0.0115,9996000,9996000,None,-0.133,-0.1174,27778000,43221000,0.4117,2021-03-31,25.13,66180000,260924000.0,146037000,-2070000,-142000,59955000,59955000,None,29848000,None,62126000,None,None,270313000,None,None,6864000,-1928000,-29848000,None,0.134,16832000,118654000,27383000,22651000,27336000,None,802000,None,None,None,None,None,4.39,2.31,None,None,None,None,None,None,None,0.0723,None,36048000,2026-03-11,quarterly,0.2943,USD,pre-market,9159000,-75415000,0.068,0.14,-0.05,14.93,120802000,274641000,4328000,5175000,37.59,37.66,18000,-28.5159,307333000,142865000,62907000,337355000,164468000,274448000,420736000,-30022000,32.26,None,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,795000,None,2520000,2520000,-22604000,5720000,None,None,6541000,None,None,None,3000,33483350,None,274699000,274699000,25695000,None,4328000,55568000,None,None,15443000,3526000,0.38,0.0115,None,None,None,-0.133,-0.1174,27778000,43221000,0.4117,2020-12-31,25.13,66180000,260924000.0,146037000,-2070000,-142000,59955000,59955000,None,29848000,None,62126000,None,None,270313000,None,None,15780000,-1928000,-29848000,None,0.134,17227000,118654000,27383000,22651000,27336000,None,802000,None,None,None,None,None,4.39,2.31,None,None,None,None,None,None,None,0.0723,None,36048000,2026-03-11,quarterly,0.2943,USD,pre-market,9159000,-75415000,0.068,0.14,-0.05,14.93,120802000,274641000,4328000,5175000,37.59,37.66,209000,-28.5159,307333000,142865000,62907000,337355000,164468000,274448000,420736000,-30022000,32.26,None,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,1275000,None,2520000,2520000,-21595000,-1275000,None,None,1858000,None,None,None,3000,33483350,None,274699000,274699000,25695000,None,4328000,55568000,None,None,15443000,3537000,0.38,0.0115,9996000,9996000,None,-0.133,-0.1174,27778000,43221000,0.4117,2020-09-30,25.13,66180000,260924000.0,146037000,-2070000,-142000,59955000,59955000,None,29848000,None,62126000,None,None,270313000,None,None,6447000,-1928000,-29848000,None,0.134,13756000,118654000,27383000,22651000,27336000,None,802000,None,None,None,None,None,4.39,2.31,None,None,None,None,None,None,None,0.0723,None,36048000,2026-03-11,quarterly,0.2943,USD,pre-market,9159000,-75415000,0.068,0.14,-0.05,14.93,120802000,274641000,4328000,5175000,37.59,37.66,264000,-28.5159,307333000,142865000,62907000,337355000,164468000,274448000,420736000,-30022000,32.26,None,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,1376000,None,2520000,2520000,-28469000,11010000,None,None,-2855000,None,None,None,3000,33483350,None,274699000,274699000,25695000,None,4328000,55568000,None,None,15443000,3820000,0.38,0.0115,None,None,None,-0.133,-0.1174,27778000,43221000,0.4117,2020-06-30,25.13,66180000,260924000.0,146037000,-2070000,-142000,59955000,59955000,None,29848000,None,62126000,None,None,270313000,None,None,11974000,-1928000,-29848000,None,0.134,-442000,118654000,27383000,22651000,27336000,None,802000,None,None,None,None,None,4.39,2.31,None,None,None,None,None,None,None,0.0723,None,36048000,2026-03-11,quarterly,0.2943,USD,pre-market,9159000,-75415000,0.068,0.14,-0.05,14.93,120802000,274641000,4328000,5175000,37.59,37.66,-13557000,-28.5159,307333000,142865000,62907000,337355000,164468000,274448000,420736000,-30022000,32.26,None,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,1262000,None,2520000,2520000,7766000,4329000,None,None,-3905000,None,None,None,3000,33483350,None,274699000,274699000,25695000,None,4328000,55568000,None,None,15443000,3850000,0.38,0.0115,None,None,None,-0.133,-0.1174,27778000,43221000,0.4117,2020-03-31,25.13,66180000,260924000.0,146037000,-2070000,-142000,59955000,59955000,None,29848000,None,62126000,None,None,270313000,None,None,4252000,-1928000,-29848000,None,0.134,14878000,118654000,27383000,22651000,27336000,None,802000,None,None,None,None,None,4.39,2.31,None,None,None,None,None,None,None,0.0723,None,36048000,2026-03-11,quarterly,0.2943,USD,pre-market,9159000,-75415000,0.068,0.14,-0.05,14.93,120802000,274641000,4328000,5175000,37.59,37.66,-628000,-28.5159,307333000,142865000,62907000,337355000,164468000,274448000,420736000,-30022000,32.26,None,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,6856000,None,2520000,2520000,31586000,-96369000,None,None,-3617000,None,None,None,3000,33483350,None,274699000,274699000,25695000,None,4328000,55568000,None,None,15443000,18633000,0.38,0.0115,15448000,15448000,None,-0.133,-0.1174,27778000,43221000,0.4117,2025-12-31,25.13,66180000,260924000.0,146037000,-2070000,-142000,59955000,59955000,None,29848000,None,62126000,None,None,270313000,None,None,44139000,-1928000,-29848000,None,0.134,63705000,118654000,27383000,22651000,27336000,None,802000,None,None,None,None,None,4.39,2.31,None,None,None,None,None,None,None,0.0723,None,36048000,2026-03-11,annual,0.2943,USD,pre-market,9159000,-75415000,0.068,0.14,-0.05,14.93,120802000,274641000,4328000,5175000,37.59,37.66,12239000,-28.5159,307333000,142865000,62907000,337355000,164468000,274448000,420736000,-30022000,32.26,None,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,5668000,None,2520000,2520000,152667000,-147426000,None,None,10019000,None,None,None,3000,33483350,None,274699000,274699000,25695000,None,4328000,55568000,None,None,15443000,16420000,0.38,0.0115,13948000,13948000,None,-0.133,-0.1174,27778000,43221000,0.4117,2024-12-31,25.13,66180000,260924000.0,146037000,-2070000,-142000,59955000,59955000,None,29848000,None,62126000,None,None,270313000,None,None,36133000,-1928000,-29848000,None,0.134,31777000,118654000,27383000,22651000,27336000,None,802000,None,None,None,None,None,4.39,2.31,None,None,None,None,None,None,None,0.0723,None,36048000,2026-03-11,annual,0.2943,USD,pre-market,9159000,-75415000,0.068,0.14,-0.05,14.93,120802000,274641000,4328000,5175000,37.59,37.66,8369000,-28.5159,307333000,142865000,62907000,337355000,164468000,274448000,420736000,-30022000,32.26,None,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,6727000,None,2520000,2520000,-24722000,-6520000,None,None,-10223000,None,None,None,3000,33483350,None,274699000,274699000,25695000,None,4328000,55568000,None,None,15443000,15737000,0.38,0.0115,12006000,12006000,None,-0.133,-0.1174,27778000,43221000,0.4117,2023-12-31,25.13,66180000,260924000.0,146037000,-2070000,-142000,59955000,59955000,None,29848000,None,62126000,None,None,270313000,None,None,38641000,-1928000,-29848000,None,0.134,73209000,118654000,27383000,22651000,27336000,None,802000,None,None,None,None,None,4.39,2.31,None,None,None,None,None,-2725000,None,0.0723,None,36048000,2026-03-11,annual,0.2943,USD,pre-market,9159000,-75415000,0.068,0.14,-0.05,14.93,120802000,274641000,4328000,5175000,37.59,37.66,9368000,-28.5159,307333000,142865000,62907000,337355000,164468000,274448000,420736000,-30022000,32.26,None,48.76,28.09
