date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividend_per_share,dividend_yield,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,stockbasedcompensation,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2016-09-30,EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-02,,1.84,,pre-market,,,,,,,,,,,,,,-3.1579,,,,,,,,,,,,
2016-12-31,EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-02-23,,0.14,,pre-market,,,,,,,,,,,,,,100.0,,,,,,,,,,,,
2017-03-31,EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-03,,-0.1,,pre-market,,,,,,,,,,,,,,-25.0,,,,,,,,,,,,
2017-06-30,EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-02,,0.89,,pre-market,,,,,,,,,,,,,,20.2703,,,,,,,,,,,,
2017-09-30,EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11,,,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-01,,1.47,,pre-market,,,,,,,,,,,,,,-6.962,,,,,,,,,,,,
2017-12-31,EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05,,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,,0.16,,pre-market,,,,,,,,,,,,,,-23.8095,,,,,,,,,,,,
2018-03-31,EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11,,,-0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-05-03,,-0.17,,pre-market,,,,,,,,,,,,,,-183.3333,,,,,,,,,,,,
2018-06-30,EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06,,,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-02,,0.82,,pre-market,,,,,,,,,,,,,,-6.8182,,,,,,,,,,,,
2018-09-30,EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-01,,1.79,,pre-market,,,,,,,,,,,,,,7.1856,,,,,,,,,,,,
2018-12-31,EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.38,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-27,,-0.38,,pre-market,,,,,,,,,,,,,,7.1856,,,,,,,,,,,,
2019-06-30,EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-08-06,,0.75,,pre-market,,,,,,,,,,,,,,10.2941,,,,,,,,,,,,
2019-09-30,EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,,,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-11-06,,1.99,,post-market,,,,,,,,,,,,,,12.4294,,,,,,,,,,,,
2019-12-31,EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-26,,0.12,,post-market,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2020-03-31,EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-08,,-0.87,,pre-market,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2021-12-31,EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-21,,0.43,,pre-market,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2022-03-31,EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-07,,0.09,,post-market,,,,,,,,,,,,,,-18.1818,,,,,,,,,,,,
2022-06-30,EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-08-10,,0.78,,post-market,,,,,,,,,,,,,,333.3333,,,,,,,,,,,,
2022-09-30,EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.17,,,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-09,,1.46,,post-market,,,,,,,,,,,,,,403.4483,,,,,,,,,,,,
2022-12-31,EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07,,,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-27,,1.29,,post-market,,,,,,,,,,,,,,486.3636,,,,,,,,,,,,
2023-03-31,EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,1.24,,post-market,,,,,,,,,,,,,,313.3333,,,,,,,,,,,,
2023-06-30,EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-09,,0.23,,post-market,,,,,,,,,,,,,,-30.303,,,,,,,,,,,,
2023-09-30,EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-08,,0.4,,post-market,,,,,,,,,,,,,,33.3333,,,,,,,,,,,,
2023-12-31,EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-28,,0.14,,post-market,,,,,,,,,,,,,,-26.3158,,,,,,,,,,,,
2024-03-31,EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-08,,0.24,,post-market,,,,,,,,,,,,,,33.3333,,,,,,,,,,,,
2024-06-30,EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05,,,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-07,,0.26,,post-market,,,,,,,,,,,,,,-16.129,,,,,,,,,,,,
2024-09-30,EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-06,,0.35,,pre-market,,,,,,,,,,,,,,9.375,,,,,,,,,,,,
2024-12-31,EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-26,,0.4,,pre-market,,,,,,,,,,,,,,14.2857,,,,,,,,,,,,
2025-03-31,EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-06,,0.49,,pre-market,,,,,,,,,,,,,,22.5,,,,,,,,,,,,
2025-06-30,EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-11,,0.34,,pre-market,,,,,,,,,,,,,,17.2414,,,,,,,,,,,,
2025-09-30,EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1275,,,0.3225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-05,,0.45,,pre-market,,,,,,,,,,,,,,39.5349,,,,,,,,,,,,
2025-12-31,EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0556,,,0.3456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-04,,0.29,,pre-market,,,,,,,,,,,,,,-16.088,,,,,,,,,,,,
2026-04-16,EE,1.26,1228263000.0,26.39,,1.411,21.31,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.0089,,,,1.679,-0.0556,,,0.3456,,,506731000.0,,,,,,,,,,,,,,,,,,,0.329,,,,,,,,,,,,,1.587,3.088,,,,,,,,0.0319,,,2026-03-04,,0.29,,pre-market,,,0.0536,0.0811,0.157,41.11,,,,,29.39,36.69,,-16.088,,,,,,,,,26.39,,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,,1.411,21.31,,,,,,,,,,,,,,,None,218379000,218379000,,,,,,None,33223999,,0.3,0.0089,,,,1.679,-0.0556,75197000,108420999,0.3456,2025-12-31,,506731000.0,99194000,47442000,8356000,,,None,27755000,27111000,,None,,,,,9131000,39086000,-27755000,None,0.329,,28153000,71041000,,,,,None,,,,,1.587,3.088,,,,,,,,0.0319,,,2026-03-04,quarterly,0.29,USD,pre-market,None,,0.0536,0.0811,0.157,41.11,28153000,,,,29.39,36.69,,-16.088,,,,,,,317573000,,26.39,,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,,1.411,21.31,,,,,,,,,,,,,,,None,246409000,246409000,,,,,,None,32727000,,0.3,0.0089,,,,1.679,-0.0556,91116000,123843000,0.3456,2025-09-30,,506731000.0,144635000,62981000,7937000,,,None,28135000,27638000,,None,,,,,13952000,55044000,-28135000,None,0.329,,57414000,87221000,,,,,None,,,,,1.587,3.088,,,,,,,,0.0319,,,2026-03-04,quarterly,0.29,USD,pre-market,None,,0.0536,0.0811,0.157,41.11,23439000,,,,29.39,36.69,,-16.088,,,,,,,391044000,,26.39,,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,,1.411,21.31,,,,,,,,,,,,,,,None,111968000,111968000,,,,,,None,28941000,,0.3,0.0089,,,,1.679,-0.0556,50271000,79212000,0.3456,2025-06-30,,506731000.0,92588000,26339000,5574000,,,None,23932000,23332000,,None,,,,,4729000,20765000,-23932000,None,0.329,,49202000,43386000,,,,,None,,,,,1.587,3.088,,,,,,,,0.0319,,,2026-03-04,quarterly,0.29,USD,pre-market,None,,0.0536,0.0811,0.157,41.11,21543000,,,,29.39,36.69,,-16.088,,,,,,,204556000,,26.39,,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,,1.411,21.31,,,,,,,,,,,,,,,None,224340000,224340000,,,,,,None,22046000,,0.3,0.0089,,,,1.679,-0.0556,72466000,94512000,0.3456,2025-03-31,,506731000.0,90750000,58150000,6027000,,,None,14316000,13720000,,None,,,,,48960000,52123000,-14316000,None,0.329,,25034000,65716000,,,,,None,,,,,1.587,3.088,,,,,,,,0.0319,,,2026-03-04,quarterly,0.29,USD,pre-market,None,,0.0536,0.0811,0.157,41.11,21352000,,,,29.39,36.69,,-16.088,,,,,,,315090000,,26.39,,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,,1.411,21.31,,,,,,,,,,,,,,,None,168281000,168281000,,,,,,None,23070000,,0.3,0.0089,,,,1.679,-0.0556,60216000,83286000,0.3456,2024-12-31,,506731000.0,106291000,51684000,5613000,,,None,14818000,14256000,,None,,,,,10927000,46071000,-14818000,None,0.329,,46075000,60216000,,,,,None,,,,,1.587,3.088,,,,,,,,0.0319,,,2026-03-04,quarterly,0.29,USD,pre-market,None,,0.0536,0.0811,0.157,41.11,23477000,,,,29.39,36.69,,-16.088,,,,,,,274572000,,26.39,,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,,1.411,21.31,,,,,,,,,,,,,,,None,86830000,86830000,,,,,,None,23497000,,0.3,0.0089,,,,1.679,-0.0556,59739000,83236000,0.3456,2024-09-30,,506731000.0,106589000,51704000,6158000,,,None,15122000,14560000,,None,,,,,8955000,45546000,-15122000,None,0.329,,46850000,59739000,,,,,None,,,,,1.587,3.088,,,,,,,,0.0319,,,2026-03-04,quarterly,0.29,USD,pre-market,None,,0.0536,0.0811,0.157,41.11,23819000,,,,29.39,36.69,,-16.088,,,,,,,193419000,,26.39,,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,,1.411,21.31,,,,,,,,,,,,,,,None,77752000,77752000,,,,,,None,30863000,,0.3,0.0089,,,,1.679,-0.0556,49881000,80744000,0.3456,2024-06-30,,506731000.0,105581000,40704000,7427000,,,None,15476000,None,,None,,,,,6672000,33277000,-15476000,None,0.329,,55700000,49881000,,,,,None,,,,,1.587,3.088,,,,,,,,0.0319,,,2026-03-04,quarterly,0.29,USD,pre-market,None,,0.0536,0.0811,0.157,41.11,25300000,,,,29.39,36.69,,-16.088,,,,,,,183333000,,26.39,,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,,1.411,21.31,,,,,,,,,,,,,,,None,110492000,110492000,,,,,,None,23365000,,0.3,0.0089,,,,1.679,-0.0556,45159000,68524000,0.3456,2024-03-31,,506731000.0,89621000,35041000,6901000,,,None,15606000,None,,None,,,,,6324000,28140000,-15606000,None,0.329,,44462000,45159000,,,,,None,,,,,1.587,3.088,,,,,,,,0.0319,,,2026-03-04,quarterly,0.29,USD,pre-market,None,,0.0536,0.0811,0.157,41.11,21552000,,,,29.39,36.69,,-16.088,,,,,,,200113000,,26.39,,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,,1.411,21.31,,,,,,,,,,,,,,,None,150926000,150926000,,,,,,None,25648000,,0.3,0.0089,,,,1.679,-0.0556,39858000,65506000,0.3456,2023-12-31,,506731000.0,89138000,27788000,7744000,,,None,16858000,None,,None,,,,,3708000,20044000,-16858000,None,0.329,,49280000,39858000,,,,,None,,,,,1.587,3.088,,,,,,,,0.0319,,,2026-03-04,quarterly,0.29,USD,pre-market,None,,0.0536,0.0811,0.157,41.11,24083000,,,,29.39,36.69,,-16.088,,,,,,,240064000,,26.39,,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,,1.411,21.31,,,,,,,,,,,,,,,None,155299000,155299000,,,,,,None,33607000,,0.3,0.0089,,,,1.679,-0.0556,67498000,101105000,0.3456,2023-09-30,,506731000.0,120172000,54693000,8188000,,,None,17518000,18068000,,None,,,,,13892000,46505000,-17518000,None,0.329,,52674000,67498000,,,,,None,,,,,1.587,3.088,,,,,,,,0.0319,,,2026-03-04,quarterly,0.29,USD,pre-market,None,,0.0536,0.0811,0.157,41.11,19513000,,,,29.39,36.69,,-16.088,,,,,,,275471000,,26.39,,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,,1.411,21.31,,,,,,,,,,,,,,,None,326357000,326357000,,,,,,None,31213000,,0.3,0.0089,,,,1.679,-0.0556,53680000,84893000,0.3456,2023-06-30,,506731000.0,106015000,39268000,9712000,,,None,17750000,16680000,,None,,,,,5968000,29556000,-17072000,None,0.329,,52335000,53680000,,,,,None,,,,,1.587,3.088,,,,,,,,0.0319,,,2026-03-04,quarterly,0.29,USD,pre-market,None,,0.0536,0.0811,0.157,41.11,21563000,,,,29.39,36.69,,-16.088,,,,,,,432372000,,26.39,,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,,1.411,21.31,,,,,,,,,,,,,,,None,113977000,113977000,,,,,,None,25629000,,0.3,0.0089,,,,1.679,-0.0556,49569000,75198000,0.3456,2023-03-31,,506731000.0,97079000,38342000,7603000,,,None,15050000,15131000,,None,,,,,6844000,30739000,-15547000,None,0.329,,47510000,49569000,,,,,3904000,,,,,1.587,3.088,,,,,,,,0.0319,,,2026-03-04,quarterly,0.29,USD,pre-market,None,,0.0536,0.0811,0.157,41.11,22317000,,,,29.39,36.69,,-16.088,,,,,,,211056000,,26.39,,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,,1.411,21.31,,,,,,,,,,,,,,,None,350287000,350287000,,,,,,None,25006000,,0.3,0.0089,,,,1.679,-0.0556,58574000,83580000,0.3456,2022-12-31,,506731000.0,104823000,50444000,16574000,,,None,13790000,12767000,,None,,,,,6526000,33870000,-13330000,None,0.329,,46469000,58354000,,,,,None,,,,,1.587,3.088,,,,,,,,0.0319,,,2026-03-04,quarterly,0.29,USD,pre-market,None,,0.0536,0.0811,0.157,41.11,21623000,,,,29.39,36.69,,-16.088,,,,,,,455110000,,26.39,,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,,1.411,21.31,,,,,,,,,,,,,,,None,708578000,708578000,,,,,,None,25024000,,0.3,0.0089,,,,1.679,-0.0556,51257000,76281000,0.3456,2022-09-30,,506731000.0,94683000,37505000,233000,,,None,13252000,13064000,,None,,,,,8828000,37272000,-13689000,None,0.329,,44771000,49912000,,,,,657000,,,,,1.587,3.088,,,,,,,,0.0319,,,2026-03-04,quarterly,0.29,USD,pre-market,None,,0.0536,0.0811,0.157,41.11,18778000,,,,29.39,36.69,,-16.088,,,,,,,803261000,,26.39,,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,,1.411,21.31,,,,,,,,,,,,,,,None,543696000,543696000,,,,,,None,24667000,,0.3,0.0089,,,,1.679,-0.0556,41873000,66540000,0.3456,2022-06-30,,506731000.0,79233000,3810000,7800000,,,None,13293000,12561000,,None,,,,,-2031000,-3990000,-13293000,None,0.329,,39942000,39291000,,,,,-1086000,,,,,1.587,3.088,,,,,,,,0.0319,,,2026-03-04,quarterly,0.29,USD,pre-market,None,,0.0536,0.0811,0.157,41.11,13064000,,,,29.39,36.69,,-16.088,,,,,,,622929000,,26.39,,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,,1.411,21.31,,,,,,,,,,,,,,,None,537158000,537158000,,,,,,None,31773000,,0.3,0.0089,,,,1.679,-0.0556,35704000,67477000,0.3456,2022-03-31,,506731000.0,54515000,16562999,3719000,,,None,19227000,18449000,,None,,,,,13897000,12844000,-19227000,None,0.329,,12634000,41881000,,,,,4116000,,,,,1.587,3.088,,,,,,,,0.0319,,,2026-03-04,quarterly,0.29,USD,pre-market,None,,0.0536,0.0811,0.157,41.11,12634000,,,,29.39,36.69,,-16.088,,,,,,,591673000,,26.39,,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,,1.411,21.31,,,,,,,,,,,,,,,None,297464000,297464000,,,,,,None,33323999,,0.3,0.0089,,,,1.679,-0.0556,24028001,57352000,0.3456,2021-12-31,,506731000.0,41339000,5247000,7035000,,,None,18781000,17949000,,None,,,,,-5055000,-1788000,-18781000,None,0.329,,12975000,28364000,,,,,None,,,,,1.587,3.088,,,,,,,,0.0319,,,2026-03-04,quarterly,0.29,USD,pre-market,None,,0.0536,0.0811,0.157,41.11,12975000,,,,29.39,36.69,,-16.088,,,,,,,338803000,,26.39,,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,,1.411,21.31,,,,,,,,,,,,,,,None,123321000,123321000,,,,,,None,31813000,,0.3,0.0089,,,,1.679,-0.0556,26590000,58403000,0.3456,2021-09-30,,506731000.0,68820000,6605000,5228000,,,None,19985000,59602000,,None,,,,,1898000,1377000,-19985000,None,0.329,,43140000,25680000,,,,,None,,,,,1.587,3.088,,,,,,,,0.0319,,,2026-03-04,quarterly,0.29,USD,pre-market,None,,0.0536,0.0811,0.157,41.11,34113000,,,,29.39,36.69,,-16.088,,,,,,,192141000,,26.39,,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,,1.411,21.31,,,,,,,,,,,,,,,None,126501000,126501000,,,,,,None,31870000,,0.3,0.0089,,,,1.679,-0.0556,29176000,61046000,0.3456,2021-06-30,,506731000.0,66297000,7970000,4393000,,,None,21206000,None,,None,,,,,5016000,3577000,-21206000,None,0.329,,38452000,27845000,,,,,None,,,,,1.587,3.088,,,,,,,,0.0319,,,2026-03-04,quarterly,0.29,USD,pre-market,None,,0.0536,0.0811,0.157,41.11,9250000,,,,29.39,36.69,,-16.088,,,,,,,192798000,,26.39,,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,,1.411,21.31,,,,,,,,,,,,,,,None,62543000,62543000,,,,,,None,26461000,,0.3,0.0089,,,,1.679,-0.0556,62816000,89277000,0.3456,2021-03-31,,506731000.0,102270000,42535000,4512000,,,None,20842000,20038000,,None,,,,,39259000,38023000,-20842000,None,0.329,,39454000,62816000,,,,,None,,,,,1.587,3.088,,,,,,,,0.0319,,,2026-03-04,quarterly,0.29,USD,pre-market,None,,0.0536,0.0811,0.157,41.11,13345000,,,,29.39,36.69,,-16.088,,,,,,,164813000,,26.39,,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,,1.411,21.31,,,,,,,,,,,,,,,None,38404000,38404000,,,,,,None,28219000,,0.3,0.0089,,,,1.679,-0.0556,35727000,63946000,0.3456,2020-12-31,,506731000.0,69462000,14383000,5680000,,,None,21344000,None,,None,,,,,9765000,None,None,None,0.329,,34003000,35459000,,,,,None,,,,,1.587,3.088,,,,,,,,0.0319,,,2026-03-04,quarterly,0.29,USD,pre-market,None,,0.0536,0.0811,0.157,41.11,None,,,,29.39,36.69,,-16.088,,,,,,,107866000,,26.39,,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,,1.411,21.31,,,,,,,,,,,,,,,None,114328000,114328000,,,,,,None,42142000,,0.3,0.0089,,,,1.679,-0.0556,-24814000,17328000,0.3456,2020-03-31,,506731000.0,44235000,-45841000,-10632000,,,None,21027000,None,,None,,,,,-35209000,None,None,None,0.329,,42537000,1698000,,,,,None,,,,,1.587,3.088,,,,,,,,0.0319,,,2026-03-04,quarterly,0.29,USD,pre-market,None,,0.0536,0.0811,0.157,41.11,None,,,,29.39,36.69,,-16.088,,,,,,,158563000,,26.39,,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,,1.411,21.31,,,,,,,,,,,,,,,None,133556000,133556000,,,,,,None,41023000,,0.3,0.0089,,,,1.679,-0.0556,35983000,77006000,0.3456,2019-12-31,,506731000.0,56547000,14510000,1568000,,,None,21473000,None,,None,,,,,12942000,None,None,None,0.329,,43128000,13419000,,,,,None,,,,,1.587,3.088,,,,,,,,0.0319,,,2026-03-04,quarterly,0.29,USD,pre-market,None,,0.0536,0.0811,0.157,41.11,None,,,,29.39,36.69,,-16.088,,,,,,,190103000,,26.39,,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,,1.411,21.31,,,,,,,,,,,,,,,None,132769000,132769000,,,,,,None,41511000,,0.3,0.0089,,,,1.679,-0.0556,122834000,164345000,0.3456,2019-09-30,,506731000.0,161684000,101169000,23289000,,,None,21665000,None,,None,,,,,77880000,None,None,None,0.329,,47657000,114027000,,,,,None,,,,,1.587,3.088,,,,,,,,0.0319,,,2026-03-04,quarterly,0.29,USD,pre-market,None,,0.0536,0.0811,0.157,41.11,None,,,,29.39,36.69,,-16.088,,,,,,,294453000,,26.39,,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,,1.411,21.31,,,,,,,,,,,,,,,None,113414000,113414000,,,,,,None,37844000,,0.3,0.0089,,,,1.679,-0.0556,54953000,92797000,0.3456,2019-06-30,,506731000.0,89661000,33399000,7273000,,,None,21554000,None,,None,,,,,26126000,None,None,None,0.329,,43323000,46338000,,,,,None,,,,,1.587,3.088,,,,,,,,0.0319,,,2026-03-04,quarterly,0.29,USD,pre-market,None,,0.0536,0.0811,0.157,41.11,None,,,,29.39,36.69,,-16.088,,,,,,,203075000,,26.39,,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,,1.411,21.31,,,,,,,,,,,,,,,None,128739000,128739000,,,,,,None,41005000,,0.3,0.0089,,,,1.679,-0.0556,29708000,70713000,0.3456,2019-03-31,,506731000.0,45624000,7990000,1901000,,,None,21718000,None,,None,,,,,6089000,None,None,None,0.329,,41315000,4309000,,,,,None,,,,,1.587,3.088,,,,,,,,0.0319,,,2026-03-04,quarterly,0.29,USD,pre-market,None,,0.0536,0.0811,0.157,41.11,None,,,,29.39,36.69,,-16.088,,,,,,,174363000,,26.39,,43.08,21.1
