date,open,high,low,close,volume,ad_14_chaikin a/d,adosc_14_adosc,adx_14_adx,adxr_14_adxr,apo_14_apo,aroon_14_aroon down,aroon_14_aroon up,aroonosc_14_aroonosc,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,bop_14_bop,cci_20_cci,cmo_14_cmo,dema_14_dema,dx_14_dx,ema_12_ema,ema_14_ema,ema_26_ema,ht_dcperiod_14_dcperiod,ht_dcphase_14_ht_dcphase,ht_phasor_14_phase,ht_phasor_14_quadrature,ht_sine_14_lead sine,ht_sine_14_sine,ht_trendline_14_ht_trendline,ht_trendmode_14_trendmode,kama_14_kama,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,macdext_14_macd,macdext_14_macd_hist,macdext_14_macd_signal,mama_14_fama,mama_14_mama,mfi_14_mfi,midpoint_14_midpoint,midprice_14_midprice,minus_di_14_minus_di,mom_10_mom,natr_14_natr,obv_14_obv,plus_di_14_plus_di,ppo_14_ppo,roc_10_roc,rocr_14_rocr,rsi_14_rsi,sar_14_sar,sma_200_sma,sma_20_sma,sma_50_sma,stoch_14_slowd,stoch_14_slowk,stochf_14_fastd,stochf_14_fastk,t3_14_t3,tema_14_tema,trange_14_trange,trima_14_trima,trix_14_trix,ultosc_14_ultosc,willr_14_willr,wma_14_wma
2006-06-23,74.7,76.08,73.72,36.14,4019801,85600349.2347,1332589.916,32.7289,36.3249,0.7177,92.8571,50.0,-42.8571,1.8395,35.5102,38.216,40.9219,0.1737,-140.4449,-4.9554,37.5874,8.5085,37.4432,37.4508,36.8197,29.7655,221.6935,-1.708,-8.2227,-0.9983,-0.6651,36.8456,1,37.9721,0.6235,-0.6231,1.2466,0.7177,-1.2163,1.934,15.3823,28.4071,29.6486,38.5381,37.9818,21.5963,-1.7564,5.0905,123601206.0,18.2095,1.9195,-4.6352,0.9105,47.5223,41.2792,27.4536,38.216,34.461,25.8697,30.3111,30.3111,46.651,39.4704,36.504,1.1354,38.6697,0.5227,45.8403,-74.5651,37.7281
2006-06-30,75.31,77.9,74.44,37.34,3697801,90185190.437,3097125.3164,30.4363,35.8603,0.472,85.7143,42.8571,-42.8571,1.8271,35.5536,38.2329,40.9122,0.6618,-86.1576,4.3453,37.5404,0.6321,37.4266,37.4353,36.8579,30.0168,230.1849,-2.8598,-3.0472,-0.9959,-0.7681,36.869,0,37.9633,0.5687,-0.5423,1.111,0.472,-1.2058,1.6779,15.4479,28.4964,35.752,38.5381,37.9818,20.1908,-3.2164,4.8937,129147902.0,20.4477,1.2549,-7.9318,0.965,52.1726,41.0676,27.5477,38.2329,34.6074,34.7936,50.067,50.067,76.9964,39.3839,36.5741,1.6647,38.4089,0.4566,53.9315,-58.6122,37.6142
2006-07-07,78.19,78.2,75.91,37.04,3157734,89874932.9916,3438705.5825,28.412,34.461,0.2952,78.5714,35.7143,-42.8571,1.7752,35.4389,38.1675,40.8961,-0.5284,-69.3829,1.9234,37.4272,2.0961,37.3666,37.3822,36.8711,29.5202,239.0237,-2.6233,-1.4104,-0.9702,-0.8574,36.9469,0,37.9482,0.4955,-0.4924,0.9879,0.2952,-1.1135,1.4087,15.5135,28.5818,41.2423,38.5381,37.9818,19.2958,-1.8499,4.7932,124411305.0,20.122,0.7826,-4.7571,0.9576,50.9617,40.8624,27.6422,38.1675,34.7101,48.7869,65.9826,65.9826,74.3003,39.2592,36.5376,1.1018,38.1191,0.3965,58.9147,-62.5844,37.4734
2006-07-14,76.9,76.9,71.93,34.87,3790534,85447562.6656,1857124.6256,27.5009,33.646,-0.1961,71.4286,28.5714,-42.8571,1.822,34.9218,38.0061,41.0904,-0.8893,-142.0948,-13.7283,36.7963,15.6576,36.9828,37.0475,36.723,29.2029,253.7672,-3.1418,-0.8206,-0.8766,-0.9601,37.0944,1,37.8665,0.2597,-0.5825,0.8423,-0.1961,-1.3031,1.107,15.5792,28.6447,42.5023,38.069,37.9818,24.9648,-6.3947,5.2248,118725509.0,18.2054,-0.5196,-15.4961,0.9271,43.1358,40.6633,27.7301,38.0061,34.7832,57.6028,56.7589,56.7589,18.9802,39.0871,35.7688,2.4297,37.7912,0.3281,52.4397,-91.4149,37.0595
2006-07-21,72.48,74.74,69.7,33.56,5856267,76837462.1974,-1698292.699,27.2271,33.9113,-0.5969,100.0,21.4286,-78.5714,1.8651,34.1284,37.7524,41.3764,-0.5417,-170.7406,-21.5946,35.9614,23.667,36.4559,36.5822,36.4886,28.3683,271.1932,-3.3667,2.6024,-0.6922,-0.9998,37.2769,1,37.6745,-0.0327,-0.6999,0.6673,-0.5969,-1.3832,0.7864,15.6448,28.6939,40.6319,37.4123,37.6354,26.7554,-5.8801,5.5577,109941115.0,16.5147,-1.5835,-14.9097,0.8856,39.2027,40.4702,27.8111,37.7524,34.8311,51.3437,31.2896,31.2896,0.5882,38.8549,34.7504,2.4249,37.3826,0.2486,44.0354,-99.7067,36.4966
2006-07-28,70.43,72.61,70.12,34.44,4543401,78014366.1532,-2623921.9187,26.9728,34.1576,-1.0919,92.8571,14.2857,-78.5714,1.8301,33.6798,37.5792,41.4786,0.4618,-143.2888,-14.0852,35.5107,23.667,36.1456,36.2964,36.3367,27.2282,291.809,-2.004,4.6745,-0.3938,-0.9284,37.4327,1,37.3945,-0.1912,-0.6868,0.4956,-1.0919,-1.5314,0.4395,15.7103,28.7513,38.6124,37.4123,37.6354,25.3185,-3.4737,5.3141,116756210.0,15.6277,-2.9025,-9.1624,0.8493,42.9574,40.1928,27.8965,37.5792,34.8965,33.9813,13.8954,13.8954,22.1176,38.5716,34.3182,1.376,36.9439,0.1709,45.0538,-88.9726,36.0924
2006-08-04,71.9,76.13,70.82,35.84,5532401,81218155.1833,-1744662.6427,25.4285,33.9547,-1.3656,85.7143,7.1429,-78.5714,1.8819,33.5437,37.387,41.2302,0.4896,-82.9318,-3.1398,35.5027,5.3521,36.0991,36.236,36.3002,25.9217,312.2488,-0.4348,3.4228,-0.048,-0.7402,37.5309,1,37.3439,-0.2011,-0.5573,0.3562,-1.3656,-1.4469,0.0813,15.7759,28.8222,46.3083,37.4123,37.6354,22.8634,-1.9197,5.2503,125054805.0,20.5404,-3.6327,-5.0835,0.9217,48.4301,39.9265,27.99,37.387,34.996,23.859,26.3922,26.3922,56.4706,38.2626,34.5147,2.5548,36.5856,0.1068,46.3758,-71.8449,35.9337
2006-08-11,74.0,74.88,70.27,34.14,4010667,77003043.7191,-2567531.8009,24.1588,33.8484,-1.5701,78.5714,0.0,-78.5714,1.9059,33.1182,37.1595,41.2008,-0.6594,-105.9241,-13.9219,35.0789,7.6535,35.7978,35.9566,36.1402,24.7025,-31.1396,0.4038,-0.6706,0.2396,-0.5171,37.5181,1,36.9541,-0.3425,-0.559,0.2165,-1.5701,-1.3185,-0.2515,15.8414,28.8754,39.4347,36.4983,37.5418,21.9546,-3.796,5.5825,119038810.0,18.833,-4.1888,-10.0063,0.8273,43.0391,39.6708,28.0759,37.1595,35.0686,24.1056,32.0294,32.0294,17.5,37.9298,34.0975,2.218,36.2467,0.0434,40.7372,-92.4368,35.5769
2006-08-18,71.54,76.24,70.63,35.96,3421601,79390842.9277,-1910993.8174,22.5123,32.484,-1.6287,71.4286,0.0,-71.4286,1.9625,33.0128,37.0237,41.0345,0.5704,-63.4217,-0.9941,35.1965,1.107,35.8226,35.9569,36.1268,23.96,-17.3945,-1.0795,-3.7787,0.4634,-0.2989,37.4339,1,36.9129,-0.3042,-0.4166,0.1124,-1.6287,-1.0771,-0.5516,15.9069,28.9463,45.461,35.7473,36.8611,19.7979,-0.1203,5.4577,124171206.0,19.3644,-4.3558,-0.3334,0.9118,49.503,39.4253,28.1608,37.0237,35.1733,36.2555,50.3449,50.3449,77.0642,37.597,34.4477,2.6991,35.9748,-0.0048,42.8298,-63.5575,35.5305
2006-08-25,74.5,75.84,73.28,35.81,2759135,78426536.7791,-1775508.0698,20.9833,30.7219,-1.718,64.2857,0.0,-64.2857,1.9015,32.8982,36.9332,40.9681,-0.0346,-44.4408,-2.0067,35.2602,1.107,35.8199,35.9367,36.103,23.6896,-7.7638,-2.8085,-1.787,0.6051,-0.1351,37.3306,1,36.8856,-0.2831,-0.3163,0.0333,-1.718,-0.8958,-0.8222,15.9724,29.0148,51.6256,35.7473,35.9278,18.974,-0.0046,5.3107,120032507.0,18.5585,-4.6056,-0.0129,0.9444,48.9967,39.1897,28.2394,36.9332,35.2403,45.7728,54.944,54.944,70.2677,37.2782,34.6838,1.1079,35.7184,-0.042,43.2697,-52.5589,35.4967
2006-09-01,74.18,75.7,73.12,36.42,4085601,83319752.1899,-1740.0815,19.6219,29.1148,-1.6044,57.1429,0.0,-57.1429,1.8547,32.8438,36.8597,40.8755,0.4884,-32.8619,2.3173,35.4715,1.9236,35.9127,36.0016,36.1267,23.608,1.2681,-2.5509,3.0421,0.7226,0.0221,37.2078,1,36.8788,-0.214,-0.1978,-0.0162,-1.6044,-0.5514,-1.0529,16.038,29.0889,57.9265,35.7473,35.8989,18.3612,0.2862,5.0919,126160903.0,17.6682,-4.3108,0.792,0.9645,51.1586,38.9634,28.3198,36.8597,35.3324,61.5817,79.4562,79.4562,91.0365,36.9885,35.0989,1.2457,35.5054,-0.066,48.8033,-38.9127,35.5654
2006-09-08,75.4,76.36,73.67,36.17,3924800,82860156.9632,577815.6218,18.3406,27.3235,-1.5078,50.0,0.0,-50.0,1.8149,32.9929,36.6404,40.288,-0.1822,-22.9167,0.4192,35.5834,1.6829,35.9519,36.0237,36.1297,23.6273,10.6003,-0.5375,4.0042,0.8251,0.184,37.0936,1,36.865,-0.1778,-0.1293,-0.0485,-1.5078,-0.2546,-1.2533,16.1036,29.1597,58.5553,35.4466,35.7714,17.4227,-1.1677,5.0182,120273707.0,18.0192,-4.0587,-3.1276,0.9534,50.2096,38.7463,28.3985,36.6404,35.4422,71.291,79.4729,79.4729,77.1144,36.7333,35.3384,1.2988,35.3906,-0.0819,53.4332,-41.1503,35.6127
2006-09-15,74.54,77.02,72.97,36.69,4535868,86236855.7187,1836782.0479,17.1924,25.8922,-1.3463,42.8571,0.0,-42.8571,1.825,33.0311,36.5308,40.0305,0.3605,-9.1062,4.3492,35.8089,2.2671,36.066,36.113,36.1715,23.8234,20.3982,0.0369,2.5307,0.9092,0.3485,36.9931,1,36.8635,-0.1055,-0.0456,-0.0599,-1.3463,0.0348,-1.3811,16.1693,29.2351,67.1158,35.4466,35.5789,17.4121,-0.3431,4.9736,127077503.0,16.6401,-3.6351,-0.9264,1.017,52.1746,38.5378,28.48,36.5308,35.5628,81.0633,84.2609,84.2609,84.6319,36.5197,35.7144,1.9554,35.3942,-0.088,55.479,-22.743,35.7471
2006-09-22,76.0,78.24,75.14,36.9,4906867,85002225.5897,1791996.7222,16.2989,24.5139,-1.3136,35.7143,100.0,64.2857,1.8015,33.5558,36.3125,39.0693,0.1387,40.5507,5.9265,36.0456,4.6826,36.1945,36.2181,36.2255,24.0837,31.7323,0.6814,2.8814,0.9733,0.526,36.9218,0,36.864,-0.031,0.0231,-0.0541,-1.3136,0.1471,-1.4607,16.235,29.3117,77.2034,35.4466,35.6547,16.3788,2.0295,4.882,134437798.0,17.9881,-3.5536,5.82,1.0305,52.9632,38.3376,28.5578,36.3125,35.7031,79.8447,75.8003,75.8003,65.6546,36.3514,36.0779,1.4967,35.4461,-0.086,52.2427,-20.606,35.9032
2006-09-29,76.46,78.95,75.69,37.53,3575134,86351124.5836,2039961.7941,15.7473,23.0918,-1.2285,28.5714,100.0,71.4286,1.7853,33.787,36.2171,38.6471,0.3896,89.0731,10.7198,36.3948,8.5764,36.3998,36.3929,36.3221,24.1904,44.7586,1.5131,1.1452,1.0,0.7041,36.8798,0,36.875,0.0777,0.1055,-0.0278,-1.2285,0.2474,-1.4759,16.3008,29.3939,77.0791,35.5436,35.826,15.3474,3.9707,4.7571,139800494.0,18.2268,-3.3273,11.8321,1.0385,55.3599,38.1455,28.6385,36.2171,35.8521,78.8966,76.6284,76.6284,79.5987,36.234,36.574,1.574,35.5578,-0.0745,57.2023,-12.8504,36.1327
2006-10-06,77.6,79.99,77.21,38.55,4082001,91813365.6195,3693936.7628,15.6304,22.0212,-0.9581,21.4286,100.0,78.5714,1.7536,33.7165,36.2488,38.7811,0.8058,151.3755,18.0211,36.9309,14.1111,36.7302,36.6802,36.4869,24.2124,57.7022,1.2456,-0.0228,0.9755,0.8453,36.8276,1,36.8993,0.2433,0.2168,0.0265,-0.9581,0.4725,-1.4306,16.3667,29.4854,77.2914,36.0529,36.0771,14.5083,4.1089,4.5492,145923490.0,19.2756,-2.5923,11.9312,1.0325,59.0105,33.5342,28.7258,36.2488,36.0404,77.8225,81.0389,81.0389,97.8632,36.1768,37.3017,1.3422,35.7514,-0.0506,58.1949,-1.424,36.4847
2006-10-13,79.47,82.74,79.14,39.83,3345201,96134245.5084,5409575.8726,16.424,21.9625,-0.51,14.2857,100.0,85.7143,1.7525,33.4414,36.352,39.2627,0.8389,211.5278,26.1856,37.6807,26.7405,37.2067,37.0998,36.7344,24.0615,72.3371,1.3062,-0.054,0.8883,0.9529,36.8123,1,36.9993,0.4723,0.3567,0.1156,-0.51,0.8028,-1.3128,16.4328,29.5888,77.4482,36.6927,36.741,13.4805,3.9835,4.4003,150941286.0,23.3216,-1.3772,11.1136,1.0753,63.0928,33.585,28.8221,36.352,36.2432,83.1005,91.6344,91.6344,97.4411,36.1926,38.2883,1.7381,36.0414,-0.0112,63.5652,-1.882,36.9958
2006-10-20,82.74,88.0,81.0,39.28,8794134,84299861.8284,1854162.8945,18.3774,22.8022,-0.0576,7.1429,100.0,92.8571,1.8687,33.3099,36.4193,39.5286,-0.1971,231.5605,20.6669,38.1462,43.7715,37.5259,37.3907,36.923,23.6616,86.8944,1.0683,-0.0377,0.7444,0.9985,36.7727,1,37.1775,0.6028,0.3898,0.2131,-0.0576,1.0806,-1.1383,16.4991,29.6858,85.3675,36.6927,38.0108,11.7391,5.1411,4.7573,137750094.0,30.0159,-0.1558,15.0587,1.1265,60.3335,33.7123,28.9116,36.4193,36.4196,84.6323,81.2238,81.2238,48.367,36.2762,38.8242,3.3797,36.4045,0.0327,51.6351,-35.807,37.4076
2006-10-27,81.01,84.19,81.01,39.85,5184868,83957465.1932,122171.12,20.1912,23.582,0.239,0.0,92.8571,92.8571,1.8449,33.1649,36.6076,40.0503,0.478,165.4852,24.3558,38.6567,43.7715,37.8829,37.7181,37.1396,23.2295,109.3751,1.1778,0.9145,0.4325,0.9434,36.7339,1,37.5851,0.7433,0.4242,0.3191,0.239,1.1599,-0.9208,16.5655,29.7874,85.1642,36.9934,38.1118,11.0413,3.8874,4.6301,145527389.0,28.2317,0.6457,10.8105,1.1874,62.1779,33.9755,29.0058,36.6076,36.5785,79.9941,67.1243,67.1243,55.5646,36.4235,39.4029,1.5353,36.8055,0.081,52.939,-30.1787,37.8526
2006-11-03,82.85,84.38,80.93,39.15,6433001,75202996.7236,-3382990.1298,21.9143,23.6714,0.738,0.0,85.7143,85.7143,1.8321,33.182,36.7747,40.3673,-0.5101,132.3576,17.1365,38.8882,44.3138,38.078,37.9092,37.2886,23.0129,124.3376,1.5069,1.4272,0.185,0.8257,36.7352,1,37.7385,0.7894,0.3762,0.4132,0.738,1.3985,-0.6606,16.6321,29.881,75.2672,36.9934,38.1479,10.3243,3.3459,4.6796,135877895.0,26.7559,1.9977,9.3447,1.1368,58.5683,34.2309,29.092,36.7747,36.7145,64.9928,46.6303,46.6303,35.9592,36.6182,39.57,1.6657,37.2038,0.125,45.8214,-38.4404,38.1451
2006-11-10,80.6,84.96,80.41,40.6,7019735,81705889.4599,-2440272.9405,23.6365,23.8977,1.08,7.1429,78.5714,71.4286,1.8582,33.0541,36.9978,40.9415,0.767,132.2779,26.6855,39.4273,46.0252,38.4659,38.2679,37.5338,23.2993,137.2548,2.1143,1.8459,-0.0393,0.6787,36.7846,1,38.0212,0.9321,0.4151,0.517,1.08,1.453,-0.373,16.6989,29.9882,76.1066,37.37,38.1479,9.4524,4.1763,4.5768,146407490.0,25.573,2.9202,11.4661,1.1327,63.3428,34.4786,29.1907,36.9978,36.8687,54.2952,49.131,49.131,55.8691,36.8598,40.1744,2.1968,37.6279,0.1731,50.0537,-21.7514,38.5859
2006-11-17,84.1,85.43,83.3,40.63,6316867,77964363.1112,-3023258.5704,25.3534,23.9329,1.3774,0.0,71.4286,71.4286,1.7929,32.9132,37.1624,41.4117,0.0245,131.7556,26.8608,39.86,47.6738,38.7985,38.5825,37.763,24.2116,141.8195,2.833,0.3244,-0.1187,0.6181,36.8907,1,38.5814,1.0355,0.4148,0.6207,1.3774,1.4478,-0.0704,16.7659,30.0946,82.4605,38.2164,38.2345,9.0968,4.4602,4.413,155882784.0,25.6728,3.7139,12.332,1.19,63.4304,34.7189,29.2952,37.1624,37.0127,47.5955,47.0254,47.0254,49.2478,37.1421,40.6099,0.9444,38.0885,0.2212,48.7293,-21.8656,38.985
2006-11-24,83.7,85.5,83.55,40.93,2848534,77898627.7881,-3007826.7881,27.0028,23.993,1.6311,0.0,64.2857,64.2857,1.7323,32.8032,37.357,41.9108,0.4154,118.1919,28.8279,40.2734,48.444,39.1261,38.8952,37.9974,25.4745,145.5673,2.3837,-1.7526,-0.1834,0.5654,37.0293,1,39.0078,1.1286,0.4064,0.7223,1.6311,1.3743,0.2568,16.833,30.2029,82.4271,38.3665,38.859,8.7426,4.2342,4.2326,160155580.0,25.1723,4.3834,11.5392,1.1382,64.414,34.9519,29.4068,37.357,37.1788,52.7816,62.1884,62.1884,81.4484,37.4583,41.0105,0.9444,38.531,0.2681,45.4333,-21.4916,39.3625
2006-12-01,84.76,84.76,81.15,39.73,5186867,73911496.0014,-3996707.8285,27.1338,23.3779,1.8589,21.4286,57.1429,35.7143,1.7334,33.0843,37.5997,42.1152,-0.7562,77.9687,15.4517,40.2966,28.8372,39.2185,39.0061,38.1255,26.6419,143.7943,1.7089,-2.247,-0.1529,0.5907,37.1679,1,39.0805,1.093,0.2966,0.7964,1.8589,1.259,0.5998,16.9004,30.2982,75.538,38.5476,38.859,12.9022,2.8255,4.3634,152375285.0,23.3589,4.9863,7.6569,1.1095,57.7258,35.178,29.5131,37.5997,37.316,54.8126,55.2239,55.2239,34.9755,37.7874,40.8595,1.7483,38.9256,0.3036,39.6684,-38.0426,39.5324
2006-12-08,82.14,84.89,82.08,40.61,5194734,75991236.6598,-3376177.333,27.2943,22.8174,2.0111,14.2857,50.0,35.7143,1.7086,33.6582,37.9525,42.2468,0.6121,83.9889,21.8961,40.5244,29.3813,39.433,39.2203,38.3098,27.3783,153.6245,1.0089,-1.586,-0.3194,0.4443,37.2911,1,39.2451,1.1232,0.2615,0.8618,2.0111,1.0813,0.9298,16.9679,30.4013,76.0875,38.5476,38.859,12.1551,3.0841,4.2069,160167380.0,22.2695,5.3695,8.218,1.115,60.948,35.3973,29.6215,37.9525,37.4797,59.7699,61.8973,61.8973,69.268,38.1225,41.0241,1.3851,39.272,0.3346,46.6225,-25.8296,39.7832
2006-12-15,81.36,82.98,78.81,38.26,6130534,67633428.6837,-5474701.2742,25.8577,21.5251,2.0301,7.1429,42.8571,35.7143,1.7612,34.163,38.1435,42.124,-0.5659,25.307,0.0793,40.1114,7.182,39.2525,39.0922,38.306,28.0138,158.5923,0.9453,0.2283,-0.4002,0.365,37.3731,1,39.2158,0.9464,0.0677,0.8787,2.0301,0.8181,1.212,17.0354,30.4799,68.6525,38.8107,38.859,17.3722,-0.2883,4.6033,150971586.0,20.0606,5.4066,-0.7479,1.0578,50.0397,35.61,29.7193,38.1435,37.6138,50.9386,35.6945,35.6945,2.8401,38.4333,40.2975,2.4457,39.5391,0.3454,39.6595,-58.2643,39.6803
2006-12-22,79.06,79.94,76.98,37.28,4366668,61083433.6837,-7919577.5434,24.2152,20.2571,1.9654,0.0,35.7143,35.7143,1.7378,34.3534,38.2154,42.0773,-0.7027,-19.3064,-7.3436,39.5247,2.8628,38.9492,38.8507,38.2301,28.6972,164.5153,1.5212,0.0037,-0.4927,0.267,37.4123,1,39.1988,0.719,-0.1277,0.8468,1.9654,0.5286,1.4368,17.103,30.5479,62.9574,38.9145,39.3829,19.9913,-2.546,4.6614,144421591.0,18.8786,5.2283,-6.3927,1.016,46.3282,35.8163,29.8102,38.2154,37.6735,40.5426,24.036,24.036,0.0,38.693,39.3868,1.4335,39.7072,0.3354,38.095,-83.8517,39.427
2006-12-29,76.73,77.98,76.73,37.23,2707801,57996543.9637,-9181984.7878,22.7844,19.2659,1.8598,0.0,28.5714,28.5714,1.6569,34.9508,38.37,41.7892,0.12,-41.7553,-7.7085,39.0321,4.1839,38.6851,38.635,38.1562,28.9405,175.914,1.3421,-2.9585,-0.6549,0.0713,37.4426,0,39.1859,0.5288,-0.2543,0.7832,1.8598,0.2429,1.6168,17.1706,30.6147,58.3057,39.0802,39.5157,19.9916,-2.0489,4.4502,140359894.0,18.3859,4.9477,-5.2159,1.009,46.1457,36.0164,29.9036,38.37,37.7301,20.43,1.5594,1.5594,1.8382,38.889,38.6727,0.6054,39.7712,0.3115,30.7377,-88.413,39.1616
2007-01-05,77.22,77.87,75.69,36.99,3504934,56067224.3307,-9477572.6539,21.8489,18.7396,1.6252,0.0,21.4286,21.4286,1.614,35.1203,38.4216,41.7229,-0.3853,-58.7265,-9.6252,38.5699,9.6866,38.4244,38.4157,38.0699,28.7438,187.3199,0.1886,-4.4591,-0.7914,-0.1274,37.4729,0,39.1671,0.3545,-0.343,0.6974,1.6252,-0.0903,1.7154,17.2381,30.6785,53.6253,38.9591,39.5718,21.2865,-2.8559,4.3632,135102498.0,17.5268,4.3238,-7.1673,0.9857,45.1874,36.2105,30.0002,38.4216,37.7762,9.5694,3.1127,3.1127,7.5,39.0161,38.0478,1.0558,39.7042,0.2776,30.2063,-94.2692,38.8608
2007-01-12,76.18,78.57,75.62,37.82,4670534,60840664.3138,-7218075.636,20.667,18.5455,1.3901,100.0,14.2857,-85.7143,1.6007,35.4305,38.5225,41.6145,0.6508,-48.3813,-1.7936,38.4019,5.303,38.3319,38.3367,38.0516,28.8848,197.9046,-0.6568,-4.6306,-0.8902,-0.3074,37.5158,0,39.1529,0.2803,-0.3337,0.614,1.3901,-0.3598,1.7499,17.3057,30.75,53.9434,38.9591,39.5549,19.9295,-1.3277,4.2321,142108293.0,17.9222,3.6873,-3.3912,0.9812,49.1032,36.3988,30.0985,38.5225,37.8055,6.3389,14.3446,14.3446,33.6957,39.0846,37.8723,1.4287,39.5264,0.2435,33.529,-79.5215,38.6762
2007-01-19,78.1,84.65,77.6,39.64,10051201,63941564.796,-4650897.0992,20.8587,19.618,1.139,92.8571,7.1429,-85.7143,1.7303,35.7126,38.6833,41.654,0.5319,32.7361,12.8284,38.7175,23.3503,38.5331,38.5104,38.1693,29.9419,202.1943,-1.9974,-6.1696,-0.9218,-0.3777,37.573,1,39.1556,0.3638,-0.2001,0.564,1.139,-0.5844,1.7234,17.3733,30.8388,57.8787,38.9591,39.5549,17.1205,-0.96,4.365,157185085.0,27.5516,3.0026,-2.3646,0.9953,56.4142,36.5815,30.2,38.6833,37.868,18.0622,36.7293,36.7293,68.9922,39.123,38.3814,3.4143,39.3046,0.2218,39.0036,-48.5561,38.7407
2007-01-26,82.22,83.18,80.45,39.53,5977068,62660765.5103,-3585405.9161,21.0367,20.614,0.9747,85.7143,0.0,-85.7143,1.7011,36.0965,38.8513,41.6061,-0.2198,36.5713,11.768,38.9432,23.3503,38.6862,38.6461,38.2699,31.0587,205.2003,-3.9374,-2.7145,-0.9409,-0.4258,37.6338,1,39.1578,0.4163,-0.1182,0.5344,0.9747,-0.6758,1.6505,17.4411,30.9257,56.214,38.9591,39.0148,16.1701,-1.0994,4.3036,148219490.0,26.022,2.5562,-2.7059,1.0063,55.884,36.6224,30.3077,38.8513,37.9186,35.8172,56.3777,56.3777,66.4452,39.1478,38.7299,1.3221,39.0652,0.2079,39.2477,-39.2713,38.792
2007-02-02,81.34,85.5,81.22,41.29,5133134,69496943.3141,-648429.6839,21.7903,21.8523,0.8228,78.5714,100.0,21.4286,1.7277,36.3177,39.0812,41.8447,0.9159,88.4292,23.9501,39.5619,31.5882,39.0869,38.9988,38.4937,32.4912,206.1913,-3.4261,3.4098,-0.9466,-0.4414,37.7167,1,39.1955,0.5932,0.047,0.5462,0.8228,-0.7126,1.5353,17.509,31.0294,63.1813,39.1407,39.0148,14.7843,0.3632,4.1841,155919185.0,28.4373,2.146,0.8875,1.0363,61.975,36.7984,30.4216,39.0812,37.9775,56.9255,77.6694,77.6694,97.5709,39.1865,39.6076,2.0728,38.8562,0.2103,51.2314,-2.4291,39.0761
2007-02-09,84.86,85.61,82.94,40.35,5306267,63803144.6099,-1199654.4781,22.5169,23.0767,0.5609,71.4286,100.0,28.5714,1.6966,36.6288,39.2537,41.8786,-0.5768,82.9754,14.8487,39.8234,31.9616,39.2815,39.1792,38.6313,32.9495,206.7439,-2.495,6.55,-0.9497,-0.45,37.8003,1,39.2123,0.6502,0.0832,0.567,0.5609,-0.8133,1.3742,17.5771,31.1226,64.0267,39.1407,39.0415,13.9795,0.6247,4.2046,147959791.0,27.1135,1.4539,1.5726,1.0307,57.4243,36.969,30.5336,39.2537,38.0225,71.4705,80.3644,80.3644,77.0771,39.2431,39.9335,1.2931,38.7303,0.2168,52.72,-22.9229,39.2211
2007-02-16,83.4,85.65,82.75,41.57,3739734,69093016.3497,367044.9758,23.2702,24.3118,0.3984,64.2857,100.0,35.7143,1.685,36.772,39.4556,42.1391,0.7663,102.8866,22.7455,40.3316,33.0633,39.6329,39.4974,38.8487,32.5186,211.5866,-0.8203,11.0391,-0.9727,-0.5238,37.9033,1,39.2409,0.7842,0.1738,0.6104,0.3984,-0.7945,1.1929,17.6453,31.227,62.3872,39.2782,39.116,13.0703,0.953,4.0539,153569386.0,25.9824,1.027,2.3464,1.0238,61.3727,37.1346,30.6492,39.4556,38.0812,83.0738,91.1875,91.1875,98.9146,39.3296,40.5915,1.5343,38.7152,0.2325,57.0035,-0.8767,39.5167
2007-02-23,85.7,88.19,85.04,42.64,3570401,73054457.9402,2235058.4425,24.5724,25.7876,0.3785,57.1429,100.0,42.8571,1.674,36.6767,39.6604,42.6441,0.6603,162.0227,29.0389,41.0036,41.5014,40.0962,39.917,39.1299,31.5407,221.144,2.3546,9.5494,-0.9977,-0.658,38.0777,1,39.3203,0.9664,0.2848,0.6816,0.3785,-0.6381,1.0166,17.7138,31.3412,60.9067,39.8175,39.733,12.2168,4.3851,3.9254,158924983.0,29.5511,0.9691,11.4616,1.0496,64.5195,37.2952,30.7711,39.6604,38.176,87.2796,90.287,90.287,94.8692,39.4593,41.4477,1.5303,38.8612,0.2595,61.55,-3.2017,39.9468
2007-03-02,88.03,88.16,80.35,40.09,5743267,69226841.3397,1578180.6294,23.7558,25.4448,0.1938,50.0,92.8571,42.8571,1.8254,36.6847,39.6735,42.6623,-0.7055,55.3634,6.8321,40.9016,13.1404,40.0951,39.9399,39.2009,30.2993,230.0376,3.6872,4.1984,-0.9961,-0.7665,38.3641,1,39.3274,0.8942,0.1701,0.7241,0.1938,-0.6376,0.8315,17.7824,31.4287,54.2546,39.8175,39.733,19.3186,2.808,4.5534,150310088.0,25.1638,0.4945,7.5321,0.9795,53.4161,37.5171,30.8788,39.6735,38.1841,85.0984,73.8208,73.8208,27.6786,39.6096,41.1781,3.7942,39.1126,0.276,53.2894,-44.2765,40.017
