date,open,high,low,close,volume,ad_14_chaikin a/d,adosc_14_adosc,adx_14_adx,adxr_14_adxr,aroon_14_aroon down,aroon_14_aroon up,aroonosc_14_aroonosc,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,bop_14_bop,cci_20_cci,cmo_14_cmo,dema_14_dema,dx_14_dx,ema_12_ema,ema_14_ema,ema_26_ema,ht_dcperiod_14_dcperiod,ht_dcphase_14_ht_dcphase,ht_phasor_14_phase,ht_phasor_14_quadrature,ht_sine_14_lead sine,ht_sine_14_sine,ht_trendline_14_ht_trendline,ht_trendmode_14_trendmode,kama_14_kama,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,macdext_14_macd,macdext_14_macd_hist,macdext_14_macd_signal,mama_14_fama,mama_14_mama,midpoint_14_midpoint,midprice_14_midprice,minus_di_14_minus_di,mom_10_mom,natr_14_natr,obv_14_obv,plus_di_14_plus_di,roc_10_roc,rocr_14_rocr,rsi_14_rsi,sar_14_sar,sma_200_sma,sma_20_sma,sma_50_sma,stoch_14_slowd,stoch_14_slowk,stochf_14_fastd,stochf_14_fastk,stochrsi_14_fastd,stochrsi_14_fastk,t3_14_t3,tema_14_tema,trange_14_trange,trima_14_trima,trix_14_trix,ultosc_14_ultosc,willr_14_willr,wma_14_wma
2010-10-15,27.92,28.98,27.77,27.6,3870000,43903203.1224,4427594.9608,10.7631,14.9163,85.7143,0.0,-85.7143,1.311,25.9533,27.6721,29.3908,0.7934,-35.0554,3.3527,27.0204,2.523,27.2202,27.2592,27.403,21.855,,-0.36,0.7909,,,,0,27.4992,-0.1841,-0.0453,-0.1388,-0.5738,-0.4794,-0.0944,0.9681,9.2645,27.4915,27.3959,12.4161,0.3631,4.7508,-2044100.0,13.0588,1.3333,0.9833,51.6764,29.9652,,27.6721,27.4613,69.1998,75.2798,75.2798,94.8454,73.547,100.0,,26.8871,1.1562,27.0659,-0.0588,59.0187,-43.5583,27.0736
2010-10-22,29.0,29.88,28.7,28.49,3838000,47285847.1902,5534629.899,11.3303,14.7726,78.5714,28.5714,-50.0,1.2979,25.9649,27.662,29.3592,0.6864,49.3487,15.0924,27.3574,18.7037,27.4148,27.4227,27.4832,22.0565,,-0.2764,0.8894,,,,0,27.5237,-0.0694,0.0555,-0.1249,-0.6194,-0.398,-0.2214,1.0105,9.4568,27.5488,27.3959,11.6422,1.4333,4.5565,1793900.0,16.9991,5.2985,1.0333,57.5462,29.8826,,27.662,27.5131,75.4098,82.8403,82.8403,97.5352,77.527,100.0,,27.3923,1.1276,27.0328,-0.0559,62.8075,-15.0307,27.2425
2010-10-29,29.93,30.0,28.82,28.49,2590100,49041776.4978,6043064.4354,11.9922,15.0015,71.4286,21.4286,-50.0,1.2858,25.9571,27.6745,29.3918,-0.1017,57.5397,15.0924,27.6305,20.5963,27.5795,27.5644,27.5574,22.1968,,0.1393,1.0923,,,,0,27.534,0.0212,0.1169,-0.0957,-0.5809,-0.2538,-0.3271,1.0537,9.647,27.5488,27.3959,10.9099,1.2805,4.5138,1793900.0,16.5696,4.7067,1.0122,57.5462,29.8017,,27.6745,27.5305,84.4802,95.3206,95.3206,93.5811,100.0,100.0,,27.7747,1.1275,27.0451,-0.0435,66.0597,-15.0307,27.4027
2010-11-05,29.8,30.8,29.14,28.92,5334000,50969728.305,6315130.0993,13.419,15.1074,64.2857,100.0,35.7143,1.3072,25.9701,27.6683,29.3664,0.2831,107.3552,20.6234,27.9603,31.9673,27.7865,27.7458,27.6587,22.3116,,0.3628,0.51,,,,0,27.5555,0.127,0.1782,-0.0512,-0.5185,-0.1082,-0.4103,1.0976,9.8398,27.7686,27.6348,9.9606,2.2456,4.5194,7127900.0,19.3212,8.4169,1.0195,60.3117,29.7225,,27.6683,27.5633,89.9433,91.669,91.669,83.8906,100.0,100.0,,28.2139,1.5862,27.1234,-0.0218,68.1173,-14.0957,27.6182
2010-11-12,30.16,30.53,29.92,28.65,3522000,48140580.764,4952143.6443,14.7439,15.2629,57.1429,92.8571,35.7143,1.2555,26.0882,27.6229,29.1575,-0.2951,120.1752,15.5146,28.1562,31.9673,27.919,27.866,27.732,22.4949,,0.2432,0.6727,,,,0,27.6214,0.1864,0.19,-0.0037,-0.367,0.0885,-0.4555,1.1423,10.0279,27.7686,27.6348,9.629,1.7487,4.3825,3605900.0,18.678,6.5009,1.0519,57.7573,29.6448,,27.6229,27.6205,90.1531,83.4697,83.4697,72.9373,90.1398,70.4193,,28.4415,0.5829,27.2577,0.0027,66.3486,-21.8085,27.7914
2010-11-19,29.94,31.1,29.85,29.36,3790600,49687145.564,4436452.1996,16.4883,15.6461,50.0,100.0,50.0,1.2511,26.0128,27.6515,29.2903,0.632,154.6372,24.4289,28.4904,39.1661,28.1414,28.0658,27.8529,22.5601,,0.5758,1.8067,,,,0,27.8117,0.2879,0.2333,0.0547,-0.2065,0.2517,-0.4582,1.1877,10.2213,27.9884,27.7781,8.9701,2.752,4.2607,7396500.0,20.5203,10.3411,1.0855,62.2145,25.8384,,27.6515,27.6644,85.203,80.4704,80.4704,84.5833,90.1398,100.0,,28.8542,1.1945,27.435,0.0339,68.1334,-9.1133,28.0468
2010-11-26,30.64,30.95,29.9,29.11,1915300,49814832.2307,3862801.2571,18.1081,16.1901,42.8571,92.8571,50.0,1.2334,25.9532,27.7036,29.454,-0.1714,130.9761,19.539,28.6928,39.1661,28.2898,28.2045,27.9457,22.5118,,1.3983,1.4626,,,,0,27.9124,0.3436,0.2312,0.1124,-0.0303,0.3944,-0.4246,1.2338,10.4101,27.9884,27.7781,8.4472,2.3507,4.2377,5481200.0,19.3241,8.7857,1.0699,59.7695,25.8771,,27.7036,27.6988,80.141,76.4831,76.4831,71.9286,72.6817,47.6257,,29.0632,1.0033,27.6541,0.0657,67.2066,-15.7635,28.2457
2010-12-03,30.3,31.96,29.8,30.17,4215900,52508323.8973,4133982.1966,20.3884,17.0833,35.7143,100.0,64.2857,1.2928,25.7826,27.8336,29.8845,0.588,159.3331,31.4637,29.1161,50.0317,28.5786,28.4662,28.1103,22.8594,,1.5813,0.3222,,,,0,28.3137,0.468,0.2844,0.1835,0.209,0.5628,-0.3538,1.2806,10.6077,28.3897,28.189,7.481,3.0387,4.2853,9697100.0,22.462,11.2011,1.1307,65.7318,25.9156,,27.8336,27.7181,79.2825,80.894,80.894,86.1702,82.5419,100.0,,29.5773,2.064,27.9271,0.1052,68.6772,-7.9268,28.568
2010-12-10,31.51,33.56,31.08,31.53,3896100,54644894.8651,4548921.3256,23.3393,18.3295,28.5714,100.0,71.4286,1.3697,25.3935,28.0032,30.6128,0.6008,211.2734,43.1525,29.7929,61.7016,29.0332,28.8752,28.3638,23.6243,,1.5402,-0.5209,,,,0,29.0005,0.669,0.3884,0.2806,0.4804,0.7256,-0.2452,1.3283,10.8169,29.0729,28.9535,6.5541,4.472,4.3436,13593200.0,27.6725,16.5254,1.1723,71.5763,26.008,,28.0032,27.7602,79.4818,81.0684,81.0684,85.1064,82.5419,100.0,,30.4246,2.3698,28.2382,0.1592,68.2907,-8.589,29.0392
2010-12-17,33.19,34.21,32.15,32.42,3510100,57200792.9233,5118371.14,26.3331,19.3798,21.4286,100.0,78.5714,1.4125,24.9616,28.2058,31.4499,0.3592,211.7235,49.2183,30.5533,65.2521,29.5546,29.3481,28.6645,24.0559,,1.1144,-0.8864,,,,0,29.9375,0.8899,0.4874,0.4025,0.7918,0.8853,-0.0935,1.3768,11.033,29.5889,29.264,5.9002,5.6665,4.3565,17103300.0,28.0597,21.1786,1.2183,74.6092,26.1899,,28.2058,27.8299,83.4239,88.3091,88.3091,93.6508,100.0,100.0,,31.35,1.9685,28.5912,0.2271,70.3538,-3.9052,29.5848
2010-12-23,33.93,34.66,33.73,32.68,2014700,57222456.3642,4892914.328,29.2735,20.4354,14.2857,100.0,85.7143,1.375,24.7307,28.4781,32.2255,0.2903,199.5786,50.8578,31.222,67.4985,30.0354,29.7924,28.9619,24.2002,,0.9001,0.134,,,,0,30.6947,1.0733,0.5366,0.5366,1.1398,1.0378,0.102,1.4262,11.2495,29.7179,29.479,5.6272,5.0836,4.2076,19118000.0,29.0002,18.4211,1.2214,75.4289,26.4499,,28.4781,27.9102,86.3805,89.7641,89.7641,90.535,100.0,100.0,,32.1069,0.8887,28.9779,0.3021,69.9643,-6.0367,30.1094
2010-12-31,34.12,34.86,33.93,32.57,1412000,56265940.2352,4051525.5613,32.0735,21.7835,7.1429,100.0,92.8571,1.3403,24.6705,28.7538,32.8371,-0.043,167.5841,48.5622,31.7215,68.474,30.4247,30.1621,29.2288,24.5223,147.6482,1.0291,1.1505,-0.219,0.5351,28.4068,1,31.1663,1.1956,0.5272,0.6684,1.4788,1.148,0.3308,1.4764,11.4626,29.7179,29.5746,5.3601,4.0802,4.1157,17706000.0,28.6445,14.3241,1.2004,74.2811,26.7833,,28.7538,28.0082,89.2211,89.5903,89.5903,84.585,96.0544,88.1633,,32.601,0.8887,29.3958,0.376,68.2836,-9.9744,30.5624
2011-01-07,34.13,35.36,34.0,32.72,2615800,54573363.7646,2800453.5014,34.8419,23.1195,0.0,100.0,100.0,1.3374,24.6667,29.0294,33.3922,0.0809,149.5359,49.6621,32.1498,70.8311,30.7776,30.503,29.4873,25.569,146.0446,1.4427,2.7902,-0.1916,0.5585,28.5812,1,31.5773,1.2901,0.4973,0.7928,1.7266,1.1463,0.5803,1.5274,11.6752,29.737,30.038,4.9874,4.2331,4.0876,20321800.0,29.2092,14.8608,1.209,74.831,27.175,,29.0294,28.1273,87.4461,82.9839,82.9839,73.8318,90.8816,84.4817,,32.9878,1.2996,29.8464,0.4457,62.9803,-14.2675,30.9839
2011-01-14,34.2,34.39,33.68,32.23,2790700,52175720.1026,1271177.9935,36.8146,23.7889,0.0,92.8571,92.8571,1.2903,24.8719,29.307,33.7422,-0.662,111.6803,39.4278,32.3604,62.4594,31.0012,30.7334,29.6906,25.6671,153.1942,2.6707,3.2073,-0.3122,0.451,28.7471,1,31.7343,1.3105,0.4142,0.8963,1.8594,1.0318,0.8277,1.5791,11.8807,30.1575,30.1623,6.4956,3.3062,4.0034,17531100.0,28.1101,11.4305,1.2046,69.7139,27.6379,,29.307,28.2345,80.5956,69.2126,69.2126,49.2212,57.5483,0.0,,33.0694,0.6784,30.3117,0.5035,60.8915,-21.4756,31.2866
2011-01-21,33.63,33.94,33.11,31.88,2189000,51305394.8014,253081.9631,37.6492,24.4898,0.0,85.7143,85.7143,1.2548,25.1305,29.556,33.9814,-0.3253,84.3294,32.3565,32.4282,48.4995,31.136,30.8859,29.8526,25.1694,161.2581,3.3175,0.8102,-0.4424,0.3213,28.8996,1,31.7595,1.2833,0.3096,0.9737,1.9984,0.9258,1.0727,1.6317,12.0807,30.6018,30.6066,9.3078,3.2298,3.9364,15342100.0,26.8388,11.2742,1.1551,66.1782,28.0685,,29.556,28.3427,65.6393,44.7214,44.7214,11.1111,28.1606,0.0,,32.9692,0.7931,30.7656,0.5464,55.5899,-30.03,31.49
2011-01-28,33.31,34.31,33.31,32.25,2842500,50964294.8014,-294951.1368,38.6327,25.3124,0.0,78.5714,78.5714,1.2334,25.4806,29.8379,34.1951,0.44,83.843,36.0388,32.5621,51.4178,31.3074,31.0678,30.0302,24.3098,172.1482,3.2146,-1.528,-0.6039,0.1366,29.1059,1,31.8382,1.2771,0.2427,1.0344,2.1263,0.814,1.3123,1.6849,12.2824,30.6018,30.664,8.7919,2.8858,3.8246,18184600.0,27.402,9.8275,1.1322,68.0194,28.4689,,29.8379,28.4467,47.8421,29.5922,29.5922,28.4444,7.0927,21.2781,,32.9894,0.9556,31.1864,0.5792,49.7263,-24.6181,31.7023
2011-02-04,33.7,34.42,33.52,32.26,2193200,49940801.4681,-817989.7259,39.6078,26.5134,0.0,71.4286,71.4286,1.2068,25.8757,30.1131,34.3504,0.0667,77.5691,36.1348,32.6595,52.2835,31.4539,31.2267,30.1953,24.4785,175.857,2.3967,-3.3273,-0.6542,0.0722,29.2847,1,31.906,1.2585,0.1793,1.0792,2.234,0.6967,1.5373,1.7389,12.4822,30.683,30.8168,8.3436,3.1533,3.7408,20377800.0,26.628,10.8339,1.1325,68.0674,28.8413,,30.1131,28.5565,32.3761,22.8148,22.8148,28.8889,14.3703,21.8328,,32.9766,0.86,31.5499,0.6021,39.6338,-25.7235,31.88
2011-02-11,33.89,34.05,33.56,32.36,2643100,50534150.4477,-768804.4983,40.5132,27.6285,0.0,64.2857,64.2857,1.154,26.2627,30.3744,34.4861,-0.0612,67.6817,37.1507,32.7494,52.2835,31.5926,31.3772,30.3553,24.6009,182.3998,1.1634,-3.9038,-0.7361,-0.0419,29.4746,1,31.9731,1.2372,0.1264,1.1108,2.2793,0.5421,1.7372,1.7936,12.6809,30.683,31.1322,8.1015,2.1882,3.5667,23020900.0,25.8551,7.2537,1.1186,68.5753,29.1876,,30.3744,28.6628,30.2007,38.1951,38.1951,57.2519,36.9693,67.7971,,32.9716,0.4682,31.8372,0.6169,38.8273,-26.9784,32.0346
2011-02-18,33.8,33.95,33.29,32.28,2909600,51944865.5992,-229928.0389,40.8288,28.6585,21.4286,57.1429,35.7143,1.1166,26.7412,30.6353,34.5294,-0.0303,57.012,35.2965,32.7908,44.9318,31.6982,31.4974,30.4978,24.6272,191.0607,0.2114,-3.1127,-0.8296,-0.1918,29.7284,1,32.0262,1.2003,0.0716,1.1287,2.3485,0.4384,1.9101,1.849,12.8769,30.9124,31.1322,9.427,0.7453,3.4593,20111300.0,24.8105,2.3636,1.1268,67.6483,29.5097,,30.6353,28.7851,35.5906,45.7619,45.7619,51.145,50.3184,61.3252,,32.9151,0.6307,32.0524,0.6233,43.7627,-28.4173,32.1462
2011-02-25,33.46,33.74,32.3,31.05,3061100,49691555.8769,-705538.2136,39.4644,28.7863,14.2857,50.0,35.7143,1.1379,27.3852,30.8498,34.3144,-0.6736,23.4671,9.5729,32.506,21.7271,31.5979,31.4373,30.5384,24.7643,197.6807,-0.5222,-1.5102,-0.8885,-0.3037,29.9597,1,31.9809,1.0594,-0.0555,1.1148,2.2538,0.2199,2.0339,1.9051,13.0586,30.9124,31.1322,14.5354,-1.376,3.6651,17050200.0,22.6049,-4.244,1.0573,54.7864,29.8092,,30.8498,28.8671,41.0256,39.1197,39.1197,8.9623,43.0408,0.0,,32.4191,1.4142,32.1677,0.6123,41.6871,-51.6187,32.059
2011-03-04,32.63,32.68,30.76,29.78,13635100,41879779.8353,-3321531.2789,36.9324,28.6604,7.1429,42.8571,35.7143,1.1877,27.7865,30.9592,34.1319,-0.7604,-34.3841,-9.4076,31.9523,4.017,31.3189,31.2169,30.4826,25.0342,202.9775,-0.4749,0.2326,-0.927,-0.3904,30.0989,1,31.9506,0.8363,-0.2228,1.0591,1.9971,-0.0944,2.0915,1.9617,13.2258,31.2516,31.1322,21.7907,-2.8953,3.9875,3415100.0,20.1076,-8.8596,1.0233,45.2962,33.7886,,30.9592,28.9221,36.2172,23.7698,23.7698,11.2022,20.4417,0.0,,31.588,1.8347,32.1795,0.5791,40.1475,-75.3597,31.7875
2011-03-11,31.11,32.69,31.11,30.77,4630600,43638235.5315,-3530244.2406,34.5703,28.9548,0.0,35.7143,35.7143,1.2107,28.1074,31.0734,34.0393,0.6899,-22.548,4.4945,31.7427,3.8634,31.2343,31.1572,30.5038,25.1705,211.1654,-0.1383,0.3102,-0.971,-0.5175,30.2299,1,31.9358,0.7305,-0.2629,0.9934,1.6994,-0.389,2.0885,2.0189,13.4013,31.2516,31.5908,19.8475,-1.7965,3.9347,8045700.0,18.371,-5.5164,1.02,52.2473,33.7447,,31.0734,29.0011,28.0669,21.3111,21.3111,43.769,9.9532,29.8596,,31.2972,1.5098,32.1157,0.5399,43.8905,-68.6957,31.6408
2011-03-18,31.94,32.01,30.96,30.21,3531100,44546232.6743,-3005787.3394,32.537,29.435,85.7143,28.5714,-57.1429,1.2088,28.4077,31.1599,33.9121,-0.3048,-52.8402,-2.9814,31.4301,6.1033,31.0775,31.0316,30.4824,25.0011,223.9332,-0.0532,-0.4354,-0.9998,-0.6938,30.3994,0,31.8797,0.595,-0.3187,0.9137,1.3609,-0.6721,2.0331,2.0766,13.5694,31.2516,31.5908,19.3043,-2.5036,4.0008,4514600.0,17.0834,-7.6519,0.9582,48.5093,33.7011,,31.1599,29.0704,24.1304,27.3101,27.3101,26.9592,14.7448,14.3749,,30.8819,1.1849,31.985,0.4931,43.4713,-81.3043,31.4145
2011-03-25,31.77,32.86,31.4,30.96,3416400,45809832.6743,-2115928.849,30.7204,29.997,78.5714,21.4286,-57.1429,1.2221,28.7039,31.2616,33.8194,0.4315,-26.1349,6.6872,31.3592,7.1052,31.0594,31.022,30.5178,24.6608,233.561,-0.1388,-1.6467,-0.9889,-0.8045,30.5795,1,31.8444,0.5416,-0.2977,0.8393,1.0798,-0.8512,1.931,2.135,13.7433,31.2516,31.5908,17.7287,-1.2709,3.9474,7931000.0,20.4408,-3.9431,0.9549,53.3436,33.6581,,31.2616,29.1549,30.1806,41.9206,41.9206,55.0336,43.0103,84.7965,,30.8309,1.3951,31.8183,0.4485,46.0802,-64.3478,31.3001
2011-04-01,32.4,33.3,32.03,31.82,2846200,48656032.6743,-653929.5712,29.4642,30.7689,71.4286,14.2857,-57.1429,1.2215,29.1537,31.4203,33.6868,0.7087,2.5864,16.4361,31.5129,13.1335,31.1765,31.1285,30.6143,24.502,243.0486,-1.0056,-3.1973,-0.9508,-0.8914,30.7715,1,31.844,0.5622,-0.2217,0.7839,0.8219,-0.9642,1.7861,2.1939,13.9241,31.2516,31.5908,16.4696,-0.0573,3.8388,10777200.0,21.4497,-0.1799,0.9737,58.218,33.6154,,31.4203,29.2558,43.2983,60.6643,60.6643,100.0,66.3905,100.0,,31.096,1.2136,31.6449,0.4134,51.1694,-44.7826,31.3143
2011-04-08,33.22,33.7,32.42,31.16,1945500,47288102.9868,-431641.1698,28.6684,31.7552,64.2857,7.1429,-57.1429,1.2216,29.4429,31.5101,33.5773,-0.4766,-2.9778,7.19,31.4697,18.3226,31.1741,31.1328,30.6548,24.7937,253.5338,-2.3675,-1.3,-0.8785,-0.959,30.9305,0,31.8237,0.5193,-0.2117,0.731,0.5633,-1.0371,1.6004,2.2534,14.0965,31.2516,31.5908,15.2908,-1.0893,3.9204,8831700.0,22.1511,-3.3778,0.9569,53.595,33.5732,,31.5101,29.338,58.1119,71.7508,71.7508,60.219,79.0596,52.3825,,31.0672,1.2231,31.4574,0.3799,47.1707,-59.7826,31.2487
2011-04-15,32.54,33.54,32.24,31.61,2865000,48125564.5253,-34999.8643,27.6916,32.2531,57.1429,0.0,-57.1429,1.2231,29.8868,31.6353,33.3837,0.4154,-10.0929,12.2987,31.5435,14.9936,31.2411,31.1964,30.7255,25.8269,257.0554,-1.9278,2.2554,-0.8475,-0.9746,31.0253,0,31.8191,0.5156,-0.1723,0.6879,0.3866,-1.0035,1.3901,2.3135,14.2716,31.07,31.1417,15.1859,-0.6498,3.8694,11696700.0,20.5429,-2.0142,0.9661,56.1493,33.5314,,31.6353,29.4347,70.5374,79.1971,79.1971,77.3723,77.0249,78.6924,32.0716,31.2036,1.2422,31.285,0.3517,52.371,-36.612,31.2565
2011-04-21,32.9,33.51,32.53,31.55,2542000,48125564.5253,130444.2938,26.7846,32.2169,50.0,21.4286,-28.5714,1.2026,30.0896,31.7045,33.3195,0.1224,-14.0455,11.4552,31.5859,14.9936,31.289,31.2439,30.7868,26.9955,259.9626,-0.9901,3.0832,-0.8195,-0.9847,31.0788,0,31.8154,0.5023,-0.1485,0.6508,0.2105,-0.9421,1.1526,2.3742,14.4444,31.07,31.1417,14.3407,-0.8027,3.8115,9154700.0,19.3995,-2.4808,0.979,55.7276,33.49,,31.7045,29.536,73.43,69.342,69.342,70.4348,59.9945,48.9086,32.0514,31.2868,0.9364,31.1741,0.327,56.6102,-38.2514,31.2671
2011-04-29,33.11,33.64,32.81,31.44,4324800,44738672.959,-891379.8939,26.0822,32.3575,42.8571,14.2857,-28.5714,1.1734,30.0823,31.6998,33.3172,-0.253,-8.1394,9.6809,31.5886,16.9508,31.3119,31.2698,30.835,27.2431,271.6523,-0.2652,4.2886,-0.6864,-0.9996,31.1451,0,31.8116,0.4769,-0.1391,0.616,0.0285,-0.8769,0.9053,2.4354,14.6143,31.07,31.1417,13.6478,-0.8409,3.7324,4829900.0,19.219,-2.6051,0.9862,54.8405,33.449,,31.6998,29.5756,71.7245,66.6343,66.6343,52.0958,51.5139,26.9408,32.0263,31.3093,0.7931,31.1188,0.3041,52.2837,-41.5301,31.2689
2011-05-06,32.91,34.49,32.66,32.46,5903700,47287264.7623,-417448.7701,26.2575,32.9326,35.7143,100.0,64.2857,1.2145,30.0807,31.7017,33.3227,0.5792,45.7023,21.657,31.8424,28.5364,31.4886,31.4285,30.9554,26.8234,286.1558,1.1937,2.8811,-0.4824,-0.9605,31.2393,1,31.8158,0.5332,-0.0662,0.5994,-0.0987,-0.7712,0.6725,2.4972,14.7928,31.1226,31.1752,12.2433,1.4142,3.7414,10733600.0,22.0211,4.5552,1.0065,60.8285,33.4085,,31.7017,29.6703,67.4832,66.4732,66.4732,76.8889,58.6165,100.0,32.0083,31.6828,1.7487,31.1235,0.2907,55.1216,-13.941,31.4113
2011-05-13,34.0,34.8,33.86,32.97,2598600,48227183.9113,113447.2161,26.6854,33.5993,28.5714,100.0,71.4286,1.1919,30.0561,31.716,33.3759,0.5319,106.7586,26.8322,32.1701,32.2485,31.716,31.6336,31.1044,26.3897,306.3542,1.1897,-0.2615,-0.1503,-0.8054,31.371,1,31.8307,0.6116,0.0098,0.6019,-0.2075,-0.6681,0.4606,2.5595,14.9745,31.3758,31.3233,11.5839,3.182,3.6154,13332200.0,22.6113,10.6833,1.0219,63.4161,33.3683,,31.716,29.7516,68.5098,72.422,72.422,88.2813,75.6469,100.0,32.008,32.138,0.8982,31.2002,0.2874,55.2654,-7.4257,31.6191
2011-05-20,34.37,35.0,33.95,32.51,3281700,45383627.269,-584449.4681,27.2514,34.0401,21.4286,100.0,78.5714,1.1784,30.0589,31.7131,33.3674,-0.3333,100.5478,19.1552,32.3162,34.6086,31.8379,31.7502,31.2084,25.976,6.5854,0.7909,-0.3294,0.7835,0.1147,31.5484,1,31.8345,0.6295,0.0221,0.6074,-0.2066,-0.493,0.2864,2.6225,15.1499,31.3758,31.4188,10.8789,1.7391,3.625,10050500.0,22.3944,5.6522,1.0047,59.5776,29.393,,31.7131,29.828,71.3533,75.1647,75.1647,60.3239,85.0798,55.2393,32.0252,32.314,1.0034,31.3125,0.2864,46.6532,-23.1132,31.7591
2011-05-27,33.69,34.02,33.48,32.41,3422600,47538597.6394,-131148.4967,26.9981,33.2312,14.2857,92.8571,78.5714,1.1311,30.0757,31.6979,33.32,0.4259,59.4563,17.5587,32.4056,23.7055,31.9263,31.8385,31.2976,25.2431,43.2982,0.7744,-0.5686,0.9996,0.6858,31.6978,1,31.8376,0.6287,0.0171,0.6117,-0.1148,-0.2685,0.1537,2.686,15.3225,31.3758,31.4188,13.3613,2.1978,3.4897,6627900.0,21.6642,7.2739,1.0041,58.7794,29.4336,,31.6979,29.9115,71.6901,67.4838,67.4838,53.8462,67.0568,45.9311,32.0566,32.4046,0.516,31.4567,0.2855,51.255,-25.4717,31.8849
2011-06-03,33.94,34.4,33.5,32.6,5940000,49782597.6394,780215.4004,27.122,32.0272,7.1429,85.7143,78.5714,1.1117,30.062,31.7165,33.3709,0.2,78.0023,19.8711,32.5205,28.7327,32.0305,31.9406,31.3943,24.2707,75.6289,0.3332,0.0531,0.8605,0.9687,31.7939,1,31.8631,0.6362,0.0196,0.6166,-0.0556,-0.1118,0.0562,2.75,15.4953,31.3758,31.4188,12.6226,1.6436,3.4099,12567900.0,22.8007,5.3086,1.0502,59.9355,29.4737,,31.7165,29.9826,67.1676,58.8544,58.8544,62.3932,42.0352,24.935,32.1007,32.5307,0.86,31.6386,0.2855,52.3176,-20.7547,32.0348
2011-06-10,33.99,34.09,33.35,32.2,4257900,49552440.8826,1008885.7175,26.9865,30.7784,0.0,78.5714,78.5714,1.0849,30.0659,31.7327,33.3995,-0.3919,47.8171,12.7209,32.5083,25.2251,32.057,31.9755,31.4542,23.3215,98.7354,0.8301,1.4151,0.5915,0.9884,31.8195,1,31.8878,0.6028,-0.011,0.6138,0.0843,0.0813,0.003,2.8146,15.6624,31.5908,31.5144,12.955,0.3822,3.369,8310000.0,21.6957,1.2012,1.0812,56.3604,29.5134,,31.7327,30.0356,57.3851,45.8171,45.8171,21.2121,23.622,0.0,32.1511,32.4764,0.7358,31.822,0.2822,53.0192,-32.1782,32.1165
2011-06-17,33.69,34.19,33.4,32.36,5054100,50512080.1231,1316055.5403,26.9632,29.7501,7.1429,71.4286,64.2857,1.0613,30.0638,31.7385,33.4131,0.2278,57.6232,14.9327,32.5342,26.6598,32.1043,32.0274,31.5216,22.5122,123.6388,1.5011,0.1955,0.197,0.8325,31.8028,1,31.9103,0.5827,-0.0249,0.6076,0.2035,0.2209,-0.0174,2.8797,15.8294,31.5908,31.5144,12.2965,1.204,3.2792,13364100.0,21.2363,3.8638,1.0519,57.4663,29.5527,,31.7385,30.107,47.6817,38.3735,38.3735,31.5152,18.6229,30.9338,32.2046,32.4839,0.7549,31.9905,0.2775,55.796,-27.9703,32.1967
2011-06-24,33.72,34.39,33.64,32.48,5492400,50145920.1231,1205569.0551,27.1494,28.9349,0.0,64.2857,64.2857,1.0367,30.0585,31.7495,33.4404,0.36,74.1471,16.5405,32.5791,29.5704,32.1621,32.0877,31.5926,21.8979,148.8515,1.0935,-1.3987,-0.2394,0.5173,31.7861,1,31.9609,0.5695,-0.0305,0.6,0.2662,0.2774,-0.0112,2.9453,15.9959,31.9635,31.7246,11.6891,0.8696,3.1919,18856500.0,21.5046,2.7509,1.075,58.2702,29.5916,,31.7495,30.1953,40.6946,37.8932,37.8932,60.9524,28.1179,53.4199,32.2597,32.5223,0.7167,32.1473,0.2724,51.9922,-28.0556,32.2771
2011-07-01,33.99,34.99,33.86,33.36,2796300,52546283.84,1814524.9433,27.894,28.6791,0.0,57.1429,57.1429,1.0398,29.9847,31.7996,33.6145,0.8142,118.468,27.8062,32.8299,37.5743,32.3461,32.2571,31.7234,21.4727,163.29,0.4365,-1.3506,-0.4739,0.2875,31.7965,1,32.0921,0.6227,0.0182,0.6045,0.4189,0.3867,0.0322,3.0114,16.1695,32.2597,32.0256,10.8217,1.806,3.117,21652800.0,23.8489,5.7238,1.0775,63.9031,29.6301,,31.7996,30.3111,46.2655,62.5298,62.5298,95.122,61.4512,100.0,32.3235,32.8511,1.0798,32.271,0.2733,55.334,-3.0303,32.4531
2011-07-08,34.97,35.42,34.55,33.4,1925600,52391350.5066,1849389.4785,28.945,28.8067,0.0,100.0,100.0,1.0249,29.9202,31.8555,33.7909,-0.023,135.3077,28.2597,33.0372,42.6082,32.5078,32.4091,31.8474,21.1446,176.1195,0.1419,-1.0306,-0.6576,0.0677,31.8296,1,32.1729,0.6604,0.0447,0.6157,0.5417,0.4383,0.1033,3.078,16.3418,32.2788,32.3266,10.1945,1.9589,3.0688,23578400.0,25.3314,6.231,1.0495,64.1298,29.6683,,31.8555,30.4163,59.4042,77.7897,77.7897,77.2947,84.4733,100.0,32.3989,33.1036,0.8313,32.3747,0.2776,58.2895,-14.7799,32.6114
