date,open,high,low,close,volume,ad_14_chaikin a/d,adosc_14_adosc,adxr_14_adxr,apo_14_apo,aroon_14_aroon down,aroon_14_aroon up,aroonosc_14_aroonosc,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,bop_14_bop,cci_20_cci,cmo_14_cmo,dema_14_dema,dx_14_dx,ema_12_ema,ema_14_ema,ema_26_ema,ht_dcperiod_14_dcperiod,ht_dcphase_14_ht_dcphase,ht_phasor_14_phase,ht_phasor_14_quadrature,ht_sine_14_lead sine,ht_sine_14_sine,ht_trendline_14_ht_trendline,ht_trendmode_14_trendmode,kama_14_kama,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,macdext_14_macd,macdext_14_macd_hist,macdext_14_macd_signal,mama_14_fama,mama_14_mama,mfi_14_mfi,midpoint_14_midpoint,midprice_14_midprice,minus_di_14_minus_di,mom_10_mom,natr_14_natr,obv_14_obv,plus_di_14_plus_di,ppo_14_ppo,roc_10_roc,rocr_14_rocr,rsi_14_rsi,sar_14_sar,sma_200_sma,sma_20_sma,sma_50_sma,stoch_14_slowd,stoch_14_slowk,stochf_14_fastd,stochf_14_fastk,stochrsi_14_fastd,stochrsi_14_fastk,t3_14_t3,tema_14_tema,trange_14_trange,trima_14_trima,trix_14_trix,ultosc_14_ultosc,willr_14_willr,wma_14_wma
2022-11-11,93.17,104.47,85.02,101.96,15663464,563864030.0408,-1557733.1293,27.5416,-5.6445,100.0,14.2857,-85.7143,12.1667,85.8943,98.6478,111.4012,0.4946,-26.719,-10.222,90.8339,12.5368,98.2679,99.4787,109.2814,25.336,42.4922,-10.3462,13.0364,0.999,0.6755,105.6552,1,105.2479,-11.0135,2.3838,-13.3974,-5.6445,7.1917,-12.8362,101.6395,129.525,49.4955,101.0671,100.3479,25.3281,0.6844,11.9329,475298761.0,19.6849,-5.4917,0.6758,1.0026,44.889,84.3333,127.4418,98.6478,138.294,50.8092,63.5305,63.5305,91.3625,83.7572,100.0,88.7447,95.4015,19.2929,97.1343,-1.6476,53.6246,-44.9675,96.5231
2022-11-18,101.19,102.98,93.84,97.52,10972905,563623922.7104,747837.3803,26.7082,-5.0635,92.8571,7.1429,-85.7143,11.9453,86.0524,98.7425,111.4326,-0.3151,-14.7325,-14.9595,91.498,12.5368,98.1522,99.217,108.4099,24.3817,0.3632,-7.865,15.79,0.7116,0.0063,102.1759,1,104.9472,-10.2577,2.5117,-12.7694,-5.0635,5.5724,-10.6359,101.7774,129.2049,47.9621,98.9146,100.3479,23.955,-10.7723,12.2495,464325856.0,18.6177,-4.9749,-9.9478,0.8661,42.5203,84.3333,127.3508,98.7425,137.1578,60.0273,66.4667,66.4667,68.329,74.5927,67.6606,88.1975,96.259,9.0662,96.1036,-1.5824,52.7366,-58.8417,96.3237
2022-11-25,97.07,103.56,96.55,100.68,6320224,566229550.0085,2452103.3309,26.0527,-3.9887,85.7143,0.0,-85.7143,11.5887,86.5392,99.0713,111.6035,0.632,10.2541,-10.4886,92.8914,11.5659,98.5411,99.4121,107.8373,23.4947,-26.5214,-1.0128,20.5548,0.317,-0.4465,100.1258,1,104.8756,-9.2962,2.7786,-12.0748,-3.9887,4.7079,-8.6967,101.9131,128.9196,45.3197,98.9146,98.503,22.9283,-0.3869,11.5104,470646080.0,18.1744,-3.9628,-0.3828,0.933,44.7557,84.3333,127.2822,99.0713,135.8594,70.4904,81.4739,81.4739,84.7301,88.6135,98.18,87.8945,98.0561,6.9534,95.5582,-1.5055,57.8227,-42.3171,96.6898
2022-12-02,100.49,109.5,99.36,102.85,10248516,564727917.4224,2448592.3669,25.264,-3.3746,78.5714,21.4286,-57.1429,11.479,87.4889,99.6338,111.7786,0.3157,53.2861,-7.4005,94.6171,1.8726,99.2044,99.8708,107.4681,22.7304,-15.3983,4.6631,6.5732,0.494,-0.2655,99.2679,1,104.8664,-8.2637,3.0489,-11.3126,-3.3746,3.7468,-7.1214,102.0468,128.659,51.4968,98.9146,98.503,21.494,12.3296,11.1607,480894596.0,20.7038,-3.3886,13.6204,1.0027,46.2998,84.5263,127.2008,99.6338,134.756,74.7941,76.4418,76.4418,76.2663,88.6135,100.0,87.8463,100.1912,10.0531,95.5139,-1.4163,58.4822,-34.6517,97.4143
2022-12-09,102.32,103.56,89.8,93.34,12568698,560014198.9876,724737.2553,24.8194,-3.2151,71.4286,14.2857,-57.1429,11.6432,86.9251,99.3719,111.8186,-0.5973,-59.776,-18.1843,93.6922,14.7215,98.3022,99.0001,106.4216,22.1378,9.2928,1.4669,2.6848,0.812,0.1615,98.957,1,104.6689,-8.1194,2.5546,-10.6739,-3.2151,2.6917,-5.9068,102.1781,128.3058,50.617,98.9146,98.503,25.4978,0.4067,12.474,468325898.0,18.9538,-3.2546,0.4376,0.9216,40.9079,85.008,127.0287,99.3719,132.9769,74.6483,66.0293,66.0293,37.0915,66.06,0.0,87.9458,98.4761,13.7778,95.6462,-1.339,53.5372,-68.2184,96.8679
2022-12-16,93.7,100.13,86.88,87.46,13005396,549541174.4351,-3378687.3984,24.3134,-3.0051,64.2857,7.1429,-57.1429,11.7503,85.3175,98.4851,111.6527,-0.4174,-103.0569,-24.0725,91.5272,18.2411,96.6338,97.4611,105.0168,21.6231,25.5198,5.0255,6.9589,0.9428,0.4308,98.8676,1,103.6641,-8.383,1.8327,-10.2157,-3.0051,2.0095,-5.0146,102.3067,127.8973,44.6219,95.1552,98.503,25.2213,-5.7036,13.4354,455320502.0,17.4395,-3.0564,-6.1222,0.8076,37.9638,85.4802,126.8453,98.4851,131.1408,60.7193,39.6869,39.6869,5.7029,33.3333,0.0,88.0652,95.1307,13.143,95.7121,-1.2826,47.465,-88.9744,95.6128
2022-12-23,87.96,88.46,82.39,85.73,12430743,553657450.1237,-3440483.6378,24.4022,-2.9982,100.0,0.0,-100.0,11.3411,83.4987,97.6871,111.8755,-0.2521,-159.0841,-25.7608,89.3991,23.4713,94.9566,95.8972,103.5883,21.123,48.1113,6.3146,-3.8368,0.9985,0.7444,98.4729,1,102.9041,-8.6317,1.2672,-9.8989,-2.9982,1.4004,-4.3986,102.4326,127.4756,46.2692,94.2922,95.1701,27.0699,-3.809,13.2286,442889759.0,16.7782,-3.0684,-4.2539,0.8483,37.1196,108.6156,126.6538,97.6871,129.2863,41.6495,19.2322,19.2322,14.9023,0.0,0.0,88.1177,92.0332,6.021,95.8882,-1.2441,49.6708,-85.0977,94.326
2022-12-30,86.8,87.74,83.29,86.89,9916277,562949781.6046,-196341.752,24.4847,-3.1849,92.8571,71.4286,-21.4286,10.8463,83.2274,96.4021,109.5767,0.1798,-144.3194,-23.7679,88.0243,23.4713,93.716,94.6966,102.3516,20.685,53.2951,3.0743,-4.9162,0.9895,0.8017,97.8897,1,102.7323,-8.6356,1.0107,-9.6463,-3.1849,0.8961,-4.081,102.5557,127.0698,53.6068,94.2922,95.1701,26.2831,-9.5919,12.4825,452806036.0,16.2905,-3.2707,-9.9414,0.9599,38.116,108.3467,126.4764,96.4021,127.3659,24.0645,13.2744,13.2744,19.218,3.6182,10.8545,88.0758,90.1563,4.4141,95.9592,-1.2145,46.5889,-80.782,93.3399
2023-01-06,88.63,94.64,86.31,93.35,8817716,570645435.3045,3597273.5378,23.8162,-2.8385,85.7143,64.2857,-21.4286,10.6618,83.557,95.674,107.791,0.6579,-70.1418,-13.0346,88.5788,10.8345,93.6597,94.517,101.6848,20.2826,54.1354,4.1976,-10.1443,0.9873,0.8104,96.8765,1,102.688,-8.0251,1.2969,-9.322,-2.8385,0.863,-3.7015,102.6766,126.7326,59.8131,94.2922,95.1701,24.8281,-2.6187,11.4213,461623752.0,19.974,-2.9158,-2.7287,1.0045,43.4827,108.0805,126.349,95.674,125.7727,20.7777,29.8265,29.8265,55.3593,36.9515,100.0,87.9996,91.0627,8.2627,95.7516,-1.1761,50.511,-56.7687,93.2494
2023-01-13,94.32,107.04,92.47,105.23,12174809,581232589.0471,8190822.0256,23.1943,-2.6336,78.5714,57.1429,-21.4286,10.9325,83.3368,95.8069,108.277,0.8078,81.4262,3.543,92.0377,7.4894,95.4402,95.9458,101.9476,19.8554,44.6799,-2.7798,-20.0951,1.0,0.7031,96.2474,1,102.7581,-6.5074,2.2517,-8.7591,-2.6336,0.7333,-3.3669,102.7958,126.5176,60.1738,95.4826,95.1701,22.4837,13.3513,10.3889,473798561.0,26.1242,-2.6909,14.5309,1.1296,51.7715,107.8169,126.2799,95.8069,124.4183,33.3362,56.9078,56.9078,96.146,70.2848,100.0,88.0455,95.9498,14.4523,95.5435,-1.105,56.8544,-12.5784,94.7394
2023-01-20,106.23,111.44,102.47,110.4,10937613,591828782.6893,12696896.9271,22.5403,-1.8857,71.4286,100.0,28.5714,10.7872,82.4325,96.2632,110.0938,0.5652,161.3948,9.7425,96.1565,12.9867,97.7419,97.8732,102.5738,19.4252,-3.0989,-10.7902,-10.8327,0.6678,-0.0541,95.8463,1,103.1843,-4.8319,3.1417,-7.9737,-1.8857,1.1282,-3.0138,102.9136,126.3565,66.5316,98.0665,96.1323,21.1591,8.4413,9.7709,484736174.0,27.475,-1.9178,8.279,1.233,54.8713,81.7246,126.2363,96.2632,122.9501,56.8029,83.6745,83.6745,99.5181,100.0,100.0,88.3408,101.4463,8.8976,95.3359,-1.0011,62.4207,-0.4819,96.8034
2023-01-27,111.28,118.63,111.1,115.24,10574738,595522217.0771,14561211.5168,22.1961,-0.3255,64.2857,100.0,35.7143,10.5502,81.3164,96.6109,111.9053,0.6507,224.1236,15.2379,100.7082,21.2244,100.4342,100.189,103.5122,19.0743,69.3408,-11.9507,4.408,0.9111,0.9357,95.9684,1,103.786,-3.078,3.9165,-6.9946,-0.3255,2.2813,-2.6068,103.0303,126.2453,66.4487,100.4868,99.6982,20.0891,17.7257,9.1548,495310912.0,30.9142,-0.3297,18.1772,1.1944,57.6189,82.0127,126.2299,96.6109,121.4436,78.942,96.2438,96.2438,93.0673,100.0,100.0,88.98,107.2305,7.4692,95.2817,-0.8664,66.6975,-6.7605,99.3142
2023-02-03,114.72,124.95,113.23,117.74,11409909,594762854.5327,13758523.8106,22.383,0.3724,57.1429,100.0,42.8571,10.627,79.6551,97.4446,115.2341,0.3396,225.0755,18.0138,105.0076,27.7035,103.0968,102.5293,104.5662,18.7827,102.4977,-8.2543,18.2031,0.5373,0.9763,96.7432,1,104.6163,-1.4694,4.4201,-5.8895,0.3724,2.5628,-2.1905,103.1459,126.1603,67.2963,101.7366,102.8327,18.5193,17.0611,9.0257,506720821.0,32.7123,0.3749,16.9458,1.2269,59.0069,82.7259,126.2188,97.4446,119.6488,90.685,92.1368,92.1368,83.8251,100.0,100.0,90.0046,112.358,11.6253,95.8244,-0.7093,71.3556,-14.6852,101.9796
2023-02-10,117.46,121.98,105.71,106.77,21476748,578381389.0945,6967092.2177,21.7865,1.3675,50.0,92.8571,42.8571,11.0207,80.3226,98.257,116.1913,-0.6036,124.34,2.1947,105.7328,15.5278,103.662,103.0948,104.7295,18.4434,112.8569,0.7387,28.5732,0.3769,0.9215,97.7153,1,104.6835,-1.0675,3.8576,-4.9251,1.3675,3.0488,-1.6813,103.26,125.9664,65.1753,101.7366,102.8327,21.4168,3.9181,10.3218,485244073.0,29.2906,1.3798,3.8094,1.162,51.0974,83.9624,126.1367,98.257,117.8179,87.6378,74.5327,74.5327,46.7057,66.6667,0.0,91.2876,112.2415,16.1386,96.8948,-0.5676,61.3683,-40.672,102.975
2023-02-17,108.5,118.34,106.86,108.08,16346671,568015207.4847,257076.7613,21.2326,1.9777,42.8571,85.7143,42.8571,11.0468,80.7667,99.0143,117.2619,0.0396,103.9451,3.8512,106.6218,15.5278,104.3417,103.7595,104.9777,18.0788,126.106,12.715,25.6133,0.1546,0.8079,98.7964,1,104.7295,-0.636,3.4313,-4.0673,1.9777,3.1053,-1.1276,103.3727,125.7875,55.1472,101.7366,102.8327,19.8399,14.74,10.221,501590744.0,27.1339,1.9954,15.7917,1.06,51.9256,85.1617,126.0675,99.0143,116.4834,73.2677,53.1336,53.1336,28.8701,36.8239,10.4716,92.7392,112.4571,11.3873,98.4534,-0.4384,54.1177,-37.5705,104.0031
2023-02-24,106.99,109.56,103.52,103.47,8163880,561987796.288,-4429112.8299,20.4905,1.9946,35.7143,78.5714,42.8571,10.6856,81.3904,99.5296,117.6687,-0.4439,49.1126,-2.4187,106.1675,10.1196,104.2072,103.7206,104.8658,17.8837,139.9115,19.8232,9.4068,-0.0856,0.644,99.6093,1,104.7129,-0.6586,2.7269,-3.3856,1.9946,2.5675,-0.5729,103.4836,125.5643,49.4697,101.7366,102.8327,21.2603,16.0096,10.3274,493426864.0,26.0477,2.0117,18.3055,1.061,48.7906,86.3251,125.9592,99.5296,114.9955,51.3623,26.4207,26.4207,3.6864,3.4905,0.0,94.2388,110.8648,5.9887,100.4617,-0.3333,49.0298,-48.4962,104.3579
2023-03-03,105.66,110.31,104.34,106.74,12301121,563162275.1775,-5569845.9406,19.4912,2.9011,28.5714,71.4286,42.8571,10.3474,82.5987,100.3896,118.1805,0.3266,56.4396,2.0987,106.5929,11.129,104.597,104.1233,105.0047,17.813,153.6716,19.4309,-5.0189,-0.3201,0.4435,100.2737,1,104.7399,-0.4077,2.3823,-2.79,2.9011,2.7978,0.1033,103.5931,125.3761,51.4388,101.7366,102.8327,20.3868,21.0089,9.6939,505727985.0,25.4928,2.9199,24.5054,1.0602,51.0493,87.4536,125.8706,100.3896,113.2979,32.2561,17.214,17.214,19.0854,10.8601,22.1088,95.7367,110.6837,5.9515,102.5713,-0.2409,43.888,-40.7425,105.0925
2023-03-10,107.57,110.64,97.47,97.5,10778983,553725549.7416,-8532754.3118,18.6276,4.1527,21.4286,64.2857,42.8571,10.5414,82.6883,100.4402,118.1921,-0.7046,8.2355,-9.9779,104.6142,0.0786,103.5046,103.2397,104.4485,17.5575,168.6223,15.8618,-19.4638,-0.5537,0.1973,100.7586,1,104.6592,-0.944,1.4768,-2.4208,4.1527,3.2726,0.8801,103.7006,125.0973,45.2879,101.7366,102.8327,23.1997,10.6037,10.8121,494949002.0,23.2362,4.1971,12.2032,0.9479,45.0111,88.5482,125.7766,100.4402,111.4357,17.4468,8.7058,8.7058,3.3456,7.3696,0.0,97.1037,107.2105,13.0636,104.3691,-0.182,35.0766,-62.641,104.5367
2023-03-17,96.45,99.18,90.25,92.67,18271284,548432860.4217,-10653185.7643,18.3074,5.0537,14.2857,57.1429,42.8571,10.4213,82.2997,100.275,118.2503,-0.3392,-59.2583,-15.5959,101.7992,10.0484,101.837,101.8298,103.5757,17.0716,195.8408,4.6039,-25.2499,-0.8733,-0.273,100.8778,1,104.6004,-1.7387,0.5457,-2.2844,5.0537,3.3194,1.7343,103.806,124.773,43.995,101.7366,102.8327,26.7012,-0.6844,11.2462,476677718.0,21.8251,5.1244,-0.7332,0.9928,42.202,123.9408,125.6707,100.275,109.357,12.387,11.2413,11.2413,11.293,7.3696,0.0,98.2228,102.8314,8.8604,105.629,-0.1586,33.4575,-74.0836,103.3879
2023-03-24,93.66,97.64,89.01,89.81,11248827,541170299.8514,-12862978.2887,18.2557,5.3241,7.1429,50.0,42.8571,10.2888,81.9811,100.1714,118.3617,-0.3613,-75.591,-18.8223,98.8113,11.6971,99.9865,100.227,102.5559,16.5324,221.0308,-3.6816,-16.0595,-0.9976,-0.6565,100.6446,1,104.4948,-2.5694,-0.228,-2.3414,5.3241,2.7888,2.5354,103.9091,124.4233,44.3703,101.7366,102.8327,25.9656,-15.4244,11.4563,465428891.0,20.5273,5.4002,-14.6574,1.0269,40.5888,123.5966,125.5506,100.1714,107.5864,9.0615,7.2374,7.2374,7.0735,0.0,0.0,99.0158,98.5056,8.5653,105.9991,-0.1659,30.9765,-80.8506,101.8646
2023-03-31,92.24,97.45,90.45,96.25,13748405,553268896.2514,-8748069.2588,18.2077,5.4381,0.0,42.8571,42.8571,10.0498,81.6373,99.8857,118.1341,0.6843,-51.2349,-8.7353,98.0094,11.6971,99.4111,99.6962,102.0885,16.1054,257.2534,-6.8434,-7.9196,-0.8457,-0.9754,100.4237,1,104.3133,-2.6774,-0.2689,-2.4086,5.4381,2.2623,3.1758,104.0102,124.1415,50.9456,102.3169,103.2791,24.6842,-14.1547,10.4418,479177296.0,19.5143,5.5086,-12.8212,1.1226,45.6324,122.8905,125.4672,99.8857,105.7113,12.3201,18.4816,18.4816,37.0781,16.0716,48.2149,99.5272,97.5093,6.9435,105.6404,-0.1777,37.8465,-67.0187,101.1772
2023-04-06,96.54,96.88,90.05,90.96,6961411,549670978.1211,-7414210.4918,17.7334,4.3333,0.0,35.7143,35.7143,9.8265,80.9196,99.5579,118.1962,-0.7086,-64.6021,-15.109,96.0598,12.2997,98.1108,98.5313,101.2642,15.7917,280.3495,-7.3599,-3.1285,-0.5686,-0.9837,100.3547,1,104.1922,-3.1533,-0.5958,-2.5575,4.3333,0.7174,3.6159,104.1092,123.8097,46.7935,103.775,104.7769,23.7303,-24.2823,10.8032,472215885.0,18.5322,4.3933,-21.0708,1.0468,42.4455,122.1985,125.32,99.5579,103.9268,14.8605,18.8627,18.8627,12.4364,28.3425,36.8126,99.7514,94.9463,6.9236,104.6003,-0.2037,38.1343,-86.0507,99.6848
2023-04-14,90.81,92.48,89.06,91.29,10751252,557596175.9723,-3672867.9988,17.2297,2.6733,0.0,28.5714,28.5714,9.3672,80.1163,99.0882,118.0601,0.3563,-70.6121,-14.5755,94.5862,13.8725,97.061,97.5654,100.5251,15.5151,303.5365,-7.5115,-3.5423,-0.1987,-0.8335,100.4983,1,104.1066,-3.4641,-0.7253,-2.7389,2.6733,-1.0877,3.761,104.2061,123.4845,41.9106,103.775,106.116,23.8675,-26.4546,10.2613,482967137.0,18.0522,2.7085,-22.4684,0.9779,42.7122,121.5204,125.1538,99.0882,102.2858,21.2492,26.4032,26.4032,29.6952,42.3764,42.1018,99.7133,93.1813,3.3962,102.9643,-0.2366,40.7836,-91.5971,98.1973
2023-04-21,92.51,96.55,91.55,93.04,10589814,556537194.5723,-2145370.3336,16.6602,0.9557,71.4286,21.4286,-50.0,9.0524,79.5334,98.5977,117.662,0.258,-44.5382,-11.588,93.8577,5.5268,96.4427,96.9623,99.9708,15.2506,-15.0011,-10.5683,-2.4502,0.5,-0.2588,101.0098,1,103.7471,-3.5281,-0.6314,-2.8967,0.9557,-2.6917,3.6474,104.301,123.1801,41.1177,103.775,106.116,22.9335,-13.7282,9.7293,493556951.0,20.5313,0.9696,-12.8577,0.8842,44.206,120.8558,124.9784,98.5977,101.5214,25.9335,32.5345,32.5345,55.4719,50.2111,71.7189,99.4687,92.5314,4.9596,100.9031,-0.2679,38.5291,-86.6722,96.9635
2023-04-28,94.42,94.54,89.68,93.2,11277022,565122581.6916,1406262.825,16.5436,-0.9828,64.2857,14.2857,-50.0,8.7501,79.5187,98.5907,117.6628,-0.0947,-52.1277,-11.3055,93.3355,8.8329,95.944,96.4608,99.4694,15.022,6.9334,-10.7142,4.7226,0.7873,0.1207,101.0517,1,103.1302,-3.5253,-0.5029,-3.0224,-0.9828,-4.2994,3.3166,104.3939,122.8803,34.787,103.775,106.116,23.5452,-14.8789,9.3884,504833973.0,19.7233,-0.9982,-13.7665,0.8442,44.3473,120.2045,124.7913,98.5907,100.7711,35.6003,47.8631,47.8631,58.4222,57.832,59.6753,99.0707,92.1682,4.8207,98.7382,-0.2958,46.1824,-86.227,95.867
2023-05-05,94.22,97.8,87.94,92.78,19019232,567707345.4726,3553786.427,16.4272,-2.1831,100.0,7.1429,-92.8571,8.8237,80.2718,98.8571,117.4424,-0.069,-50.2002,-11.9358,92.8373,2.1234,95.4579,95.9706,98.9742,14.8684,23.8122,-6.4033,8.4362,0.9324,0.4037,100.557,1,102.1035,-3.5162,-0.3951,-3.1212,-2.1831,-4.9347,2.7517,104.4848,122.5793,36.7439,103.775,105.5853,21.681,-10.683,9.5099,485814741.0,20.7795,-2.2163,-10.325,0.8051,44.0321,119.5662,124.5918,98.8571,100.1551,45.7647,56.8964,56.8964,56.7951,71.6075,83.4282,98.5622,91.8185,9.7804,96.8059,-0.3204,48.4748,-84.869,94.8788
2023-05-12,94.2,96.29,88.81,88.73,12118539,557662567.1571,913181.4886,15.8842,-3.2868,92.8571,0.0,-92.8571,8.7234,80.8027,99.0069,117.211,-0.635,-66.5537,-18.0439,91.4523,2.1234,94.4225,95.0049,98.2152,14.8115,34.8119,-2.9668,5.3795,0.9842,0.5709,99.4277,1,100.1813,-3.7927,-0.5372,-3.2555,-3.2868,-5.2119,1.9251,104.5736,122.2408,29.7575,98.4038,104.1123,20.3639,-18.0133,9.8317,473696202.0,19.517,-3.3543,-16.8758,0.7536,40.9781,118.5961,124.3747,99.0069,99.3314,49.4234,43.5106,43.5106,15.3144,47.7012,0.0,97.941,90.2061,7.4196,95.2574,-0.3506,47.15,-95.564,93.5635
2023-05-19,89.3,98.61,89.09,95.85,12977829,565242055.5226,2161572.9039,15.405,-3.8576,85.7143,0.0,-85.7143,8.7748,82.0412,99.4547,116.8683,0.77,-46.1903,-4.3596,92.1362,2.8214,94.642,95.1175,98.0399,14.8382,42.8626,-2.4674,4.35,0.9993,0.6802,97.9985,1,100.022,-3.3979,-0.1139,-3.284,-3.8576,-4.7925,0.9349,104.6606,121.9769,39.0682,98.4038,102.307,18.7985,-1.6466,9.1548,486674031.0,19.8901,-3.9393,-1.6889,0.8977,47.8202,117.6551,124.1906,99.4547,98.6365,50.5304,51.1843,51.1843,81.4433,61.1427,100.0,97.292,91.5513,9.4431,94.2007,-0.3655,48.8743,-71.4145,93.4741
2023-05-26,96.79,98.13,92.0,95.57,9646291,569286259.0903,3762563.8995,14.7668,-4.5918,78.5714,0.0,-78.5714,8.5824,82.2816,99.5658,116.85,-0.0718,-42.7235,-4.823,92.6468,2.8214,94.7851,95.1781,97.8571,14.9344,52.3799,-0.2329,3.3293,0.9917,0.7921,96.7911,1,99.8197,-3.072,0.1695,-3.2416,-4.5918,-4.425,-0.1669,104.7459,121.7128,46.9963,97.7342,98.4881,17.8472,2.9063,8.98,477027740.0,18.8835,-4.6986,3.1364,0.8843,47.5885,116.7424,123.9839,99.5658,98.2633,51.0735,58.5256,58.5256,78.8191,65.5379,96.6138,96.6668,92.5298,6.0805,93.4142,-0.3696,53.5923,-62.9515,93.4518
2023-06-02,97.0,103.66,92.86,102.44,10024173,578577521.709,7031774.331,14.6203,-4.1642,71.4286,14.2857,-57.1429,8.7349,82.2827,99.4259,116.5691,0.5803,-4.1867,7.15,94.7907,14.3025,95.9621,96.1458,98.1963,15.0977,66.1164,0.0986,1.2554,0.9329,0.9144,95.948,1,99.835,-2.2342,0.8059,-3.0401,-4.1642,-2.9304,-1.2338,104.8297,121.5201,52.7828,97.7342,98.4881,16.283,12.6272,8.5272,487051913.0,21.7181,-4.2617,14.0601,0.99,53.575,115.857,123.8619,99.4259,98.3208,65.2089,85.9168,85.9168,97.4881,98.8713,100.0,96.1646,95.7087,10.7177,93.1326,-0.3493,59.1061,-32.467,94.4637
2023-06-09,102.94,114.37,102.11,109.59,19841892,585828066.2571,10036917.8336,14.694,-3.3789,64.2857,100.0,35.7143,8.9796,82.3428,99.3853,116.4277,0.615,72.8118,17.698,98.3169,31.226,98.0584,97.9381,99.0401,15.3124,87.7263,0.4264,0.1439,0.7346,0.9992,95.703,1,99.9224,-0.9817,1.6467,-2.6284,-3.3789,-1.2882,-2.0907,104.9126,121.4007,55.1147,99.1576,100.338,14.7079,13.3414,8.194,506893805.0,28.0638,-3.436,13.8617,1.0267,58.849,114.9982,123.7769,99.3853,98.4823,77.1573,87.0294,87.0294,84.7809,98.8713,100.0,95.9033,100.6153,12.161,93.3639,-0.296,60.909,-14.7181,96.439
2023-06-16,111.0,111.82,105.46,105.01,13374270,574179508.5152,6647488.3638,15.1185,-2.787,57.1429,92.8571,35.7143,8.7885,83.207,98.8739,114.5409,-0.8072,69.2347,9.1592,100.0278,31.226,99.1286,98.8816,99.4827,15.5506,100.3068,-0.9045,1.611,0.5692,0.9839,95.9069,1,100.0391,-0.3541,1.8195,-2.1736,-2.787,-0.0896,-2.6974,104.9942,121.2369,54.0369,99.1576,100.338,13.9544,14.0556,8.3688,493519535.0,26.626,-2.8148,15.4526,1.0771,54.5796,114.1651,123.6706,98.8739,98.6702,85.276,82.8819,82.8819,66.3766,87.3617,62.085,95.8828,102.6846,6.3037,94.0508,-0.2336,57.1732,-32.1604,97.7776
2023-06-23,104.97,108.2,103.44,103.94,12215945,568874371.5173,2968588.321,15.3779,-2.846,50.0,85.7143,35.7143,8.4976,84.8614,98.1841,111.5067,-0.0379,61.3817,7.1971,101.1348,25.8026,99.8694,99.5566,99.8131,15.7865,122.6151,0.8719,7.2986,0.2145,0.8423,96.0544,1,100.2032,0.0563,1.7839,-1.7276,-2.846,0.2738,-3.1198,105.0746,121.064,55.422,99.1576,100.338,15.0812,12.6569,8.1752,481303590.0,25.5703,-2.8542,13.865,1.1217,53.5985,113.4463,123.5625,98.1841,98.867,79.7851,69.4441,69.4441,57.1748,71.8192,53.3727,96.071,103.812,4.7166,95.0137,-0.1703,56.2067,-36.2467,98.9017
2023-06-30,103.81,111.25,103.63,108.51,10993635,574501035.1,2984014.1415,15.786,-2.215,42.8571,78.5714,35.7143,8.4305,84.7052,98.2708,111.8365,0.7323,92.4357,14.2657,103.1519,30.4857,101.1982,100.7499,100.4571,16.049,142.393,4.4296,7.6092,-0.1287,0.6102,96.4337,1,100.8986,0.7411,1.975,-1.2338,-2.215,1.0417,-3.2567,105.1539,120.9384,61.8938,99.1576,100.338,14.1154,15.4641,7.7696,492297225.0,26.4961,-2.203,16.6205,1.2082,57.1328,112.6598,123.4647,98.2708,99.205,73.0419,66.7998,66.7998,76.848,60.9725,67.4599,96.4746,106.1861,7.5585,96.3276,-0.0982,63.0086,-18.8422,100.5267
2023-07-07,109.43,113.5,107.65,110.98,7963275,578053880.8692,3849501.6181,16.305,-1.2522,35.7143,71.4286,35.7143,8.2428,84.3805,98.4157,112.4509,0.4188,123.4325,17.9106,105.3769,33.805,102.7025,102.1134,101.2363,16.4977,156.4231,6.8251,8.3518,-0.3653,0.4,97.1208,1,101.564,1.4662,2.1601,-0.6938,-1.2522,1.9011,-3.1533,105.2323,120.8388,60.9293,99.852,100.338,13.4056,17.7753,7.4276,500260500.0,27.0978,-1.2371,19.0719,1.153,58.9553,87.2297,123.3712,98.4157,99.453,69.1605,71.2376,71.2376,79.69,73.6108,100.0,97.0984,108.7531,5.8028,97.931,-0.0175,61.6353,-9.4211,102.303
2023-07-14,111.47,120.47,111.25,117.61,11210319,584643894.8584,5950432.6171,17.168,0.3192,28.5714,100.0,71.4286,8.3073,82.8876,99.1229,115.3582,0.7701,162.4465,26.9023,108.7993,42.9006,104.9963,104.18,102.4493,17.1509,159.5719,11.6489,3.6459,-0.4158,0.349,98.0459,1,104.1677,2.547,2.5927,-0.0457,0.3192,3.0718,-2.7526,105.3102,120.8065,66.1545,103.17,103.3634,12.3515,24.8278,7.0633,511470819.0,30.9115,0.3139,26.7586,1.293,63.4512,87.4833,123.308,99.1229,99.7014,73.2767,81.7927,81.7927,88.8399,89.1533,100.0,97.9855,112.9004,9.1455,99.935,0.0806,63.8364,-5.8408,104.8238
