date,open,high,low,close,volume,ad_14_chaikin a/d,adosc_14_adosc,adx_14_adx,adxr_14_adxr,apo_14_apo,aroon_14_aroon down,aroon_14_aroon up,aroonosc_14_aroonosc,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,bop_14_bop,cci_20_cci,cmo_14_cmo,dema_14_dema,dx_14_dx,ema_12_ema,ema_14_ema,ema_26_ema,ht_dcperiod_14_dcperiod,ht_dcphase_14_ht_dcphase,ht_phasor_14_phase,ht_phasor_14_quadrature,ht_sine_14_lead sine,ht_sine_14_sine,ht_trendline_14_ht_trendline,ht_trendmode_14_trendmode,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,macdext_14_macd,macdext_14_macd_hist,macdext_14_macd_signal,mama_14_fama,mama_14_mama,mfi_14_mfi,midpoint_14_midpoint,midprice_14_midprice,minus_di_14_minus_di,mom_10_mom,natr_14_natr,obv_14_obv,plus_di_14_plus_di,ppo_14_ppo,roc_10_roc,rocr_14_rocr,rsi_14_rsi,sar_14_sar,sma_200_sma,sma_20_sma,sma_50_sma,stoch_14_slowd,stoch_14_slowk,stochf_14_fastd,stochf_14_fastk,stochrsi_14_fastd,stochrsi_14_fastk,t3_14_t3,tema_14_tema,trange_14_trange,trima_14_trima,trix_14_trix,ultosc_14_ultosc,willr_14_willr,wma_14_wma
2008-04-18,78.14,78.14,76.45,44.62,1204600,1903566.4725,261292.178,67.1516,70.487,0.454,42.8571,71.4286,28.5714,0.7386,43.5925,44.5759,45.5593,-0.7154,32.1471,10.947,45.0842,44.774,44.7456,44.6881,44.2606,32.6314,,0.0398,1.2875,,,,0,0.4847,-0.0721,0.5568,0.454,-0.1904,0.6444,1.5228,14.7723,31.7963,44.7407,45.0404,10.4762,-0.1773,1.6554,11029600.0,27.4633,1.0238,-0.3959,1.0006,55.4735,49.8823,,44.5759,43.232,42.8004,36.087,36.087,15.6732,60.7267,0.0,,44.9543,0.9801,44.7654,0.1853,47.9452,-69.7332,44.8336
2008-04-25,76.87,77.27,76.54,44.5,596400,1617457.8698,99696.0233,65.5532,70.1378,0.3598,35.7143,64.2857,28.5714,0.7161,43.7128,44.6151,45.5173,-0.1919,-10.0486,7.0865,44.9844,44.774,44.7077,44.6629,44.2783,31.1153,,0.5794,1.0372,,,,0,0.4291,-0.1021,0.5312,0.3598,-0.2485,0.6082,1.5905,15.0696,26.0596,44.7407,45.0404,10.0332,0.0629,1.6092,10433200.0,26.302,0.8105,0.1415,0.9915,53.5433,49.8182,,44.6151,43.2838,36.0516,26.0796,26.0796,12.4282,33.3333,0.0,,44.807,0.4234,44.7743,0.1754,47.563,-75.1519,44.7902
2008-05-02,76.93,77.57,76.65,44.88,1157900,2090878.0755,175158.9324,64.3419,69.9499,0.312,28.5714,57.1429,28.5714,0.7085,43.9278,44.6831,45.4385,0.4385,30.4721,17.2867,44.9963,48.5949,44.7346,44.6922,44.3231,29.4888,,0.5868,-0.3813,,,,0,0.4113,-0.0959,0.5073,0.312,-0.2537,0.5657,1.6594,15.3677,28.2255,44.7407,45.0404,9.4148,0.5618,1.5786,11591100.0,27.2151,0.702,1.2676,0.9954,58.6434,49.7548,,44.6831,43.3471,29.6901,26.9037,26.9037,52.6097,13.9262,41.7787,,44.8274,0.6106,44.7941,0.1659,47.4495,-57.319,44.8016
2008-05-09,77.28,77.62,76.84,45.06,757300,2420983.2037,295140.0331,63.3516,69.6085,0.3012,21.4286,50.0,28.5714,0.6904,44.1272,44.7511,45.375,0.1538,72.726,21.643,45.0481,50.4773,44.7852,44.7417,44.3779,27.9322,,0.3632,-0.5588,,,,0,0.4071,-0.0801,0.4872,0.3012,-0.2193,0.5205,1.7294,15.6646,33.8063,44.7407,45.0404,8.9719,0.1034,1.532,12348400.0,27.2616,0.6767,0.2301,0.9998,60.8215,49.692,,44.7511,43.4148,33.1251,46.3919,46.3919,74.1377,33.8,59.6214,,44.9038,0.4541,44.8205,0.1579,50.7459,-48.9332,44.8391
2008-05-16,77.39,77.53,76.64,44.96,599100,2616195.5632,379505.322,62.06,68.665,0.2995,14.2857,42.8571,28.5714,0.6781,44.2789,44.8001,45.3212,-0.1798,40.8481,17.9736,45.0627,45.2693,44.8128,44.7714,44.4214,26.4835,,0.2936,-0.905,,,,0,0.3913,-0.0768,0.468,0.2995,-0.1749,0.4743,1.8006,15.9576,34.0592,44.7407,45.0404,9.7097,0.5289,1.508,11749300.0,25.7719,0.672,1.1903,1.0038,58.9868,49.6298,,44.8001,43.4836,45.6304,63.5956,63.5956,64.0392,58.7307,74.7919,,44.9245,0.5182,44.8467,0.1502,54.8396,-53.5319,44.8634
2008-05-23,77.39,77.65,76.78,45.07,1894100,3461388.9271,648443.0722,60.9462,67.3163,0.2573,7.1429,35.7143,28.5714,0.666,44.3212,44.8304,45.3396,0.0206,62.7385,20.6719,45.0977,46.4665,44.852,44.8109,44.4693,25.1609,,-0.1571,-1.1776,,,,0,0.3827,-0.0683,0.451,0.2573,-0.1666,0.4239,1.8728,16.2487,44.3742,44.7407,45.0404,9.1792,0.3495,1.4777,13643400.0,25.114,0.5766,0.7816,1.0142,60.3359,49.5682,,44.8304,43.5599,61.2174,73.6647,73.6647,82.8173,75.914,93.3288,,44.974,0.5089,44.8705,0.1433,56.57,-48.7168,44.9
2008-05-30,77.08,77.16,76.16,44.54,737900,3224285.9241,624071.8261,58.7849,65.697,0.2449,0.0,28.5714,28.5714,0.6703,44.3138,44.828,45.3422,-0.5806,-73.8578,2.2026,44.9918,30.6887,44.8039,44.7747,44.4745,24.0259,,-0.5217,-0.1134,,,,0,0.3294,-0.0973,0.4266,0.2449,-0.1318,0.3768,1.9461,16.5317,45.7612,44.7979,45.0801,12.2878,-0.5258,1.5049,12905500.0,23.169,0.5487,-1.1667,1.0049,51.1013,49.5073,,44.828,43.6257,64.6005,56.5412,56.5412,22.767,56.0402,0.0,,44.8243,0.726,44.873,0.1341,49.9784,-76.0868,44.86
2008-06-06,76.3,76.89,75.75,44.74,971800,3633464.8714,687561.2699,56.5507,64.0798,0.2072,0.0,21.4286,21.4286,0.67,44.3058,44.8209,45.336,0.2281,-54.0001,7.914,44.9538,27.5064,44.7938,44.7699,44.494,23.1585,,-0.2233,0.8459,,,,0,0.2998,-0.1015,0.4013,0.2072,-0.1241,0.3313,2.0205,16.8137,45.7088,44.7979,45.1547,12.2363,-0.246,1.4975,13877300.0,21.522,0.4639,-0.5468,0.9951,53.957,49.447,,44.8209,43.6948,60.705,51.9092,51.9092,50.1433,40.9025,29.3788,,44.7799,0.6662,44.8627,0.1246,54.3764,-71.6463,44.8445
2008-06-13,76.19,76.32,75.02,43.93,649800,3143627.9455,495171.4505,53.3213,62.01,0.097,100.0,14.2857,-85.7143,0.6864,44.1343,44.7629,45.3915,-0.777,-192.4325,-14.0098,44.7207,11.3383,44.6612,44.6581,44.4524,22.4572,,0.1669,0.555,,,,0,0.2088,-0.154,0.3628,0.097,-0.1844,0.2814,2.0958,17.0849,46.3518,44.5461,44.9775,15.5323,-1.0776,1.5624,13227500.0,19.5049,0.217,-2.3941,0.9887,42.9951,49.3873,,44.7629,43.7436,45.0092,26.5774,26.5774,6.822,9.7929,0.0,,44.4648,0.8999,44.8484,0.1108,49.6806,-95.8959,44.7235
2008-06-20,75.39,75.84,75.1,44.24,754000,3632505.2428,527002.8053,50.3225,60.4509,0.0144,92.8571,7.1429,-85.7143,0.6683,44.0705,44.7214,45.3723,0.4323,-158.6242,-5.174,44.6087,11.3383,44.5967,44.6026,44.4367,21.7754,,0.2302,0.0826,,,,0,0.1599,-0.1623,0.3222,0.0144,-0.2182,0.2326,2.1721,17.3565,47.1091,44.5461,44.9775,14.8138,-0.9187,1.5105,13981500.0,18.6026,0.0323,-2.0344,0.9893,47.413,49.3281,,44.7214,43.8032,35.76,28.7935,28.7935,29.4154,18.2852,25.4769,,44.338,0.4324,44.8215,0.0962,50.2059,-82.3038,44.6487
2008-06-27,75.75,76.54,75.4,44.41,626000,3664410.3395,502266.9989,48.3206,59.3945,-0.0518,85.7143,0.0,-85.7143,0.668,44.0387,44.7023,45.3659,0.2197,-79.8803,-0.5784,44.5602,22.2959,44.5681,44.5771,44.4348,21.1578,,0.218,-0.5806,,,,0,0.1332,-0.1512,0.2844,-0.0518,-0.2387,0.1869,2.2494,17.627,47.9561,44.5461,44.7406,13.7597,-0.2046,1.5042,14607500.0,21.6559,-0.1158,-0.4587,0.9855,49.7108,49.2696,,44.7023,43.8628,28.3063,29.5479,29.5479,52.4064,28.9137,61.2643,,44.3057,0.665,44.78,0.0825,49.9741,-68.2637,44.601
2008-07-03,76.05,76.29,75.41,44.41,858000,3452696.0538,379123.5328,46.4617,58.0514,-0.1124,78.5714,0.0,-78.5714,0.6526,44.0349,44.7009,45.3669,-0.0711,-64.7254,-0.6587,44.5204,22.2959,44.5435,44.5545,44.4329,20.7144,277.9557,-0.1874,-0.9226,-0.6024,-0.9904,44.7449,0,0.1106,-0.139,0.2496,-0.1124,-0.2521,0.1397,2.3276,17.8948,53.5352,44.5461,44.6066,13.0789,-0.0909,1.4695,13749500.0,20.5844,-0.2514,-0.2043,0.9872,49.6706,49.2116,,44.7009,43.9178,34.3318,44.6539,44.6539,52.1398,49.213,60.8978,,44.2849,0.4517,44.7287,0.0699,48.6433,-62.9174,44.5591
2008-07-11,75.7,76.64,75.26,44.53,1583000,3360927.9378,265081.9386,45.2151,57.044,-0.1173,71.4286,0.0,-71.4286,0.6638,44.0633,44.7114,45.3595,0.1522,-43.5111,2.9138,44.5192,29.0087,44.5416,44.5514,44.4402,20.5202,288.7261,-0.4227,-0.6089,-0.4427,-0.9471,44.7335,0,0.1014,-0.1186,0.22,-0.1173,-0.2105,0.0932,2.4068,18.1612,70.82,44.5461,44.5776,11.9388,-0.3515,1.4906,15332500.0,21.6957,-0.2623,-0.7832,0.9894,51.4569,49.1543,,44.7114,43.9717,43.2174,55.4503,55.4503,61.8047,74.054,100.0,,44.3167,0.8096,44.6681,0.059,46.5923,-53.1303,44.5392
2008-07-18,76.04,76.46,75.15,44.17,794700,2738225.1943,-3802.49,43.8569,55.5043,-0.1175,64.2857,7.1429,-57.1429,0.6714,43.9934,44.6719,45.3503,-0.57,-83.2178,-7.4916,44.4283,26.201,44.4843,44.5004,44.4201,20.6454,297.1444,-0.6353,-0.3857,-0.3066,-0.8899,44.7194,0,0.0642,-0.1247,0.1888,-0.1175,-0.1643,0.0469,2.4868,18.4213,65.2965,44.5,44.5776,11.6474,-0.8946,1.52,14537800.0,19.9178,-0.2628,-1.9851,0.978,46.2542,49.0975,,44.6719,44.0137,48.962,46.7817,46.7817,26.4007,53.6326,0.0,,44.2181,0.7698,44.5998,0.0478,42.9949,-77.6518,44.4754
2008-07-25,75.3,75.86,75.03,44.18,625400,2534781.8209,-178186.9669,42.371,53.9621,-0.141,57.1429,0.0,-57.1429,0.6582,43.9541,44.659,45.364,0.012,-109.3583,-7.1518,44.358,23.0548,44.4374,44.4576,44.4022,20.8498,298.2544,-0.7087,0.588,-0.2881,-0.8809,44.7015,0,0.0351,-0.123,0.1581,-0.141,-0.1436,0.0026,2.5678,18.6788,68.3449,44.5,44.5237,11.796,-0.785,1.4898,15163200.0,18.8648,-0.3157,-1.7459,0.9902,46.4241,49.0412,,44.659,44.0601,45.8103,35.1989,35.1989,17.3913,34.4219,3.2658,,44.152,0.4869,44.5326,0.0368,40.3182,-75.1215,44.4225
2008-08-01,75.79,76.12,75.35,44.65,792500,2853683.4642,-131858.5512,41.6083,52.9751,-0.1595,50.0,28.5714,-21.4286,0.6579,43.9509,44.6554,45.3598,0.292,-26.6539,6.8385,44.4179,31.6932,44.4693,44.4826,44.4202,20.9165,304.7628,-0.2075,0.9421,-0.1777,-0.8215,44.6895,0,0.0491,-0.0872,0.1363,-0.1595,-0.1171,-0.0423,2.6496,18.9385,73.4839,44.5,44.5237,10.9577,-0.4229,1.4736,15955700.0,21.126,-0.3572,-0.9384,1.0033,53.4193,48.9856,,44.6554,44.1105,39.6044,36.8326,36.8326,66.7057,34.4219,100.0,,44.2697,0.6542,44.476,0.0289,47.3007,-41.1373,44.4359
2008-08-08,75.61,75.83,75.0,44.59,1058200,3580399.1269,130308.8343,40.8021,52.0768,-0.183,42.8571,21.4286,-21.4286,0.6458,43.9522,44.6314,45.3106,0.1084,-42.3349,4.972,44.4523,30.3204,44.4873,44.4964,44.4325,20.7713,-42.0498,-0.0229,0.5278,0.0515,-0.6698,44.6826,0,0.0548,-0.0652,0.12,-0.183,-0.0973,-0.0857,2.7324,19.195,64.9467,44.5,44.5237,10.6846,0.0468,1.4485,14897500.0,19.9832,-0.41,0.1052,0.9934,52.486,48.9305,,44.6314,44.1577,40.0734,48.1888,48.1888,60.4696,63.4136,86.9751,,44.3418,0.4889,44.4357,0.023,47.8787,-45.4348,44.44
2008-08-15,75.73,76.0,75.2,44.73,778700,4262245.8931,442664.1145,40.2398,51.1499,-0.2223,35.7143,14.2857,-21.4286,0.6335,43.9572,44.6189,45.2806,0.2736,-3.2324,9.2409,44.5172,32.9299,44.5252,44.528,44.4548,20.4888,-29.0079,0.1471,0.2537,0.2755,-0.4849,44.6725,0,0.0704,-0.0397,0.1101,-0.2223,-0.1012,-0.1212,2.816,19.4504,64.9869,44.5,44.5237,10.1139,-0.0048,1.4162,15676200.0,20.0453,-0.498,-0.0108,0.9927,54.6204,48.8759,,44.6189,44.2024,51.9713,70.8925,70.8925,85.5022,95.6584,100.0,,44.4502,0.4735,44.4126,0.0194,50.8517,-34.691,44.4666
2008-08-22,75.96,76.25,75.75,44.74,559500,4172725.8931,501719.9915,39.9858,50.466,-0.2218,28.5714,7.1429,-21.4286,0.6093,43.9655,44.6054,45.2453,-0.0,50.6666,9.4162,44.5713,36.685,44.5581,44.5562,44.4759,20.2905,-20.3406,0.0514,-0.2763,0.4172,-0.3476,44.662,0,0.0822,-0.0223,0.1045,-0.2218,-0.0744,-0.1474,2.9004,19.7033,69.6333,44.5,44.5237,9.7646,0.8075,1.3619,16235700.0,21.0799,-0.4965,1.838,0.995,54.7081,48.8219,,44.6054,44.2407,64.9036,75.6296,75.6296,80.9169,95.6584,100.0,,44.5356,0.2945,44.407,0.0175,50.9967,-34.2613,44.4972
2008-08-29,76.0,76.81,76.0,44.94,1522700,3777951.819,354658.3729,40.2882,49.5366,-0.2042,21.4286,100.0,78.5714,0.6015,43.9863,44.5944,45.2024,0.3704,123.5488,15.399,44.6647,44.2189,44.6168,44.6073,44.5102,20.1187,-5.3061,-0.1727,0.1477,0.6387,-0.0925,44.6598,0,0.1066,0.0017,0.1049,-0.2042,-0.0399,-0.1643,2.9857,19.9556,68.7068,44.4358,44.5392,9.1839,0.6981,1.3386,17758400.0,23.7443,-0.4572,1.5779,0.9972,57.6995,48.7684,,44.5944,44.286,75.312,79.4141,79.4141,71.8232,100.0,100.0,,44.6704,0.5006,44.4187,0.0178,50.2279,-21.4313,44.5565
2008-09-05,76.34,76.78,75.76,45.2,679200,4030987.1131,342766.3613,40.793,48.6719,-0.1277,14.2857,100.0,85.7143,0.6016,43.96,44.6238,45.2875,0.1176,149.5363,22.6647,44.8056,47.3548,44.7072,44.6869,44.5616,19.8019,14.7967,0.1163,0.5969,0.8642,0.2554,44.6721,0,0.1455,0.0325,0.113,-0.1277,0.0383,-0.166,3.0718,20.2081,74.605,44.568,44.6159,8.5261,0.7931,1.331,18437600.0,23.8647,-0.2858,1.7857,1.0149,61.3324,48.7155,,44.6238,44.3373,78.0396,79.075,79.075,84.4849,100.0,100.0,,44.8637,0.603,44.4585,0.0209,58.022,-12.167,44.6524
2008-09-12,76.83,77.31,76.38,45.43,826100,4022104.3174,303914.5251,41.6757,47.4985,-0.0561,7.1429,100.0,92.8571,0.5979,43.923,44.6703,45.4176,0.0108,188.3624,28.2973,44.9744,53.1514,44.8182,44.7858,44.6259,19.4331,43.1029,0.298,0.3186,0.9995,0.6833,44.6937,0,0.1923,0.0634,0.1289,-0.0561,0.1031,-0.1592,3.1587,20.4603,74.3297,44.6803,44.7725,7.9659,1.0206,1.3162,19263700.0,26.0411,-0.1255,2.2983,1.0154,64.1486,48.6631,,44.6703,44.3908,79.13,78.9008,78.9008,80.3942,100.0,100.0,,45.0854,0.5498,44.5271,0.0268,58.2867,-14.8731,44.7718
2008-09-19,78.05,78.05,75.52,45.29,1161400,3861436.3332,209270.3676,40.7302,45.5264,0.0086,0.0,100.0,100.0,0.6621,43.9,44.6908,45.4815,-0.5692,146.6784,22.4825,45.0754,28.4387,44.8912,44.8534,44.6753,19.3032,67.8023,0.3435,0.2256,0.9218,0.9259,44.713,0,0.2159,0.0696,0.1463,0.0086,0.1538,-0.1452,3.2465,20.7086,71.166,44.7988,45.0146,12.1671,0.7615,1.4618,18102300.0,21.8375,0.0192,1.71,1.031,61.2413,48.6112,,44.6908,44.4422,75.9009,69.7268,69.7268,44.3013,89.7345,69.2034,,45.2006,1.4958,44.6174,0.0335,54.3638,-37.6866,44.8666
2008-09-26,75.75,77.46,75.5,45.0,4294600,2283828.17,-350438.5095,39.8153,44.068,0.0575,0.0,92.8571,92.8571,0.6976,43.9023,44.6877,45.4732,0.1888,95.3623,10.9459,45.0831,27.9217,44.9084,44.8734,44.6996,19.3785,88.2481,0.3921,0.1066,0.7284,0.9995,44.72,0,0.2089,0.0501,0.1588,0.0575,0.1806,-0.1232,3.335,20.9516,50.8039,44.7988,45.0796,10.8441,0.8343,1.55,13807700.0,19.2457,0.1285,1.8889,1.0172,55.473,48.5598,,44.6877,44.4878,66.0991,49.6697,49.6697,24.3137,56.4011,0.0,,45.1809,1.1588,44.7023,0.0387,48.2023,-53.5937,44.9098
2008-10-03,76.99,77.0,74.71,45.09,1556900,2690309.4507,-418217.3235,38.0369,42.2493,0.1008,28.5714,85.7143,57.1429,0.7338,43.898,44.6939,45.4898,-0.3571,59.5129,13.4964,45.1084,14.9168,44.9359,44.9019,44.7283,19.5062,102.9054,0.3643,0.1161,0.5313,0.9747,44.7201,0,0.2077,0.0391,0.1686,0.1008,0.1951,-0.0943,3.4243,21.1929,44.3823,44.7988,45.0796,12.5782,0.908,1.6274,15364600.0,16.9886,0.2253,2.0552,1.0152,56.7482,48.5089,,44.6939,44.5244,52.0687,36.8096,36.8096,41.8138,27.9675,14.699,,45.1903,1.2045,44.7874,0.043,48.5358,-49.6387,44.9569
2008-10-10,76.01,76.25,67.0,41.51,1914700,2001030.6985,-627241.2301,39.3327,42.2739,0.0196,100.0,78.5714,-21.4286,1.0734,42.9327,44.516,46.0993,-0.6541,-389.4638,-50.8774,44.2365,56.1783,44.4088,44.4496,44.4899,19.7027,121.8824,0.471,0.1116,0.2269,0.8491,44.6683,1,-0.0811,-0.1997,0.1187,0.0196,0.0913,-0.0717,3.5141,21.3961,37.3364,43.4692,42.9487,38.4303,-3.1356,2.5858,13449900.0,10.7831,0.044,-7.0234,0.9347,24.5613,48.4586,,44.516,44.4888,39.2274,31.2028,31.2028,27.4807,4.8997,0.0,,43.944,5.4883,44.809,0.0274,41.9247,-72.5193,44.5206
2008-10-17,71.51,74.47,70.0,43.75,1233200,2832544.0766,-391156.6416,40.5359,42.1964,0.0173,92.8571,71.4286,-21.4286,1.1878,42.859,44.4767,46.0943,0.4993,-183.0909,-9.0861,44.0917,56.1783,44.308,44.3568,44.4353,19.8798,160.1716,0.5543,-0.2214,-0.4253,0.3392,44.6122,1,-0.1273,-0.1968,0.0695,0.0173,0.0624,-0.0451,3.6047,21.6197,35.9684,43.4692,42.9487,32.2456,-0.8327,2.7148,14683100.0,9.0477,0.0388,-1.8676,0.9825,45.4569,48.2845,,44.4767,44.4949,37.325,43.9625,43.9625,62.5929,23.8888,56.9674,44.7031,43.793,2.6759,44.8036,0.0116,49.2908,-37.4071,44.4111
2008-10-24,73.24,75.43,73.19,43.97,1675700,2518350.3266,-358987.6266,40.7384,41.5547,-0.0188,85.7143,64.2857,-21.4286,1.1979,42.8104,44.4381,46.0657,0.3839,-54.025,-6.0905,44.0297,43.3698,44.2554,44.3047,44.4005,19.7199,202.6021,0.4269,-1.4197,-0.9246,-0.3843,44.5558,1,-0.1452,-0.1717,0.0265,-0.0188,0.0038,-0.0226,3.6959,21.8431,43.1834,43.4692,42.9487,29.6899,-0.7675,2.7247,16358800.0,11.7273,-0.0422,-1.7158,0.9954,46.9547,48.1139,,44.4381,44.5058,42.8102,53.2652,53.2652,69.722,42.1802,69.5731,44.6626,43.7624,1.3291,44.7688,-0.0026,48.4451,-34.0834,44.3373
2008-10-31,74.04,74.4,72.65,43.39,1624400,1779480.3838,-548287.318,41.1178,41.363,-0.0611,78.5714,57.1429,-21.4286,1.1865,42.733,44.4109,46.0888,-0.5217,-109.9908,-13.0771,43.8384,46.05,44.122,44.1825,44.3256,19.306,246.8039,-0.2216,-1.5545,-0.9285,-0.9192,44.4838,1,-0.2036,-0.1841,-0.0195,-0.0611,-0.0545,-0.0067,3.7877,22.0586,41.055,43.4692,42.9487,29.7629,-1.3507,2.7347,14734400.0,10.9942,-0.1375,-3.0192,0.9821,43.4615,47.9467,,44.4109,44.5031,54.1004,65.0735,65.0735,62.9055,61.7535,58.72,44.6022,43.5467,1.0383,44.679,-0.0181,47.3024,-43.1168,44.1885
2008-11-07,73.16,74.93,73.0,44.44,2363000,3330352.0194,-82424.6425,40.7052,40.7536,-0.0615,71.4286,50.0,-21.4286,1.1912,42.7448,44.421,46.0971,0.7453,-29.5185,1.3625,43.9492,35.3425,44.1715,44.2173,44.3343,19.0192,271.4032,-0.4672,-2.3186,-0.6896,-0.9997,44.4347,0,-0.1628,-0.1147,-0.0482,-0.0615,-0.0622,0.0007,3.8802,22.2824,45.3748,43.4692,42.9487,27.5272,-0.4962,2.6804,17097400.0,13.1506,-0.1383,-1.1041,0.9955,50.6813,47.7828,,44.421,44.5172,63.678,72.6953,72.6953,85.4584,76.0977,100.0,44.5348,43.7624,1.2526,44.5518,-0.028,50.1444,-26.6114,44.1878
2008-11-14,74.55,75.0,73.92,44.57,980600,3965926.0934,317876.8068,40.2604,40.2501,-0.0605,64.2857,42.8571,-21.4286,1.1521,42.7515,44.4289,46.1062,0.2407,0.2502,2.9455,44.0724,34.4776,44.2326,44.2641,44.3517,18.7603,293.6832,-2.1537,-2.1127,-0.3635,-0.9158,44.4207,0,-0.1191,-0.0568,-0.0624,-0.0605,-0.0607,0.0002,3.9733,22.5053,50.1808,43.4692,42.9487,26.429,-0.6356,2.585,18078000.0,12.8772,-0.1361,-1.406,0.9996,51.4728,47.6222,,44.4289,44.5287,72.8758,80.8584,80.8584,94.2114,86.24,100.0,44.4699,43.9766,0.6434,44.4052,-0.0331,52.0028,-24.6538,44.2057
2008-11-21,74.55,75.37,74.17,44.38,1011400,3510796.0934,307924.5081,39.5006,39.7432,-0.0805,57.1429,35.7143,-21.4286,1.1209,42.7502,44.4276,46.1051,-0.0417,7.7118,0.3844,44.1278,29.6237,44.2558,44.2801,44.3541,18.6284,311.3097,-2.2681,2.1044,-0.0644,-0.7512,44.4182,0,-0.0982,-0.0287,-0.0695,-0.0805,-0.0708,-0.0097,4.067,22.7241,50.7195,43.4692,42.9487,25.2249,-1.0449,2.5254,17066600.0,13.6953,-0.1812,-2.3001,0.9922,50.1922,47.4648,,44.4276,44.5421,79.0535,83.6067,83.6067,71.1504,94.6718,84.0154,44.4113,44.0789,0.7149,44.2386,-0.0357,49.9782,-27.5436,44.1992
2008-11-28,74.0,75.94,73.76,45.09,1059100,4326983.2494,535555.8894,38.272,39.2801,-0.111,50.0,28.5714,-21.4286,1.1336,42.7536,44.4557,46.1578,0.7752,39.4959,9.6742,44.3503,22.3,44.3846,44.3885,44.4088,18.7844,-28.9599,-0.3803,2.5818,0.2763,-0.4842,44.4364,0,-0.0242,0.0363,-0.0605,-0.111,-0.0826,-0.0284,4.1614,22.9478,51.8532,43.4692,42.9487,23.1604,-0.2,2.5139,18125700.0,14.7144,-0.2499,-0.4415,1.0079,54.8371,47.3106,,44.4557,44.5735,83.5317,86.1298,86.1298,93.0277,94.6718,100.0,44.3679,44.407,1.2987,44.1297,-0.0327,60.5138,-16.4505,44.2906
2008-12-05,75.72,76.41,75.5,45.28,1357000,3596290.9417,347497.912,36.4688,38.6309,-0.1442,42.8571,21.4286,-21.4286,1.096,42.778,44.5113,46.2447,-0.011,104.2173,12.0196,44.5776,13.0265,44.5225,44.5075,44.4734,18.493,-6.4165,-0.1949,1.6725,0.6237,-0.1118,44.4639,0,0.0491,0.0877,-0.0385,-0.1442,-0.0886,-0.0556,4.2565,23.1711,51.5084,43.4692,42.9487,22.2443,0.2779,2.4204,19482700.0,17.1169,-0.3244,0.6175,1.0076,56.0098,47.1594,,44.5113,44.605,83.8266,81.7431,81.7431,81.0512,94.6718,100.0,44.3454,44.7204,0.6068,44.1058,-0.0251,54.7441,-13.5059,44.4036
2008-12-12,75.77,76.72,75.3,45.49,1663400,3713431.7868,276246.4709,34.5359,38.1058,-0.1877,35.7143,14.2857,-21.4286,1.0783,42.8001,44.5769,46.3536,0.2042,103.4112,14.6738,44.8129,9.4091,44.6714,44.6385,44.5487,17.9079,30.7628,0.6105,1.9691,0.9693,0.5115,44.5138,1,0.1227,0.129,-0.0063,-0.1877,-0.109,-0.0787,4.3522,23.3943,53.6676,43.4999,42.9487,20.9929,0.403,2.3705,21146100.0,17.3822,-0.4216,0.8939,1.0063,57.3369,47.0113,,44.5769,44.6351,84.1525,84.5845,84.5845,79.6744,100.0,100.0,44.3473,45.027,0.8493,44.1302,-0.0138,56.4095,-10.2305,44.5414
2008-12-19,76.26,78.17,76.26,46.39,1318500,4203554.8234,377933.0775,32.482,36.6061,-0.1546,28.5714,100.0,71.4286,1.0915,42.7187,44.6643,46.6099,0.6859,162.2433,25.1631,45.2264,5.7807,44.9363,44.8725,44.6854,17.2621,67.6378,1.0997,0.342,0.923,0.9248,44.5854,1,0.251,0.2058,0.0452,-0.1546,-0.0568,-0.0978,4.4485,23.6243,54.7188,43.9515,43.2528,19.259,4.8839,2.3526,22464600.0,21.6223,-0.3467,11.7658,1.0212,62.5815,46.8662,,44.6643,44.6738,82.9927,82.6506,82.6506,87.2262,100.0,100.0,44.3821,45.5676,1.262,44.2305,0.0044,61.0162,-5.1272,44.7968
2008-12-26,77.88,78.59,77.62,46.96,926000,4766040.3203,564147.2494,30.9515,35.3834,-0.0964,21.4286,100.0,78.5714,1.0637,42.5956,44.7832,46.9708,0.5726,186.4281,30.9406,45.6998,11.0548,45.2483,45.1514,44.8542,16.7335,98.5979,0.7182,-0.0802,0.5934,0.9888,44.6808,1,0.3941,0.2792,0.115,-0.0964,0.01,-0.1064,4.5456,23.8577,59.4497,44.2368,43.4247,18.3501,3.2106,2.2649,23390600.0,22.9115,-0.2157,7.338,1.0369,65.4703,39.7533,,44.7832,44.7213,84.9353,87.5707,87.5707,95.8115,100.0,100.0,44.4569,46.1641,0.7028,44.4121,0.0291,60.7287,-1.7986,45.1191
2009-01-02,77.96,79.22,77.85,47.23,1222200,5024754.1889,671357.7098,30.0065,34.0217,0.272,14.2857,100.0,85.7143,1.0465,42.4743,44.9082,47.3422,0.5255,181.7007,33.5556,46.1451,17.7212,45.5538,45.4291,45.0305,16.2419,117.6736,0.8408,0.3312,0.2978,0.8856,44.7942,1,0.5234,0.3267,0.1966,0.272,0.3413,-0.0694,4.6433,24.0915,75.0597,44.3719,43.6559,17.3199,3.2684,2.2155,24612800.0,24.7806,0.6069,7.4339,1.0496,66.7778,39.8267,,44.9082,44.7684,86.7612,90.0624,90.0624,87.1494,100.0,100.0,44.5739,46.6927,0.8225,44.6566,0.0582,59.782,-4.1534,45.4615
