date,open,high,low,close,volume,adx_14_adx,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_50_ema,ema_7_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_50_sma,sma_7_sma
2002-05-17,46.44,47.12,45.3,8.62,604700,41.3127,0.2517,7.0903,8.0188,8.9473,8.2734,7.4696,8.5228,0.4059,0.0463,0.3596,75.3587,0.6111,71.8109,8.0009,8.2497,7.3768,8.5655
2002-05-24,46.45,46.84,45.61,8.65,554100,41.59,0.2502,7.165,8.0826,9.0001,8.3234,7.5158,8.5542,0.4003,0.0326,0.3677,75.3504,0.8421,72.2246,8.1293,8.3131,7.4184,8.6186
2002-05-31,46.25,46.25,45.07,8.52,568300,41.1607,0.2482,7.2704,8.141,9.0115,8.3491,7.555,8.5446,0.3808,0.0104,0.3704,73.9283,0.4713,66.486,8.2397,8.3633,7.4569,8.616
2002-06-07,45.55,45.55,41.78,7.9,533500,38.6125,0.2808,7.3725,8.1693,8.9662,8.2888,7.5685,8.3827,0.3118,-0.0469,0.3586,68.3274,-0.2251,47.527,8.9178,8.3576,7.4832,8.5156
2002-06-14,42.4,43.43,41.5,8.04,459500,36.4286,0.2865,7.4783,8.2005,8.9227,8.256,7.5871,8.2978,0.2658,-0.0743,0.3401,63.0254,-0.2343,51.068,8.9068,8.3597,7.5094,8.4531
2002-06-21,43.43,44.77,43.1,8.28,801000,34.1954,0.2894,7.5561,8.2324,8.9088,8.2598,7.6144,8.2943,0.246,-0.0753,0.3213,70.0998,-0.2496,56.3182,8.8838,8.3938,7.5391,8.3863
2002-06-28,44.27,44.27,42.47,7.96,1164400,31.8217,0.2933,7.5872,8.242,8.8967,8.2191,7.6278,8.2095,0.2014,-0.0959,0.2973,60.4694,-0.6451,48.6488,8.8613,8.3874,7.5629,8.2811
2002-07-05,42.72,44.0,41.91,7.89,425300,29.9913,0.3003,7.6099,8.2482,8.8866,8.1747,7.6379,8.1286,0.1587,-0.1109,0.2696,56.2241,-0.5943,47.1938,8.8393,8.3706,7.5871,8.1756
2002-07-12,42.13,42.28,38.05,7.32,833300,30.179,0.3353,7.4887,8.2235,8.9583,8.0607,7.6254,7.9263,0.0782,-0.1531,0.2313,50.1478,-1.4321,37.3437,8.8176,8.3021,7.5981,7.9857
2002-07-19,39.2,40.69,37.01,6.99,851800,30.717,0.3605,7.2675,8.1742,9.0809,7.9179,7.6005,7.6923,-0.012,-0.1946,0.1826,43.5871,-1.7013,33.0311,8.7665,8.1919,7.5973,7.7678
2002-07-26,37.39,39.64,34.55,7.35,2056700,31.9347,0.4027,7.1666,8.1409,9.1152,7.8419,7.5906,7.6061,-0.0541,-0.1893,0.1353,33.1162,-1.2769,40.9948,8.6926,8.1024,7.6014,7.6893
2002-08-02,39.45,43.15,38.95,7.95,1247600,30.9679,0.43,7.1816,8.1481,9.1145,7.8562,7.6046,7.6919,-0.0384,-0.1389,0.1006,41.2205,-0.6992,51.4719,8.581,8.0645,7.6162,7.6759
2002-08-09,42.47,43.86,41.25,8.15,2247900,29.4356,0.4425,7.1878,8.1531,9.1183,7.8948,7.6258,7.8052,-0.01,-0.0884,0.0784,48.3852,-0.3706,54.3143,8.4749,8.0212,7.633,7.6561
2002-08-16,43.06,45.34,42.9,8.38,813500,27.3593,0.4439,7.1958,8.166,9.1362,7.9595,7.6554,7.949,0.0311,-0.0379,0.069,44.368,0.4833,57.5299,6.4594,7.999,7.6586,7.7169
2002-08-23,44.0,46.18,43.95,8.66,841000,25.7271,0.4424,7.192,8.1853,9.1786,8.0533,7.6949,8.1275,0.0855,0.0132,0.0723,50.3606,0.62,61.0752,6.4807,8.0017,7.6881,7.8279
2002-08-30,45.75,46.98,44.4,8.54,749600,24.5354,0.4457,7.1918,8.1858,9.1798,8.1186,7.7282,8.2315,0.1176,0.0362,0.0813,51.1347,0.2594,58.8387,6.5262,7.9942,7.7135,8.0027
2002-09-06,44.94,44.94,43.21,8.37,621200,22.8783,0.439,7.1945,8.1743,9.1541,8.1523,7.7534,8.2663,0.1276,0.037,0.0906,50.9701,0.4159,55.6677,6.5977,7.9839,7.7412,8.2
2002-09-13,44.13,44.19,42.39,8.29,669800,21.5093,0.432,7.1934,8.1649,9.1363,8.1708,7.7745,8.2726,0.1277,0.0297,0.098,50.4045,0.4054,54.2154,6.667,8.012,7.7674,8.3348
2002-09-20,43.71,43.79,41.75,8.12,698100,20.5145,0.4288,7.2001,8.1335,9.0669,8.1646,7.7882,8.2355,0.113,0.012,0.101,49.4952,0.8051,51.2014,6.7342,8.0179,7.7879,8.3598
2002-09-27,42.78,43.3,41.4,8.09,861500,19.7434,0.4239,7.206,8.1036,9.0012,8.1552,7.8002,8.2002,0.0977,-0.0026,0.1003,43.4136,1.1038,50.6501,6.7994,8.0043,7.8099,8.3525
2002-10-04,42.64,44.47,42.35,8.21,884700,18.4251,0.4223,7.2158,8.0831,8.9504,8.163,7.8164,8.2035,0.0942,-0.0049,0.0991,50.9184,0.8661,52.805,6.8626,8.0228,7.8338,8.3286
2002-10-11,42.97,45.89,42.5,8.56,1428400,17.6775,0.438,7.2222,8.0786,8.935,8.2157,7.8455,8.2923,0.1179,0.015,0.1029,57.4086,0.6092,58.4498,6.924,8.0708,7.8687,8.3138
2002-10-18,44.36,46.5,44.24,8.72,1066300,17.2497,0.4374,7.2072,8.0889,8.9706,8.2832,7.8799,8.3996,0.1481,0.0362,0.1119,63.6059,0.5764,60.8336,6.9835,8.171,7.9065,8.3392
2002-10-25,45.88,48.3,45.88,9.03,943300,17.5719,0.4389,7.1786,8.1457,9.1128,8.3831,7.9251,8.5579,0.1949,0.0664,0.1285,69.2599,0.6522,64.9619,7.0412,8.3169,7.9486,8.4337
2002-11-01,47.67,48.2,46.73,9.14,883000,17.8711,0.4275,7.1429,8.2005,9.258,8.4839,7.9727,8.7031,0.2378,0.0875,0.1504,80.0066,0.4759,66.2693,7.1259,8.4448,7.9953,8.5548
2002-11-08,48.25,49.0,44.85,8.64,1960800,17.4047,0.4449,7.1439,8.2182,9.2924,8.5044,7.9988,8.6868,0.2288,0.0627,0.1661,67.2755,0.0944,55.7079,7.2071,8.494,8.0309,8.6282
2002-11-15,44.93,45.47,43.9,8.74,761100,16.4535,0.4347,7.1673,8.2573,9.3473,8.5355,8.0278,8.6995,0.2271,0.0488,0.1783,58.0932,0.3669,57.1741,7.3113,8.5363,8.0696,8.7201
2002-11-22,45.46,45.52,43.55,8.42,1191800,15.3828,0.4307,7.2057,8.2842,9.3627,8.5207,8.0433,8.6308,0.1981,0.0159,0.1822,50.5554,0.1333,51.4272,7.4103,8.5395,8.0968,8.7503
2002-11-29,43.86,44.11,42.9,8.27,543500,14.5271,0.4165,7.3476,8.3315,9.3154,8.4866,8.052,8.5394,0.1605,-0.0174,0.1779,45.3879,0.1406,48.7406,7.5043,8.511,8.1238,8.7083
2002-12-06,42.96,43.26,41.73,8.09,698700,14.3196,0.4078,7.6068,8.3865,9.1662,8.4338,8.0535,8.4271,0.1152,-0.0501,0.1654,39.9594,-0.0039,45.9088,7.5936,8.4787,8.1408,8.6181
2002-12-13,42.1,43.28,41.81,8.27,756300,14.1145,0.3988,7.8109,8.4325,9.054,8.4115,8.0619,8.387,0.0925,-0.0583,0.1508,45.0668,0.0534,49.1268,7.6784,8.4712,8.1582,8.5087
2002-12-20,42.92,44.12,42.45,8.48,919100,13.3981,0.3933,7.8782,8.4589,9.0397,8.4204,8.0782,8.4099,0.0906,-0.0482,0.1387,50.8648,-0.0803,52.7466,7.759,8.4846,8.1803,8.4144
2002-12-27,44.0,44.35,43.45,8.39,426700,12.5908,0.3775,7.9076,8.4714,9.0351,8.4169,8.0906,8.4059,0.0813,-0.046,0.1272,54.9517,-0.3279,51.1779,7.8356,8.5038,8.2013,8.3795
2003-01-03,43.55,44.95,43.55,8.53,454300,11.9133,0.3698,7.9161,8.4789,9.0416,8.432,8.1078,8.437,0.0839,-0.0347,0.1186,59.9714,-0.5024,53.577,7.9083,8.535,8.2253,8.3499
2003-01-10,44.49,46.11,44.49,8.62,806800,11.9479,0.367,7.9165,8.4766,9.0368,8.4569,8.1279,8.4824,0.0921,-0.0212,0.1133,59.8711,-0.5202,55.1159,7.9774,8.5639,8.2493,8.3776
2003-01-17,44.86,45.12,43.93,8.44,670300,11.5987,0.3571,7.9121,8.4716,9.031,8.4549,8.1402,8.4722,0.0834,-0.0239,0.1073,51.9339,-0.196,51.443,8.0431,8.5556,8.2652,8.4029
2003-01-24,43.83,44.1,42.2,8.26,827500,11.3093,0.3577,7.9009,8.4662,9.0315,8.4293,8.145,8.42,0.0613,-0.0368,0.0981,44.0752,-0.4746,47.9634,8.1055,8.5228,8.2752,8.4276
2003-01-31,43.0,43.01,40.76,7.92,933100,11.7603,0.363,7.839,8.4479,9.0567,8.3621,8.1364,8.2962,0.0163,-0.0654,0.0818,36.1069,-0.4996,42.1525,9.2905,8.4437,8.2784,8.3787
2003-02-07,41.44,42.23,41.03,7.88,1665800,12.179,0.3535,7.7935,8.4359,9.0782,8.2984,8.1265,8.1933,-0.0223,-0.0832,0.0609,26.7699,-0.3805,41.5064,9.2759,8.3541,8.2799,8.2939
2003-02-14,40.65,40.83,38.2,7.67,1101900,13.5338,0.3649,7.7034,8.4145,9.1256,8.2142,8.1085,8.0618,-0.0696,-0.1045,0.0348,29.2161,-0.423,38.1174,9.2615,8.2848,8.2737,8.1901
2003-02-21,39.5,40.88,39.14,7.89,612300,14.7544,0.3631,7.6553,8.3982,9.1412,8.1707,8.0998,8.0183,-0.0883,-0.0985,0.0102,34.7945,-0.3792,43.186,9.2253,8.2241,8.2712,8.0983
2003-02-28,40.5,40.75,39.6,7.77,504200,15.8879,0.3532,7.571,8.3586,9.1462,8.1168,8.0868,7.9554,-0.1117,-0.0975,-0.0142,37.2182,-0.7116,41.1924,9.1899,8.1771,8.2704,7.9766
2003-03-07,40.5,41.18,40.2,7.97,840200,16.5828,0.3472,7.5345,8.321,9.1075,8.0972,8.0822,7.959,-0.1125,-0.0786,-0.0338,43.6607,-0.4241,45.7189,9.1552,8.156,8.2689,7.9091
2003-03-14,40.89,41.2,40.62,7.98,712500,17.2109,0.3305,7.5409,8.2685,8.996,8.0818,8.0782,7.9646,-0.1109,-0.0616,-0.0492,49.8943,-0.5488,45.9773,9.1212,8.1482,8.2661,7.8689
2003-03-21,40.85,41.45,40.65,8.07,708700,17.569,0.3181,7.6034,8.2151,8.8268,8.0804,8.0779,7.9912,-0.1012,-0.0416,-0.0596,49.6099,-0.5475,48.0199,9.0879,8.1342,8.2619,7.8898
2003-03-28,41.2,41.89,41.0,8.03,787300,17.5044,0.3077,7.6006,8.1849,8.7692,8.0742,8.0762,8.0019,-0.0954,-0.0286,-0.0668,48.8541,-0.4078,47.2256,9.0552,8.1025,8.2519,7.9112
2003-04-04,40.97,40.97,39.77,7.83,977400,18.1613,0.3053,7.5939,8.1394,8.6848,8.0413,8.0665,7.9583,-0.1063,-0.0316,-0.0747,42.8724,-0.4359,42.9567,9.0232,8.062,8.2365,7.934
2003-04-11,40.36,40.91,40.09,7.88,678200,18.7713,0.2949,7.5715,8.112,8.6524,8.0192,8.059,7.9377,-0.1097,-0.028,-0.0817,43.7667,-0.0489,44.237,8.9918,8.0153,8.2244,7.9323
2003-04-17,40.3,41.12,40.3,7.94,454600,19.127,0.2853,7.5555,8.0959,8.6363,8.0093,8.0545,7.9394,-0.1057,-0.0192,-0.0865,41.686,0.0598,46.0622,8.9611,7.9672,8.2083,7.9577
2003-04-25,40.83,40.92,39.53,7.94,1128800,19.916,0.2843,7.5442,8.0886,8.6331,8.0006,8.0502,7.9406,-0.1014,-0.0119,-0.0895,40.2842,0.2771,46.0622,8.9309,7.9316,8.1933,7.9541
2003-05-02,40.71,41.44,40.5,7.95,641600,20.1119,0.2771,7.5316,8.0728,8.614,7.9939,8.0463,7.943,-0.0964,-0.0055,-0.0909,46.5385,0.0624,46.2371,8.9014,7.9093,8.1798,7.9496
2003-05-09,40.89,41.32,40.45,8.1,1893200,20.1042,0.2737,7.5453,8.054,8.5627,8.0084,8.0485,7.983,-0.0791,0.0094,-0.0885,58.0634,0.3363,50.7313,8.8725,7.922,8.1689,7.9542
2003-05-16,41.0,42.0,40.29,8.3,1010200,19.1253,0.2783,7.5518,8.0492,8.5466,8.0469,8.0582,8.0616,-0.0492,0.0314,-0.0807,69.7277,0.3275,55.7857,8.8441,7.9515,8.1646,7.9918
2003-05-23,41.97,44.95,41.52,8.88,1297100,19.3146,0.307,7.4863,8.0665,8.6466,8.1574,8.0903,8.2651,0.0209,0.0812,-0.0603,79.1808,0.8943,66.7357,7.4545,8.0378,8.1841,8.1416
2003-05-30,44.92,46.59,44.91,9.07,1301500,20.255,0.3104,7.399,8.0892,8.7795,8.2796,8.1289,8.4673,0.0914,0.1214,-0.03,80.5621,1.0027,69.5198,7.469,8.1225,8.2047,8.3127
2003-06-06,45.8,46.3,45.07,8.96,810700,21.1283,0.3056,7.34,8.1152,8.8904,8.3705,8.1615,8.5907,0.1366,0.1333,0.0033,78.0679,0.9268,66.1227,7.5043,8.2078,8.2183,8.4579
2003-06-13,45.35,46.0,45.15,8.95,551800,21.9392,0.2958,7.2951,8.1493,9.0035,8.4471,8.1922,8.6793,0.1692,0.1327,0.0365,73.0855,1.1178,65.6379,7.5388,8.2775,8.2381,8.6009
2003-06-20,45.25,46.49,45.25,9.13,524200,22.9264,0.2936,7.2623,8.2095,9.1567,8.5381,8.229,8.7918,0.2075,0.1368,0.0707,72.8535,1.2533,68.5267,7.5726,8.3595,8.263,8.7693
2003-06-27,46.08,46.36,45.54,9.06,508100,23.8432,0.2843,7.2651,8.2682,9.2713,8.6074,8.2615,8.8584,0.2295,0.127,0.1025,68.1886,1.1137,66.2064,7.6058,8.43,8.2977,8.9057
2003-07-03,45.96,45.96,45.51,9.03,346000,24.6611,0.2703,7.3208,8.3362,9.3516,8.6635,8.2916,8.9008,0.2417,0.1114,0.1303,64.1144,1.084,65.2156,7.6383,8.501,8.3385,9.0102
2003-07-11,45.68,45.8,44.43,8.83,558500,24.2841,0.2704,7.368,8.3835,9.3989,8.686,8.3128,8.8837,0.2328,0.082,0.1508,65.8648,0.882,58.9453,7.6701,8.5728,8.3682,9.004
2003-07-18,44.73,44.75,42.96,8.67,645200,22.68,0.2764,7.4471,8.4287,9.4103,8.6841,8.3268,8.8307,0.2105,0.0477,0.1627,60.3226,0.5686,54.3416,7.7013,8.6296,8.3826,8.9465
2003-07-25,43.92,43.94,42.43,8.59,855100,21.3223,0.2781,7.4991,8.4596,9.4202,8.6713,8.3371,8.7701,0.1839,0.0169,0.167,54.6559,0.2912,52.0707,7.7319,8.6756,8.3915,8.8933
2003-08-01,43.23,43.38,42.32,8.42,910800,20.1437,0.2732,7.546,8.4816,9.4171,8.6378,8.3403,8.6826,0.1476,-0.0155,0.1631,55.2905,-0.4557,47.724,7.7619,8.7096,8.3923,8.8183
2003-08-08,42.65,42.85,41.4,8.34,1476000,19.4874,0.2695,7.5762,8.4952,9.4142,8.5987,8.3405,8.598,0.1114,-0.0414,0.1527,46.9498,-0.7296,45.8676,7.7912,8.7377,8.3859,8.7061
2003-08-15,41.62,42.2,41.25,8.46,603300,18.8781,0.2639,7.6219,8.5166,9.4113,8.5803,8.3452,8.5637,0.091,-0.0494,0.1404,41.5224,-0.5001,49.1445,7.82,8.7633,8.3843,8.6208
2003-08-22,42.2,42.74,41.81,8.44,524500,17.7976,0.2584,7.7092,8.5474,9.3857,8.5622,8.3491,8.534,0.0728,-0.0541,0.1269,39.1699,-0.5003,48.7066,7.8482,8.7738,8.3857,8.5375
2003-08-29,42.15,42.99,42.04,8.64,549700,16.562,0.2542,7.8057,8.5857,9.3657,8.5729,8.3606,8.561,0.0734,-0.0428,0.1162,34.6978,-0.4875,54.1026,7.8759,8.7571,8.3928,8.5103
2003-09-05,43.01,43.99,42.88,8.8,476400,16.1976,0.252,7.9019,8.6287,9.3556,8.6038,8.378,8.6219,0.086,-0.0241,0.1101,28.5604,-0.2533,58.0324,7.903,8.7379,8.4064,8.5293
2003-09-12,43.64,44.25,43.28,8.9,627200,16.0632,0.2479,8.0131,8.6763,9.3395,8.6426,8.3983,8.6902,0.1021,-0.0064,0.1085,36.1749,-0.1331,60.0774,7.9295,8.7332,8.4224,8.5731
2003-09-19,44.25,44.67,44.02,8.92,645700,16.2635,0.2395,8.1444,8.7247,9.3051,8.6795,8.4187,8.7475,0.1155,0.0056,0.1099,42.9983,0.0871,60.6284,7.9555,8.7314,8.4365,8.6444
2003-09-26,44.35,44.35,43.4,8.79,467200,15.7884,0.2362,8.2534,8.7589,9.2645,8.6938,8.4332,8.7573,0.1141,0.0033,0.1108,37.3537,0.1149,56.0469,7.981,8.7069,8.4411,8.7076
2003-10-03,43.8,44.28,43.32,8.85,477700,15.2634,0.2331,8.3266,8.7864,9.2463,8.7142,8.4494,8.7797,0.1165,0.0046,0.1119,42.8692,0.2584,57.6147,8.006,8.6918,8.4436,8.7628
2003-10-10,44.0,44.44,43.9,8.84,414700,14.9233,0.2242,8.3259,8.7847,9.2434,8.7311,8.4647,8.795,0.1166,0.0037,0.1128,47.1908,0.4208,57.3943,8.0305,8.6784,8.4397,8.8193
2003-10-17,43.95,44.32,43.58,8.82,576100,14.2421,0.2188,8.3322,8.7718,9.2114,8.7425,8.4785,8.8004,0.1134,0.0004,0.113,47.1229,0.4725,56.4635,8.0545,8.6773,8.4333,8.8443
2003-10-24,44.0,44.59,43.85,8.95,508200,13.8823,0.2138,8.3325,8.7713,9.2102,8.7704,8.4971,8.8382,0.1203,0.0059,0.1144,53.5186,0.4906,60.3317,8.078,8.6973,8.4396,8.8653
2003-10-31,44.62,45.84,44.62,9.2,655300,14.6348,0.2175,8.3119,8.7842,9.2566,8.828,8.5248,8.9293,0.1445,0.024,0.1204,62.1795,0.758,66.3404,8.1011,8.7412,8.4489,8.9093
2003-11-07,45.72,46.25,44.7,9.11,508300,15.6352,0.2154,8.3136,8.7833,9.253,8.8658,8.5478,8.9747,0.1544,0.0272,0.1272,71.003,0.4691,62.6077,8.1236,8.7905,8.4626,8.9366
2003-11-14,44.65,46.2,44.65,9.35,699900,16.9663,0.2226,8.2801,8.7977,9.3152,8.9297,8.579,9.0674,0.1791,0.0415,0.1376,86.5606,0.5407,67.615,8.1589,8.862,8.4842,9.0165
2003-11-21,45.8,45.82,44.47,9.15,579000,17.9541,0.2268,8.2726,8.8038,9.335,8.9593,8.6015,9.0885,0.181,0.0347,0.1463,78.8693,0.2565,60.4173,8.2092,8.9114,8.5054,9.06
2003-11-28,45.05,46.2,45.03,9.39,335300,19.1461,0.2295,8.2415,8.8319,9.4223,9.0173,8.6326,9.1649,0.1997,0.0428,0.157,78.4553,0.475,65.3877,8.2575,8.9792,8.528,9.139
2003-12-05,46.02,46.65,45.91,9.43,509600,20.5618,0.2239,8.2303,8.8698,9.5093,9.0722,8.6638,9.2309,0.2149,0.0464,0.1686,78.4841,0.6423,66.0437,8.3155,9.0354,8.547,9.2265
2003-12-12,46.22,46.59,45.59,9.38,538000,21.3977,0.2225,8.247,8.9093,9.5715,9.113,8.6918,9.2677,0.2203,0.0414,0.1789,71.3728,0.531,64.1191,8.3871,9.0764,8.5667,9.2874
2003-12-19,46.06,46.67,45.91,9.49,579800,22.2358,0.2176,8.294,8.963,9.632,9.1638,8.7233,9.3243,0.2313,0.0419,0.1894,71.3488,0.6533,66.515,8.4543,9.1191,8.5859,9.329
2003-12-26,46.5,47.2,46.34,9.59,223900,23.4143,0.2146,8.3659,9.0255,9.685,9.2211,8.7574,9.3917,0.2452,0.0447,0.2006,69.7461,0.7773,68.4645,8.5284,9.1673,8.6054,9.3981
2004-01-02,47.17,48.0,47.12,9.66,371600,25.0333,0.2128,8.4239,9.0855,9.7471,9.2798,8.7929,9.4591,0.2587,0.0465,0.2122,75.9157,0.7098,69.7421,8.6158,9.2298,8.6298,9.4432
2004-01-09,47.45,48.6,47.1,9.84,621500,26.8765,0.2195,8.4847,9.1552,9.8257,9.3543,8.8339,9.554,0.2805,0.0546,0.2258,76.5961,0.6358,72.8634,8.7209,9.3007,8.6613,9.5413
2004-01-16,48.35,49.2,48.04,9.92,671100,28.893,0.2207,8.5143,9.2189,9.9235,9.4292,8.8763,9.6445,0.3005,0.0597,0.2408,77.6048,0.8051,74.1193,8.8394,9.3775,8.7012,9.6159
2004-01-23,49.0,50.86,48.85,10.29,593100,31.4244,0.2371,8.4743,9.2933,10.1123,9.5444,8.9319,9.8067,0.3428,0.0817,0.2612,85.1829,0.9478,79.1727,8.9701,9.4829,8.7493,9.7393
2004-01-30,50.25,50.99,49.52,10.36,957900,33.8184,0.2416,8.4478,9.3664,10.2849,9.6527,8.9877,9.9441,0.3772,0.0928,0.2844,86.2296,1.2046,79.8815,9.1377,9.5833,8.8031,9.8791
2004-02-06,50.6,51.71,50.56,10.54,759900,36.2724,0.241,8.4216,9.4473,10.473,9.7707,9.0485,10.0925,0.4142,0.1039,0.3103,86.58,1.1435,81.7971,9.3009,9.6786,8.8561,10.0282
2004-02-13,50.99,51.95,50.75,10.62,581300,38.7948,0.2415,8.4401,9.5392,10.6383,9.8845,9.1103,10.2254,0.4454,0.1081,0.3374,86.8357,1.1954,82.6465,9.4743,9.7867,8.9133,10.1753
2004-02-20,51.5,52.45,51.43,10.66,642700,41.2647,0.2393,8.4764,9.6298,10.7832,9.9878,9.1711,10.3339,0.4676,0.1042,0.3634,86.898,1.2814,82.9926,9.6608,9.8806,8.9671,10.3179
2004-02-27,51.67,52.95,51.22,10.92,542600,43.6788,0.2477,8.5104,9.7339,10.9575,10.1126,9.2398,10.4813,0.5007,0.1099,0.3909,93.6612,1.4293,85.3604,9.8463,10.0071,9.0259,10.4729
2004-03-05,53.0,53.75,52.6,10.99,729400,46.0961,0.2469,8.5789,9.8426,11.1063,10.2295,9.3084,10.6083,0.5262,0.1083,0.418,94.0269,1.3954,85.8893,10.0294,10.1211,9.0843,10.6263
2004-03-12,53.2,53.49,51.0,10.62,2153600,46.1204,0.266,8.6884,9.9261,11.1638,10.2819,9.3599,10.6118,0.5109,0.0744,0.4365,72.6315,0.961,70.6082,10.22,10.2063,9.136,10.6733
2004-03-19,51.52,52.1,51.31,10.7,699400,46.143,0.2586,8.7665,10.0008,11.2351,10.3371,9.4123,10.633,0.499,0.05,0.449,70.9646,0.8579,71.7047,10.3764,10.3005,9.1934,10.7219
2004-03-26,51.85,51.85,50.7,10.57,683800,45.4124,0.2571,8.8867,10.074,11.2613,10.3688,9.4579,10.6185,0.4743,0.0202,0.4541,64.6818,0.6587,67.2751,11.0885,10.3777,9.2474,10.7272
2004-04-02,51.51,52.35,51.2,10.73,665900,45.007,0.2557,8.9727,10.1431,11.3135,10.4166,9.5077,10.6457,0.4617,0.0061,0.4556,66.2533,0.4343,69.7954,11.0822,10.4586,9.3031,10.7419
2004-04-08,51.92,52.1,51.32,10.61,412800,44.6306,0.2489,9.1225,10.2162,11.3099,10.443,9.5511,10.6378,0.4376,-0.0145,0.452,62.5949,0.2577,65.7428,11.076,10.5267,9.3565,10.7354
2004-04-16,51.37,51.4,48.59,10.17,1078300,41.5446,0.2733,9.2274,10.2548,11.2822,10.4061,9.5752,10.5199,0.3779,-0.0593,0.4372,54.7829,-0.3714,52.7329,11.0698,10.5501,9.4008,10.6273
2004-04-23,49.3,50.48,48.8,10.39,1174900,38.6791,0.2785,9.3471,10.3029,11.2588,10.4041,9.6072,10.4877,0.3448,-0.0739,0.4187,56.7785,-0.2331,57.3035,11.0489,10.584,9.4465,10.5418
2004-04-30,50.62,51.14,49.75,10.27,1139800,36.5208,0.2791,9.49,10.3473,11.2046,10.3856,9.633,10.4321,0.3049,-0.091,0.396,58.7069,-0.394,54.1479,11.0284,10.582,9.4859,10.4908
2004-05-07,50.0,50.6,47.75,9.98,962300,34.3936,0.2926,9.5884,10.3717,11.155,10.3319,9.6468,10.3198,0.2477,-0.1186,0.3663,51.1104,-0.9405,47.7872,11.0083,10.5554,9.508,10.3889
2004-05-14,47.79,47.79,46.0,9.64,1064700,33.4871,0.2984,9.5992,10.3739,11.1486,10.2394,9.6464,10.1494,0.1725,-0.1551,0.3275,44.1133,-1.3512,41.3966,10.9773,10.4911,9.5193,10.2551
2004-05-21,45.95,47.29,45.93,9.81,825100,32.6838,0.2974,9.6325,10.3816,11.1306,10.1827,9.653,10.0655,0.1256,-0.1615,0.2872,44.9066,-0.8085,45.3998,10.9226,10.4332,9.5364,10.1245
2004-05-28,46.99,48.83,46.99,10.15,717300,30.7165,0.3037,9.6821,10.3973,11.1125,10.1789,9.6726,10.0877,0.1146,-0.138,0.2526,45.0465,-0.5423,52.2203,10.8561,10.3971,9.5606,10.0589
2004-06-04,48.62,49.12,48.48,10.19,458100,28.6825,0.2916,9.7235,10.4111,11.0988,10.1806,9.693,10.1137,0.1077,-0.116,0.2237,44.5512,-0.383,52.9197,10.7931,10.3449,9.5818,10.0625
2004-06-10,49.0,49.28,48.47,10.18,587000,26.6761,0.2829,9.7126,10.4056,11.0987,10.181,9.7122,10.1311,0.1004,-0.0986,0.199,43.6925,-0.544,52.735,10.7331,10.2873,9.6043,10.0328
2004-06-18,24.65,25.41,24.4,10.58,1620350,25.7573,0.2935,9.7201,10.417,11.1138,10.2345,9.7464,10.244,0.1253,-0.0589,0.1843,56.5401,-0.0316,59.9285,10.6762,10.2845,9.6354,10.0781
2004-06-25,25.47,25.95,25.3,10.84,1475300,25.5051,0.292,9.7126,10.4321,11.1517,10.3154,9.7893,10.3933,0.1641,-0.0161,0.1802,63.1407,0.6751,63.7823,9.5944,10.2948,9.6756,10.2008
2004-07-02,25.95,26.29,25.52,10.9,2031200,25.6156,0.2941,9.702,10.4459,11.1898,10.3934,9.8329,10.52,0.1973,0.0137,0.1836,70.3327,0.5087,64.61,9.6068,10.318,9.7202,10.381
2004-07-09,26.09,26.1,25.64,10.78,711700,25.7183,0.2868,9.6994,10.4519,11.2044,10.4448,9.87,10.5847,0.2114,0.0222,0.1892,66.2055,0.5134,61.476,9.6344,10.3217,9.764,10.5189
2004-07-16,25.77,26.35,25.71,10.98,1163600,26.0756,0.2854,9.6948,10.4547,11.2146,10.516,9.9135,10.6834,0.236,0.0374,0.1986,70.467,0.9964,64.5418,9.6614,10.3478,9.8152,10.6367
2004-07-23,26.28,26.74,25.61,10.74,2421600,26.7928,0.2988,9.7103,10.4421,11.1739,10.5455,9.9458,10.6968,0.2333,0.0278,0.2055,69.2458,1.0988,58.4852,9.7018,10.3886,9.863,10.7146
2004-07-30,25.53,26.1,25.2,10.67,1789100,26.6709,0.3043,9.71,10.4442,11.1785,10.5616,9.974,10.6891,0.2228,0.0139,0.209,60.4933,0.8523,56.8026,9.7606,10.4082,9.9071,10.7836
2004-08-06,25.4,25.62,24.89,10.72,1550100,26.5471,0.2992,9.7095,10.4454,11.1814,10.5827,10.0033,10.6969,0.2164,0.006,0.2105,52.063,0.5661,57.8024,9.817,10.4407,9.9526,10.8033
2004-08-13,25.17,25.7,25.07,10.63,1113300,26.7367,0.2968,9.71,10.4483,11.1866,10.5892,10.0279,10.6805,0.2018,-0.0069,0.2087,59.2174,0.4397,55.539,9.8712,10.487,9.9924,10.7733
2004-08-20,25.27,25.6,25.07,10.74,1037700,26.9129,0.2916,9.7096,10.449,11.1884,10.6095,10.0559,10.6958,0.1969,-0.0095,0.2064,67.1487,0.558,57.7451,9.9232,10.5658,10.0311,10.7506
