date,open,high,low,close,volume,ad_14_chaikin a/d,adosc_14_adosc,adx_14_adx,adxr_14_adxr,apo_14_apo,aroon_14_aroon down,aroon_14_aroon up,aroonosc_14_aroonosc,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,bop_14_bop,cci_20_cci,cmo_14_cmo,dema_14_dema,dx_14_dx,ema_12_ema,ema_14_ema,ema_26_ema,ht_dcperiod_14_dcperiod,ht_dcphase_14_ht_dcphase,ht_phasor_14_phase,ht_phasor_14_quadrature,ht_sine_14_lead sine,ht_sine_14_sine,ht_trendline_14_ht_trendline,ht_trendmode_14_trendmode,kama_14_kama,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,macdext_14_macd,macdext_14_macd_hist,macdext_14_macd_signal,mama_14_fama,mama_14_mama,mfi_14_mfi,midpoint_14_midpoint,midprice_14_midprice,minus_di_14_minus_di,mom_10_mom,natr_14_natr,plus_di_14_plus_di,ppo_14_ppo,roc_10_roc,rocr_14_rocr,rsi_14_rsi,sar_14_sar,sma_200_sma,sma_20_sma,sma_50_sma,stoch_14_slowd,stoch_14_slowk,stochf_14_fastd,stochf_14_fastk,stochrsi_14_fastd,stochrsi_14_fastk,t3_14_t3,tema_14_tema,trange_14_trange,trima_14_trima,trix_14_trix,ultosc_14_ultosc,willr_14_willr,wma_14_wma
2012-06-22,175.86,177.35,170.66,122.53,6230500,125083617.3592,8038040.8328,26.2489,28.373,-3.4268,71.4286,21.4286,-50.0,6.952,115.7944,133.0776,150.3608,-0.5769,-83.5079,-12.3374,124.5309,22.0347,126.9335,127.4886,128.1235,41.8442,216.094,-22.6099,2.5463,-0.9879,-0.5891,123.6567,0,132.2692,-1.19,-2.1507,0.9607,-3.4268,-6.9627,3.536,85.2862,119.2276,24.7391,131.5125,130.4782,23.6679,-17.1267,5.6737,15.1209,-2.5943,-12.2635,0.8441,43.8313,137.7331,119.3732,133.0776,122.8347,56.754,74.5791,74.5791,69.9618,88.3957,67.8832,136.0827,120.5543,4.7664,129.5893,0.1213,52.0852,-72.9202,126.3708
2012-06-29,169.11,169.87,163.24,120.98,5387000,130389365.4738,8322814.0675,26.6776,29.2968,-5.3139,64.2857,14.2857,-50.0,6.9012,114.4005,132.4704,150.5403,0.1071,-104.2113,-15.262,123.3045,32.2503,126.0171,126.6203,127.5941,40.261,228.9627,-21.7071,19.2676,-0.9976,-0.7543,124.4498,0,131.0309,-1.5771,-2.0302,0.4532,-5.3139,-7.1659,1.8519,85.456,119.2451,24.0118,131.5125,130.4782,27.6102,-13.4482,5.7045,14.1442,-4.0276,-10.0042,0.852,42.369,136.2575,119.2766,132.4704,122.7106,67.5322,70.3732,70.3732,49.3638,73.8096,53.5455,134.8101,119.5478,6.2405,127.4797,0.0524,55.8003,-77.3983,125.067
2012-07-06,169.81,174.53,168.46,122.02,2708600,130196658.7544,7621376.9739,26.3063,29.7957,-6.6498,57.1429,7.1429,-50.0,6.7172,113.2317,131.6984,150.1652,0.2421,-73.9548,-12.5538,122.6008,21.4802,125.4016,126.0065,127.181,38.3933,242.3183,-17.0453,36.8717,-0.9547,-0.8855,125.6231,1,129.8486,-1.7794,-1.786,0.0067,-6.6498,-6.789,0.1392,85.6251,119.2728,23.8799,131.5125,130.4782,26.3402,-13.8907,5.5051,17.0252,-5.0452,-10.2207,0.8435,43.7231,134.8703,119.2037,131.6984,122.5608,68.1085,59.373,59.373,58.7935,50.0032,28.581,133.4786,119.2671,4.3256,125.6508,-0.0086,58.5394,-74.3992,124.1019
2012-07-13,171.51,176.4,169.45,125.22,4006400,133488247.8192,7688896.7768,25.667,29.5356,-7.2053,50.0,0.0,-50.0,6.591,112.6105,131.0934,149.5762,0.6144,-54.7051,-4.4108,122.8598,17.3561,125.3741,125.902,127.0359,36.3884,259.3907,-6.6525,46.0488,-0.8252,-0.9829,126.8965,1,129.3849,-1.6618,-1.3348,-0.327,-7.2053,-5.7221,-1.4832,85.7936,119.3323,24.549,128.6285,130.0688,24.9269,-4.0979,5.2635,17.5539,-5.4755,-3.1688,0.8611,47.7946,133.5664,119.1744,131.0934,122.6054,64.9287,65.0399,65.0399,86.9626,60.7088,100.0,132.1627,120.2856,4.9511,124.3135,-0.0556,58.0997,-64.3126,123.78
2012-07-20,175.51,176.95,171.74,123.46,3346000,132158838.99,6594534.1799,24.9841,28.5629,-8.0645,42.8571,0.0,-42.8571,6.3854,111.918,130.3215,148.7251,-0.4223,-48.9661,-8.331,122.6583,16.1063,125.08,125.5768,126.7713,34.3412,280.794,4.6306,23.7342,-0.5622,-0.9823,128.2899,1,128.9043,-1.6912,-1.0913,-0.5999,-8.0645,-5.0567,-3.0077,85.9615,119.3736,28.3399,126.754,128.2261,23.892,-3.4571,5.1719,17.2634,-6.1367,-2.7238,0.884,45.8345,132.3407,119.1138,130.3215,122.8475,65.5954,72.3733,72.3733,71.3638,64.1512,63.8725,130.895,120.5347,3.7115,123.5174,-0.0945,62.1747,-65.7852,123.4158
2012-07-27,170.31,171.54,163.85,121.58,4997600,136031409.9725,6779518.9592,25.1966,27.6617,-8.3332,35.7143,0.0,-35.7143,6.4106,111.1251,129.4496,147.7741,0.0468,-72.0602,-12.4633,122.0533,27.959,124.5419,125.0442,126.3869,32.656,299.1711,3.8207,-2.5864,-0.2728,-0.8732,129.2767,1,128.4334,-1.845,-0.9961,-0.8489,-8.3332,-4.0048,-4.3284,86.1287,119.3957,28.679,126.754,125.0314,28.3606,0.2115,5.2727,15.9671,-6.3594,0.1743,0.9045,43.7683,131.1886,119.0727,129.4496,123.0591,69.4178,70.8401,70.8401,54.194,63.2212,25.7913,129.6805,120.1499,6.7391,123.0739,-0.1294,60.2338,-64.501,122.9551
2012-08-03,170.85,173.73,166.0,123.38,2623700,138288538.6917,6957051.9651,25.0227,26.514,-8.2904,28.5714,0.0,-28.5714,6.3461,111.3583,128.3607,145.363,0.3027,-54.9539,-7.4827,122.0372,22.7627,124.3628,124.8219,126.164,31.3206,-35.4552,0.0852,-5.7766,0.1658,-0.5801,129.986,1,128.1234,-1.8012,-0.7618,-1.0393,-8.2904,-2.8408,-5.4495,86.2952,119.4355,32.0699,123.4605,124.7842,26.6028,2.395,5.1436,16.7374,-6.3431,1.9797,0.9078,46.2587,130.1056,119.1004,128.3607,123.4408,69.6106,65.6185,65.6185,71.2977,50.6465,62.2757,128.5444,120.5663,5.5067,122.7734,-0.1565,61.1207,-56.0402,122.8561
2012-08-10,173.8,175.55,172.61,124.25,2510400,138852097.8754,6576534.1201,24.5545,25.6009,-7.7094,21.4286,0.0,-21.4286,6.0424,111.5933,127.4737,143.354,0.2075,-31.1431,-5.0569,122.2653,18.4669,124.3449,124.7452,126.0219,30.0594,-17.5826,-1.2712,-0.4071,0.4605,-0.3021,130.3235,1,128.0355,-1.677,-0.5102,-1.1669,-7.7094,-1.4127,-6.2967,86.4612,119.4836,35.8191,122.2603,121.8119,25.9442,6.6459,4.8632,17.8557,-5.914,5.6513,0.9608,47.4715,129.0876,119.2083,127.4737,123.7067,68.3865,68.7008,68.7008,80.6107,60.0143,91.9758,127.5113,121.2547,2.0944,122.6824,-0.1753,65.941,-35.9652,122.9923
2012-08-17,174.11,180.0,172.41,127.37,2058200,140254060.1942,6269079.9103,23.4057,24.7308,-6.7893,14.2857,0.0,-14.2857,5.997,112.8209,126.6089,140.3969,0.6166,-3.7368,3.3744,123.2484,8.4722,124.8098,125.0947,126.1215,28.8171,0.0181,0.6243,3.8418,0.7073,0.0003,130.4147,1,128.032,-1.3118,-0.1159,-1.1959,-6.7893,0.0754,-6.8647,86.6267,119.5624,38.6889,122.4837,120.6836,24.2733,3.4764,4.7084,20.4816,-5.2237,2.806,1.0035,51.6872,113.1386,119.3649,126.6089,124.0854,71.9305,81.472,81.472,92.5077,84.7505,100.0,126.6243,122.9217,5.407,122.8267,-0.1817,67.6056,-5.7122,123.5928
2012-08-24,177.72,181.34,175.51,127.0,1797600,140158475.9747,5542973.6719,22.1327,24.3336,-5.6091,7.1429,100.0,92.8571,5.8653,114.9201,125.6875,136.4549,0.0943,21.7084,2.3244,123.9679,5.5836,125.1462,125.3483,126.1863,27.6766,17.3315,1.9087,-0.8454,0.8856,0.2979,130.3218,1,128.0008,-1.0402,0.1246,-1.1647,-5.6091,1.4981,-7.1072,86.7917,119.6368,41.4074,122.4837,121.1609,23.0456,1.0971,4.6185,20.6082,-4.3289,0.8714,1.0464,51.1622,113.2895,119.6238,125.6875,124.5256,78.4538,85.1885,85.1885,82.4471,95.1155,93.3706,125.8975,124.0885,4.1532,123.1661,-0.1798,68.6369,-13.6307,124.1397
2012-08-31,178.53,179.43,174.5,126.71,2072800,140315903.8228,4792114.1923,20.9506,23.8028,-4.9052,0.0,92.8571,92.8571,5.6247,116.3544,125.0403,133.7263,-0.1874,33.8867,1.4772,124.4917,5.5836,125.3873,125.5303,126.2254,26.7082,33.4698,-0.1782,-1.4097,0.9798,0.5515,129.9557,1,127.9608,-0.8381,0.2613,-1.0994,-4.9052,2.1566,-7.0618,86.9563,119.7075,65.3108,122.4837,122.3576,22.3148,4.1839,4.4389,19.9546,-3.7994,3.4146,1.0474,50.7386,113.6073,119.8333,125.0403,124.8239,83.5929,84.1181,84.1181,77.3994,91.9654,82.5256,125.3274,124.8925,2.4973,123.5206,-0.1727,64.9116,-18.0918,124.5953
2012-09-07,176.7,182.73,175.36,130.77,1766400,141741966.238,4503044.7925,19.8058,23.364,-4.1818,7.1429,100.0,92.8571,5.6012,116.8408,124.8577,132.8747,0.7218,104.171,12.6578,125.935,4.923,126.2158,126.2293,126.5622,25.9247,49.9783,0.0965,3.2296,0.9962,0.7658,129.4226,0,128.2407,-0.3464,0.6024,-0.9488,-4.1818,2.6058,-6.7876,87.1206,119.8182,62.5164,125.8747,123.4074,20.808,9.7961,4.2831,22.9628,-3.2471,8.0975,1.112,56.3289,113.9189,120.0817,124.8577,125.3876,84.6375,84.6059,84.6059,93.9713,91.9654,100.0,124.9425,126.9274,5.295,123.9298,-0.1546,71.739,-3.2385,125.5376
2012-09-14,181.7,185.46,175.29,131.48,3875300,143742489.8368,4611951.6565,19.1365,22.8548,-2.9101,0.0,100.0,100.0,5.723,117.6779,124.6362,131.5945,0.1278,137.2038,14.4708,127.2803,10.4348,127.0252,126.929,126.9263,25.3043,66.7093,1.3996,5.199,0.9291,0.9185,128.6275,0,128.4273,0.0989,0.8382,-0.7392,-2.9101,3.4003,-6.3103,87.2847,119.9348,62.1565,126.2268,124.7667,18.9104,9.4601,4.3528,23.3167,-2.2689,7.7531,1.0612,57.2354,114.4398,120.3836,124.6362,125.96,84.5095,84.8044,84.8044,83.0426,94.1752,100.0,124.7519,128.6999,7.3067,124.4111,-0.1286,71.4861,-10.424,126.4483
2012-09-21,182.5,184.27,179.93,131.48,3408200,145156029.0073,4686998.5955,18.5149,22.3819,-1.6308,14.2857,92.8571,78.5714,5.5369,117.4404,124.744,132.0476,0.1152,157.3938,14.4708,128.3654,10.4348,127.7101,127.5354,127.2634,24.8596,78.4885,3.5959,6.2154,0.834,0.9799,127.8916,1,128.5547,0.4467,0.9488,-0.5021,-1.6308,3.9646,-5.5955,87.4485,120.0502,60.8733,126.2268,124.7667,18.1497,6.2544,4.2113,22.3788,-1.2755,4.9946,1.0443,57.2354,115.192,120.6894,124.744,126.5356,84.8587,85.1658,85.1658,78.4835,100.0,100.0,124.7446,130.0106,3.1181,125.0783,-0.0983,68.9631,-10.424,127.2867
2012-09-28,181.44,182.25,176.55,128.1,2540500,144175485.1477,3979617.6065,17.3316,22.0046,-0.4869,7.1429,85.7143,78.5714,5.4724,117.4115,124.803,132.1946,-0.5509,98.3272,2.6223,128.3953,1.9485,127.7701,127.6107,127.3253,24.5881,91.0713,5.1759,1.4354,0.6938,0.9998,127.1731,1,128.5357,0.4448,0.7574,-0.3127,-0.4869,4.2368,-4.7237,87.6119,120.1307,65.8867,126.2268,124.7667,20.2216,4.6373,4.272,21.0252,-0.3827,3.756,1.0455,51.3112,115.9141,120.924,124.803,126.9307,78.4565,65.3992,65.3992,34.6715,69.6043,8.8129,124.865,129.7818,4.634,125.8593,-0.0726,65.4495,-30.3397,127.6218
2012-10-05,179.57,191.99,175.49,134.63,5045500,146407736.6628,4038712.9016,17.5814,21.9439,0.7123,0.0,100.0,100.0,5.9283,117.1092,125.4661,133.8229,0.4739,159.0772,19.8923,130.0379,20.8288,128.8256,128.5467,127.8665,24.469,116.2388,3.7739,0.1176,0.3216,0.897,126.5363,1,129.2742,0.9591,1.0174,-0.0583,0.7123,4.4357,-3.7234,87.7753,120.2757,77.9697,128.1065,127.3298,17.3333,13.0487,4.4034,26.4536,0.5617,10.7324,1.1129,59.9462,116.6073,121.1799,125.4661,127.4785,70.8117,61.87,61.87,72.4551,69.6043,100.0,125.1343,131.8519,11.8545,126.7393,-0.039,65.2904,-15.5802,128.7746
2012-10-12,187.94,190.34,183.26,132.42,4447400,143284826.9945,2702079.455,17.8134,21.7402,1.7369,21.4286,92.8571,71.4286,5.8684,117.4254,126.0378,134.6503,-0.5124,149.2486,12.6051,130.8026,20.8288,129.3783,129.0629,128.2036,24.4329,133.5279,4.7474,1.7545,0.0257,0.725,126.1248,1,129.507,1.1746,0.9864,0.1883,1.7369,4.4107,-2.6738,87.9384,120.3971,78.9943,128.1065,127.3298,16.2594,9.0406,4.4317,24.8146,1.3728,7.3276,1.0852,56.3025,117.6737,121.4512,126.0378,127.7672,60.3274,53.7129,53.7129,54.012,55.539,57.8041,125.527,132.5902,5.0902,127.6021,-0.0058,61.7489,-26.0122,129.5023
2012-10-19,186.52,192.08,184.35,135.74,6250900,144457376.1536,2282715.0997,18.2457,21.6149,2.8664,14.2857,100.0,85.7143,5.848,118.2566,126.945,135.6335,0.3131,158.5543,20.4342,132.2336,23.8661,130.3577,129.9538,128.7622,24.3946,148.2679,5.4147,-0.985,-0.2295,0.5259,126.0109,1,129.9743,1.5955,1.1258,0.4697,2.8664,4.4673,-1.6009,88.1014,120.5506,80.217,128.6633,127.3621,15.1507,11.498,4.3081,24.6495,2.2645,9.2542,1.084,60.2171,118.6868,121.6863,126.945,128.2917,61.5876,69.18,69.18,81.0729,85.9347,100.0,126.0474,134.2509,5.5824,128.5372,0.0317,61.2775,-10.6029,130.5745
2012-10-26,188.49,190.28,185.71,134.34,3318800,142996848.4814,1438924.0496,18.6472,21.9219,3.8404,7.1429,92.8571,85.7143,5.6648,118.3311,127.4677,136.6043,-0.3283,129.8848,15.7318,133.0222,23.8661,130.9709,130.5391,129.1757,24.3479,159.8296,4.4908,-5.3291,-0.4199,0.3448,126.1319,1,130.3253,1.7953,1.0604,0.7348,3.8404,4.3913,-0.551,88.2644,120.6885,72.9246,128.6633,127.3621,14.5236,6.9768,4.2166,23.6292,3.0355,5.4777,1.0881,57.8659,119.8456,121.947,127.4677,128.6946,63.6758,68.1346,68.1346,69.3189,77.1346,73.5998,126.6683,134.9467,3.2828,129.5094,0.0675,57.8937,-17.1875,131.3597
2012-11-02,189.09,192.31,188.34,136.16,2406800,142020791.0506,652361.7966,19.2883,22.1555,4.5702,0.0,100.0,100.0,5.5332,118.1295,127.9808,137.8321,0.1083,134.79,20.0913,134.0904,27.6232,131.7694,131.2887,129.6931,24.332,167.0766,1.4935,-3.0881,-0.5311,0.2236,126.5102,1,131.0751,2.0763,1.0732,1.0031,4.5702,4.0683,0.5018,88.4273,120.8432,82.0484,129.7693,128.2105,13.807,9.1649,4.0637,24.3461,3.6048,7.2167,1.1199,60.0456,120.9349,122.1753,127.9808,129.2044,71.7498,77.9348,77.9348,83.4126,89.7399,95.6199,127.3786,136.0344,3.8222,130.4347,0.1035,55.0688,-10.0676,132.2836
2012-11-09,188.82,191.86,186.47,134.23,3892900,138647907.3772,-801909.5481,19.4582,22.0063,4.8609,0.0,92.8571,92.8571,5.4145,118.6894,128.5657,138.4421,-0.3692,103.5714,13.3754,134.4485,21.667,132.1477,131.6807,130.0291,24.4009,172.0597,2.389,2.9478,-0.6026,0.1381,127.0045,1,131.3264,2.1187,0.8925,1.2262,4.8609,3.3543,1.5066,88.59,120.9771,73.8635,130.2038,130.4937,14.874,7.515,4.0338,23.1023,3.8256,5.9307,1.088,56.6877,122.1411,122.4325,128.5657,129.7865,70.0467,64.0708,64.0708,39.4809,59.6862,9.8388,128.1392,136.104,3.8725,131.2325,0.1341,49.6047,-25.6592,132.811
2012-11-16,187.25,190.16,185.2,134.34,4045300,137522400.5223,-1682053.684,19.3291,21.3674,4.9742,7.1429,85.7143,78.5714,5.2823,119.6992,129.2341,138.769,-0.0524,85.8207,13.6846,134.7422,17.6511,132.4855,132.0357,130.3486,24.5472,174.935,3.8536,1.4261,-0.6419,0.0883,127.4329,1,131.5502,2.1369,0.7285,1.4084,4.9742,2.5916,2.3826,88.7526,121.1108,66.0799,131.4374,130.4937,15.3911,3.5707,3.9319,21.9891,3.8995,2.7305,1.0813,56.8423,123.2628,122.7232,129.2341,130.105,64.6751,52.0198,52.0198,33.1658,36.613,4.3803,128.9189,136.1238,3.5635,131.9972,0.1595,50.3152,-24.91,133.2503
2012-11-23,189.46,195.6,189.15,140.49,2375500,139853705.1735,-1147419.9248,19.9865,21.0596,5.3718,0.0,100.0,100.0,5.3469,120.0379,130.1576,140.2772,0.9426,133.7433,28.3934,136.4846,28.5328,133.7164,133.1624,131.0996,24.7869,176.6579,3.7434,0.6218,-0.6647,0.0583,128.0526,1,132.4051,2.6168,0.9668,1.6501,5.3718,2.2111,3.1607,88.9154,121.3045,66.4603,133.5999,132.7798,14.1192,9.0094,3.806,25.3932,4.1865,6.8525,1.103,64.1967,124.306,123.0619,130.1576,130.495,57.8157,57.3566,57.3566,99.4231,38.073,100.0,129.7529,138.2155,6.1859,132.7976,0.1913,51.4838,-0.2781,134.4126
2012-11-30,194.48,198.88,192.81,142.65,3322000,142639656.8707,62043.9644,21.0201,20.9854,5.3981,0.0,100.0,100.0,5.2854,119.8169,131.0289,142.2409,0.6519,148.4351,32.74,138.4029,34.4561,135.0907,134.4274,131.9551,25.1239,177.5862,4.2317,-2.0169,-0.6767,0.0421,128.7369,1,133.5978,3.1356,1.1884,1.9472,5.3981,1.5835,3.8146,89.0784,121.518,67.7001,134.6815,134.1907,13.2631,11.1726,3.7052,27.2079,4.1757,8.4978,1.1233,66.37,125.6039,123.4213,131.0289,130.9613,61.898,76.3175,76.3175,96.3634,68.1268,100.0,130.6697,140.4692,4.4865,133.651,0.229,59.4997,-2.0519,135.7383
2012-12-07,198.13,199.35,190.24,141.0,2952200,142616972.5677,543966.5532,22.1905,20.9981,5.5335,0.0,100.0,100.0,5.379,120.4574,131.9057,143.354,-0.3699,127.6251,26.4333,139.5084,37.4057,135.9997,135.3036,132.625,25.5041,177.2735,2.596,-3.1946,-0.6727,0.0476,129.3493,1,134.2966,3.3746,1.142,2.2327,5.5335,1.1833,4.3502,89.2416,121.7128,66.1418,135.3748,135.1297,12.1015,12.8987,3.8149,26.5651,4.2588,10.0692,1.1127,63.2166,127.1705,123.728,131.9057,131.2812,74.1454,88.7622,88.7622,70.4999,89.1438,67.4314,131.6534,141.4979,6.5953,134.5014,0.2651,57.8306,-18.0752,136.6948
2012-12-14,194.78,202.09,194.0,145.9,3266300,145431077.7593,1587062.3047,23.5829,21.3597,5.9662,7.1429,100.0,92.8571,5.4131,121.1632,133.1216,145.08,0.8344,155.9902,36.1361,141.5851,41.684,137.5228,136.7164,133.6084,25.9559,178.0241,1.9158,-1.5462,-0.6823,0.0345,130.0315,1,135.4525,3.9144,1.3454,2.569,5.9662,1.146,4.8202,89.4051,121.9547,67.328,137.0001,136.1215,11.1663,11.2692,3.7101,27.1295,4.5648,8.3704,1.1157,68.0681,128.8857,124.0945,133.1216,131.7016,84.338,87.9344,87.9344,96.9398,89.1438,100.0,132.7292,143.8847,5.8569,135.3969,0.3067,63.5929,-1.9905,138.1688
2012-12-21,202.31,209.91,200.89,149.68,4870100,146888868.2249,2333347.3235,25.599,22.0569,6.7202,0.0,100.0,100.0,5.4929,121.3246,134.4367,147.5488,0.4922,196.2298,42.44,144.1622,51.8081,139.393,138.4448,134.7988,26.6785,175.8014,0.662,4.5526,-0.6534,0.0732,130.707,1,137.1268,4.5942,1.6202,2.9741,6.7202,1.4719,5.2484,89.5693,122.2319,68.3392,138.8896,139.0241,10.2181,17.2611,3.6698,32.1878,5.1009,13.0353,1.1384,71.22,130.8018,124.5077,134.4367,132.1851,87.0327,84.4017,84.4017,85.7654,89.1438,100.0,133.9301,146.8908,6.5301,136.47,0.3557,64.0092,-8.8378,140.0026
2012-12-28,209.8,209.8,202.7,148.06,1444000,146181104.8446,2201325.8172,27.471,22.4013,6.7976,14.2857,92.8571,78.5714,5.4677,122.1145,135.6272,149.14,-0.7451,170.5869,36.226,145.7924,51.8081,140.726,139.7265,135.7809,28.0915,173.7648,4.3275,14.2844,-0.6261,0.1086,131.3539,1,138.1651,4.9451,1.5768,3.3683,6.7976,1.2206,5.577,89.7339,122.4902,64.1686,138.8896,139.0241,9.5319,12.313,3.693,30.0264,5.1192,9.0707,1.1261,68.113,133.3416,124.9331,135.6272,132.532,85.8067,85.084,85.084,72.547,87.0596,61.1787,135.2367,148.4591,5.1401,137.7064,0.4031,63.2131,-15.1026,141.4468
2013-01-04,204.16,218.86,203.91,157.85,2780900,148653222.6373,2733779.4243,29.8605,23.721,7.5385,7.1429,100.0,92.8571,5.8502,121.0767,137.1512,153.2256,0.9278,195.4387,50.315,149.4932,60.9235,143.3598,142.1423,137.4153,30.0598,169.4103,8.9397,9.6031,-0.5651,0.1838,132.0131,1,142.0191,5.9444,2.0609,3.8835,7.5385,1.6317,5.9068,89.8994,122.8437,69.3529,145.1317,142.2638,8.2723,23.5019,3.7063,34.0668,5.6188,17.4939,1.2322,75.1575,135.5767,125.4193,137.1512,133.1271,84.8744,85.1374,85.1374,97.0999,87.0596,100.0,136.7135,152.918,10.8232,139.3134,0.4637,70.7199,-1.8566,144.0382
2013-01-11,217.68,221.26,214.05,160.0,3691000,152088258.6983,3796041.9717,32.2222,25.0178,8.2223,0.0,100.0,100.0,5.8052,120.5996,138.8015,157.0034,0.4619,190.7017,52.7906,152.9583,62.9241,145.9202,144.5237,139.0885,30.6369,166.9327,8.2875,3.5257,-0.5289,0.2261,132.7527,1,145.1874,6.8318,2.3586,4.4732,8.2223,1.942,6.2803,90.066,123.2153,68.9732,146.2104,145.9219,7.741,23.8416,3.6282,34.0168,6.068,17.5099,1.1885,76.3953,138.5497,125.8651,138.8015,133.6999,86.5994,89.5766,89.5766,99.0829,87.0596,100.0,138.3886,156.8658,5.2198,141.1574,0.5322,70.5867,-0.6345,146.634
2013-01-18,221.23,234.46,220.06,169.36,5412700,157102523.8372,5480957.197,35.0314,26.6385,9.3749,0.0,100.0,100.0,6.1352,119.2398,140.9336,162.6274,0.8819,211.3334,61.7007,158.0143,71.551,149.5258,147.8348,141.3305,32.0732,163.5785,8.9685,11.3477,-0.4784,0.2827,133.6562,1,151.4253,8.1953,2.9777,5.2176,9.3749,2.6057,6.7692,90.234,123.6767,70.2811,151.7925,151.0934,6.8015,35.1279,3.6226,41.0139,6.8297,26.1702,1.279,80.8504,141.5785,126.3381,140.9336,134.4437,90.9718,98.2013,98.2013,98.4212,100.0,100.0,140.3367,162.9131,10.4251,143.3737,0.6175,74.6588,-1.0289,150.2352
2013-01-25,234.12,238.62,234.05,171.16,4109100,157255378.7606,5720607.5196,37.7887,28.2179,10.3846,0.0,100.0,100.0,5.9395,118.126,142.9529,167.7799,0.5033,199.8315,63.1444,162.4622,73.6333,152.854,150.9447,143.5401,32.2734,161.5512,13.047,10.3665,-0.447,0.3165,134.8,1,156.4194,9.3139,3.2771,6.0368,10.3846,3.0584,7.3262,90.4036,124.1515,69.6811,152.6938,152.9046,6.5238,36.8156,3.4702,42.961,7.4616,27.4041,1.2609,81.5722,145.8027,126.7758,142.9529,135.2045,94.9681,97.1265,97.1265,93.8753,100.0,100.0,142.5746,167.8674,3.3954,145.9459,0.7104,75.7585,-4.0125,153.725
2013-02-01,235.59,238.55,233.16,171.5,4256000,158889872.2671,5818657.1745,40.1433,29.7158,11.6397,21.4286,92.8571,71.4286,5.794,117.8063,144.9541,172.1018,0.2412,163.5341,63.4247,166.0424,70.7538,155.7225,153.6853,145.6111,32.3316,160.2772,12.3335,9.8387,-0.427,0.3375,136.1485,1,160.7338,10.1114,3.2596,6.8518,11.6397,3.6199,8.0197,90.5747,124.625,67.0319,152.8639,152.9046,7.0043,31.0131,3.3784,40.8943,8.2536,22.0755,1.2766,81.7124,150.1146,127.1807,144.9541,135.8854,97.0329,95.7708,95.7708,95.0158,100.0,100.0,145.0686,171.4544,3.9022,148.8814,0.8015,74.8928,-3.1552,156.9229
2013-02-08,232.17,239.49,231.66,172.42,3422600,161149749.9172,6048851.5426,41.9734,30.7158,12.9598,14.2857,100.0,85.7143,5.785,118.1088,147.0012,175.8936,0.765,138.5507,64.2165,169.0573,65.7643,158.2912,156.1831,147.5969,33.4414,159.1969,16.1051,22.8549,-0.4099,0.3552,137.4244,1,164.0452,10.6943,3.074,7.6203,12.9598,4.1149,8.8449,90.7474,125.1029,68.1432,153.3237,153.2196,7.8549,29.7693,3.3552,38.0321,9.0705,20.8689,1.2663,82.1083,153.7365,127.59,147.0012,136.5873,95.8172,94.5544,94.5544,94.772,100.0,100.0,147.764,174.196,5.6686,152.0166,0.8856,76.9443,-2.3878,159.8895
2013-02-15,238.18,247.0,237.31,175.89,4909300,161955300.6912,5849437.981,44.0056,31.6674,14.0437,7.1429,100.0,92.8571,5.8729,119.2681,149.3905,179.5129,0.4923,140.2392,67.1088,172.2447,70.424,160.9981,158.8102,149.6924,35.1291,158.2,22.8163,17.3523,-0.3939,0.3714,138.4295,1,168.0964,11.3057,2.9484,8.3574,14.0437,4.3013,9.7424,90.9217,125.6108,76.0969,155.115,155.938,7.1847,34.8877,3.339,41.3998,9.7024,24.7433,1.3104,83.5544,157.0762,128.0236,149.3905,137.327,93.97,91.5848,91.5848,84.9666,100.0,100.0,150.623,177.1838,7.0152,155.4074,0.964,78.8104,-6.4073,162.9732
2013-02-22,243.42,245.36,235.3,174.38,3538500,162335179.4188,5356963.1208,45.4331,32.7098,14.8655,0.0,92.8571,92.8571,5.9736,120.1868,151.378,182.5692,-0.2535,114.5909,61.0225,174.3288,63.9906,163.057,160.8863,151.5212,37.0152,157.7185,24.1419,7.1691,-0.3862,0.3792,139.2096,1,170.0018,11.5358,2.5428,8.9931,14.8655,4.2181,10.6474,91.0976,126.0985,75.4215,158.1864,157.357,8.299,28.4807,3.4256,37.7944,10.1425,19.5207,1.298,80.5112,160.9898,128.3998,151.378,138.0342,88.6884,79.9259,79.9259,60.0391,66.6667,0.0,153.5696,178.6162,7.2831,158.8464,1.029,74.3915,-10.3391,165.4594
2013-03-01,242.7,243.66,233.8,171.46,3592500,160949705.8376,4227666.9821,46.4137,33.7169,15.6827,0.0,85.7143,85.7143,6.057,122.2432,153.3299,184.4165,-0.5951,93.6362,49.6237,175.1671,59.162,164.3491,162.2956,152.9978,38.8832,158.0737,25.9961,-8.2856,-0.3919,0.3734,139.7726,1,170.3184,11.3513,1.8866,9.4647,15.6827,4.0481,11.6346,91.2748,126.5521,68.8371,158.4427,158.2726,8.8807,21.7768,3.5327,34.6116,10.5759,14.549,1.2204,74.8118,164.199,128.7703,153.3299,138.5602,77.0267,59.5695,59.5695,33.7027,33.3333,0.0,156.4996,178.3881,7.1413,162.0704,1.0736,67.1088,-17.9175,167.1743
