date,open,high,low,close,volume,ad_14_chaikin a/d,adosc_14_adosc,adx_14_adx,adxr_14_adxr,apo_14_apo,aroon_14_aroon down,aroon_14_aroon up,aroonosc_14_aroonosc,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,bop_14_bop,cci_20_cci,cmo_14_cmo,dema_14_dema,dx_14_dx,ema_12_ema,ema_14_ema,ema_26_ema,ht_dcperiod_14_dcperiod,ht_dcphase_14_ht_dcphase,ht_phasor_14_phase,ht_phasor_14_quadrature,ht_sine_14_lead sine,ht_sine_14_sine,ht_trendline_14_ht_trendline,ht_trendmode_14_trendmode,kama_14_kama,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,macdext_14_macd,macdext_14_macd_hist,macdext_14_macd_signal,mama_14_fama,mama_14_mama,mfi_14_mfi,midprice_14_midprice,minus_di_14_minus_di,mom_10_mom,natr_14_natr,obv_14_obv,plus_di_14_plus_di,ppo_14_ppo,roc_10_roc,rocr_14_rocr,rsi_14_rsi,sar_14_sar,sma_200_sma,sma_20_sma,sma_50_sma,stoch_14_slowd,stoch_14_slowk,stochf_14_fastd,stochf_14_fastk,stochrsi_14_fastd,stochrsi_14_fastk,t3_14_t3,tema_14_tema,trange_14_trange,trima_14_trima,trix_14_trix,ultosc_14_ultosc,willr_14_willr,wma_14_wma
2023-01-20,43.36,44.07,42.24,41.7,1526047,66865633.1647,3054782.4992,18.4581,17.8842,1.9264,0.0,100.0,100.0,2.4742,27.7447,34.6821,41.6196,0.3607,172.011,34.8998,39.0351,40.1786,37.2631,36.8945,35.8484,15.2631,202.2947,0.0996,-1.2071,-0.9225,-0.3794,35.0182,1,38.4829,1.4147,0.9334,0.4812,1.9264,1.4168,0.5096,29.6378,35.5344,77.9575,35.8907,13.9422,6.1558,5.9338,47888496.0,32.6704,5.5208,17.3206,1.4004,67.4499,28.7968,35.5404,34.6821,35.4305,80.7061,95.5977,95.5977,99.3582,100.0,100.0,34.3161,40.5875,1.7334,36.036,0.2656,69.4547,-0.4046,37.5096
2023-01-27,44.22,44.94,43.34,42.28,1839381,68013257.4893,3359614.294,20.2322,18.4726,2.4037,0.0,100.0,100.0,2.4054,27.3301,35.0155,42.7009,0.2633,164.0122,37.0926,40.0909,43.2953,38.0354,37.613,36.3251,15.4326,188.4111,-0.17,0.5229,-0.8029,-0.1463,35.7975,1,39.421,1.7104,0.9833,0.7271,2.4037,1.5798,0.8239,29.6677,35.6019,78.3271,36.8916,13.3165,7.3461,5.6887,49727877.0,33.6514,6.8322,21.0265,1.325,68.5463,29.3147,35.5997,35.0155,35.5102,92.2684,97.2896,97.2896,96.1039,100.0,100.0,34.8762,41.7287,1.5112,36.5717,0.3784,71.543,-2.5032,38.3213
2023-02-03,44.27,46.2,44.0,42.37,2027276,67331355.562,2961929.9337,22.184,19.0712,2.7232,0.0,100.0,100.0,2.3824,27.3384,35.5298,43.7213,0.2091,154.0428,37.4222,40.9442,47.5569,38.7021,38.2471,36.7727,15.7772,183.6957,0.3372,2.7778,-0.7512,-0.0645,36.4212,1,40.1122,1.9293,0.9618,0.9675,2.7232,1.553,1.1703,29.6977,35.6696,78.6246,37.6862,12.4845,6.1594,5.6231,51755153.0,35.1272,7.6861,17.0104,1.284,68.7111,29.9773,35.6484,35.5298,35.5216,94.9485,91.9584,91.9584,80.4131,100.0,100.0,35.5029,42.5535,2.0839,37.1559,0.488,72.3379,-11.4603,39.0455
2023-02-10,44.35,44.85,42.86,41.11,2006647,66413743.1148,2238006.9228,23.2772,19.1811,3.1007,0.0,92.8571,92.8571,2.3469,28.0204,36.0994,44.1785,-0.4774,115.7605,26.8476,41.2969,37.489,39.0724,38.6287,37.0939,16.3595,178.1847,2.0739,4.2801,-0.6844,0.0317,37.0007,1,40.2675,1.9784,0.8087,1.1697,3.1007,1.5614,1.5394,29.7278,35.724,70.3792,38.0019,15.0548,4.2871,5.709,49748506.0,33.112,8.7179,11.6429,1.242,63.4238,30.8044,35.6869,36.0994,35.5075,86.8155,71.1985,71.1985,37.0787,66.6667,0.0,36.1661,42.6665,1.8849,37.7961,0.5797,68.4906,-23.0255,39.5126
2023-02-17,43.48,44.87,41.6,40.62,3117059,65731140.6079,1521209.7186,23.5574,19.0351,3.3022,0.0,85.7143,85.7143,2.4002,29.0154,36.6693,44.3232,-0.1838,91.77,22.8668,41.4358,27.1996,39.3099,38.8937,37.3549,17.2354,181.8247,3.9251,2.9284,-0.7293,-0.0318,37.4011,1,40.3002,1.955,0.6283,1.3268,3.3022,1.3972,1.905,29.758,35.7729,60.1293,38.7321,17.2069,4.6237,5.9094,46631447.0,30.0645,9.2411,12.8463,1.1428,61.4334,31.5818,35.7226,36.6693,35.6408,70.5233,48.4131,48.4131,27.7476,33.3333,0.0,36.8357,42.5136,3.0926,38.4709,0.6499,62.0297,-31.2659,39.8376
2023-02-24,42.48,43.33,41.42,40.57,1790336,66585512.5806,1361528.3338,23.7108,18.8461,3.4053,0.0,78.5714,78.5714,2.3579,29.8951,37.1733,44.4514,0.1833,69.9769,22.4688,41.5138,25.7061,39.5036,39.1171,37.5929,18.4497,186.0525,4.3691,-0.2748,-0.7777,-0.1054,37.6697,1,40.3321,1.9107,0.4671,1.4436,3.4053,1.1615,2.2439,29.7883,35.8209,53.6913,39.0629,16.7952,4.9918,5.812,44841111.0,28.4176,9.4744,14.0309,1.1612,61.2344,32.3125,35.7561,37.1733,35.7569,50.351,31.4414,31.4414,29.4979,0.0,0.0,37.4881,42.3219,1.8082,39.1589,0.7006,60.8131,-33.9718,40.108
2023-03-03,43.15,44.1,42.25,41.28,3460281,68097866.6212,1653632.3862,24.1193,18.9544,3.5626,28.5714,71.4286,42.8571,2.3147,31.11,37.7485,44.387,0.2323,76.1486,26.3239,41.7324,29.4297,39.7768,39.4054,37.866,19.6287,192.0686,3.6382,-2.9121,-0.8393,-0.2091,37.7597,1,40.4347,1.9108,0.3738,1.537,3.5626,0.9959,2.5667,29.8188,35.8754,57.6115,39.0629,15.8865,5.8916,5.6074,48301392.0,29.1367,9.8345,16.6488,1.14,63.162,32.9994,35.7873,37.7485,35.7963,37.9997,34.1446,34.1446,45.1883,8.5936,25.7809,38.1136,42.3724,1.7533,39.7761,0.7388,58.5782,-26.4113,40.4195
2023-03-10,43.58,44.0,38.88,37.18,3888107,64764660.5224,562233.7048,22.7379,18.1746,3.6359,21.4286,64.2857,42.8571,2.4954,31.9252,38.0118,44.0984,-0.8465,16.2936,-3.5071,40.8678,4.7788,39.377,39.1084,37.815,20.1843,196.6264,2.4705,-5.0002,-0.8799,-0.2861,37.8764,1,40.4145,1.5619,0.02,1.542,3.6359,0.7915,2.8445,29.8491,35.8885,48.8118,39.0629,22.8067,0.7862,6.7121,44413285.0,25.0959,10.0203,2.1603,1.0097,48.2465,33.6451,35.8009,38.0118,35.7057,30.8381,26.9283,26.9283,6.0986,8.5936,0.0,38.6633,40.9304,4.845,40.2234,0.7376,44.8894,-70.0605,40.1359
2023-03-17,38.51,40.0,36.47,34.77,3950183,60909669.8136,-1161947.6818,21.6652,17.7449,3.4809,14.2857,57.1429,42.8571,2.543,32.2614,38.1002,43.9391,-0.5415,-56.1388,-16.0637,39.5523,7.7209,38.6675,38.5293,37.5891,20.2468,206.2187,0.6047,-5.3449,-0.9468,-0.4418,37.981,1,40.3474,1.0784,-0.3709,1.4493,3.4809,0.4208,3.0601,29.8793,35.8772,46.4545,39.0629,26.6943,-4.2123,7.3147,40463102.0,22.8676,9.5658,-10.807,0.9659,41.9682,34.2521,35.8081,38.1002,35.573,26.1106,17.2589,17.2589,0.4899,8.5936,0.0,39.0891,38.9683,3.1611,40.4495,0.6934,37.7672,-95.7367,39.5272
2023-03-24,36.94,38.89,35.68,34.87,3424423,59490827.8853,-2213112.7097,20.9585,17.3417,3.1559,100.0,50.0,-50.0,2.5797,32.6078,38.1888,43.7697,-0.0997,-74.9716,-15.3618,38.5052,11.7717,38.0833,38.0414,37.3877,20.219,219.2596,-0.8966,-3.9258,-0.995,-0.6328,38.0828,1,40.3024,0.6956,-0.603,1.2985,3.1559,-0.0408,3.1967,29.9092,35.8672,45.666,38.8681,26.5179,-6.3335,7.3979,43887525.0,20.9323,8.6257,-15.3713,0.9801,42.3191,43.7611,35.8196,38.1888,35.491,16.7365,6.0224,6.0224,11.4785,0.552,1.6559,39.3727,37.5144,3.0566,40.4293,0.6233,37.2096,-90.8535,38.9441
2023-03-31,37.17,39.37,36.79,37.49,2742247,62233074.8853,-1569409.5657,20.0794,16.9659,2.7137,92.8571,42.8571,-50.0,2.5824,32.8268,38.2862,43.7455,0.8527,-43.3937,0.7908,38.3058,8.6509,37.9918,37.9677,37.3952,20.309,234.3401,-1.5989,-2.1377,-0.9867,-0.8125,38.1923,1,40.2533,0.5966,-0.5615,1.1581,2.7137,-0.5175,3.2312,29.9391,35.8834,51.4915,38.8681,24.5973,-4.2075,6.8886,46629772.0,20.6804,7.3532,-10.0908,1.0594,50.3954,43.6632,35.8476,38.2862,35.4324,14.0969,19.0093,19.0093,45.0594,13.8062,39.7627,39.5406,37.3381,2.6186,40.2232,0.5561,44.1538,-64.0951,38.7169
2023-04-06,39.47,39.52,37.78,37.03,2592918,62948362.6094,-935811.3158,19.1909,17.1308,2.1144,85.7143,35.7143,-50.0,2.5163,33.1152,38.3909,43.6665,-0.3333,-41.6935,-1.7939,38.0277,7.6394,37.8441,37.8429,37.3683,20.3727,250.294,-1.4208,-2.6658,-0.9041,-0.9414,38.29,1,40.2297,0.4758,-0.5459,1.0217,2.1144,-1.0491,3.1635,29.9689,35.8949,52.7821,38.8681,23.4404,-5.2518,6.7951,44036854.0,20.1132,5.6906,-12.4205,1.0176,49.103,43.5664,35.8615,38.3909,35.3456,19.0353,32.0743,32.0743,39.6849,42.0277,84.6645,39.6114,37.0563,1.6569,39.8509,0.4897,45.4522,-68.7657,38.4088
2023-04-14,38.76,40.35,38.61,37.64,3045111,63123368.9887,-535854.4279,17.9617,17.3745,1.4739,78.5714,28.5714,-50.0,2.4549,33.269,38.4625,43.656,0.4425,-24.5956,1.8213,37.9528,1.9822,37.8129,37.816,37.3885,20.2613,267.3035,-2.8805,-4.8155,-0.7396,-0.9989,38.3784,1,40.1959,0.4244,-0.4778,0.9022,1.4739,-1.5088,2.9828,29.9986,35.9123,53.5823,38.8681,22.3104,-4.7276,6.522,47081965.0,21.4431,3.9348,-11.1583,0.9657,50.9106,43.4704,35.8771,38.4625,35.3467,35.604,55.7285,55.7285,82.4411,74.8091,100.0,39.6095,37.0694,1.6569,39.3509,0.43,43.4276,-62.5383,38.1758
2023-04-21,39.66,40.14,38.92,37.48,2326277,62494130.1281,-523734.0268,16.8203,17.6392,0.8595,71.4286,21.4286,-50.0,2.3626,33.3356,38.4953,43.6551,-0.2459,-27.7717,0.7973,37.8508,1.9822,37.7615,37.7711,37.3952,20.0621,285.3712,-5.2136,-2.1899,-0.4944,-0.9642,38.4437,1,40.0607,0.3663,-0.4287,0.795,0.8595,-1.8519,2.7114,30.0282,35.928,46.4725,38.8681,21.5268,-3.6297,6.3037,44755688.0,20.69,2.2814,-8.8295,0.9096,50.3986,43.3755,35.8855,38.4953,35.3792,51.5928,66.9756,66.9756,78.8009,92.9017,94.0405,39.5528,37.0356,1.1617,38.7546,0.3755,40.4832,-64.1924,37.934
2023-04-28,39.33,40.26,38.23,38.3,2539161,64933225.6699,304912.3575,16.0958,18.164,0.3164,64.2857,14.2857,-50.0,2.3319,33.5782,38.6106,43.643,0.4384,-28.3491,5.9503,37.9713,6.6769,37.8441,37.8414,37.4621,19.9292,304.3689,-5.052,3.9715,-0.1845,-0.8254,38.5244,1,39.9859,0.382,-0.3304,0.7124,0.3164,-2.0518,2.3681,30.0578,35.9517,47.6504,38.8681,22.2502,-2.3183,6.0888,47294849.0,19.4649,0.8352,-5.7077,0.9185,52.9752,43.2815,35.8933,38.6106,35.4724,69.5225,85.8634,85.8634,96.3483,98.0135,100.0,39.4645,37.3084,1.933,38.1769,0.3315,50.3904,-55.8244,37.8368
2023-05-05,40.41,40.96,36.43,36.03,4771366,63132114.0011,43103.7695,16.2186,19.2013,-0.2195,57.1429,7.1429,-50.0,2.4734,33.6521,38.6333,43.6146,-0.5673,-64.4986,-8.2532,37.5036,17.816,37.5653,37.6001,37.3561,19.8149,-36.1586,-2.2449,7.0085,0.1537,-0.59,38.5818,1,39.6356,0.2091,-0.4026,0.6118,-0.2195,-2.1674,1.9479,30.0873,35.9525,39.8853,38.8681,24.4283,-4.5372,6.8646,42523483.0,17.0402,-0.5777,-11.1839,0.8521,45.8734,43.1884,35.8893,38.6333,35.5217,73.8658,68.7583,68.7583,31.1258,64.6802,0.0,39.3383,36.7328,4.3135,37.7026,0.281,51.5386,-78.9825,37.4698
2023-05-12,37.99,38.66,37.19,36.28,2863061,63813795.1916,148980.2923,16.3327,19.805,-0.6093,50.0,0.0,-50.0,2.3967,33.7988,38.6779,43.5571,0.0748,-80.2166,-6.5724,37.1878,17.816,37.3674,37.424,37.2764,19.5918,-16.1754,0.2788,5.2483,0.4821,-0.2786,38.6328,1,39.3546,0.0911,-0.4166,0.5076,-0.6093,-2.0855,1.4762,30.1167,35.9558,34.0898,38.2382,23.4092,-5.0,6.6063,45386544.0,16.3294,-1.6027,-12.1126,0.8563,46.7138,43.0963,35.8854,38.6779,35.5368,69.8005,54.7798,54.7798,36.8653,37.2779,11.8338,39.1773,36.3986,1.3998,37.3877,0.2298,55.2996,-72.9734,37.1954
2023-05-19,38.02,39.34,37.8,36.97,2514408,64630161.4253,438502.6449,16.0204,19.7889,-0.9876,42.8571,7.1429,-35.7143,2.3303,33.875,38.7066,43.5382,0.5195,-61.8096,-1.856,37.105,11.9609,37.3055,37.3628,37.2533,19.3375,16.9417,1.2709,2.0899,0.8825,0.2914,38.668,1,39.2356,0.0522,-0.3643,0.4165,-0.9876,-1.9674,0.9797,30.1459,35.9659,39.6099,38.2382,22.357,-0.213,6.304,47900952.0,17.5802,-2.5925,-0.5729,0.8992,49.072,43.0051,35.8884,38.7066,35.5758,54.5961,40.2502,40.2502,52.7594,18.9578,45.0395,38.9943,36.4024,1.4664,37.1973,0.1844,51.9066,-64.9325,37.0704
2023-05-26,39.07,39.53,37.92,37.03,3079194,65249813.4687,714241.7443,15.6096,19.6602,-1.3733,35.7143,0.0,-35.7143,2.2737,33.7253,38.6093,43.4932,-0.1115,-53.9821,-1.3862,37.057,10.2685,37.2634,37.3186,37.2369,19.1463,31.1976,1.3166,-0.2777,0.9711,0.518,38.5957,1,39.1426,0.0265,-0.312,0.3385,-1.3733,-1.8497,0.4765,30.1751,35.9765,47.0331,37.874,21.2769,2.2663,6.1398,50980146.0,17.3142,-3.6017,6.5188,0.9117,49.3069,42.9148,35.8863,38.6093,35.6762,47.6688,47.9765,47.9765,54.3046,35.0734,48.347,38.8001,36.4447,1.5378,37.0716,0.1451,51.7011,-60.802,36.9937
2023-06-02,39.24,40.52,37.8,38.34,2592623,67337256.2517,1426299.3755,14.6269,19.3731,-1.335,28.5714,7.1429,-21.4286,2.2963,33.7289,38.4659,43.203,0.375,-27.6572,7.5964,37.3451,1.8512,37.4284,37.4543,37.3183,18.9875,44.0572,0.8622,-1.9388,0.9999,0.6954,38.4664,1,39.1254,0.1101,-0.1827,0.2928,-1.335,-1.3616,0.0266,30.2042,36.0001,52.2856,37.874,19.5627,3.4661,5.9899,53572769.0,18.8516,-3.496,9.9399,0.945,53.7982,42.8254,35.9025,38.4659,35.8642,50.699,63.8705,63.8705,84.5475,64.4622,100.0,38.6159,36.9466,2.59,37.0223,0.1195,56.3393,-44.0726,37.1251
2023-06-09,40.33,42.22,39.33,39.79,2774693,68883019.4801,2079765.8541,14.4439,18.5909,-1.0623,21.4286,0.0,-21.4286,2.3298,33.8245,38.3706,42.9168,0.4325,31.6445,16.482,37.9412,12.065,37.7919,37.7658,37.5015,18.8006,57.3919,-0.2785,-2.5944,0.9767,0.8424,38.3184,0,39.1344,0.2904,-0.002,0.2924,-1.0623,-0.7359,-0.3264,30.2334,36.038,51.3004,37.8261,17.904,2.3021,5.8551,56347462.0,22.817,-2.7712,6.1408,0.9639,58.241,42.7369,35.9232,38.3706,36.0408,62.4578,75.5264,75.5264,87.7272,82.7823,100.0,38.4681,37.8425,2.7656,37.0665,0.1131,59.3568,-24.4919,37.4718
2023-06-16,41.5,42.86,41.32,39.7,4447912,65359348.9347,1036855.526,14.5711,18.1182,-0.8186,14.2857,0.0,-14.2857,2.2687,34.0117,38.2412,42.4708,-0.013,67.4281,15.6938,38.398,16.2252,38.0847,38.0231,37.664,18.5723,71.8812,-1.2728,-0.2725,0.8919,0.9504,38.1655,1,39.1523,0.4207,0.1027,0.318,-0.8186,-0.2375,-0.5811,30.2626,36.0746,61.3755,37.4954,17.0732,2.6635,5.7152,51899550.0,23.6866,-2.1267,7.1924,1.0677,57.8469,42.6493,35.9506,38.2412,36.2058,73.7965,81.9927,81.9927,73.7034,98.5673,95.7018,38.3679,38.4854,1.4737,37.2036,0.1185,55.1346,-18.7569,37.8198
2023-06-23,41.14,41.28,39.83,38.45,3073930,63769385.1416,10053.2279,13.809,17.3837,-0.8562,7.1429,92.8571,85.7143,2.2194,34.2589,38.0453,41.8318,-0.6621,25.9467,5.6821,38.4545,3.901,38.1411,38.0801,37.7223,18.3394,98.8247,-0.5075,1.8544,0.5903,0.9882,37.9627,1,39.1094,0.4188,0.0806,0.3382,-0.8562,-0.0845,-0.7717,30.2917,36.0984,62.2356,37.4954,20.7946,0.81,5.772,48825620.0,22.4829,-2.2176,2.1519,1.106,52.8411,42.5625,35.9696,38.0453,36.3451,75.8745,70.1045,70.1045,48.8828,78.42,39.5582,38.3056,38.5298,1.579,37.3639,0.1232,58.5514,-36.4264,37.978
2023-06-30,40.18,41.97,40.18,40.05,4016037,67246959.0801,695584.6112,13.446,16.7627,-0.7454,0.0,85.7143,85.7143,2.1832,34.352,37.9924,41.6327,0.933,72.4169,15.7663,38.8947,8.7276,38.4346,38.3427,37.8946,18.165,120.0802,0.1716,2.347,0.2575,0.8653,37.8223,1,39.1902,0.54,0.1614,0.3785,-0.7454,0.1443,-0.8897,30.321,36.1379,70.4759,37.8525,19.6292,2.57,5.4514,52841657.0,23.3832,-1.9237,6.8572,1.1485,57.8832,42.4766,35.9853,37.9924,36.5145,73.2904,67.7739,67.7739,80.7357,76.211,93.373,38.2883,39.1138,1.713,37.5688,0.1369,62.7545,-15.2775,38.3142
2023-07-07,41.8,42.3,40.23,39.56,2872169,67455087.2685,979016.9087,13.2734,16.2321,-0.6078,35.7143,78.5714,42.8571,2.1688,34.4245,37.9396,41.4547,-0.2222,77.9098,11.8339,39.1243,11.0292,38.6079,38.5051,38.0181,18.1247,143.9182,1.2154,2.7915,-0.155,0.5889,37.7031,1,39.2014,0.5898,0.169,0.4208,-0.6078,0.325,-0.9328,30.3502,36.1721,63.8441,37.8525,18.3486,1.2631,5.4821,49969488.0,22.8977,-1.5677,3.298,1.0553,55.917,42.3916,35.997,37.9396,36.6479,66.6882,62.1863,62.1863,56.9405,63.2975,56.9614,38.3111,39.3725,1.9809,37.795,0.1524,60.4943,-22.9919,38.536
2023-07-14,41.2,43.96,41.1,40.62,2628785,67308022.3734,959171.5721,13.8769,15.9193,-0.3235,28.5714,100.0,71.4286,2.2094,34.419,37.9423,41.4657,0.4371,131.8077,18.3359,39.569,21.7223,38.918,38.7876,38.2111,18.2303,161.5418,2.3554,1.4903,-0.4469,0.3166,37.7161,1,39.2855,0.7069,0.2289,0.478,-0.3235,0.5776,-0.9011,30.3796,36.2166,64.0894,38.3788,16.725,4.5916,5.4386,52598273.0,26.0075,-0.8349,12.7431,1.097,59.1679,42.3075,36.0039,37.9423,36.7644,65.6661,67.0381,67.0381,63.4383,83.4448,100.0,38.3778,39.9247,2.7369,38.0947,0.1746,58.4593,-19.5824,38.8796
2023-07-21,42.3,45.18,42.14,41.53,4108810,66610810.7919,642015.561,14.9211,15.8707,-0.0477,21.4286,100.0,78.5714,2.259,34.3823,37.955,41.5276,0.3624,174.5346,23.5335,40.148,28.4961,39.3202,39.1536,38.4571,18.4512,166.6718,2.3668,-1.2627,-0.5251,0.2305,37.9019,1,39.4298,0.8631,0.3081,0.555,-0.0477,0.749,-0.7966,30.409,36.2698,65.2741,38.9602,15.189,5.2531,5.4391,56707083.0,27.2955,-0.1231,14.4796,1.1034,61.7667,33.975,36.0213,37.955,36.8774,63.8715,62.3901,62.3901,66.7914,85.6538,100.0,38.4946,40.6408,2.9044,38.4514,0.2053,52.808,-19.8857,39.3103
2023-07-28,43.18,43.46,40.49,39.88,4058916,65777161.3777,188652.7828,14.8596,15.4777,0.3653,14.2857,92.8571,78.5714,2.3007,34.4418,38.0899,41.7381,-0.5084,88.9099,9.8253,40.1954,14.0608,39.4059,39.25,38.5623,18.6873,170.1072,1.1008,-1.8788,-0.5751,0.1718,38.0792,1,39.4425,0.8436,0.2308,0.6128,0.3653,0.9688,-0.6035,30.4385,36.3058,62.542,38.9602,18.7511,2.912,5.7694,52648167.0,24.8869,0.9452,7.8776,1.064,54.9127,34.0676,36.0334,38.0899,36.9239,60.9271,53.3532,53.3532,29.8298,66.6667,0.0,38.6432,40.5801,2.8422,38.7972,0.2291,48.3125,-39.2672,39.4832
2023-08-04,42.13,42.98,41.01,39.64,3506798,63730045.794,-665319.0198,14.8026,15.5106,0.7502,7.1429,85.7143,78.5714,2.271,34.966,38.3335,41.7011,-0.3604,76.3921,7.9609,40.1659,14.0608,39.4415,39.3017,38.6419,18.7636,173.9483,0.7706,-0.4064,-0.6286,0.1054,38.3008,1,39.4455,0.7996,0.1495,0.6501,0.7502,1.122,-0.3718,30.468,36.3392,55.8318,38.9602,17.6392,2.6061,5.7294,49141369.0,23.4112,1.9463,7.0374,1.035,53.9805,34.1592,36.0532,38.3335,36.9906,51.9906,40.2286,40.2286,24.0647,33.3333,0.0,38.8068,40.4288,1.8852,39.1008,0.2451,46.857,-42.068,39.6014
2023-08-11,41.21,42.25,40.75,39.75,2931562,63886395.7673,-904439.8548,14.5857,15.4592,1.0347,0.0,78.5714,78.5714,2.2113,35.5601,38.5777,41.5952,0.22,57.2813,8.7616,40.1629,11.7662,39.4894,39.3618,38.7242,18.6976,180.1141,0.8706,-0.2752,-0.7085,-0.002,38.4792,1,39.4671,0.7652,0.092,0.6731,1.0347,1.1735,-0.1388,30.4975,36.3733,57.6489,39.322,17.625,1.4164,5.5627,52072931.0,22.3257,2.6879,3.6946,1.1033,54.3808,34.2499,36.0702,38.5777,37.083,39.6724,25.4355,25.4355,22.412,1.7138,5.1414,38.9744,40.336,1.4355,39.4026,0.2553,49.4247,-44.4932,39.7221
2023-08-18,41.13,41.52,39.32,38.59,1977356,63726508.314,-970913.4902,13.5522,14.7863,1.2427,0.0,71.4286,71.4286,2.2049,35.657,38.633,41.6089,-0.3648,2.9933,-0.6256,39.8651,0.1164,39.3517,39.2595,38.7146,18.7139,189.7748,0.81,0.4913,-0.8169,-0.1698,38.607,1,39.4389,0.6371,-0.0288,0.6659,1.2427,1.1524,0.0903,30.527,36.3955,58.5392,39.6124,20.8393,-1.1962,5.7131,50095575.0,20.7908,3.2348,-3.0063,1.0638,49.6872,34.3398,36.0735,38.633,37.1766,28.9652,21.2315,21.2315,17.2177,1.7138,0.0,39.1269,39.8458,2.1223,39.6353,0.2534,46.2151,-64.0634,39.6529
2023-08-25,40.46,40.8,39.44,38.28,2074787,63360369.4317,-1026341.1226,12.5925,14.101,1.326,0.0,64.2857,64.2857,2.1404,35.8052,38.6953,41.5855,-0.3382,-16.2988,-3.0824,39.5403,0.1164,39.1867,39.1288,38.6823,18.8994,203.0266,1.6002,-0.4616,-0.9274,-0.3912,38.6941,0,39.4186,0.5043,-0.1293,0.6336,1.326,0.9933,0.3327,30.5564,36.4143,53.6665,39.6148,19.9342,-1.4163,5.5916,48020788.0,19.8878,3.4596,-3.568,1.0355,48.4588,34.4287,36.0657,38.6953,37.2299,21.7788,18.6694,18.6694,16.3787,1.7138,0.0,39.2506,39.3553,1.3015,39.7778,0.2413,45.0535,-68.4718,39.5196
2023-09-01,40.14,41.76,40.14,39.44,2526561,64171364.3206,-697668.4965,12.2322,13.4295,1.3673,7.1429,57.1429,50.0,2.1078,35.9201,38.7851,41.6501,0.6605,28.1332,6.0858,39.5621,7.5487,39.2251,39.1698,38.7382,19.0473,216.9701,0.6705,-2.9865,-0.9902,-0.6014,38.7737,0,39.4192,0.4869,-0.1173,0.6043,1.3673,0.7999,0.5675,30.5859,36.4446,53.2782,39.6148,18.7964,0.9857,5.3448,50547349.0,21.8659,3.5741,2.5635,1.0649,53.0429,34.5167,36.0628,38.7851,37.3769,22.7676,28.4018,28.4018,51.6089,25.8029,77.4086,39.3509,39.3851,1.6843,39.8527,0.2297,46.5637,-52.462,39.5282
2023-09-08,40.84,41.44,40.2,38.79,2051112,63211973.2238,-805047.9078,11.8977,13.1708,1.2297,0.0,50.0,50.0,2.042,36.0486,38.8504,41.6523,-0.25,8.6571,0.6671,39.4142,7.5487,39.1576,39.1187,38.7417,19.1794,232.7075,-0.6319,-2.2176,-0.991,-0.7956,38.8298,0,39.4144,0.4158,-0.1508,0.5666,1.2297,0.4581,0.7716,30.6153,36.468,48.1254,40.4307,18.0162,-1.2632,5.2649,48496237.0,20.9583,3.2093,-3.1541,1.0117,50.3336,34.6038,36.0529,38.8504,37.5583,27.828,36.4128,36.4128,41.2508,36.3554,31.6576,39.4257,39.1771,1.1866,39.8144,0.2145,44.3888,-79.3651,39.4272
2023-09-15,40.7,40.9,38.65,38.25,2957859,63198827.1838,-779972.5063,11.3638,12.9675,1.079,100.0,42.8571,-57.1429,2.0507,36.0444,38.8481,41.6518,-0.4133,-34.1494,-3.6857,39.159,4.424,39.0182,39.003,38.7054,19.617,239.7664,-0.8591,-1.2964,-0.967,-0.864,38.8489,1,39.3892,0.3127,-0.2031,0.5158,1.079,0.1515,0.9275,30.6447,36.4858,41.6557,40.2026,21.1725,-1.3098,5.3612,45538378.0,19.3785,2.8061,-3.3108,0.9613,48.1571,34.6901,36.0416,38.8481,37.739,36.2143,43.8283,43.8283,38.625,36.3554,0.0,39.4699,38.8324,2.1641,39.69,0.1939,44.5976,-82.2151,39.2505
2023-09-22,39.81,40.92,39.03,37.88,2574225,61578018.8505,-1214519.5384,10.8549,12.3319,0.7823,92.8571,35.7143,-57.1429,2.0341,36.4047,38.9403,41.476,-0.2275,-42.2109,-6.7328,38.8577,4.2386,38.8425,38.8528,38.644,20.1563,255.0401,-1.3775,-1.0666,-0.8657,-0.9661,38.8918,0,39.3506,0.1985,-0.2539,0.4524,0.7823,-0.2374,1.0197,30.6739,36.4997,38.8091,40.2026,19.821,-2.7471,5.3704,42964153.0,18.2091,2.0284,-6.7624,0.9542,46.6336,34.7755,36.0266,38.9403,37.8867,38.4194,35.017,35.017,25.1752,10.5525,0.0,39.4797,38.4439,1.8178,39.5326,0.1679,44.8502,-88.4081,39.0385
2023-09-29,39.18,40.0,38.96,37.91,1968861,61312979.8697,-1366208.4965,10.4278,11.9369,0.6283,85.7143,28.5714,-57.1429,1.9603,36.741,39.0216,41.3023,0.2212,-73.5927,-6.4538,38.6212,4.8754,38.6983,38.7264,38.5893,20.4402,271.3968,-1.5951,0.8711,-0.6897,-0.9997,38.9483,1,39.3372,0.109,-0.2747,0.3837,0.6283,-0.4206,1.0489,30.7031,36.5138,39.8872,40.2026,19.3439,-3.6274,5.1715,44933014.0,17.5454,1.6284,-8.7339,0.9858,46.7731,34.8601,36.0092,39.0216,38.0493,36.2829,30.0034,30.0034,26.2098,0.7255,2.1765,39.4561,38.167,1.0003,39.3433,0.1397,44.9329,-87.9317,38.8477
