date,open,high,low,close,volume,ad_14_chaikin a/d,adosc_14_adosc,adx_14_adx,adxr_14_adxr,apo_14_apo,aroon_14_aroon down,aroon_14_aroon up,aroonosc_14_aroonosc,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,bop_14_bop,cci_20_cci,cmo_14_cmo,dema_14_dema,dx_14_dx,ema_12_ema,ema_14_ema,ema_26_ema,ht_dcperiod_14_dcperiod,ht_dcphase_14_ht_dcphase,ht_phasor_14_phase,ht_phasor_14_quadrature,ht_sine_14_lead sine,ht_sine_14_sine,ht_trendline_14_ht_trendline,ht_trendmode_14_trendmode,kama_14_kama,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,macdext_14_macd,macdext_14_macd_hist,macdext_14_macd_signal,mama_14_fama,mama_14_mama,mfi_14_mfi,midpoint_14_midpoint,midprice_14_midprice,minus_di_14_minus_di,mom_10_mom,natr_14_natr,obv_14_obv,plus_di_14_plus_di,ppo_14_ppo,roc_10_roc,rocr_14_rocr,rsi_14_rsi,sar_14_sar,sma_200_sma,sma_20_sma,sma_50_sma,stoch_14_slowd,stoch_14_slowk,stochf_14_fastd,stochf_14_fastk,stochrsi_14_fastd,stochrsi_14_fastk,t3_14_t3,tema_14_tema,trange_14_trange,trima_14_trima,trix_14_trix,willr_14_willr,wma_14_wma
2022-07-12,35.05,35.29,34.13,28.19,595542,20428082.7158,501697.1527,11.9911,17.2212,0.46,0.0,35.7143,35.7143,0.93,25.8415,28.0634,30.2854,-0.6207,28.4015,-2.1838,28.917,9.66,28.6596,28.6128,28.3564,20.8525,172.8277,0.3139,-0.0225,-0.6133,0.1249,28.229,1,28.6716,0.3032,0.0008,0.3024,0.46,0.6081,-0.1481,23.2897,27.0843,64.6533,28.0618,28.0454,29.4998,-1.1087,3.2987,82189126.0,24.3025,1.6183,-3.7836,1.0524,48.9081,25.6348,27.7261,28.0634,27.5732,66.7262,49.4757,49.4757,10.101,29.0797,0.0,28.5381,28.9267,0.9526,28.8285,0.162,-45.4082,28.8308
2022-07-13,33.87,34.7,33.78,28.23,381371,20546870.4044,395548.8666,12.0977,16.6242,0.4281,0.0,28.5714,28.5714,0.9173,25.9228,28.1131,30.3035,0.5574,9.4523,-1.5557,28.7822,13.483,28.5942,28.5624,28.3474,20.2833,206.8271,0.2431,0.0294,-0.9501,-0.4513,28.1647,0,28.6544,0.2468,-0.0445,0.2913,0.4281,0.4508,-0.0227,23.3087,27.0958,59.965,28.5997,28.1152,30.0119,-0.5913,3.2488,82570497.0,22.8804,1.5072,-2.0513,1.0527,49.2221,25.675,27.7403,28.1131,27.6414,50.6272,31.4808,31.4808,25.7511,1.2353,3.706,28.5999,28.7176,0.7514,28.8807,0.1562,-46.1333,28.7732
2022-07-14,33.88,34.71,33.78,28.51,594426,21141296.4044,505301.1253,12.1809,16.1931,0.4053,0.0,21.4286,21.4286,0.9063,26.1316,28.2096,30.2876,0.8925,11.6034,2.6953,28.7387,13.2618,28.5805,28.5547,28.3591,19.8292,221.6664,0.3317,-0.2181,-0.9983,-0.6648,28.1654,0,28.6519,0.2214,-0.0559,0.2773,0.4053,0.3096,0.0957,23.3277,27.1099,60.1945,28.7475,28.4601,28.2053,0.1478,3.1794,83164923.0,21.6002,1.4292,0.5213,1.0218,51.3476,25.7148,27.7599,28.2096,27.7221,36.4364,28.3528,28.3528,49.2063,10.8319,28.7897,28.6495,28.6515,0.7638,28.8838,0.1487,-48.11,28.7382
2022-07-15,34.98,35.06,33.4,28.74,916946,21991957.1513,774928.0938,12.5709,16.1528,0.4597,21.4286,14.2857,-7.1429,0.9389,26.2403,28.2835,30.3268,0.012,13.5659,6.4031,28.7611,17.6418,28.6056,28.5799,28.3876,19.4686,241.5199,0.1873,-0.6672,-0.9587,-0.879,28.2632,0,28.6525,0.218,-0.0474,0.2655,0.4597,0.2531,0.2066,23.3467,27.1262,52.3426,28.7475,28.4601,27.6543,0.1314,3.2666,84081869.0,19.3601,1.6246,0.4592,0.9954,53.2015,25.7542,27.7823,28.2835,27.7867,36.1048,48.4807,48.4807,70.4846,38.2357,82.2114,28.6897,28.6832,1.3633,28.8653,0.1419,-38.1443,28.7292
2022-07-18,35.28,35.28,33.84,27.79,580816,21411141.1513,629976.936,12.6766,16.0918,0.5164,14.2857,7.1429,-7.1429,0.9563,26.6997,28.3878,30.076,-1.0,-9.0585,-8.5998,28.5406,14.051,28.4802,28.4747,28.3434,19.1863,254.4947,-0.0725,-1.0336,-0.8704,-0.9636,28.3768,0,28.6049,0.1369,-0.1029,0.2398,0.5164,0.2037,0.3127,23.3657,27.1329,44.7952,28.534,28.4601,25.2116,-1.47,3.4412,83501053.0,18.9995,1.8317,-5.0239,0.9484,45.7001,25.7932,27.7982,28.3878,27.8075,41.4969,47.6571,47.6571,23.2804,37.0004,0.0,28.7132,28.3731,1.1826,28.8193,0.1276,-78.0069,28.5944
2022-07-19,34.0,34.4,33.94,27.92,444734,21082424.7166,408816.5116,12.7748,15.5676,0.5262,7.1429,0.0,-7.1429,0.9209,27.0348,28.4659,29.897,0.0,-43.7692,-6.3719,28.3943,14.051,28.3944,28.401,28.3122,18.9772,269.9734,-0.6063,-0.9001,-0.7074,-1.0,28.4748,0,28.5843,0.0822,-0.126,0.2082,0.5262,0.1351,0.3911,23.3845,27.1408,44.9248,28.534,28.4601,24.3123,-0.8952,3.298,83945787.0,18.3218,1.8709,-3.1063,0.9687,46.814,25.8319,27.8172,28.4659,27.8432,46.0104,41.8933,41.8933,31.9149,32.3537,14.8498,28.7186,28.1862,0.4599,28.7512,0.1099,-72.5086,28.4916
2022-07-20,34.25,34.36,33.66,28.02,689271,21299052.7451,350103.7552,13.1306,15.1614,0.4542,0.0,35.7143,35.7143,0.8962,27.2986,28.5274,29.7563,-0.1857,-66.978,-4.6381,28.3005,17.7564,28.3369,28.3503,28.2906,18.8397,289.0459,-0.804,0.0079,-0.4377,-0.9453,28.5539,1,28.5777,0.0463,-0.1295,0.1759,0.4542,0.0197,0.4345,23.4034,27.1496,44.0254,28.534,28.5422,25.0311,-1.0101,3.1982,84635058.0,17.4823,1.6165,-3.4795,0.9881,47.6809,25.8701,27.8368,28.5274,27.8889,40.2383,31.1644,31.1644,38.2979,13.752,26.4063,28.7076,28.0829,0.5749,28.6597,0.0916,-73.4317,28.4105
2022-07-21,33.73,34.06,32.9,27.51,477274,21315510.4693,299493.8347,14.1185,15.222,0.3349,100.0,28.5714,-71.4286,0.9037,27.499,28.5619,29.6249,-0.1983,-146.9909,-12.5675,28.0984,26.9605,28.2099,28.2385,28.2329,18.7618,310.3404,-0.5211,0.6735,-0.0812,-0.7622,28.5842,1,28.5349,-0.0229,-0.159,0.1361,0.3349,-0.1087,0.4436,23.4221,27.1532,37.6988,28.3944,28.3369,27.982,-1.6671,3.2849,84157784.0,16.0979,1.1916,-5.7135,0.9615,43.7162,25.9079,27.8532,28.5619,27.9262,34.9551,31.8076,31.8076,25.2101,13.752,0.0,28.6778,27.8315,1.0019,28.5466,0.0691,-81.3084,28.2647
2022-07-22,33.8,34.06,33.54,27.92,537931,21729303.5462,383224.4977,15.0358,15.1561,0.1907,92.8571,21.4286,-71.4286,0.872,27.5033,28.5632,29.6231,0.3846,-105.8701,-4.9859,28.0384,26.9605,28.1657,28.1963,28.2099,18.7079,-31.759,-0.1146,0.3099,0.229,-0.5263,28.5766,1,28.5001,-0.0442,-0.1442,0.1,0.1907,-0.2288,0.4195,23.4408,27.1609,38.202,28.3944,28.3369,26.9279,-1.355,3.123,84695715.0,15.4914,0.6774,-4.6283,0.9543,47.507,25.9454,27.8684,28.5632,27.9644,33.1825,36.5755,36.5755,46.2185,40.6733,95.6135,28.6336,27.7916,0.4599,28.4355,0.0484,-65.7321,28.1841
2022-07-25,34.08,34.41,33.79,28.22,548658,22189468.3204,529055.4245,15.3761,14.8203,0.074,85.7143,14.2857,-71.4286,0.8461,27.4704,28.5303,29.5903,0.4516,-58.9849,0.2247,28.0648,19.7997,28.1737,28.1992,28.2104,18.6517,-19.0814,-0.2807,-0.4614,0.4371,-0.3269,28.541,1,28.4942,-0.0368,-0.1094,0.0727,0.074,-0.3026,0.3766,23.4595,27.1715,45.8178,28.3944,28.3369,25.7704,-0.6652,2.9985,85244373.0,17.2521,0.2625,-2.3031,0.9792,50.1123,25.9825,27.883,28.5303,28.0221,41.4741,56.0391,56.0391,96.6887,65.2045,100.0,28.5822,27.8713,0.5092,28.3375,0.0321,-54.5171,28.1557
2022-07-26,34.11,34.99,34.11,28.73,569198,22745730.0022,717609.9366,14.9095,14.2659,-0.0881,78.5714,7.1429,-71.4286,0.8373,27.4972,28.5016,29.506,0.9886,9.941,8.635,28.2141,8.844,28.2588,28.2696,28.2487,18.5992,-5.9979,-0.5835,-0.0575,0.6293,-0.1045,28.5098,0,28.4967,0.0101,-0.0501,0.0602,-0.0881,-0.4073,0.3193,23.4781,27.187,47.4464,28.3944,28.3369,24.1816,0.5338,2.9146,85813571.0,20.2519,-0.3111,1.8934,0.9895,54.3175,26.0192,27.8985,28.5016,28.0925,57.8081,80.8096,80.8096,99.5215,98.5378,100.0,28.5335,28.1148,0.7227,28.2448,0.0238,-35.2025,28.2009
2022-07-27,35.01,35.89,34.94,29.4,384804,23057238.0022,828624.7882,14.2434,13.5758,-0.1618,71.4286,0.0,-71.4286,0.8329,27.4598,28.5303,29.6009,0.836,123.3499,18.4284,28.5029,5.5847,28.4344,28.4203,28.334,18.5813,13.7616,-0.3832,0.2103,0.855,0.2379,28.5137,0,28.5039,0.1004,0.0322,0.0682,-0.1618,-0.4181,0.2563,23.4967,27.2091,47.7049,28.456,28.2466,22.5722,1.1662,2.833,86198375.0,25.2426,-0.5693,4.1303,1.0076,59.2142,26.0556,27.9166,28.5303,28.1711,78.194,97.7334,97.7334,96.99,100.0,100.0,28.4997,28.5366,0.7761,28.186,0.0266,-3.01,28.3388
2022-07-28,37.12,38.95,36.85,30.77,1166433,22579555.9165,646720.674,15.8287,13.9996,-0.1001,64.2857,100.0,35.7143,0.9582,27.2065,28.651,30.0956,0.1667,298.0252,33.9551,29.0772,36.4372,28.7941,28.7339,28.5146,18.6073,42.8945,-0.4712,0.394,0.9993,0.6807,28.5689,1,28.5957,0.2794,0.169,0.1105,-0.1001,-0.2942,0.1941,23.5155,27.2448,57.5186,29.1417,29.5031,18.2194,2.2666,3.1139,87364808.0,39.1078,-0.3503,7.9516,1.0511,66.9776,26.0916,27.9371,28.651,28.2668,89.4204,89.7183,89.7183,72.6433,100.0,100.0,28.4998,29.3323,2.5869,28.2029,0.048,-24.4628,28.6575
2022-07-29,37.54,37.89,37.46,30.83,639431,22178052.7304,385761.5523,17.3007,14.6459,-0.038,57.1429,92.8571,35.7143,0.915,27.0338,28.7619,30.49,0.0,216.902,34.5178,29.553,36.4372,29.1072,29.0133,28.6861,18.6218,70.9728,-0.2161,1.2893,0.899,0.9454,28.6465,1,28.7376,0.4211,0.2485,0.1726,-0.038,-0.1705,0.1324,23.5343,27.2806,55.7269,29.1705,29.5031,17.7171,2.086,2.9679,88004239.0,38.0297,-0.1323,7.2571,1.0674,67.2589,26.2095,27.9573,28.7619,28.3455,89.407,80.7692,80.7692,72.6744,100.0,100.0,28.5418,29.9442,0.3531,28.2941,0.0807,-23.3058,28.9696
2022-08-01,37.52,37.82,37.15,30.75,501091,22108185.4696,221705.8238,18.3107,15.2042,0.0392,50.0,85.7143,35.7143,0.8887,26.912,28.8362,30.7605,-0.1199,167.822,32.7775,29.9126,31.4396,29.3595,29.2445,28.8388,18.5905,93.924,0.3468,1.6425,0.6571,0.9977,28.7402,1,28.966,0.5208,0.2785,0.2422,0.0392,-0.0391,0.0783,23.5532,27.3153,56.0683,29.1705,29.5031,18.9634,2.9565,2.8905,87503148.0,36.3555,0.136,10.6383,1.0906,66.3888,26.325,27.976,28.8362,28.4213,80.6202,71.3731,71.3731,68.8017,97.7589,93.2766,28.6248,30.363,0.5478,28.4585,0.1182,-24.9587,29.2521
2022-08-02,37.16,37.3,36.42,30.26,637496,22093696.9241,129827.0501,18.4403,15.3106,0.1124,42.8571,78.5714,35.7143,0.8851,26.8864,28.9085,30.9306,-0.3466,107.9743,22.6925,30.0769,20.1257,29.4985,29.3802,28.9442,18.6075,112.2999,0.8387,1.6829,0.3859,0.9252,28.8244,1,29.0572,0.5542,0.2496,0.3046,0.1124,0.0721,0.0404,23.5722,27.3448,54.1676,29.1705,29.5031,22.5395,2.3405,2.9247,86865652.0,33.8979,0.3891,8.3824,1.0718,61.3462,26.4383,27.9949,28.9085,28.4937,71.7187,63.0139,63.0139,47.5655,73.2597,26.5027,28.7393,30.492,0.8377,28.6769,0.1527,-34.7107,29.4458
2022-08-03,37.12,37.88,36.6,31.01,906618,22830324.0491,314819.1779,18.9506,15.7607,0.315,35.7143,71.4286,35.7143,0.897,26.7871,29.0075,31.2278,0.5,122.1927,31.3531,30.3897,25.584,29.731,29.5976,29.0973,18.7639,128.0744,1.4207,1.7291,0.1206,0.7872,28.911,1,29.2264,0.6338,0.2633,0.3705,0.315,0.2769,0.0382,23.5912,27.3814,56.0918,29.2608,29.5031,20.6527,2.9893,2.8925,87772270.0,34.8534,1.0876,10.6682,1.0879,65.6766,26.5493,28.0255,29.0075,28.582,63.6103,56.4439,56.4439,52.9644,64.3391,73.2382,28.8835,30.8322,1.0512,28.9507,0.1894,-19.6694,29.7198
2022-08-04,37.7,38.16,37.0,31.11,956870,23331541.6682,521356.1837,19.6036,16.1401,0.4927,28.5714,64.2857,35.7143,0.9006,26.7019,29.104,31.506,0.1558,119.3435,32.4281,30.6601,28.0931,29.943,29.799,29.2462,18.9634,142.1896,2.0974,0.899,-0.1252,0.613,29.0016,1,29.3807,0.6967,0.261,0.4357,0.4927,0.421,0.0717,23.6104,27.4187,56.6899,29.3101,29.5031,19.0991,3.597,2.8952,88729140.0,34.0226,1.6961,13.0746,1.0823,66.2141,26.658,28.0565,29.104,28.6711,60.3392,61.5599,61.5599,84.1499,60.69,82.3291,29.0533,31.1034,0.9485,29.2721,0.2259,-17.686,29.983
2022-08-05,38.06,38.26,36.95,30.59,645557,22981659.63,447126.4754,20.2802,16.5275,0.621,21.4286,57.1429,35.7143,0.9132,26.6819,29.1697,31.6574,-0.6183,95.5375,21.6566,30.7425,29.0764,30.0427,29.9047,29.3459,19.1457,155.4614,2.1554,-0.7798,-0.3496,0.4153,29.0922,1,29.5258,0.6968,0.2089,0.4879,0.621,0.4885,0.1325,23.6296,27.4504,55.956,29.3101,29.5031,17.4918,2.669,2.985,88083583.0,31.834,2.1314,9.5588,1.1008,60.8283,26.7646,28.0826,29.1697,28.7502,59.5816,60.741,60.741,45.1087,51.8557,0.0,29.2376,31.1065,1.0758,29.6151,0.2556,-28.0992,30.1548
2022-08-08,37.59,38.08,36.98,31.26,858416,23816664.2845,641795.2143,20.9085,17.0196,0.8318,14.2857,50.0,35.7143,0.9125,26.6442,29.2887,31.9333,0.4364,92.6582,29.6746,30.9693,29.0764,30.2307,30.086,29.488,19.193,166.5217,1.5097,-1.8843,-0.5228,0.2331,29.2128,1,29.7674,0.7427,0.2038,0.5389,0.8318,0.5971,0.2347,23.6489,27.4885,62.516,29.3881,29.5031,16.2549,3.0468,2.9185,88941999.0,29.5828,2.8447,10.7974,1.1197,64.8373,26.8691,28.113,29.2887,28.8147,65.0928,72.9775,72.9775,89.6739,52.2554,74.4372,29.4341,31.3241,0.9034,29.9382,0.2843,-14.5455,30.3897
2022-08-09,38.08,38.22,37.05,30.69,853193,23430215.0404,540126.2831,21.5931,17.8558,1.0074,7.1429,42.8571,35.7143,0.9159,26.752,29.4136,32.0751,-0.6069,75.7938,18.5231,31.0018,30.4926,30.3013,30.1665,29.577,19.0624,177.116,0.6819,-1.766,-0.6706,0.0503,29.3406,1,29.8471,0.7243,0.1483,0.576,1.0074,0.6428,0.3646,23.6682,27.5206,61.0087,29.3881,29.5031,15.0369,1.9628,2.9844,88088806.0,28.2302,3.439,6.8325,1.0953,59.2615,26.9714,28.14,29.4136,28.8571,64.7026,60.3894,60.3894,46.3855,24.8124,0.0,29.6331,31.2677,0.9608,30.2079,0.3055,-26.1157,30.5161
2022-08-10,37.86,38.06,37.32,31.24,837426,24222374.7701,701482.8813,22.2288,18.6323,1.1661,0.0,35.7143,35.7143,0.8939,26.8468,29.5639,32.2809,0.2432,77.8723,25.1573,31.1576,30.4926,30.4457,30.3096,29.7002,18.9497,186.9884,0.2951,-0.5864,-0.7879,-0.1217,29.4783,1,30.0516,0.7455,0.1356,0.6099,1.1661,0.6608,0.5053,23.6877,27.5578,66.9641,29.5934,29.7659,14.3067,1.8396,2.8614,88926232.0,26.8594,3.968,6.257,1.1355,62.5787,27.0718,28.1681,29.5639,28.8941,68.8185,73.0885,73.0885,83.2061,40.7161,47.711,29.8325,31.3991,0.6077,30.4362,0.3244,-16.8207,30.6904
2022-08-11,38.36,38.98,37.94,31.8,952825,24698787.2701,855307.0232,23.4962,19.4362,1.3156,0.0,100.0,100.0,0.8911,26.8915,29.7285,32.5655,0.3462,97.8489,31.2737,31.4151,39.9732,30.6538,30.5081,29.8556,18.9729,195.9292,0.4814,-0.4152,-0.874,-0.2744,29.6278,1,30.3159,0.7982,0.1507,0.6475,1.3156,0.6599,0.6557,23.7072,27.6002,68.534,30.0081,29.8809,13.3272,1.0266,2.8022,89879057.0,31.077,4.4606,3.336,1.1388,65.6369,27.1701,28.1931,29.7285,28.9543,68.5797,72.2613,72.2613,87.1921,49.237,100.0,30.0351,31.6755,0.8541,30.6342,0.3447,-5.0096,30.9037
2022-08-12,39.0,39.3,38.56,32.27,1008765,25707552.2701,1161450.5791,24.8816,19.8955,1.4361,0.0,100.0,100.0,0.8708,26.9007,29.9051,32.9095,0.4054,107.9438,36.0726,31.7339,42.891,30.9032,30.7437,30.0348,19.081,202.3574,0.1404,-0.3783,-0.9229,-0.3804,29.8121,1,30.6227,0.8684,0.1767,0.6917,1.4361,0.6251,0.8109,23.7269,27.6469,70.1173,30.5009,30.1437,12.6629,1.4454,2.6981,90887822.0,31.6834,4.8494,4.6883,1.1438,68.0363,27.3153,28.2185,29.9051,29.0305,78.4942,90.1327,90.1327,100.0,82.5703,100.0,30.2449,32.0316,0.6077,30.813,0.3679,-0.0,31.1436
2022-08-15,39.36,40.4,38.86,32.89,1135229,26326768.0883,1378127.9233,26.7901,20.5167,1.4737,0.0,100.0,100.0,0.899,27.0528,30.1601,33.2673,0.4481,126.7679,41.7379,32.1362,51.6002,31.209,31.03,30.2464,19.2918,205.6068,0.2318,0.191,-0.9433,-0.4322,30.0341,1,30.9849,0.9626,0.2167,0.7459,1.4737,0.5115,0.9622,23.7468,27.6993,71.8599,31.1456,30.9382,11.3904,2.1434,2.7331,92023051.0,35.6775,4.9531,6.9712,1.1449,70.8689,27.5137,28.2483,30.1601,29.1102,84.8807,92.2481,92.2481,89.5522,100.0,100.0,30.4676,32.4949,1.2647,30.9737,0.3957,-6.4161,31.4269
2022-08-16,39.9,40.6,39.73,32.99,645553,26334188.2378,1343845.255,28.6624,22.2456,1.4957,0.0,100.0,100.0,0.8858,27.2515,30.4134,33.5753,0.3103,135.706,42.6142,32.4763,53.0035,31.4829,31.2912,30.4496,19.6018,202.8726,0.2174,0.079,-0.9263,-0.3887,30.23,1,31.2704,1.0333,0.2299,0.8034,1.4957,0.4024,1.0934,23.7668,27.7522,72.6298,31.626,31.626,10.7341,2.7265,2.685,92668604.0,34.9464,5.0007,9.0095,1.1221,71.3071,27.7969,28.2741,30.4134,29.1941,91.5095,92.1475,92.1475,86.8902,100.0,100.0,30.7044,32.8556,0.7145,31.1347,0.4249,-10.2871,31.6838
2022-08-17,39.91,40.88,39.8,33.57,583124,26917312.2378,1393192.2312,30.5417,23.9212,1.5242,21.4286,100.0,78.5714,0.8859,27.4444,30.691,33.9376,0.8981,145.6464,47.6327,32.8861,54.9719,31.8043,31.5953,30.6809,19.9694,201.1734,0.1791,1.0168,-0.9148,-0.3612,30.4576,1,31.5367,1.1235,0.2561,0.8674,1.5242,0.3163,1.208,23.787,27.8104,71.3227,31.9175,31.741,9.9665,2.5623,2.6387,93251728.0,34.3013,5.0611,8.2627,1.091,73.8164,28.1297,28.3005,30.691,29.2728,92.181,92.1475,92.1475,100.0,100.0,100.0,30.9579,33.3063,0.8869,31.3157,0.4571,-0.0,31.9842
2022-08-18,40.87,41.79,40.77,34.17,759245,27408588.4142,1443040.9384,32.6979,25.5043,1.6216,14.2857,100.0,85.7143,0.8824,27.784,31.024,34.2641,0.7255,179.7521,52.2559,33.3552,60.7289,32.1686,31.9389,30.9395,20.4038,194.5765,0.8321,1.5235,-0.8623,-0.2517,30.7274,1,31.8911,1.2291,0.2894,0.9397,1.6216,0.3025,1.3191,23.8075,27.8741,77.3427,32.2173,32.1146,9.2907,3.0632,2.5823,94010973.0,38.0248,5.344,9.8469,1.1084,76.128,28.5106,28.3266,31.024,29.3495,92.6892,93.7725,93.7725,94.4272,100.0,100.0,31.232,33.8283,0.8377,31.55,0.4931,-3.352,32.3379
2022-08-19,41.36,41.55,39.59,32.58,1001151,26489164.0265,1039703.9281,32.9609,25.7006,1.5957,7.1429,92.8571,85.7143,0.9379,28.2836,31.2568,34.2301,-0.8622,110.1383,21.5455,33.3256,36.3798,32.2316,32.0242,31.0609,20.9087,192.4484,1.2038,1.1787,-0.8429,-0.2156,30.926,1,31.9184,1.1708,0.1848,0.9859,1.5957,0.1917,1.404,23.828,27.9211,73.6918,32.2173,32.1146,15.4972,1.9874,2.8788,93009822.0,33.2207,5.2314,6.4966,1.0596,60.7728,28.9754,28.3481,31.2568,29.3912,86.648,74.0241,74.0241,27.6451,66.6667,0.0,31.5086,33.636,1.6589,31.8108,0.5155,-39.4786,32.4473
2022-08-22,39.33,39.64,38.84,32.03,744167,26042663.8265,638115.6395,32.2899,25.6202,1.546,0.0,85.7143,85.7143,0.9196,28.8079,31.4474,34.0869,-0.4125,47.6956,13.0637,33.1531,23.5667,32.2004,32.0247,31.1325,21.6111,193.5378,1.5919,0.817,-0.853,-0.2341,31.0595,1,31.9225,1.0678,0.0655,1.0023,1.546,0.0821,1.4639,23.8487,27.9622,72.7912,32.3815,32.1885,19.461,0.7638,2.8711,92265655.0,31.4618,5.0476,2.4429,1.0583,56.5318,29.4029,28.3666,31.4474,29.4384,70.0984,42.4987,42.4987,5.4237,33.3333,0.0,31.7696,33.2722,0.6816,32.0668,0.5223,-53.7572,32.4659
2022-08-23,39.05,39.21,38.56,31.8,573392,25747951.1455,322046.7921,31.3485,25.4761,1.4924,0.0,78.5714,78.5714,0.8919,29.2734,31.6009,33.9285,-0.5098,22.5546,9.6208,32.9464,19.1108,32.1385,31.9946,31.1819,22.2206,194.2748,1.651,-0.3939,-0.8596,-0.2466,31.1907,1,31.9206,0.9567,-0.0365,0.9932,1.4924,-0.0077,1.5001,23.8695,28.0005,67.1424,32.3815,32.3323,20.4563,1.1087,2.8047,91692263.0,30.1223,4.8484,3.6125,1.0254,54.8104,29.7962,28.3788,31.6009,29.4977,43.0568,12.6476,12.6476,4.874,0.0,0.0,32.0022,32.8965,0.5316,32.2869,0.5156,-63.4298,32.4371
2022-08-24,38.82,39.04,38.66,31.82,661750,25399003.1413,52440.0084,30.4744,25.3773,1.389,7.1429,71.4286,64.2857,0.8505,29.6245,31.7221,33.8197,-0.1838,13.9693,9.9373,32.7768,19.1108,32.09,31.9717,31.2294,22.5063,199.6831,1.3958,-0.9073,-0.904,-0.3368,31.2683,1,31.9191,0.8606,-0.106,0.9667,1.389,-0.1193,1.5083,23.8903,28.0388,60.5294,32.3815,32.3323,19.919,0.5831,2.6726,92354013.0,29.3312,4.4903,1.8665,1.023,54.9686,30.1581,28.3883,31.7221,29.5893,20.1711,5.3671,5.3671,5.8036,0.2474,0.7422,32.1997,32.6064,0.3127,32.4654,0.4996,-62.8099,32.404
2022-08-25,38.9,39.25,38.72,32.04,627713,25453970.6963,-45131.2727,29.8422,25.3753,1.3467,0.0,64.2857,64.2857,0.821,29.7303,31.7853,33.8404,0.2063,21.6655,12.7872,32.6856,21.6227,32.0818,31.9804,31.2892,22.2879,199.9834,1.3842,-2.2658,-0.9062,-0.3417,31.4312,1,31.9231,0.7926,-0.1392,0.9319,1.3467,-0.1516,1.4983,23.9112,28.0787,66.0515,32.4308,32.3466,19.1601,0.2382,2.5628,92981726.0,29.7318,4.3322,0.749,1.0472,56.3936,30.491,28.402,31.7853,29.6985,8.855,8.5503,8.5503,14.9734,9.0984,26.5529,32.3621,32.4514,0.438,32.5951,0.4787,-57.8564,32.3926
2022-08-26,39.15,39.59,38.18,31.38,810952,24677527.2921,-327994.1279,28.5746,25.0839,1.2096,0.0,57.1429,57.1429,0.8451,29.7953,31.8128,33.8303,-0.6667,-3.2051,2.0833,32.442,12.0966,31.9738,31.9003,31.2959,21.6658,206.0925,0.2025,-4.0232,-0.946,-0.4398,31.5769,1,31.9201,0.6779,-0.2032,0.8811,1.2096,-0.2594,1.469,23.9323,28.1118,58.834,32.4308,32.3733,21.0331,-0.8952,2.6931,92170774.0,26.8219,3.8725,-2.7735,1.0037,51.0416,30.7973,28.4124,31.8128,29.7808,7.176,7.6106,7.6106,2.0548,9.0984,0.0,32.4845,32.0974,1.1579,32.6427,0.4495,-75.5274,32.2798
2022-08-29,37.89,37.94,37.31,31.02,597776,24952694.0222,-326340.052,26.6275,24.4281,1.0255,0.0,50.0,50.0,0.8375,29.8342,31.8264,33.8186,-0.1905,-71.079,-3.3497,32.1503,1.3146,31.8268,31.7827,31.2753,21.0772,220.3652,-1.2979,-2.6105,-0.9967,-0.6477,31.6863,0,31.9124,0.5515,-0.2637,0.8152,1.0255,-0.3913,1.4168,23.9533,28.1408,60.1368,32.5951,32.4801,25.8007,-1.8724,2.7001,91572998.0,25.1312,3.2706,-5.6929,1.0107,48.3252,34.3197,28.4199,31.8264,29.8871,9.5207,12.4012,12.4012,20.1754,8.851,0.0,32.5632,31.7007,0.7391,32.5929,0.4126,-89.7321,32.1177
2022-08-30,37.79,37.89,37.22,30.76,682281,24738844.7536,-364039.0562,24.9121,24.2042,0.8013,100.0,42.8571,-57.1429,0.817,29.9257,31.851,33.7763,-0.5075,-86.708,-7.2172,31.8456,2.6126,31.662,31.6457,31.2368,21.1068,235.9656,-1.6208,-0.5803,-0.9817,-0.8287,31.7499,1,31.8991,0.4252,-0.312,0.7372,0.8013,-0.5351,1.3364,23.9744,28.167,53.5234,32.4637,32.4431,25.2058,-2.2338,2.6565,90890717.0,23.9223,2.5476,-6.7712,0.9845,46.3914,34.2829,28.4242,31.851,29.975,10.2189,10.645,10.645,9.7046,0.0,0.0,32.5967,31.3106,0.5502,32.4483,0.3695,-94.9672,31.9175
2022-08-31,37.01,37.48,36.9,30.76,608180,24550099.2363,-406422.3083,23.3193,24.1004,0.5457,92.8571,35.7143,-57.1429,0.793,29.8891,31.8387,33.7883,0.1552,-87.5157,-7.0672,31.5995,2.6126,31.5238,31.5281,31.2018,21.3318,252.1589,-1.4633,0.8064,-0.8897,-0.9519,31.7794,1,31.8687,0.322,-0.3321,0.6541,0.5457,-0.6712,1.2169,23.9955,28.1929,51.9456,32.4637,32.4431,24.1138,-2.8083,2.5777,91498897.0,22.8859,1.7308,-8.365,0.9675,46.4664,34.2085,28.4289,31.8387,30.0545,12.1291,13.3412,13.3412,10.1435,0.2499,0.7496,32.5878,31.0244,0.4809,32.2572,0.3238,-94.7396,31.723
