date,open,high,low,close,volume,ad_14_chaikin a/d,adx_14_adx,adxr_14_adxr,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_20_ema,ema_30_ema,ema_50_ema,ema_7_ema,ema_90_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_20_sma,sma_30_sma,sma_50_sma,sma_7_sma,sma_90_sma,stochrsi_14_fastd,stochrsi_14_fastk
2026-03-26,68.24,70.16,66.12,66.27,601120,15707903.0003,23.0234,26.5902,5.4876,61.0905,76.4509,91.8114,71.6138,72.7002,72.6107,69.6031,68.7807,62.1455,-1.8799,-1.8519,-0.028,31.5995,-13.84,-17.2762,43.0044,85.4047,73.4067,76.4509,75.9984,72.092,67.0714,60.0568,77.1367,61.8913
2026-03-27,66.41,70.31,66.11,70.07,779217,16399817.9765,22.7939,25.7628,5.3952,60.5516,75.7653,90.979,71.408,72.4497,72.4468,69.6214,69.103,62.3196,-1.8123,-1.4274,-0.3849,36.9165,-5.315,-7.0505,47.29,84.6216,72.6916,75.7653,76.0546,72.3328,66.7471,60.4515,84.1451,90.544
2026-03-30,71.59,72.21,69.33,70.9,1106285,16499725.8715,22.1807,24.592,5.2156,60.5767,74.9392,89.3016,71.3403,72.3021,72.347,69.6715,69.5523,62.5082,-1.6725,-1.0301,-0.6424,38.2105,-5.7,-7.4413,48.2061,83.862,71.7325,74.9392,76.025,72.5413,67.38,60.8575,84.1451,100.0
2026-03-31,73.18,81.68,73.08,81.6,1215962,17693065.3227,21.2147,23.2273,5.6131,60.689,74.842,88.9949,72.7082,73.1876,72.9439,70.1393,72.5642,62.9278,-0.6903,-0.0383,-0.652,44.9621,2.71,3.4352,58.2738,83.1251,71.6468,74.842,76.524,72.9784,70.3129,61.3796,96.848,100.0
2026-04-01,84.5,89.2,83.7,87.39,2285921,18477225.6657,21.271,22.6087,5.7546,60.479,74.936,89.3931,74.6658,74.5402,73.8759,70.8158,76.2707,63.4654,0.5489,0.9607,-0.4118,56.1084,15.05,20.8045,62.5194,59.3,72.1668,74.936,77.1628,73.4508,73.4486,61.9486,100.0,100.0
2026-04-02,81.0,88.7,80.46,87.69,1227504,19403710.1348,20.7701,21.842,5.9319,59.9847,75.2654,90.546,76.4024,75.7926,74.7672,71.4775,79.1255,63.9979,1.5375,1.5595,-0.0219,53.394,21.22,31.9242,62.731,59.599,73.0457,75.2654,77.7524,73.9042,76.4871,62.5381,100.0,100.0
2026-04-06,87.74,90.24,87.0,89.02,779863,19596268.9002,20.4978,20.9406,5.7397,59.4056,75.7182,92.0309,78.0847,77.0524,75.6867,72.1655,81.5991,64.5478,2.4007,1.9381,0.4626,59.5355,27.95,45.7672,63.7092,59.8949,73.9329,75.7182,78.2531,74.3094,78.9914,63.1312,100.0,100.0
2026-04-07,89.02,91.23,87.23,88.79,1198154,19332675.0202,20.3716,20.5886,5.6154,58.9574,76.1536,93.3499,79.5121,78.1702,76.5321,72.8174,83.3968,65.0806,3.0312,2.0549,0.9763,61.74,23.35,35.6815,63.3993,60.5018,74.64,76.1536,78.5874,74.73,82.2086,63.7074,98.0995,94.2986
2026-04-08,95.85,96.85,93.28,94.53,1280545,18948870.2163,20.9243,21.1248,5.79,57.9864,76.6637,95.3411,81.5145,79.7283,77.6932,73.6689,86.1801,65.7278,3.9485,2.3778,1.5708,68.135,28.11,42.3216,67.6309,61.4237,76.225,76.6637,79.068,75.2549,85.7029,64.3469,98.0995,100.0
2026-04-09,96.5,99.86,94.8,98.74,819151,19405385.9389,21.758,22.0183,5.7572,56.5743,77.4607,98.3472,83.8112,81.5389,79.0511,74.6521,89.3201,66.4534,4.9581,2.7099,2.2482,76.0563,27.25,38.1172,70.3395,62.8407,78.53,77.4607,79.5593,75.8556,89.68,65.0128,98.0995,100.0
2026-04-10,99.17,103.41,99.17,101.97,543535,19579727.354,22.8857,23.0156,5.6795,55.0973,78.5537,102.0102,86.2324,83.4848,80.5297,75.7234,92.4826,67.234,5.9502,2.9616,2.9886,88.1989,35.7,53.8705,72.2576,64.6917,81.4514,78.5537,79.9906,76.4611,92.59,65.7038,100.0,100.0
2026-04-13,100.0,105.14,98.76,103.96,885826,20137881.0405,24.0984,23.9997,5.7295,54.115,79.9825,105.85,88.5961,85.4348,82.0414,76.8307,95.3519,68.0411,6.8185,3.0639,3.7546,88.168,33.89,48.3659,73.399,67.0148,84.2029,79.9825,80.6632,77.0579,94.9571,66.4158,100.0,100.0
2026-04-14,106.1,109.27,105.49,108.65,1528971,21165284.8342,25.5987,24.4186,5.6996,52.9331,81.585,110.2369,91.2699,87.6457,83.758,78.0785,98.6764,68.9336,7.7952,3.2325,4.5627,89.2219,37.75,53.244,75.914,69.6835,87.2193,81.585,81.3708,77.9671,97.9514,67.1843,100.0,100.0
