date,open,high,low,close,volume,ad_14_chaikin a/d,adosc_14_adosc,adx_14_adx,adxr_14_adxr,apo_14_apo,aroon_14_aroon down,aroon_14_aroon up,aroonosc_14_aroonosc,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,bop_14_bop,cci_20_cci,cmo_14_cmo,dema_14_dema,dx_14_dx,ema_12_ema,ema_14_ema,ema_26_ema,ht_dcperiod_14_dcperiod,ht_dcphase_14_ht_dcphase,ht_phasor_14_phase,ht_phasor_14_quadrature,ht_sine_14_lead sine,ht_sine_14_sine,ht_trendline_14_ht_trendline,ht_trendmode_14_trendmode,kama_14_kama,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,macdext_14_macd,macdext_14_macd_hist,macdext_14_macd_signal,mama_14_fama,mama_14_mama,mfi_14_mfi,midpoint_14_midpoint,midprice_14_midprice,minus_di_14_minus_di,natr_14_natr,obv_14_obv,plus_di_14_plus_di,ppo_14_ppo,roc_10_roc,rocr_14_rocr,rsi_14_rsi,sar_14_sar,sma_200_sma,sma_20_sma,sma_50_sma,stoch_14_slowd,stoch_14_slowk,stochf_14_fastd,stochf_14_fastk,stochrsi_14_fastd,stochrsi_14_fastk,t3_14_t3,tema_14_tema,trange_14_trange,trima_14_trima,trix_14_trix,ultosc_14_ultosc,willr_14_willr,wma_14_wma
2000-02-23,36.0,36.5,34.81,6.38,12876300,-15568971.377,12704435.5243,38.8749,38.1471,-0.1193,100.0,7.1429,-92.8571,0.3362,6.5146,7.2254,7.9362,-0.1479,-196.9318,-43.8711,6.7422,59.9594,7.0028,7.0537,7.3025,27.0766,299.4451,-0.3075,-0.1429,-0.2682,-0.8708,7.2698,1,7.0941,-0.2997,-0.0663,-0.2334,-0.1193,-0.0933,-0.026,0.7106,3.9387,11.2795,6.9893,6.9554,33.2122,5.2737,-200709919.0,8.3136,-1.6432,-15.0024,0.8412,28.0644,7.6368,,7.2254,7.8344,31.1329,24.725,24.725,15.9864,-0.0,0.0,7.1664,6.6387,0.3014,7.2548,-0.4206,54.283,-88.7828,7.0093
2000-02-24,35.44,35.88,34.81,6.33,12888000,-10625279.1153,13321510.8199,40.3809,38.3517,-0.1755,100.0,0.0,-100.0,0.3259,6.3747,7.1853,7.9959,0.0561,-170.1695,-45.0039,6.6039,59.9594,6.8995,6.9574,7.2305,26.1506,-40.9296,-0.4406,-0.2035,0.071,-0.6551,7.2322,1,6.9542,-0.3311,-0.0781,-0.2529,-0.1755,-0.1389,-0.0365,0.7269,3.9626,10.9724,6.967,6.9385,31.8224,5.1468,-217773631.0,7.9657,-2.4306,-16.7253,0.8452,27.4981,7.5654,,7.1853,7.772,25.3539,15.5202,15.5202,13.2948,-0.0,0.0,7.1212,6.4778,0.1908,7.1675,-0.4618,54.3922,-91.5751,6.8951
2000-02-25,36.0,36.69,34.94,6.32,11357400,-17069792.1153,10312377.4118,40.8771,38.2135,-0.2387,92.8571,14.2857,-78.5714,0.3249,6.2636,7.1536,8.0435,-0.32,-136.9367,-45.2892,6.4926,47.3274,6.8104,6.8724,7.1631,25.2698,-28.4875,-0.3862,-0.015,0.2842,-0.477,7.1953,1,6.8372,-0.3527,-0.0798,-0.2729,-0.2387,-0.1808,-0.0579,0.7432,3.9862,18.8996,6.9617,6.9385,29.638,5.14,-232810828.0,10.5962,-3.3232,-15.8794,0.8438,27.3554,7.4839,,7.1536,7.7095,18.7034,15.865,15.865,18.314,-0.0,0.0,7.0644,6.3603,0.3121,7.0671,-0.5055,50.4828,-92.3077,6.7904
2000-02-28,35.75,37.5,35.75,6.6,11264900,-10677766.2582,10177705.8438,40.513,37.3965,-0.295,85.7143,7.1429,-78.5714,0.3279,6.213,7.1335,8.054,0.7143,-91.7732,-26.8578,6.4751,35.78,6.7778,6.836,7.1213,24.6155,-18.3382,-0.3978,-0.463,0.4487,-0.3146,7.1531,1,6.8152,-0.3435,-0.0565,-0.287,-0.295,-0.2041,-0.0909,0.7595,4.0123,26.3553,6.9617,6.9385,27.2653,4.9693,-217896101.0,12.8957,-4.1219,-8.5064,0.8835,36.5711,7.4074,,7.1335,7.6568,23.0197,37.6738,37.6738,81.4126,33.3333,100.0,7.0013,6.377,0.3674,6.9644,-0.539,55.6862,-73.2601,6.734
2000-02-29,37.19,38.13,37.13,6.73,8579000,-7951703.2182,10064750.6383,39.5774,36.3391,-0.324,78.5714,0.0,-78.5714,0.3189,6.1832,7.0878,7.9923,0.56,-57.9616,-19.0391,6.4974,27.4151,6.7709,6.8222,7.0925,24.2176,-12.4897,-0.6847,-0.4315,0.5375,-0.2163,7.1191,1,6.8093,-0.3217,-0.0277,-0.2939,-0.324,-0.192,-0.132,0.7759,4.0395,27.5311,6.9617,6.9215,26.0341,4.7365,-206537505.0,14.8309,-4.5512,-7.6566,0.8975,40.4805,7.3354,,7.0878,7.6088,38.7664,62.7603,62.7603,88.5542,66.6667,100.0,6.937,6.4438,0.2015,6.8634,-0.5589,53.414,-63.25,6.7037
2000-03-01,40.06,42.0,39.75,7.49,15273600,12270542.7818,15537915.3599,37.4274,34.7348,-0.3009,71.4286,0.0,-71.4286,0.3502,6.1864,7.0844,7.9823,0.8622,47.5648,13.4968,6.7071,9.4773,6.8816,6.9113,7.122,24.0651,0.2354,-0.7331,0.1985,0.71,0.0041,7.0975,1,6.8145,-0.2404,0.0428,-0.2832,-0.3009,-0.1322,-0.1687,0.7924,4.074,31.9877,6.9171,6.8885,22.0088,4.6759,-186315259.0,26.6172,-4.2256,3.2195,0.9852,56.7484,6.2082,,7.0844,7.5763,63.4743,89.989,89.989,100.0,100.0,100.0,6.8826,6.765,0.758,6.781,-0.5436,62.9099,-5.7667,6.7818
2000-03-02,43.0,46.0,42.81,8.07,14977200,22775991.7724,19707042.3921,37.007,34.6033,-0.2719,64.2857,100.0,35.7143,0.3762,6.1346,7.1089,8.0832,0.7053,140.1252,29.3903,7.0227,31.5411,7.0644,7.0658,7.1922,24.1515,13.232,-0.6087,0.6558,0.8502,0.2289,7.106,1,6.8475,-0.1278,0.1243,-0.2521,-0.2719,-0.0706,-0.2013,0.809,4.114,40.742,7.1953,7.206,19.0269,4.6614,-166485447.0,36.5594,-3.7999,15.8474,1.0741,64.6951,6.221,,7.1089,7.5584,82.2245,93.9243,93.9243,93.2188,100.0,100.0,6.8494,7.2126,0.7134,6.7403,-0.4857,69.117,-6.7024,6.9383
2000-03-03,45.5,46.0,44.19,8.13,8890700,28824221.5956,21545481.8134,36.6166,34.5491,-0.2377,57.1429,92.8571,35.7143,0.3724,6.0811,7.1406,8.2002,0.0331,143.263,30.6982,7.2922,31.5411,7.2276,7.2071,7.2613,24.085,28.7254,-0.3916,1.2999,0.9599,0.4806,7.1356,1,6.9192,-0.0337,0.1748,-0.2085,-0.2377,-0.0119,-0.2258,0.8257,4.1541,46.1075,7.2229,7.206,17.8485,4.5828,-154714161.0,34.2952,-3.3038,13.9,1.1266,65.3491,6.2606,,7.1406,7.5418,93.4073,96.3087,96.3087,95.7073,100.0,100.0,6.8426,7.5678,0.3228,6.7489,-0.3992,71.4553,-3.9321,7.0968
2000-03-06,44.56,44.56,42.75,7.74,6434200,26235611.6508,19515241.8839,35.3862,34.0648,-0.2035,50.0,85.7143,35.7143,0.3816,6.0719,7.1529,8.234,-0.6519,93.4533,14.619,7.4126,19.3913,7.3059,7.2777,7.2965,23.7378,48.0659,0.0563,1.7079,0.9986,0.7439,7.1611,1,6.9355,0.0094,0.1743,-0.1649,-0.2035,0.0372,-0.2407,0.8426,4.1899,46.5848,7.2229,7.206,20.9822,4.932,-163233041.0,31.0772,-2.8172,13.4118,1.0612,57.3095,6.2995,,7.1529,7.5183,92.2319,86.4628,86.4628,70.4622,89.2239,67.6718,6.8589,7.6947,0.5011,6.7974,-0.3095,65.6982,-23.4138,7.1948
2000-03-07,43.56,44.44,41.88,7.47,6848900,17167668.6508,14025321.696,33.7602,33.5572,-0.1936,42.8571,78.5714,35.7143,0.3869,6.0719,7.1529,8.234,-0.6563,69.4366,5.0431,7.4423,12.6231,7.331,7.3032,7.3093,23.3544,65.6872,0.4907,1.7337,0.9355,0.9113,7.1766,1,6.9407,0.0217,0.1493,-0.1276,-0.1936,0.0554,-0.249,0.8595,4.2227,46.8797,7.2229,7.206,22.0783,5.1804,-172300984.0,28.4574,-2.6735,14.7397,1.0292,52.5215,6.3376,,7.1529,7.4874,83.1738,66.7498,66.7498,34.08,55.8906,0.0,6.8916,7.6903,0.4566,6.8836,-0.2299,60.5531,-36.8186,7.2529
2000-03-08,41.88,42.06,41.38,7.42,6801600,14783908.0038,9745946.7136,31.9778,33.1055,-0.1348,35.7143,71.4286,35.7143,0.3679,6.0725,7.1491,8.2257,-0.3676,44.1645,3.4912,7.4539,8.8055,7.3454,7.3193,7.3178,23.1139,82.2214,1.042,1.6421,0.7963,0.9908,7.181,1,6.9507,0.0276,0.1241,-0.0965,-0.1348,0.1096,-0.2445,0.8764,4.2547,47.2788,7.2229,7.206,23.2898,4.9559,-181306302.0,27.7874,-1.8637,16.4476,1.0658,51.7456,6.3749,,7.1491,7.4623,63.2879,36.6512,36.6512,5.4113,22.5573,0.0,6.9349,7.6649,0.1213,7.0013,-0.1618,59.8529,-39.0527,7.303
2000-03-09,41.38,41.63,40.63,7.41,5970700,21582385.1638,9272449.9796,29.9191,32.8259,-0.054,28.5714,64.2857,35.7143,0.3544,6.0759,7.1396,8.2032,0.18,35.7177,3.0322,7.459,3.157,7.3557,7.3317,7.3248,22.9495,98.4579,1.5752,0.4806,0.5954,0.9891,7.1796,1,6.9568,0.0308,0.1019,-0.0711,-0.054,0.1699,-0.2239,0.8935,4.2863,48.2274,7.2229,7.206,25.1487,4.7815,-189211508.0,26.7884,-0.7469,17.0704,1.039,51.5161,6.4115,,7.1396,7.4358,40.7792,18.9366,18.9366,17.3184,0.0,0.0,6.9842,7.6356,0.1783,7.1377,-0.1045,60.5325,-39.6783,7.3471
2000-03-10,41.56,42.5,41.44,7.49,7409900,22137708.2015,8412490.4659,28.4288,32.8409,0.0423,21.4286,57.1429,35.7143,0.3426,6.0763,7.1384,8.2005,0.4151,54.7858,5.8585,7.4816,9.055,7.3764,7.3529,7.3371,22.7545,114.8368,1.4281,-1.2643,0.3447,0.9075,7.1779,1,6.977,0.0393,0.0883,-0.049,0.0423,0.2288,-0.1865,0.9106,4.3183,55.4877,7.2229,7.206,24.1574,4.5738,-179400801.0,28.9679,0.586,18.5102,1.098,52.9293,6.4473,,7.1384,7.4172,24.9281,19.1966,19.1966,34.8601,8.1309,24.3928,7.0368,7.6358,0.189,7.2812,-0.0542,53.2113,-35.7462,7.3989
2000-03-13,41.25,44.0,41.06,7.79,6477800,28905642.977,9449350.7783,27.705,33.2899,0.1525,14.2857,50.0,35.7143,0.3556,6.0679,7.1674,8.2669,0.8299,73.843,15.9874,7.5737,18.2945,7.4403,7.4114,7.3708,22.2909,131.2244,0.748,-2.1696,0.0658,0.7521,7.1804,1,7.0576,0.0695,0.0948,-0.0253,0.1525,0.286,-0.1335,0.9278,4.3531,62.9729,7.2229,7.206,21.6125,4.5634,-170824194.0,31.2909,2.107,18.0811,1.197,57.9937,6.4825,,7.1674,7.4038,27.4325,44.1645,44.1645,80.315,41.4643,100.0,7.0934,7.7364,0.5243,7.4078,-0.0011,54.6427,-20.6434,7.4846
2000-03-14,43.75,43.75,42.0,7.51,6635300,21425726.3313,6634515.539,27.0328,33.7068,0.251,7.1429,42.8571,35.7143,0.3525,6.0698,7.1785,8.2873,-0.9257,61.7399,4.7806,7.5775,18.2945,7.4516,7.425,7.3814,21.5301,156.5597,-0.0256,-1.8178,-0.3675,0.3978,7.1821,1,7.0925,0.0702,0.0764,-0.0062,0.251,0.3232,-0.0722,0.9451,4.3847,65.0819,7.2229,7.206,20.2454,4.6911,-179609331.0,29.3116,3.4683,11.6026,1.1785,52.3903,6.5169,,7.1785,7.3812,38.8632,53.2285,53.2285,44.5104,45.9628,13.4955,7.151,7.71,0.3121,7.4957,0.0422,48.2505,-34.5845,7.521
2000-03-15,42.63,43.0,42.31,7.58,7035600,17240666.1284,3548244.1912,26.4086,33.6428,0.3285,0.0,35.7143,35.7143,0.3384,6.0725,7.1947,8.3169,-0.1884,56.4242,7.0739,7.5956,18.2945,7.4713,7.4456,7.396,20.7413,181.4081,-0.4256,-0.7124,-0.7243,-0.0246,7.1877,1,7.1351,0.0752,0.0651,0.0101,0.3285,0.334,-0.0055,0.9625,4.4166,67.0711,7.2229,7.2176,19.5822,4.4643,-170294197.0,28.3514,4.5363,1.1905,1.1972,53.537,6.5506,,7.1947,7.3661,52.4993,60.105,60.105,55.4896,48.2311,31.1977,7.208,7.7084,0.1552,7.5495,0.0789,50.8427,-31.6456,7.5554
2000-03-16,43.94,45.5,42.94,8.05,9511100,26193285.9409,4811671.8355,26.8478,33.6804,0.4171,0.0,28.5714,28.5714,0.3524,6.0728,7.2488,8.4248,0.4648,91.8686,21.5395,7.7257,32.5573,7.5601,7.5261,7.4444,20.1337,194.1126,-0.4136,0.138,-0.8582,-0.2438,7.2132,1,7.2438,0.1157,0.0845,0.0312,0.4171,0.3498,0.0673,0.9799,4.453,67.1873,7.3621,7.2898,17.4585,4.3787,-157701501.0,34.3143,5.7435,-0.2652,1.2734,60.7698,6.5837,,7.2488,7.3701,59.0741,63.8889,63.8889,91.6667,48.2311,100.0,7.2676,7.8665,0.535,7.5885,0.1248,64.712,-8.4878,7.6404
2000-03-17,45.38,46.81,45.13,8.16,9068200,23048779.8457,3890579.2201,27.6876,33.6325,0.4514,0.0,100.0,100.0,0.3487,6.0609,7.3001,8.5393,0.2202,111.2453,24.5224,7.8567,38.6051,7.6523,7.6105,7.4973,19.6798,205.014,-0.2112,0.629,-0.9398,-0.4228,7.252,1,7.3433,0.1549,0.099,0.056,0.4514,0.3114,0.14,0.9975,4.49,67.2014,7.4459,7.4851,16.3867,4.2731,-145695205.0,36.9947,6.198,0.417,1.2365,62.2612,6.6161,,7.3001,7.3745,66.7448,76.2405,76.2405,81.5652,77.0659,100.0,7.332,8.019,0.2996,7.6202,0.1775,62.5588,-10.9504,7.7237
2000-03-20,45.13,45.75,44.19,7.93,4634400,18879483.8841,1833485.4151,27.8258,32.6266,0.4236,0.0,92.8571,92.8571,0.3436,6.1079,7.3553,8.6026,-0.4423,82.1733,14.608,7.9023,29.6228,7.6943,7.6525,7.5291,19.2727,222.3442,0.123,0.5873,-0.9989,-0.6736,7.3192,1,7.3831,0.1653,0.0874,0.0778,0.4236,0.2149,0.2086,1.0151,4.5244,62.3144,7.7856,7.7187,18.9241,4.3356,-151831150.0,34.855,5.8025,2.4435,1.1772,57.304,6.6681,,7.3553,7.377,71.5942,74.6532,74.6532,50.7277,83.26,49.7799,7.3993,8.0461,0.2782,7.6463,0.224,57.1665,-33.5694,7.761
2000-03-21,44.56,45.38,43.81,8.07,4397500,23737572.9924,2371022.1734,27.7001,32.3536,0.386,0.0,85.7143,85.7143,0.3391,6.2124,7.4333,8.6542,0.4395,78.4032,18.9073,7.9729,26.0661,7.7521,7.7082,7.5691,18.8652,227.1053,0.1879,0.1353,-0.9993,-0.7326,7.4004,1,7.4053,0.183,0.0841,0.0989,0.386,0.1195,0.2665,1.0328,4.5598,58.76,7.7856,7.7972,19.2356,4.2017,-146008860.0,32.7989,5.2636,8.0468,1.0774,59.4537,6.7185,,7.4333,7.381,72.2564,65.8754,65.8754,65.3333,72.533,67.8191,7.4688,8.1105,0.28,7.6706,0.2681,58.5348,-25.2427,7.8062
2000-03-22,44.38,44.94,43.0,7.72,5046800,19191082.7038,928765.5579,27.0498,31.8332,0.3682,35.7143,78.5714,42.8571,0.3435,6.3756,7.5007,8.6258,-0.5515,48.3216,5.2406,7.9416,18.596,7.7478,7.7103,7.5806,18.4599,225.9108,0.0968,0.2319,-0.9999,-0.7183,7.5092,1,7.4115,0.1672,0.0547,0.1125,0.3682,0.0548,0.3134,1.0506,4.5915,48.964,7.7856,7.7972,20.6345,4.4474,-152690823.0,30.062,5.0107,4.0356,0.9571,52.6203,6.7674,,7.5007,7.3759,60.8008,41.8739,41.8739,9.5607,39.1996,0.0,7.536,8.0318,0.4013,7.6936,0.2966,47.5549,-56.6343,7.7997
2000-03-23,42.44,44.0,42.38,7.77,5530300,22535753.4322,1318531.6689,26.0515,30.7188,0.3735,28.5714,71.4286,42.8571,0.3396,6.5796,7.5726,8.5655,0.6914,30.1922,6.7283,7.9253,13.073,7.751,7.7181,7.5945,18.0562,206.6675,0.3168,0.4105,-0.9492,-0.4488,7.6056,1,7.4186,0.1565,0.0352,0.1213,0.3735,0.0233,0.3502,1.0685,4.6232,40.8569,7.7856,7.7972,21.7063,4.3717,-145368706.0,28.2351,5.069,4.8123,0.9561,53.3642,6.8148,,7.5726,7.3738,47.1976,33.8435,33.8435,26.6366,25.1783,7.7158,7.5986,7.9826,0.2889,7.7263,0.3142,52.7213,-52.589,7.8025
2000-03-24,43.06,43.69,42.56,7.67,5129800,21033130.6445,880007.6756,25.1245,29.4424,0.3669,21.4286,64.2857,42.8571,0.3298,6.83,7.64,8.45,-0.0531,13.3347,2.8336,7.8854,13.073,7.7384,7.7115,7.6001,17.6625,179.8588,0.4748,-0.0762,-0.7054,0.0025,7.6833,1,7.4203,0.1383,0.0136,0.1247,0.3669,-0.0072,0.374,1.0864,4.6537,41.4748,7.7856,7.7972,20.7586,4.3,-152160561.0,27.0025,4.9604,2.381,0.9912,51.4168,6.8608,,7.64,7.3781,31.3053,18.1983,18.1983,18.3976,2.5719,0.0,7.6541,7.9062,0.2015,7.7714,0.3199,53.0137,-61.6505,7.7953
2000-03-27,43.13,43.63,42.44,7.7,5878800,23060773.174,1265769.7854,24.1801,28.0789,0.3692,14.2857,57.1429,42.8571,0.3214,7.0411,7.6952,8.3493,0.0504,0.5928,4.1121,7.86,11.9032,7.7329,7.7103,7.6077,17.2991,173.5034,0.2898,-0.4037,-0.6226,0.1131,7.7236,1,7.4248,0.1252,0.0004,0.1248,0.3692,-0.0179,0.3872,1.1044,4.6842,48.4229,7.7856,7.7972,20.2551,4.1721,-144377030.0,25.7286,4.9773,-1.1444,1.0313,52.0561,6.9054,,7.6952,7.3866,25.3511,24.0114,24.0114,27.0,5.2233,7.9541,7.7018,7.8571,0.2122,7.8131,0.3179,50.0613,-58.5761,7.7933
2000-03-28,42.69,43.38,42.44,7.58,6264600,15825293.8123,-993686.4016,23.3032,26.6112,0.3475,7.1429,50.0,42.8571,0.3104,7.2497,7.7376,8.2254,-0.2021,-34.9194,-0.9833,7.8075,11.9032,7.7093,7.6929,7.6056,16.9751,201.3293,0.1467,-0.4756,-0.9159,-0.3637,7.7257,0,7.4265,0.1037,-0.0169,0.1206,0.3475,-0.0418,0.3893,1.1224,4.7131,48.6184,7.7856,7.7972,19.4736,4.0949,-152671360.0,24.7359,4.6662,0.8782,1.0209,49.5083,6.9487,,7.7376,7.3883,19.6349,16.695,16.695,4.6875,2.6514,0.0,7.7402,7.7746,0.1676,7.8342,0.3064,48.4699,-69.7411,7.7727
2000-03-29,42.94,43.88,41.94,7.54,6818400,9682829.6267,-3782094.6825,22.7885,25.6087,0.2866,0.0,42.8571,42.8571,0.3129,7.2561,7.7398,8.2234,-0.3557,-47.215,-2.8388,7.7529,16.0977,7.6825,7.6719,7.6004,16.6907,231.5238,-0.0827,-0.5297,-0.9935,-0.7829,7.7153,1,7.4275,0.0822,-0.0308,0.1129,0.2866,-0.0881,0.3748,1.1405,4.7414,48.0632,7.8249,7.8356,17.9355,4.1529,-161698921.0,24.8179,3.8289,-0.5882,1.0166,48.5806,6.9907,,7.7398,7.3923,18.7617,15.5787,15.5787,15.0485,2.6514,0.0,7.7686,7.6954,0.346,7.8351,0.2871,46.1041,-79.3043,7.7447
2000-03-30,43.0,43.38,41.56,7.42,8871800,-1159874.681,-8028931.7423,21.9996,24.8523,0.2389,7.1429,35.7143,28.5714,0.3138,7.2302,7.7075,8.1848,-0.7527,-74.8709,-7.4696,7.6806,11.7432,7.6428,7.6389,7.5873,16.4728,267.2354,-0.2611,-0.2181,-0.7404,-0.9988,7.7103,1,7.4275,0.0555,-0.0459,0.1014,0.2389,-0.1123,0.3512,1.1587,4.7682,39.4684,7.7919,7.8356,18.1531,4.226,-173445184.0,22.9839,3.1738,-7.7554,0.9912,46.2652,7.0314,,7.7075,7.3962,13.2861,7.5844,7.5844,3.0172,0.0,0.0,7.7862,7.5965,0.3246,7.8154,0.2596,37.0717,-90.087,7.7007
2000-03-31,42.5,43.0,42.0,7.51,7637900,-8643183.141,-11417423.9821,21.267,24.1499,0.1879,0.0,28.5714,28.5714,0.3088,7.2334,7.6769,8.1204,-0.37,-57.9106,-3.1979,7.6438,11.7432,7.6229,7.6222,7.5819,16.3495,289.8592,-0.2233,0.0071,-0.4248,-0.9405,7.7116,1,7.4292,0.0411,-0.0483,0.0894,0.1879,-0.1371,0.325,1.1769,4.7956,40.1563,7.7919,7.8801,17.127,4.1098,-163332605.0,21.6848,2.4815,-7.9126,0.9643,48.401,7.0709,,7.6769,7.4002,12.4582,14.2116,14.2116,24.569,12.2944,36.8832,7.7943,7.5536,0.2443,7.7815,0.2304,37.896,-89.1429,7.6693
2000-04-03,42.5,44.88,42.44,7.98,7712000,479480.7279,-8863011.9417,21.7031,24.0559,0.1184,85.7143,21.4286,-64.2857,0.3218,7.2267,7.6891,8.1516,0.9221,64.0748,15.7088,7.7302,27.3731,7.678,7.67,7.6114,16.2672,-44.8403,-0.2014,0.0487,0.0028,-0.7051,7.7274,0,7.4476,0.0666,-0.0182,0.0848,0.1184,-0.1768,0.2952,1.1951,4.8275,47.9289,7.7919,7.8801,15.2623,4.0318,-153121917.0,26.7671,1.5505,0.6976,1.0622,57.8544,7.1093,,7.6891,7.4064,21.0065,41.2235,41.2235,96.0843,45.6277,100.0,7.799,7.6855,0.4904,7.7527,0.2157,46.1909,-39.2381,7.7028
2000-04-04,45.0,47.19,44.75,8.2,10787700,830699.9246,-6900545.2769,23.093,24.9704,0.0604,78.5714,100.0,21.4286,0.3299,7.2241,7.7259,8.2276,0.4098,168.2076,22.9606,7.8551,41.1614,7.7589,7.7412,7.6553,16.1639,-13.1426,-0.164,0.0661,0.5278,-0.2274,7.7496,1,7.4817,0.1036,0.015,0.0886,0.0604,-0.2007,0.261,1.2135,4.8613,57.3388,7.8142,7.914,13.8241,4.021,-138839003.0,33.1658,0.7843,1.6575,1.0824,61.4803,7.1464,,7.7259,7.4207,40.6469,66.5055,66.5055,78.8632,78.9611,100.0,7.8058,7.8628,0.4352,7.7288,0.2176,47.4222,-21.1368,7.7616
2000-04-05,46.0,47.13,45.88,8.26,8541900,-2697856.2754,-6593118.1344,24.3836,26.0356,0.0294,71.4286,92.8571,21.4286,0.3222,7.2352,7.7676,8.3,0.248,163.3617,24.6911,7.9688,41.1614,7.8359,7.8102,7.7,16.0516,29.9782,-0.169,0.0935,0.9658,0.4997,7.7828,1,7.4937,0.1358,0.0378,0.098,0.0294,-0.1933,0.2228,1.2319,4.8952,57.0697,7.8418,7.914,13.141,3.9015,-127529528.0,31.5268,0.3797,6.9268,1.0261,62.3455,7.1972,,7.7676,7.4432,64.7227,86.439,86.439,84.3694,100.0,100.0,7.8183,8.0142,0.2229,7.7133,0.2315,44.2657,-15.6306,7.8218
2000-04-06,46.06,47.31,46.0,8.36,5801500,-3342841.3594,-6073200.636,25.7503,26.7881,0.02,64.2857,100.0,35.7143,0.316,7.2504,7.8148,8.3792,0.4122,160.7686,27.7563,8.0835,43.5174,7.9159,7.883,7.7486,15.9451,70.3146,-0.1488,0.2279,0.904,0.9416,7.8244,1,7.5063,0.1673,0.0554,0.1119,0.02,-0.1643,0.1843,1.2504,4.9299,55.5604,7.8903,7.9477,12.4432,3.7816,-119848342.0,31.617,0.2566,7.5614,1.0241,63.8781,7.246,,7.8148,7.4676,78.8049,83.4703,83.4703,87.1782,100.0,100.0,7.8386,8.1592,0.2349,7.7179,0.2547,46.0004,-11.8827,7.8929
2000-04-07,47.0,47.19,45.31,8.32,5166700,-2396785.7211,-5007380.2621,26.3634,27.0318,0.0599,57.1429,92.8571,35.7143,0.3175,7.2721,7.8561,8.4401,-0.3298,123.7676,25.5181,8.1647,34.3341,7.9776,7.9408,7.7907,15.8113,97.3095,-0.0625,0.51,0.6114,0.9919,7.8575,1,7.5347,0.1868,0.06,0.1269,0.0599,-0.09,0.1499,1.2689,4.9637,55.1182,7.8903,7.9477,14.283,3.8177,-126689052.0,29.2191,0.7679,8.4478,1.0493,62.7591,7.3078,,7.8561,7.4949,84.7822,84.4373,84.4373,81.7642,93.8075,81.4224,7.8667,8.2506,0.3371,7.7467,0.2809,50.3132,-15.5646,7.9569
2000-04-10,46.0,46.44,45.56,8.29,4222800,779911.438,-3105379.1711,26.9328,26.9913,0.0971,50.0,85.7143,35.7143,0.3061,7.2681,7.8812,8.4943,0.2841,99.2695,24.1342,8.2226,34.3341,8.0261,7.9878,7.8279,15.6255,119.1763,0.2454,0.6889,0.2727,0.8731,7.8803,1,7.5494,0.1982,0.0571,0.1411,0.0971,-0.0249,0.1221,1.2876,4.997,50.3677,7.8903,7.9477,13.7571,3.6909,-132280039.0,28.1431,1.2446,7.6681,1.0277,62.0671,7.3666,,7.8812,7.5207,81.6489,77.039,77.039,62.1747,68.6316,24.4723,7.9011,8.3064,0.1578,7.798,0.3063,54.5717,-17.7403,8.0141
2000-04-11,46.31,48.25,46.06,8.47,6522900,1529181.1229,-1806576.6276,28.2257,27.1386,0.1358,42.8571,100.0,57.1429,0.3123,7.2891,7.9291,8.5692,0.4292,132.8418,30.4835,8.312,45.0342,8.0948,8.0525,7.8757,15.4626,147.8648,0.5318,0.3731,-0.2227,0.5319,7.9009,1,7.6568,0.2191,0.0624,0.1567,0.1358,0.0305,0.1053,1.3063,5.0318,56.6417,7.9486,8.032,12.5213,3.6858,-123643720.0,33.0391,1.7338,11.7819,1.0969,65.2418,7.4225,,7.9291,7.5372,77.1505,69.9751,69.9751,65.9864,68.6316,100.0,7.942,8.406,0.3927,7.878,0.3347,56.2499,-14.4611,8.0931
2000-04-12,47.94,49.0,47.5,8.55,7787600,-6169536.1037,-3560605.9204,29.6924,27.4085,0.1649,35.7143,100.0,64.2857,0.3124,7.3045,7.9777,8.651,-0.1667,150.0233,33.1352,8.4016,48.76,8.1651,8.119,7.9258,15.4261,163.8553,0.5547,-0.0321,-0.4826,0.2781,7.9338,1,7.765,0.2393,0.0661,0.1733,0.1649,0.0678,0.0971,1.3251,5.067,63.5,7.988,8.0992,11.6229,3.653,-113332938.0,33.7436,2.0942,13.4904,1.1008,66.5676,7.4962,,7.9777,7.5571,70.4113,64.2199,64.2199,64.4986,74.8241,100.0,7.9895,8.5031,0.3138,7.972,0.3651,47.3582,-17.0905,8.1754
2000-04-13,47.31,47.31,46.0,8.43,5746000,-2162424.8366,-2679481.9624,29.7007,26.9404,0.197,28.5714,92.8571,64.2857,0.3117,7.2957,7.9967,8.6977,-0.2366,84.3491,25.0779,8.4408,29.8083,8.2055,8.1602,7.9629,15.4236,177.9115,0.4658,-0.2683,-0.6809,0.0364,7.9737,1,7.8394,0.2426,0.0555,0.1871,0.197,0.0989,0.0981,1.344,5.1006,62.7911,7.988,8.0992,16.9792,3.6987,-120940642.0,31.4004,2.4895,13.5141,1.099,62.5389,7.5865,,7.9967,7.5741,64.3188,58.7615,58.7615,45.7995,70.1613,10.4839,8.041,8.527,0.303,8.0661,0.3904,48.5953,-26.0924,8.2338
